703638728	20071106	200711	2007	2007.8384	MWI	MALAWI	MWI								CHN	CHINA	CHN								1	060	060	06	2	6.0	5	1	5	4.11392405063291	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103150000	http://mwnation.com/china-pledges-support-malawi/
703638729	20161103	201611	2016	2016.8301	ARE	DUBAI	ARE																		1	010	010	01	1	0.0	5	1	5	2.1671826625387	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20171103150000	http://www.miningweekly.com/article/rwanda-president-sees-growth-accelerating-on-banking-mining-2017-11-03
703638730	20161103	201611	2016	2016.8301	GUY	GUYANA	GUY								GUYMIL	GUYANA	GUY					MIL			0	0874	087	08	2	10.0	10	1	10	-3.04136253041363	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20171103150000	http://www.inewsguyana.com/auditor-generals-report-of-2016-finds-contingency-fund-was-abused/
703638731	20161103	201611	2016	2016.8301	GUY	GUYANA	GUY								MIL	ARMY						MIL			0	110	110	11	3	-2.0	10	1	10	-3.04136253041363	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20171103150000	http://www.inewsguyana.com/auditor-generals-report-of-2016-finds-contingency-fund-was-abused/
703638732	20161103	201611	2016	2016.8301	IDN	INDONESIA	IDN								ARG	ARGENTINA	ARG								0	061	061	06	2	6.4	3	1	3	-2.16383307573416	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171103150000	http://www.producer.com/2017/11/antidumping-duties-set-on-argentine-indonesian-biodiesel/
703638733	20161103	201611	2016	2016.8301	IDN	INDONESIA	IDN								ARG	ARGENTINA	ARG								0	061	061	06	2	6.4	2	1	2	-2.16383307573416	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171103150000	http://www.producer.com/2017/11/antidumping-duties-set-on-argentine-indonesian-biodiesel/
703638734	20161103	201611	2016	2016.8301	TUR	TURKEY	TUR								MOS	ISLAMIC				MOS					0	080	080	08	2	5.0	2	1	2	-4.78955007256894	5	Euphrates, Dayr az Zawr, Syria	SY	SY07	26341	35	40.25	-2541121	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103150000	http://www.hurriyetdailynews.com/erdogan-vows-to-smash-all-terror-camps-in-iraq-and-syria-121887
703638735	20161103	201611	2016	2016.8301	TUR	TURKEY	TUR								MOS	ISLAMIC				MOS					0	080	080	08	2	5.0	8	1	8	-4.78955007256894	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Sinjar, Babil, Iraq	IZ	IZ06	36778	32.5312	44.4116	-3111328	5	Euphrates, Dayr az Zawr, Syria	SY	SY07	26341	35	40.25	-2541121	20171103150000	http://www.hurriyetdailynews.com/erdogan-vows-to-smash-all-terror-camps-in-iraq-and-syria-121887
703638736	20161103	201611	2016	2016.8301	USA	NEW JERSEY	USA								GOV	PRESIDENT						GOV			1	110	110	11	3	-2.0	2	1	2	1.33333333333333	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171103150000	https://www.seattletimes.com/nation-world/virginia-new-jersey-governors-races-shaped-by-age-of-trump/
703638737	20161103	201611	2016	2016.8301	USA	NEW JERSEY	USA								GOV	PRESIDENT						GOV			1	110	110	11	3	-2.0	2	1	2	1.33333333333333	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171103150000	https://www.seattletimes.com/nation-world/virginia-new-jersey-governors-races-shaped-by-age-of-trump/
703638738	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	110	110	11	3	-2.0	1	1	1	1.33333333333333	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171103150000	https://www.seattletimes.com/nation-world/virginia-new-jersey-governors-races-shaped-by-age-of-trump/
703638739	20161103	201611	2016	2016.8301	USA	NEW JERSEY	USA								USAGOV	UNITED STATES	USA					GOV			1	110	110	11	3	-2.0	2	1	2	1.33333333333333	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171103150000	https://www.seattletimes.com/nation-world/virginia-new-jersey-governors-races-shaped-by-age-of-trump/
