703416962	20161102	201611	2016	2016.8274											IRL	IRELAND	IRL								1	042	042	04	1	1.9	3	1	3	1.06666666666666	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	4	Clonee, Meath, Ireland	EI	EI21	18299	53.4117	-6.44417	-1501754	20171102221500	http://www.newstalk.com/reader/47.301.343/105331/0/
703416963	20161102	201611	2016	2016.8274	AFR	AFRICA	AFR								CHN	CHINESE	CHN								0	012	012	01	1	-0.4	7	1	7	-0.79914757591902	4	Yuzhou, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Yuzhou, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Yuzhou, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	20171102221500	http://www.pambazuka.org/global-south/rise-and-rise-china
703416964	20161102	201611	2016	2016.8274	BUS	BUSINESS						BUS			COP	PRISON						COP			1	043	043	04	1	2.8	10	1	10	-7.98722044728434	3	Kane County, Illinois, United States	US	USIL	IL089	41.95	-88.4334	424246	3	Kane County, Illinois, United States	US	USIL		41.95	-88.4334	424246	3	Kane County, Illinois, United States	US	USIL		41.95	-88.4334	424246	20171102221500	http://www.chicagotribune.com/suburbs/elgin-courier-news/crime/ct-ecn-elgin-armed-robbery-sentence-st-1103-20171102-story.html
703416965	20161102	201611	2016	2016.8274	BUS	PRODUCER						BUS			KEN	KENYA	KEN								1	030	030	03	1	4.0	10	1	10	-0.33003300330033	4	Gorge Farm, Rift Valley, Kenya	KE	KE08	18585	-0.866667	36.3333	-2245687	4	Gorge Farm, Rift Valley, Kenya	KE	KE08	18585	-0.866667	36.3333	-2245687	4	Gorge Farm, Rift Valley, Kenya	KE	KE08	18585	-0.866667	36.3333	-2245687	20171102221500	https://www.standardmedia.co.ke/business/article/2001259158/firm-eyes-eight-megawatt-hyacinth-power-plant
703416966	20161102	201611	2016	2016.8274	BUS	PRODUCER						BUS			KEN	KENYA	KEN								1	057	057	05	1	8.0	10	1	10	-0.33003300330033	4	Gorge Farm, Rift Valley, Kenya	KE	KE08	18585	-0.866667	36.3333	-2245687	4	Gorge Farm, Rift Valley, Kenya	KE	KE08	18585	-0.866667	36.3333	-2245687	4	Gorge Farm, Rift Valley, Kenya	KE	KE08	18585	-0.866667	36.3333	-2245687	20171102221500	https://www.standardmedia.co.ke/business/article/2001259158/firm-eyes-eight-megawatt-hyacinth-power-plant
703416967	20161102	201611	2016	2016.8274	CHRANG001	ANGLICAN				CHR					GBR	BRITAIN	GBR								1	111	111	11	3	-2.0	1	1	1	-7.38461538461538	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20171102221500	https://www.whaleoil.co.nz/2017/11/archbishop-philip-richardsons-condemnation-shaykh-dr-mohammad-anwar-sahib/
703416968	20161102	201611	2016	2016.8274	CHRANG001	ANGLICAN				CHR					GBR	BRITAIN	GBR								1	111	111	11	3	-2.0	4	1	4	-7.38461538461538	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102221500	https://www.whaleoil.co.nz/2017/11/archbishop-philip-richardsons-condemnation-shaykh-dr-mohammad-anwar-sahib/
703416969	20161102	201611	2016	2016.8274	CHRANG001	ANGLICAN				CHR					GBR	UNITED KINGDOM	GBR								1	114	114	11	3	-2.0	1	1	1	-7.38461538461538	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20171102221500	https://www.whaleoil.co.nz/2017/11/archbishop-philip-richardsons-condemnation-shaykh-dr-mohammad-anwar-sahib/
703416970	20161102	201611	2016	2016.8274	CHRANG001	ANGLICAN				CHR					GBR	BRITAIN	GBR								1	114	114	11	3	-2.0	4	1	4	-7.38461538461538	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102221500	https://www.whaleoil.co.nz/2017/11/archbishop-philip-richardsons-condemnation-shaykh-dr-mohammad-anwar-sahib/
703416971	20161102	201611	2016	2016.8274	COP	PRISON						COP			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	10	1	10	-7.98722044728434	3	Kane County, Illinois, United States	US	USIL	IL089	41.95	-88.4334	424246	3	Kane County, Illinois, United States	US	USIL		41.95	-88.4334	424246	3	Kane County, Illinois, United States	US	USIL		41.95	-88.4334	424246	20171102221500	http://www.chicagotribune.com/suburbs/elgin-courier-news/crime/ct-ecn-elgin-armed-robbery-sentence-st-1103-20171102-story.html
