704744938	20161107	201611	2016	2016.8411	AGO	ANGOLA	AGO								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-2.36111111111111	1	Angola	AO	AO		-12.5	18.5	AO	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	1	Angola	AO	AO		-12.5	18.5	AO	20171107193000	https://www.dallasnews.com/opinion/commentary/2017/11/07/success-conviction-integrity-units-exoneratating-innocent-inmates-proves-every-county-one
704744939	20161107	201611	2016	2016.8411	CAN	VANCOUVER	CAN								NGO	COVENANT HOUSE						NGO			1	051	051	05	1	3.4	2	1	2	-0.38461538461539	4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	4	Langley, British Columbia, Canada	CA	CA02	12552	49.1	-122.65	-567692	20171107193000	https://www.langleytimes.com/news/sleep-out-planned-at-oak-thorne-in-langley-to-help-homeless-youth/
704744940	20161107	201611	2016	2016.8411	CAN	CANADA	CAN								NGO	COVENANT HOUSE						NGO			1	051	051	05	1	3.4	6	1	6	-0.38461538461539	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171107193000	https://www.langleytimes.com/news/sleep-out-planned-at-oak-thorne-in-langley-to-help-homeless-youth/
704744941	20161107	201611	2016	2016.8411	CRM	RUNNER						CRM													1	0874	087	08	2	10.0	2	1	2	-2.20779220779221	3	Idaho Falls, Idaho, United States	US	USID	ID019	43.4666	-112.034	396684	0								3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20171107193000	https://www.kpvi.com/news/national_news/arizona-rep-mcsally-tells-colleagues-she-ll-run-for-senate/article_649085a1-50e6-5933-8bd1-6137728398ee.html
704744942	20161107	201611	2016	2016.8411	CRM	RUNNER						CRM													1	0874	087	08	2	10.0	2	1	2	-2.20779220779221	3	Post Falls, Idaho, United States	US	USID	ID055	47.718	-116.952	397061	0								3	Idaho Falls, Idaho, United States	US	USID		43.4666	-112.034	396684	20171107193000	https://www.kpvi.com/news/national_news/arizona-rep-mcsally-tells-colleagues-she-ll-run-for-senate/article_649085a1-50e6-5933-8bd1-6137728398ee.html
704744943	20161107	201611	2016	2016.8411	CRM	RUNNER						CRM													1	0874	087	08	2	10.0	2	1	2	-2.20779220779221	3	Post Falls, Idaho, United States	US	USID	ID055	47.718	-116.952	397061	0								3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20171107193000	https://www.kpvi.com/news/national_news/arizona-rep-mcsally-tells-colleagues-she-ll-run-for-senate/article_649085a1-50e6-5933-8bd1-6137728398ee.html
704744944	20161107	201611	2016	2016.8411	CRM	RUNNER						CRM			USA	UNITED STATES	USA								1	0874	087	08	2	10.0	2	1	2	-2.20779220779221	3	Idaho Falls, Idaho, United States	US	USID	ID019	43.4666	-112.034	396684	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20171107193000	https://www.kpvi.com/news/national_news/arizona-rep-mcsally-tells-colleagues-she-ll-run-for-senate/article_649085a1-50e6-5933-8bd1-6137728398ee.html
704744945	20161107	201611	2016	2016.8411	CRM	RUNNER						CRM			USA	UNITED STATES	USA								1	0874	087	08	2	10.0	2	1	2	-2.20779220779221	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171107193000	https://www.kpvi.com/news/national_news/arizona-rep-mcsally-tells-colleagues-she-ll-run-for-senate/article_649085a1-50e6-5933-8bd1-6137728398ee.html
704744946	20161107	201611	2016	2016.8411	CVL	RESIDENTS						CVL			BUS	COMPANIES						BUS			0	020	020	02	1	3.0	1	1	1	-1.8413597733711	3	Rice University, Texas, United States	US	USTX	TX201	29.7173	-95.4027	1345164	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107193000	http://www.wabcradio.com/news/the-controversy-that-could-hold-back-some-amazon-hq2-contenders/
704744947	20161107	201611	2016	2016.8411	EUR	EUROPEAN	EUR																		0	172	172	17	4	-5.0	2	1	2	-3.29670329670329	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171107193000	http://www.reuters.com/article/us-italy-election-berlusconi-scandals/berlusconi-eyes-political-resurrection-unhindered-by-sex-scandals-idUSKBN1D72Q5
