705213430	20161109	201611	2016	2016.8466	AGOJUD	ANGOLA	AGO					JUD			CRMJUD	CRIMINAL						CRM	JUD		0	014	014	01	1	0.0	2	1	2	-5.81639803784163	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20171109040000	http://www.theadvocate.com/new_orleans/news/courts/article_a092ad82-c4df-11e7-9938-f3285bf3ac40.html
705213431	20161109	201611	2016	2016.8466	AGOJUD	ANGOLA	AGO					JUD			CRMJUD	CRIMINAL						CRM	JUD		0	020	020	02	1	3.0	2	1	2	-5.81639803784163	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20171109040000	http://www.theadvocate.com/new_orleans/news/courts/article_a092ad82-c4df-11e7-9938-f3285bf3ac40.html
705213432	20161109	201611	2016	2016.8466	GOV	PRESIDENT						GOV			BUS	COMPANY						BUS			0	071	071	07	2	7.4	3	1	3	0.50977060322854	3	Delaware County, Pennsylvania, United States	US	USPA	PA045	40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	20171109040000	http://www.delcotimes.com/article/DC/20171108/NEWS/171109690
705213433	20161109	201611	2016	2016.8466	JUDJUD	JUDGE						JUD	JUD		CRMJUD	CRIMINAL						CRM	JUD		0	014	014	01	1	0.0	8	1	8	-5.81639803784163	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20171109040000	http://www.theadvocate.com/new_orleans/news/courts/article_a092ad82-c4df-11e7-9938-f3285bf3ac40.html
705213434	20161109	201611	2016	2016.8466	JUDJUD	JUDGE						JUD	JUD		CRMJUD	CRIMINAL						CRM	JUD		0	020	020	02	1	3.0	8	1	8	-5.81639803784163	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20171109040000	http://www.theadvocate.com/new_orleans/news/courts/article_a092ad82-c4df-11e7-9938-f3285bf3ac40.html
705213435	20161109	201611	2016	2016.8466	SGP	SINGAPOREAN	SGP																		1	010	010	01	1	0.0	8	1	8	-4.05844155844156	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109040000	http://thedailycoin.org/2017/11/08/youre-not-told-royal-crisis-saudi-arabia/
705213436	20161109	201611	2016	2016.8466	SGP	SINGAPOREAN	SGP																		1	071	071	07	2	7.4	1	1	1	-4.05844155844156	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171109040000	http://thedailycoin.org/2017/11/08/youre-not-told-royal-crisis-saudi-arabia/
705213437	20161109	201611	2016	2016.8466	SGP	SINGAPOREAN	SGP																		1	071	071	07	2	7.4	5	1	5	-4.05844155844156	1	Singapore	SN	SN		1.366667	103.8	SN	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109040000	http://thedailycoin.org/2017/11/08/youre-not-told-royal-crisis-saudi-arabia/
705213438	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	071	071	07	2	7.4	1	1	1	0.50977060322854	3	Delaware County, Pennsylvania, United States	US	USPA	PA045	40.0004	-75.3749	1209177	3	Upper Darby, Pennsylvania, United States	US	USPA		39.9284	-75.2738	1190230	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	20171109040000	http://www.delcotimes.com/article/DC/20171108/NEWS/171109690
705213439	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	071	071	07	2	7.4	1	1	1	0.50977060322854	3	Delaware County, Pennsylvania, United States	US	USPA	PA045	40.0004	-75.3749	1209177	3	Clifton Heights, New York, United States	US	USNY		42.7359	-78.9167	946877	3	Clifton Heights, New York, United States	US	USNY		42.7359	-78.9167	946877	20171109040000	http://www.delcotimes.com/article/DC/20171108/NEWS/171109690
705213440	20171010	201710	2017	2017.7671											GBR	UNITED KINGDOM	GBR								1	130	130	13	3	-4.4	4	1	4	-2.63691683569979	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109040000	http://www.express.co.uk/news/uk/877313/Virus-nhs-winter-flu-injection-mutated-ineffective-ill
705213441	20171010	201710	2017	2017.7671	BUS	INVESTOR						BUS													1	0311	031	03	1	5.2	10	1	10	2.26628895184136	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	0								4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171109040000	https://en.vietnamplus.vn/vietnam-to-be-among-top-20-economies-by-2050-says-pwc/121071.vnp
705213442	20171010	201710	2017	2017.7671	BUS	BUSINESS						BUS													1	141	141	14	3	-6.5	5	1	5	4.06091370558375	4	Moratuwa, Western, Sri Lanka	CE	CE36	25851	6.7857	79.8855	10883349	0								4	Moratuwa, Western, Sri Lanka	CE	CE36	25851	6.7857	79.8855	10883349	20171109040000	http://www.ft.lk/special-report/2017-Women-in-IT-Awards-recognises-excellence/22-643031
705213443	20171010	201710	2017	2017.7671	KOR	SOUTH KOREA	KOR								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	4	1	4	2.69541778975741	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171109040000	http://ktla.com/2017/11/08/trump-to-become-first-foreign-leader-to-dine-in-forbidden-city-since-founding-of-modern-china/
705213444	20171010	201710	2017	2017.7671	KOR	SEOUL	KOR								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	2	1	2	2.69541778975741	1	North Korea	KN	KN		40	127	KN	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171109040000	http://ktla.com/2017/11/08/trump-to-become-first-foreign-leader-to-dine-in-forbidden-city-since-founding-of-modern-china/
705213445	20171010	201710	2017	2017.7671	NIC	NICARAGUA	NIC								GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	1	1	1	0.34129692832765	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171109040000	https://energy.economictimes.indiatimes.com/news/renewable/syria-plans-to-join-paris-climate-change-agreement-isolating-u-s-/61555838
705213446	20171010	201710	2017	2017.7671	NIC	NICARAGUA	NIC								GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	4	1	4	0.34129692832765	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171109040000	https://energy.economictimes.indiatimes.com/news/renewable/syria-plans-to-join-paris-climate-change-agreement-isolating-u-s-/61555838
705213447	20171010	201710	2017	2017.7671	SYR	SYRIA	SYR								USA	UNITED STATES	USA								1	057	057	05	1	8.0	6	1	6	1.10294117647058	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109040000	http://observer.com/2017/11/syria-joins-paris-climate-accord-leaving-us-as-last-country-opposed/
705213448	20171010	201710	2017	2017.7671	SYR	SYRIA	SYR								USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	1.10294117647058	1	United States	US	US		39.828175	-98.5795	US	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	United States	US	US		39.828175	-98.5795	US	20171109040000	http://observer.com/2017/11/syria-joins-paris-climate-accord-leaving-us-as-last-country-opposed/
705213449	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								SYR	SYRIA	SYR								1	057	057	05	1	8.0	8	1	8	1.10294117647058	1	United States	US	US		39.828175	-98.5795	US	1	Syria	SY	SY		35	38	SY	1	Nicaragua	NU	NU		13	-85	NU	20171109040000	http://observer.com/2017/11/syria-joins-paris-climate-accord-leaving-us-as-last-country-opposed/
705213450	20171010	201710	2017	2017.7671	USAMED	WALL STREET JOURNAL	USA					MED			EDU	UNIVERSITY						EDU			1	080	080	08	2	5.0	4	1	4	0	3	Cornell University, New York, United States	US	USNY	NY109	42.447	-76.483	947467	3	Cornell University, New York, United States	US	USNY		42.447	-76.483	947467	3	Cornell University, New York, United States	US	USNY		42.447	-76.483	947467	20171109040000	https://commercialobserver.com/2017/09/nutella-cafe-lease-116-university-place-ranger-properties-kd-sagamore-capital/
705213451	20171010	201710	2017	2017.7671	USAMED	WALL STREET JOURNAL	USA					MED			USA	UNITED STATES	USA								1	080	080	08	2	5.0	6	1	6	0	3	Cornell University, New York, United States	US	USNY	NY109	42.447	-76.483	947467	3	Cornell University, New York, United States	US	USNY		42.447	-76.483	947467	3	Cornell University, New York, United States	US	USNY		42.447	-76.483	947467	20171109040000	https://commercialobserver.com/2017/09/nutella-cafe-lease-116-university-place-ranger-properties-kd-sagamore-capital/
705213452	20171102	201711	2017	2017.8274	FRA	FRENCH	FRA								IGOUNO	THE SECURITY COUNCIL		UNO				IGO			0	013	013	01	1	0.4	10	1	10	-2.84926470588235	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171109040000	http://www.malaysiandigest.com/world/706961-western-armies-face-uphill-battle-in-africa-s-sahel.html
705213453	20171102	201711	2017	2017.8274	KHM	PHNOM PENH	KHM								KHMELIGOV	HUN SEN	KHM					ELI	GOV		1	010	010	01	1	0.0	7	1	7	-5.52486187845304	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171109040000	https://www.thestar.com.my/news/regional/2017/11/09/hun-sen-bets-on-opposition-party-dissolution/
705213454	20171102	201711	2017	2017.8274	NZL	NEW ZEALAND	NZL																		0	012	012	01	1	-0.4	2	1	2	0.51020408163265	4	Taikorea, New Zealand (general), New Zealand	NZ	NZ00	22390	-40.35	175.35	-1518804	0								4	Taikorea, New Zealand (general), New Zealand	NZ	NZ00	22390	-40.35	175.35	-1518804	20171109040000	http://auckland.scoop.co.nz/2017/11/paterson-just-needs-to-keep-a-level-head/
705213455	20171102	201711	2017	2017.8274	USA	CALIFORNIA	USA																		0	090	090	09	2	-2.0	5	1	5	-0.75018754688672	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	0								3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20171109040000	http://www.sonomanews.com/news/7615367-181/health-risks-of-toxic-ash
705213456	20171108	201711	2017	2017.8438											CVL	VILLAGE						CVL			1	017	017	01	1	0.0	6	1	6	-5.14285714285715	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/help-raise-orphaned-boys
705213457	20171108	201711	2017	2017.8438											IRL	TARA	IRL								1	017	017	01	1	0.0	3	1	3	-5.14285714285715	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/help-raise-orphaned-boys
705213458	20171108	201711	2017	2017.8438											IRL	TARA	IRL								1	190	190	19	4	-10.0	3	1	3	-5.14285714285715	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/help-raise-orphaned-boys
705213459	20171108	201711	2017	2017.8438											NGA	NIGERIA	NGA								1	020	020	02	1	3.0	2	1	2	0.39370078740158	0								4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171109040000	http://news2.onlinenigeria.com/news/general/675398-abba-kyari-oyo-ita-reconcile-at-fec-meeting.html
705213460	20171108	201711	2017	2017.8438											NGA	NIGERIA	NGA								1	020	020	02	1	3.0	2	1	2	0.39370078740158	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171109040000	http://news2.onlinenigeria.com/news/general/675398-abba-kyari-oyo-ita-reconcile-at-fec-meeting.html
705213461	20171108	201711	2017	2017.8438											TTO	TRINIDAD AND TOBAGO	TTO								1	017	017	01	1	0.0	7	1	4	-5.14285714285715	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/help-raise-orphaned-boys
705213462	20171108	201711	2017	2017.8438											TTO	TRINIDAD AND TOBAGO	TTO								1	190	190	19	4	-10.0	3	1	3	-5.14285714285715	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/help-raise-orphaned-boys
705213463	20171108	201711	2017	2017.8438	AZE	AZERBAIJANI	AZE								LVA	LATVIA	LVA								0	042	042	04	1	1.9	1	1	1	0	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171109040000	http://baltic-review.com/stopping-russian-aggression-more-us-apache-choppers-arrive-in-europe/
705213464	20171108	201711	2017	2017.8438	AZE	AZERBAIJANI	AZE								LVA	LATVIA	LVA								0	042	042	04	1	1.9	1	1	1	0	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Latvia	LG	LG		57	25	LG	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171109040000	http://baltic-review.com/stopping-russian-aggression-more-us-apache-choppers-arrive-in-europe/
705213465	20171108	201711	2017	2017.8438	AZEGOVMIL	AZERBAIJAN	AZE					GOV	MIL		LVA	LATVIA	LVA								0	042	042	04	1	1.9	1	1	1	0	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171109040000	http://baltic-review.com/stopping-russian-aggression-more-us-apache-choppers-arrive-in-europe/
705213466	20171108	201711	2017	2017.8438	AZEGOVMIL	AZERBAIJANI	AZE					GOV	MIL		LVA	LATVIA	LVA								0	042	042	04	1	1.9	3	1	3	0	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Latvia	LG	LG		57	25	LG	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171109040000	http://baltic-review.com/stopping-russian-aggression-more-us-apache-choppers-arrive-in-europe/
705213467	20171108	201711	2017	2017.8438	COP	POLICE OFFICER						COP													1	010	010	01	1	0.0	6	1	6	1.37931034482758	1	Trinidad And Tobago	TD	TD		11	-61	TD	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/top-cop-to-graduates-be-the-officer-you-would-want-to-meet
705213468	20171108	201711	2017	2017.8438	COP	POLICE OFFICER						COP													1	036	036	03	1	4.0	6	1	6	1.37931034482758	1	Trinidad And Tobago	TD	TD		11	-61	TD	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/top-cop-to-graduates-be-the-officer-you-would-want-to-meet
705213469	20171108	201711	2017	2017.8438	COP	POLICE OFFICER						COP			TTO	TRINIDAD AND TOBAGO	TTO								1	010	010	01	1	0.0	2	1	2	1.37931034482758	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/top-cop-to-graduates-be-the-officer-you-would-want-to-meet
705213470	20171108	201711	2017	2017.8438	COP	POLICE OFFICER						COP			TTO	TRINIDAD AND TOBAGO	TTO								1	036	036	03	1	4.0	2	1	2	1.37931034482758	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/top-cop-to-graduates-be-the-officer-you-would-want-to-meet
705213471	20171108	201711	2017	2017.8438	COP	POLICE OFFICER						COP			TTOCOP	TRINIDAD AND TOBAGO	TTO					COP			1	010	010	01	1	0.0	2	1	2	1.37931034482758	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/top-cop-to-graduates-be-the-officer-you-would-want-to-meet
705213472	20171108	201711	2017	2017.8438	COP	POLICE OFFICER						COP			TTOCOP	TRINIDAD AND TOBAGO	TTO					COP			1	036	036	03	1	4.0	2	1	2	1.37931034482758	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/top-cop-to-graduates-be-the-officer-you-would-want-to-meet
705213473	20171108	201711	2017	2017.8438	CVL	VILLAGE						CVL													1	017	017	01	1	0.0	3	1	3	-5.14285714285715	1	Trinidad And Tobago	TD	TD		11	-61	TD	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	20171109040000	http://www.trinidadexpress.com/20171108/news/help-raise-orphaned-boys
705213474	20171108	201711	2017	2017.8438	GOV	GOVERNMENT						GOV													1	030	030	03	1	4.0	2	1	2	2.25563909774436	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	0								5	Bayelsa State, Bayelsa, Nigeria	NI	NI52	191393	4.75	6.08333	9098614	20171109040000	http://sunnewsonline.com/agge-deep-seaport-dickson-inaugurates-project-committee-ahead-of-2020-commencement-date/
705213475	20171108	201711	2017	2017.8438	GOV	CIVIL SERVICE						GOV			MED	JOURNALIST						MED			1	172	172	17	4	-5.0	5	1	5	-0.754716981132072	0								0								0								20171109040000	http://leadership.ng/2017/11/09/senate-investigates-malami-dambazau-camera/
705213476	20171108	201711	2017	2017.8438	GOV	GOVERNMENT						GOV			NGA	NIGERIA	NGA								1	030	030	03	1	4.0	4	1	4	2.25563909774436	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	5	Bayelsa State, Bayelsa, Nigeria	NI	NI52	191393	4.75	6.08333	9098614	20171109040000	http://sunnewsonline.com/agge-deep-seaport-dickson-inaugurates-project-committee-ahead-of-2020-commencement-date/
705213477	20171108	201711	2017	2017.8438	LVA	LATVIA	LVA								AZE	AZERBAIJANI	AZE								0	043	043	04	1	2.8	1	1	1	0	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171109040000	http://baltic-review.com/stopping-russian-aggression-more-us-apache-choppers-arrive-in-europe/
705213478	20171108	201711	2017	2017.8438	LVA	LATVIA	LVA								AZE	AZERBAIJANI	AZE								0	043	043	04	1	2.8	1	1	1	0	1	Latvia	LG	LG		57	25	LG	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171109040000	http://baltic-review.com/stopping-russian-aggression-more-us-apache-choppers-arrive-in-europe/
705213479	20171108	201711	2017	2017.8438	LVA	LATVIA	LVA								AZEGOVMIL	AZERBAIJAN	AZE					GOV	MIL		0	043	043	04	1	2.8	1	1	1	0	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171109040000	http://baltic-review.com/stopping-russian-aggression-more-us-apache-choppers-arrive-in-europe/
