704092634	20161105	201611	2016	2016.8356	AFR	AFRICA	AFR																		1	193	193	19	4	-10.0	4	1	4	-6.90476190476191	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171105151500	http://www.tribune.net.ph/commentary/bloodshed-in-safrica-province-as-anc-tensions-rise
704092635	20161105	201611	2016	2016.8356	AFR	AFRICA	AFR								IRL	IRELAND	IRL								0	043	043	04	1	2.8	8	1	8	3.53302611367127	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	1	Ireland	EI	EI		53	-8	EI	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171105151500	https://24tanzania.com/minister-costello-leads-enterprise-ireland-trade-mission-to-south-africa-and-nigeria/
704092636	20161105	201611	2016	2016.8356	AFR	AFRICA	AFR								IRL	IRELAND	IRL								0	043	043	04	1	2.8	2	1	2	3.53302611367127	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171105151500	https://24tanzania.com/minister-costello-leads-enterprise-ireland-trade-mission-to-south-africa-and-nigeria/
704092637	20161105	201611	2016	2016.8356	BUS	INDUSTRY						BUS			USA	UNITED STATES	USA								1	061	061	06	2	6.4	6	1	6	1.48148148148148	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171105151500	http://www.tribune.net.ph/business/gov-t-eyes-revival-of-garments-sector
704092638	20161105	201611	2016	2016.8356	BUS	INDUSTRY						BUS			USA	UNITED STATES	USA								1	061	061	06	2	6.4	4	1	4	1.48148148148148	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105151500	http://www.tribune.net.ph/business/gov-t-eyes-revival-of-garments-sector
704092639	20161105	201611	2016	2016.8356	IRL	IRISH	IRL																		0	061	061	06	2	6.4	1	1	1	3.53302611367127	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20171105151500	https://24tanzania.com/minister-costello-leads-enterprise-ireland-trade-mission-to-south-africa-and-nigeria/
704092640	20161105	201611	2016	2016.8356	IRL	IRELAND	IRL								AFR	AFRICA	AFR								0	042	042	04	1	1.9	8	1	8	3.53302611367127	1	Ireland	EI	EI		53	-8	EI	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171105151500	https://24tanzania.com/minister-costello-leads-enterprise-ireland-trade-mission-to-south-africa-and-nigeria/
704092641	20161105	201611	2016	2016.8356	IRL	IRELAND	IRL								AFR	AFRICA	AFR								0	042	042	04	1	1.9	2	1	2	3.53302611367127	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171105151500	https://24tanzania.com/minister-costello-leads-enterprise-ireland-trade-mission-to-south-africa-and-nigeria/
704092642	20161105	201611	2016	2016.8356	USA	WASHINGTON	USA																		0	051	051	05	1	3.4	1	1	1	-3.57142857142857	1	Ukraine	UP	UP		49	32	UP	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105151500	http://www.knoxnews.com/story/opinion/columnists/2017/11/05/trumps-blame-game-wearing-very-thin/820538001/
704092643	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								1	061	061	06	2	6.4	1	1	1	1.48148148148148	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105151500	http://www.tribune.net.ph/business/gov-t-eyes-revival-of-garments-sector
704092644	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								1	061	061	06	2	6.4	2	1	2	1.48148148148148	1	United States	US	US		39.828175	-98.5795	US	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	United States	US	US		39.828175	-98.5795	US	20171105151500	http://www.tribune.net.ph/business/gov-t-eyes-revival-of-garments-sector
