705583364	20161110	201611	2016	2016.8493											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	2	1	2	-4.96760259179266	0								4	Wodonga, Victoria, Australia	AS	AS07	5428	-36.1218	146.888	-1610265	4	Wodonga, Victoria, Australia	AS	AS07	5428	-36.1218	146.888	-1610265	20171110061500	http://www.bordermail.com.au/story/5048755/t-shirt-bandit-free-from-jail-despite-lying-to-a-judge/
705583365	20161110	201611	2016	2016.8493	AUS	ADELAIDE	AUS								GOV	SECRETARY OF STATE						GOV			1	043	043	04	1	2.8	3	1	3	0	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	1	United Kingdom	UK	UK		54	-4	UK	20171110061500	http://www.australiandefence.com.au/news/cea-radar-for-royal-navy-s-type-31
705583366	20161110	201611	2016	2016.8493	GBR	BRITISH	GBR								GOV	SECRETARY OF STATE						GOV			1	043	043	04	1	2.8	3	1	3	0	1	United Kingdom	UK	UK		54	-4	UK	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	1	United Kingdom	UK	UK		54	-4	UK	20171110061500	http://www.australiandefence.com.au/news/cea-radar-for-royal-navy-s-type-31
705583367	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								INDGOV	KARNATAKA	IND					GOV			1	051	051	05	1	3.4	4	1	4	-3.79746835443038	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110061500	http://www.hindustantimes.com/india-news/tipu-jayanti-prohibitoty-orders-imposed-in-karnataka-s-kodagu/story-2SIMmLSNHEM6pgxjdJLa7H.html
705583368	20161110	201611	2016	2016.8493	GOV	SECRETARY OF STATE						GOV			AUS	ADELAIDE	AUS								1	042	042	04	1	1.9	3	1	3	0	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	1	United Kingdom	UK	UK		54	-4	UK	20171110061500	http://www.australiandefence.com.au/news/cea-radar-for-royal-navy-s-type-31
705583369	20161110	201611	2016	2016.8493	GOV	SECRETARY OF STATE						GOV			GBR	BRITISH	GBR								1	042	042	04	1	1.9	3	1	3	0	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110061500	http://www.australiandefence.com.au/news/cea-radar-for-royal-navy-s-type-31
705583370	20161110	201611	2016	2016.8493	VNM	VIETNAM	VNM								THA	THAILAND	THA								1	070	070	07	2	7.0	8	1	8	-1.37795275590552	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Thailand	TH	TH		15	100	TH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171110061500	https://insideretail.asia/2017/11/10/sales-edge-up-for-giordano-international/
705583371	20161110	201611	2016	2016.8493	VNMBUS	VIETNAM	VNM					BUS			THA	THAILAND	THA								1	070	070	07	2	7.0	2	1	2	-1.37795275590552	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Thailand	TH	TH		15	100	TH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171110061500	https://insideretail.asia/2017/11/10/sales-edge-up-for-giordano-international/
705583372	20171011	201710	2017	2017.7699	COP	POLICE						COP													0	110	110	11	3	-2.0	6	1	6	-4.9079754601227	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110061500	http://www.azcentral.com/story/news/local/mesa/2017/11/09/mesa-police-officer-wants-take-stand-brailsford-murder-trial-change-his-testimony/850050001/
705583373	20171011	201710	2017	2017.7699	ESP	SPAIN	ESP								LEG	LAWMAKER						LEG			0	014	014	01	1	0.0	4	1	4	-5.37790697674418	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110061500	http://www.news-herald.com/general-news/20171109/catalan-lawmakers-testifying-in-separatist-rebellion-probe
705583374	20171011	201710	2017	2017.7699	GOV	PRESIDENT						GOV			COP	PRISON						COP			0	071	071	07	2	7.4	1	1	1	-1.21317157712305	4	Malabo, Provincia de Bioko Norte, Equatorial Guinea	EK	EK04	18585	3.75	8.78333	-2064461	4	Malabo, Provincia de Bioko Norte, Equatorial Guinea	EK	EK04	18585	3.75	8.78333	-2064461	4	Malabo, Provincia de Bioko Norte, Equatorial Guinea	EK	EK04	18585	3.75	8.78333	-2064461	20171110061500	https://www.modernghana.com/news/815724/ruling-government-set-to-dominate-eguinea-elections.html
705583375	20171011	201710	2017	2017.7699	GOV	PRESIDENT						GOV			COP	PRISON						COP			0	071	071	07	2	7.4	1	1	1	-1.21317157712305	4	Malabo, Provincia de Bioko Norte, Equatorial Guinea	EK	EK04	18585	3.75	8.78333	-2064461	1	France	FR	FR		46	2	FR	4	Malabo, Provincia de Bioko Norte, Equatorial Guinea	EK	EK04	18585	3.75	8.78333	-2064461	20171110061500	https://www.modernghana.com/news/815724/ruling-government-set-to-dominate-eguinea-elections.html
705583376	20171011	201710	2017	2017.7699	GOV	PRESIDENT						GOV			COP	PRISON						COP			0	081	081	08	2	5.0	1	1	1	-1.21317157712305	4	Malabo, Provincia de Bioko Norte, Equatorial Guinea	EK	EK04	18585	3.75	8.78333	-2064461	4	Malabo, Provincia de Bioko Norte, Equatorial Guinea	EK	EK04	18585	3.75	8.78333	-2064461	4	Malabo, Provincia de Bioko Norte, Equatorial Guinea	EK	EK04	18585	3.75	8.78333	-2064461	20171110061500	https://www.modernghana.com/news/815724/ruling-government-set-to-dominate-eguinea-elections.html
705583377	20171011	201710	2017	2017.7699	GOV	PRESIDENT						GOV			COP	PRISON						COP			0	081	081	08	2	5.0	1	1	1	-1.21317157712305	4	Malabo, Provincia de Bioko Norte, Equatorial Guinea	EK	EK04	18585	3.75	8.78333	-2064461	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171110061500	https://www.modernghana.com/news/815724/ruling-government-set-to-dominate-eguinea-elections.html
705583378	20171011	201710	2017	2017.7699	ISR	ISRAEL	ISR								MIL	AIR FORCE						MIL			1	013	013	01	1	0.4	2	1	2	-4.94186046511627	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110061500	https://www.voanews.com/a/air-force-pilot-shortage-grows/4109202.html
705583379	20171011	201710	2017	2017.7699	JUD	JUDGE						JUD			GBR	LIVERPOOL	GBR								1	013	013	01	1	0.4	5	1	5	-5.6657223796034	0								0								0								20171110061500	http://www.liverpoolecho.co.uk/news/liverpool-news/disgraced-cop-faces-losing-job-13882704
705583380	20171011	201710	2017	2017.7699	LEG	PARLIAMENT						LEG			GOV	PRESIDENT						GOV			0	014	014	01	1	0.0	3	1	3	-5.37790697674418	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110061500	http://www.news-herald.com/general-news/20171109/catalan-lawmakers-testifying-in-separatist-rebellion-probe
705583381	20171011	201710	2017	2017.7699	SAU	RIYADH	SAU								SAUGOV	SAUDI ARABIA	SAU					GOV			0	020	020	02	1	3.0	2	1	2	-1.88811188811188	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110061500	https://www.msn.com/en-us/news/world/saudi-arabia-orders-citizens-to-leave-lebanon-as-tensions-rise/ar-BBENdSP
705583382	20171011	201710	2017	2017.7699	USA	UNITED STATES	USA								COP	POLICE						COP			0	110	110	11	3	-2.0	4	1	4	-4.9079754601227	3	Maricopa County, Arizona, United States	US	USAZ	AZ013	33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20171110061500	http://www.azcentral.com/story/news/local/mesa/2017/11/09/mesa-police-officer-wants-take-stand-brailsford-murder-trial-change-his-testimony/850050001/
705583383	20171103	201711	2017	2017.8301	GOVHLH	HEALTH MINIST						GOV	HLH												1	120	120	12	3	-4.0	5	1	5	0.65466448445172	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171110061500	http://www.lifenews.com/2017/11/10/president-trump-blocks-international-support-for-abortion-groups-at-g7-meeting/
705583384	20171103	201711	2017	2017.8301	GOVHLH	HEALTH MINIST						GOV	HLH												1	120	120	12	3	-4.0	5	1	5	0.65466448445172	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171110061500	http://www.lifenews.com/2017/11/10/president-trump-blocks-international-support-for-abortion-groups-at-g7-meeting/
