704794029	20071110	200711	2007	2007.8493	BMU	BERMUDA	BMU																		0	070	070	07	2	7.0	2	1	2	-1.8319928507596	1	Bermuda	BD	BD		32.333333	-64.75	BD	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	20171107230000	http://blogforarizona.net/how-tax-evasion-funds-the-mercer-bannon-alt-right/
704794030	20161107	201611	2016	2016.8411											LUX	LUXEMBOURG	LUX								1	036	036	03	1	4.0	2	1	2	0.647948164146871	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171107230000	https://www.cryptocoinsnews.com/fintech-will-change-next-5-years-last-30-says-paypal-ceo/
704794031	20161107	201611	2016	2016.8411											LUX	LUXEMBOURG	LUX								1	036	036	03	1	4.0	2	1	2	0.647948164146871	0								1	Luxembourg	LU	LU		49.75	6.166667	LU	1	South Korea	KS	KS		37	127.5	KS	20171107230000	https://www.cryptocoinsnews.com/fintech-will-change-next-5-years-last-30-says-paypal-ceo/
704794032	20161107	201611	2016	2016.8411	AUS	AUSTRALIAN	AUS								NZL	NEW ZEALAND	NZL								1	0353	035	03	1	7.0	10	1	10	-2.52525252525253	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171107230000	https://www.caboolturenews.com.au/news/want-free-education-just-pop-over-new-zealand/3259853/
704794033	20161107	201611	2016	2016.8411	EDU	COLLEGE						EDU													1	017	017	01	1	0.0	5	1	5	4	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171107230000	https://www.clevelandjewishnews.com/features/health/neomed-college-of-pharmacy-graduate-pass-rate-exceeds-peers/article_6e7493f2-c3f8-11e7-a198-7798765dd653.html
704794034	20161107	201611	2016	2016.8411	EDU	STUDENT						EDU			CVL	COMMUNITY						CVL			1	030	030	03	1	4.0	2	1	2	2.29885057471264	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171107230000	http://www.shorenewstoday.com/middle_township/news/annual-conference-brings-students-community-leaders-together/article_c774c26d-69f8-541a-b2e2-b3aeba6b8187.html
704794035	20161107	201611	2016	2016.8411	EDU	STUDENT						EDU			CVL	COMMUNITY						CVL			1	030	030	03	1	4.0	8	1	8	2.29885057471264	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171107230000	http://www.shorenewstoday.com/middle_township/news/annual-conference-brings-students-community-leaders-together/article_c774c26d-69f8-541a-b2e2-b3aeba6b8187.html
704794036	20161107	201611	2016	2016.8411	GOV	ADMINISTRATION						GOV			LEG	SENATOR						LEG			0	040	040	04	1	1.0	12	1	12	-4.02597402597402	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171107230000	http://www.reuters.com/article/us-usa-tax/republicans-tax-plans-gain-speed-fitch-warns-on-deficit-idUSKBN1D72IN
704794037	20161107	201611	2016	2016.8411	IRN	IRAN	IRN																		0	036	036	03	1	4.0	2	1	2	-0.84905660377359	4	Bavarian, Fars, Iran	IR	IR07	25307	29.0733	52.5509	-3055782	0								4	Bavarian, Fars, Iran	IR	IR07	25307	29.0733	52.5509	-3055782	20171107230000	http://en.europeonline-magazine.eu/1st-leadhopes-rise-for-breakthrough-in-merkel-coalition-talksby-andrew-mccathie-dpa_594658.html
704794038	20161107	201611	2016	2016.8411	LEG	SENATOR						LEG			GOV	ADMINISTRATION						GOV			0	040	040	04	1	1.0	8	1	8	-4.02597402597402	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107230000	http://www.reuters.com/article/us-usa-tax/republicans-tax-plans-gain-speed-fitch-warns-on-deficit-idUSKBN1D72IN
704794039	20161107	201611	2016	2016.8411	SWE	SWEDEN	SWE								USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	-1.35869565217391	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	1	Italy	IT	IT		42.833333	12.833333	IT	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171107230000	https://au.news.yahoo.com/world/a/37781886/sweden-picks-us-patriot-missile-system-over-european-rival/
704794040	20161107	201611	2016	2016.8411	SWE	STOCKHOLM	SWE								USA	WASHINGTON	USA								1	057	057	05	1	8.0	6	1	6	-1.35869565217391	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171107230000	https://au.news.yahoo.com/world/a/37781886/sweden-picks-us-patriot-missile-system-over-european-rival/
704794041	20171008	201710	2017	2017.7616	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	015	015	01	1	0.0	2	1	2	-1.96304849884527	4	Lakefield, Ontario, Canada	CA	CA08	12676	44.4333	-78.2667	-567624	4	Lakefield, Ontario, Canada	CA	CA08	12676	44.4333	-78.2667	-567624	4	Lakefield, Ontario, Canada	CA	CA08	12676	44.4333	-78.2667	-567624	20171107230000	https://www.durhamregion.com/news-story/7848298-vets-report-hard-time-moving-to-civilian-life/
704794042	20171008	201710	2017	2017.7616	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	015	015	01	1	0.0	2	1	2	-2.76073619631902	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171107230000	http://infotel.ca/newsitem/remembrance-day-survey/cp726790399
704794043	20171008	201710	2017	2017.7616	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	015	015	01	1	0.0	4	2	4	-2.36189234758215	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171107230000	http://infotel.ca/newsitem/remembrance-day-survey/cp726790399
704794044	20171008	201710	2017	2017.7616	BUS	PRODUCER						BUS													0	161	161	16	4	-4.0	5	1	5	-3.30275229357798	0								0								0								20171107230000	http://www.wohfradio.com/entertainment/colony-capital-no-longer-in-running-to-buy-weinstein-co/
704794045	20171008	201710	2017	2017.7616	CHN	CHINA	CHN								GOV	HEAD OF STATE						GOV			0	042	042	04	1	1.9	10	1	10	2.97699594046008	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20171107230000	http://www.chinadaily.com.cn/world/2017-11/08/content_34257678.htm
704794046	20171008	201710	2017	2017.7616	ESPJUD	SPAIN	ESP					JUD													0	010	010	01	1	0.0	2	1	2	-9.21875	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20171107230000	http://www.limerickleader.ie/news/home/280498/five-young-men-to-face-trial-over-daylight-shooting-in-limerick-estate.html
704794047	20171008	201710	2017	2017.7616	ESPJUD	SPAIN	ESP					JUD													0	180	180	18	4	-9.0	2	1	2	-9.21875	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20171107230000	http://www.limerickleader.ie/news/home/280498/five-young-men-to-face-trial-over-daylight-shooting-in-limerick-estate.html
704794048	20171008	201710	2017	2017.7616	ESPJUD	SPAIN	ESP					JUD													0	193	193	19	4	-10.0	2	1	2	-9.21875	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20171107230000	http://www.limerickleader.ie/news/home/280498/five-young-men-to-face-trial-over-daylight-shooting-in-limerick-estate.html
704794049	20171008	201710	2017	2017.7616	GOV	HEAD OF STATE						GOV			CHN	CHINA	CHN								0	043	043	04	1	2.8	10	1	10	2.97699594046008	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	20171107230000	http://www.chinadaily.com.cn/world/2017-11/08/content_34257678.htm
704794050	20171008	201710	2017	2017.7616	GOV	PRESIDENT						GOV			CHR	CHRISTIAN				CHR					1	060	060	06	2	6.0	4	1	4	-3.2312925170068	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107230000	https://www.christianpost.com/news/is-usaid-defying-trumps-order-aid-christians-iraq-205449/
704794051	20171008	201710	2017	2017.7616	GOV	PRESIDENT						GOV			CVL	MINORITIES						CVL			1	060	060	06	2	6.0	4	1	4	-3.2312925170068	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107230000	https://www.christianpost.com/news/is-usaid-defying-trumps-order-aid-christians-iraq-205449/
704794052	20171008	201710	2017	2017.7616	JUD	JUDGE						JUD													0	180	180	18	4	-9.0	8	1	8	-9.21875	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20171107230000	http://www.limerickleader.ie/news/home/280498/five-young-men-to-face-trial-over-daylight-shooting-in-limerick-estate.html
704794053	20171008	201710	2017	2017.7616	JUD	JUDGE						JUD													0	193	193	19	4	-10.0	6	1	6	-9.21875	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20171107230000	http://www.limerickleader.ie/news/home/280498/five-young-men-to-face-trial-over-daylight-shooting-in-limerick-estate.html
704794054	20171008	201710	2017	2017.7616	JUD	JUDGE						JUD			ESP	SPAIN	ESP								0	193	193	19	4	-10.0	2	1	2	-9.21875	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171107230000	http://www.limerickleader.ie/news/home/280498/five-young-men-to-face-trial-over-daylight-shooting-in-limerick-estate.html
704794055	20171008	201710	2017	2017.7616	LEG	PARLIAMENT						LEG			GOV	GOVERNMENT						GOV			0	1044	104	10	3	-5.0	5	1	5	-3.82513661202186	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107230000	https://www.bloomberg.com/news/articles/2017-11-07/advantage-spain-as-split-hurts-separatists-fight-for-catalonia
704794056	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								1	010	010	01	1	0.0	1	1	1	-1.49094781682641	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171107230000	http://www.livemint.com/Opinion/cd2UAQ5vBAX0qwHVmxXktL/Quad-is-a-good-idea-not-Quadplus.html
704794057	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								1	010	010	01	1	0.0	1	1	1	-1.49094781682641	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171107230000	http://www.livemint.com/Opinion/cd2UAQ5vBAX0qwHVmxXktL/Quad-is-a-good-idea-not-Quadplus.html
