704257208	20161106	201611	2016	2016.8384	GOV	MINIST						GOV			AUS	AUSTRALIAN	AUS								1	051	051	05	1	3.4	8	1	8	9.78260869565217	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171106090000	https://www.pulseitmagazine.com.au/australian-ehealth/4053-health-ministers-agree-on-genomics-framework-jurisdictional-readiness-for-myhr
704257209	20161106	201611	2016	2016.8384	GOV	KINGDOM						GOV			BUS	COMPANY						BUS			1	051	051	05	1	3.4	10	1	10	1.82926829268292	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171106090000	https://finance.yahoo.com/m/5ab25f99-379b-3c18-b93d-32d22523061b/ss_tech%E2%80%99s-favorite-royal-%E2%80%94.html
704257210	20161106	201611	2016	2016.8384	USA	THE US	USA								MED	NEWSPAPER						MED			1	013	013	01	1	0.4	10	1	10	-0.62111801242236	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106090000	https://www.eveningexpress.co.uk/lifestyle/entertainment/i-find-bonfire-night-scary-admits-gunpowder-star-liv-tyler/
704257211	20171007	201710	2017	2017.7589											SEP	LIBERATION ARMY						SEP			0	051	051	05	1	3.4	2	1	2	0.65359477124183	0								4	Nathu La, India (general), India	IN	IN00	17862	27.4	88.8167	-2105882	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	20171106090000	http://www.news18.com/news/india/china-objects-to-sitharamans-arunachal-pradesh-visit-says-its-not-conducive-1568427.html
704257212	20171007	201710	2017	2017.7589	GBR	BRITISH	GBR								GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		1	020	020	02	1	3.0	4	1	4	-1.35135135135135	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106090000	https://uk.reuters.com/article/uk-britain-eu-cips/most-eu-firms-plan-retreat-from-uk-suppliers-cips-idUKKBN1D600A
704257213	20171007	201710	2017	2017.7589	GBRGOV	BRITISH	GBR					GOV			GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		1	020	020	02	1	3.0	6	1	6	-1.35135135135135	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106090000	https://uk.reuters.com/article/uk-britain-eu-cips/most-eu-firms-plan-retreat-from-uk-suppliers-cips-idUKKBN1D600A
704257214	20171007	201710	2017	2017.7589	GOV	ADMINISTRATION						GOV			USAGOV	NASA	USA					GOV			1	036	036	03	1	4.0	3	1	3	2.4390243902439	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171106090000	http://www.clarksvilleonline.com/2017/11/06/nasa-insight-mission-carry-2-4-million-names-mars/
704257215	20171007	201710	2017	2017.7589	GOV	ADMINISTRATION						GOV			USAGOV	NASA	USA					GOV			1	036	036	03	1	4.0	2	1	2	3.52941176470588	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171106090000	http://www.clarksvilleonline.com/2017/11/06/
704257216	20171007	201710	2017	2017.7589	GOV	ADMINISTRATION						GOV			USAGOV	NASA	USA					GOV			1	036	036	03	1	4.0	10	1	10	2.74914089347079	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171106090000	http://www.clarksvilleonline.com/2017/11/06/nasa-insight-mission-carry-2-4-million-names-mars/print/
704257217	20171007	201710	2017	2017.7589	GOV	ADMINISTRATION						GOV			USAGOV	NASA	USA					GOV			1	036	036	03	1	4.0	2	1	2	2.4390243902439	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	20171106090000	http://www.clarksvilleonline.com/2017/11/06/nasa-insight-mission-carry-2-4-million-names-mars/
704257218	20171007	201710	2017	2017.7589	GOV	ADMINISTRATION						GOV			USAGOV	NASA	USA					GOV			1	036	036	03	1	4.0	1	1	1	3.52941176470588	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	California, United States	US	USCA		36.17	-119.746	CA	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171106090000	http://www.clarksvilleonline.com/2017/11/06/
704257219	20171007	201710	2017	2017.7589	GOV	ADMINISTRATION						GOV			USAGOV	NASA	USA					GOV			1	036	036	03	1	4.0	2	1	2	3.52941176470588	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	California, United States	US	USCA		36.17	-119.746	CA	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	20171106090000	http://www.clarksvilleonline.com/2017/11/06/
704257220	20171007	201710	2017	2017.7589	USA	OHIO	USA																		0	120	120	12	3	-4.0	6	1	6	-8.22147651006715	3	Franklin County, Ohio, United States	US	USOH	OH049	39.9667	-83.0166	1074037	0								3	Franklin County, Ohio, United States	US	USOH		39.9667	-83.0166	1074037	20171106090000	http://www.cbs46.com/story/36770008/death-row-inmate-demands-firing-squad-instead-of-lethal-injection
704257221	20171007	201710	2017	2017.7589	USA	OHIO	USA																		0	120	120	12	3	-4.0	4	1	4	-8.22147651006715	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171106090000	http://www.cbs46.com/story/36770008/death-row-inmate-demands-firing-squad-instead-of-lethal-injection
704257222	20171030	201710	2017	2017.8219											LEG	NATIONAL COUNCIL						LEG			1	046	046	04	1	7.0	6	1	6	-2.79542566709022	0								4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	20171106090000	http://www.ptinews.com/news/9211541_Vishwas-vs-Kejriwal-Sisodia--the-rift-widens.html
704257223	20171030	201710	2017	2017.8219	CAN	CANADA	CAN								IRN	IRAN	IRN								1	043	043	04	1	2.8	2	1	2	-3.18725099601594	4	Coquitlam, British Columbia, Canada	CA	CA02	12552	49.2667	-122.783	-571568	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171106090000	https://www.theguardian.com/australia-news/2017/nov/06/manus-refugee-who-reached-canada-last-week-says-deaths-are-very-likely
704257224	20171030	201710	2017	2017.8219	CAN	CANADA	CAN								PNGREF	MANUS	PNG					REF			1	075	075	07	2	7.0	10	1	10	-3.18725099601594	4	Moresby, Queensland, Australia	AS	AS04	40197	-17.6333	146.033	-1588887	4	Moresby, Queensland, Australia	AS	AS04	40197	-17.6333	146.033	-1588887	4	Moresby, Queensland, Australia	AS	AS04	40197	-17.6333	146.033	-1588887	20171106090000	https://www.theguardian.com/australia-news/2017/nov/06/manus-refugee-who-reached-canada-last-week-says-deaths-are-very-likely
704257225	20171030	201710	2017	2017.8219	CAN	CANADA	CAN								REF	REFUGEE						REF			1	043	043	04	1	2.8	2	1	2	-3.18725099601594	4	Coquitlam, British Columbia, Canada	CA	CA02	12552	49.2667	-122.783	-571568	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171106090000	https://www.theguardian.com/australia-news/2017/nov/06/manus-refugee-who-reached-canada-last-week-says-deaths-are-very-likely
704257226	20171030	201710	2017	2017.8219	CAN	BRITISH COLUMBIA	CAN								REF	REFUGEE						REF			1	043	043	04	1	2.8	1	1	1	-3.18725099601594	1	United Kingdom	UK	UK		54	-4	UK	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171106090000	https://www.theguardian.com/australia-news/2017/nov/06/manus-refugee-who-reached-canada-last-week-says-deaths-are-very-likely
704257227	20171030	201710	2017	2017.8219	GBR	BRITISH	GBR								REB	REBEL GROUP						REB			0	040	040	04	1	1.0	1	1	1	-3.4816247582205	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20171106090000	http://www.sudantribune.com/spip.php?article63932
704257228	20171030	201710	2017	2017.8219	GBR	BRITISH	GBR								REB	REBEL GROUP						REB			0	040	040	04	1	1.0	7	1	7	-3.4816247582205	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106090000	http://www.sudantribune.com/spip.php?article63932
704257229	20171030	201710	2017	2017.8219	IRN	IRAN	IRN								CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	-3.18725099601594	1	Iran	IR	IR		32	53	IR	4	Coquitlam, British Columbia, Canada	CA	CA02	12552	49.2667	-122.783	-571568	1	Iran	IR	IR		32	53	IR	20171106090000	https://www.theguardian.com/australia-news/2017/nov/06/manus-refugee-who-reached-canada-last-week-says-deaths-are-very-likely
704257230	20171030	201710	2017	2017.8219	LEG	NATIONAL COUNCIL						LEG													1	046	046	04	1	7.0	6	1	6	-2.79542566709022	4	Pilkhuwa, Uttar Pradesh, India	IN	IN36	17911	28.7167	77.65	-2107907	0								4	Pilkhuwa, Uttar Pradesh, India	IN	IN36	17911	28.7167	77.65	-2107907	20171106090000	http://www.ptinews.com/news/9211541_Vishwas-vs-Kejriwal-Sisodia--the-rift-widens.html
704257231	20171030	201710	2017	2017.8219	MED	MEDIA						MED			BUS	BUSINESS						BUS			0	017	017	01	1	0.0	10	1	10	2.48618784530387	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106090000	https://www.ttgmedia.com/news/wtm/wtm-insights-magazine-to-launch-12160
704257232	20171030	201710	2017	2017.8219	REB	REBEL GROUP						REB			GBR	BRITISH	GBR								0	040	040	04	1	1.0	1	1	1	-3.4816247582205	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20171106090000	http://www.sudantribune.com/spip.php?article63932
704257233	20171030	201710	2017	2017.8219	REB	REBEL GROUP						REB			GBR	BRITISH	GBR								0	040	040	04	1	1.0	7	1	7	-3.4816247582205	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106090000	http://www.sudantribune.com/spip.php?article63932
