703871285	20161104	201611	2016	2016.8329											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	10	1	10	4.04984423676012	0								4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	20171104113000	http://www.leinsterleader.ie/news/home/279248/newbridge-school-exchange-as-part-of-french-friendship-project.html
703871286	20161104	201611	2016	2016.8329											REL	SAINT									0	043	043	04	1	2.8	6	1	6	0	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171104113000	http://cnnphilippines.com/news/2017/11/04/rodrigo-duterte-tomb-cemetery-davao-city.html
703871287	20161104	201611	2016	2016.8329	CYP	CYPRUS	CYP								REF	REFUGEE						REF			1	073	073	07	2	7.4	5	1	5	-8.70870870870871	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20171104113000	http://www.presstv.com/Detail/2017/11/04/540953/IOM-refugees-Mediterranean-Sea
703871288	20161104	201611	2016	2016.8329	EDU	COLLEGE						EDU													1	043	043	04	1	2.8	10	1	10	4.04984423676012	4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	0								4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	20171104113000	http://www.leinsterleader.ie/news/home/279248/newbridge-school-exchange-as-part-of-french-friendship-project.html
703871289	20161104	201611	2016	2016.8329	EDU	UNIVERSITY						EDU			CHN	CHINA	CHN								0	013	013	01	1	0.4	4	1	4	-1.45911096029861	4	Dalian, Liaoning, China	CH	CH19	13327	38.9122	121.602	-1901835	4	Dalian, Liaoning, China	CH	CH19	13327	38.9122	121.602	-1901835	4	Dalian, Liaoning, China	CH	CH19	13327	38.9122	121.602	-1901835	20171104113000	http://www.scmp.com/magazines/post-magazine/long-reads/article/2118142/why-did-300-chinese-fathers-vanish-liverpool-1946
703871290	20161104	201611	2016	2016.8329	EDU	UNIVERSITY						EDU			CHN	CHINA	CHN								0	013	013	01	1	0.4	3	1	3	-1.45911096029861	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104113000	http://www.scmp.com/magazines/post-magazine/long-reads/article/2118142/why-did-300-chinese-fathers-vanish-liverpool-1946
703871291	20161104	201611	2016	2016.8329	EDU	UNIVERSITY						EDU			CHN	CHINA	CHN								0	013	013	01	1	0.4	1	1	1	-1.45911096029861	4	Han Qing, Fujian, China	CH	CH07	13010	25.1097	117.964	9223440	4	Han Qing, Fujian, China	CH	CH07	13010	25.1097	117.964	9223440	4	Han Qing, Fujian, China	CH	CH07	13010	25.1097	117.964	9223440	20171104113000	http://www.scmp.com/magazines/post-magazine/long-reads/article/2118142/why-did-300-chinese-fathers-vanish-liverpool-1946
703871292	20161104	201611	2016	2016.8329	EDU	COLLEGE						EDU			FRA	FRANCE	FRA								1	042	042	04	1	1.9	10	1	10	4.04984423676012	4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	20171104113000	http://www.leinsterleader.ie/news/home/279248/newbridge-school-exchange-as-part-of-french-friendship-project.html
703871293	20161104	201611	2016	2016.8329	FRA	FRANCE	FRA								EDU	COLLEGE						EDU			1	043	043	04	1	2.8	10	1	10	4.04984423676012	4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	4	Rennes, Bretagne, France	FR	FRA2	16258	48.112	-1.67429	-1461464	20171104113000	http://www.leinsterleader.ie/news/home/279248/newbridge-school-exchange-as-part-of-french-friendship-project.html
703871294	20161104	201611	2016	2016.8329	PHL	PHILIPPINE	PHL								REL	SAINT									0	043	043	04	1	2.8	4	1	4	0	4	Davao City, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao City, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao City, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20171104113000	http://cnnphilippines.com/news/2017/11/04/rodrigo-duterte-tomb-cemetery-davao-city.html
703871295	20161104	201611	2016	2016.8329	REL	SAINT																			0	042	042	04	1	1.9	6	1	6	0	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171104113000	http://cnnphilippines.com/news/2017/11/04/rodrigo-duterte-tomb-cemetery-davao-city.html
703871296	20161104	201611	2016	2016.8329	REL	SAINT									PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	4	1	4	0	4	Davao City, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao City, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao City, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20171104113000	http://cnnphilippines.com/news/2017/11/04/rodrigo-duterte-tomb-cemetery-davao-city.html
703871297	20161104	201611	2016	2016.8329	UAF	MILITANT						UAF													1	180	180	18	4	-9.0	2	1	2	-9.56521739130439	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	0								4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171104113000	http://apc.com.ng/avengers-plans-to-blow-up-oil-facilities-vanguard/
703871298	20161104	201611	2016	2016.8329	UAF	MILITANT						UAF			NGA	NIGER DELTA	NGA								1	0871	087	08	2	9.0	3	1	3	-9.56521739130439	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171104113000	http://apc.com.ng/avengers-plans-to-blow-up-oil-facilities-vanguard/
703871299	20161104	201611	2016	2016.8329	UAF	MILITANT						UAF			NGA	NIGER DELTA	NGA								1	180	180	18	4	-9.0	3	1	3	-9.56521739130439	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171104113000	http://apc.com.ng/avengers-plans-to-blow-up-oil-facilities-vanguard/
703871300	20171005	201710	2017	2017.7534	CHN	CHINA	CHN								LEG	CONGRESS						LEG			1	042	042	04	1	1.9	8	1	8	1.47783251231528	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171104113000	http://www.evartha.in/english/2017/11/04/china-working-with-india-to-improve-bilateral-ties.html
703871301	20171005	201710	2017	2017.7534	LEG	CONGRESS						LEG													0	071	071	07	2	7.4	4	1	4	-4.74777448071217	1	Russia	RS	RS		60	100	RS	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104113000	http://www.weatherforddemocrat.com/opinion/columns/everyone-s-hands-dirty-in-russia-investigation/article_8797c3ea-823d-5105-a0ed-e1ce4767f827.html
703871302	20171005	201710	2017	2017.7534	LEG	CONGRESS						LEG													0	071	071	07	2	7.4	1	1	1	-4.74777448071217	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171104113000	http://www.weatherforddemocrat.com/opinion/columns/everyone-s-hands-dirty-in-russia-investigation/article_8797c3ea-823d-5105-a0ed-e1ce4767f827.html
703871303	20171005	201710	2017	2017.7534	LEG	CONGRESS						LEG			BUS	COMPANIES						BUS			1	020	020	02	1	3.0	5	1	5	-0.54495912806539	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171104113000	http://m.lasvegassun.com/news/2017/nov/04/house-republicans-aim-to-yank-tax-credits-for-orph/
703871304	20171005	201710	2017	2017.7534	LEG	CONGRESS						LEG			CHN	CHINA	CHN								1	043	043	04	1	2.8	8	1	8	1.47783251231528	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171104113000	http://www.evartha.in/english/2017/11/04/china-working-with-india-to-improve-bilateral-ties.html
