705687483	20161110	201611	2016	2016.8493											CHN	CHINA	CHN								1	190	190	19	4	-10.0	6	1	6	-1.33779264214047	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110133000	http://sglinks.com/pages/105118583-chinese-space-station-tiangong-1-could-crash-into-earth
705687484	20161110	201611	2016	2016.8493											CHN	CHINA	CHN								1	190	190	19	4	-10.0	4	1	4	-1.33779264214047	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171110133000	http://sglinks.com/pages/105118583-chinese-space-station-tiangong-1-could-crash-into-earth
705687485	20161110	201611	2016	2016.8493											IGOEUREEC	THE EU	EUR	EEC				IGO			0	051	051	05	1	3.4	6	1	6	-2.43024302430243	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171110133000	http://www.dailymail.co.uk/news/article-5069983/May-REGAINS-lead-Corbyn-public-s-preferred-PM.html
705687486	20161110	201611	2016	2016.8493											NPLGOV	NEPAL	NPL					GOV			0	057	057	05	1	8.0	2	1	2	2.38095238095238	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kapilbastu, Nepal (general), Nepal	NP	NP00	22364	27.6667	82.9167	-1022125	20171110133000	https://reliefweb.int/job/2319439/nepal-country-representative
705687487	20161110	201611	2016	2016.8493											NPLGOV	NEPAL	NPL					GOV			0	057	057	05	1	8.0	8	1	8	2.38095238095238	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20171110133000	https://reliefweb.int/job/2319439/nepal-country-representative
705687488	20161110	201611	2016	2016.8493	COD	CONGOLESE	COD																		0	020	020	02	1	3.0	1	1	1	-1.67714884696016	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	0								4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	20171110133000	http://allafrica.com/stories/201711100696.html
705687489	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								TUR	TURKEY	TUR								0	051	051	05	1	3.4	2	1	2	-2.43024302430243	1	United Kingdom	UK	UK		54	-4	UK	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171110133000	http://www.dailymail.co.uk/news/article-5069983/May-REGAINS-lead-Corbyn-public-s-preferred-PM.html
705687490	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								TUR	TURKEY	TUR								0	110	110	11	3	-2.0	4	1	4	-2.43024302430243	1	United Kingdom	UK	UK		54	-4	UK	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171110133000	http://www.dailymail.co.uk/news/article-5069983/May-REGAINS-lead-Corbyn-public-s-preferred-PM.html
705687491	20161110	201611	2016	2016.8493	GOV	MINIST OF FOREIGN						GOV			GRC	GREEK	GRC								0	040	040	04	1	1.0	2	1	2	2.07808564231738	4	Balkans, Greece (general), Greece	GR	GR00	12099	44	23	-815872	4	Balkans, Greece (general), Greece	GR	GR00	12099	44	23	-815872	4	Balkans, Greece (general), Greece	GR	GR00	12099	44	23	-815872	20171110133000	http://www.novinite.com/articles/185084/Greek+Ambassador+Grigorios+Vassiloconstandakis:+Bulgarian+Presidency+is+going+to+Add+Specific+Value+in+the+European+Union%E2%80%99s+Way+Forward
705687492	20161110	201611	2016	2016.8493	GOV	MINIST OF FOREIGN						GOV			GRCGOV	GREEK	GRC					GOV			0	040	040	04	1	1.0	5	1	5	2.07808564231738	4	Balkans, Greece (general), Greece	GR	GR00	12099	44	23	-815872	4	Balkans, Greece (general), Greece	GR	GR00	12099	44	23	-815872	4	Balkans, Greece (general), Greece	GR	GR00	12099	44	23	-815872	20171110133000	http://www.novinite.com/articles/185084/Greek+Ambassador+Grigorios+Vassiloconstandakis:+Bulgarian+Presidency+is+going+to+Add+Specific+Value+in+the+European+Union%E2%80%99s+Way+Forward
