704752617	20161107	201611	2016	2016.8411											EURGOV	EUROPEAN	EUR					GOV			1	036	036	03	1	4.0	10	1	10	-0.22421524663677	0								4	Shenzhou, Hebei, China	CH	CH10	13085	38.0089	115.548	-1925252	4	Shenzhou, Hebei, China	CH	CH10	13085	38.0089	115.548	-1925252	20171107200000	https://gbtimes.com/european-space-agency-to-host-campaign-to-track-reentry-of-chinas-tiangong-1-space-lab
704752618	20161107	201611	2016	2016.8411											RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-2.38095238095238	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107200000	https://wxxv25.com/2017/11/07/fusion-gps-official-met-with-russian-operative-before-and-after-trump-jr-sit-down/
704752619	20161107	201611	2016	2016.8411											USA	JACKSONVILLE	USA								1	017	017	01	1	0.0	2	1	2	-4.56521739130435	0								3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	3	Rockville, California, United States	US	USCA	CA095	38.2441	-122.122	231757	20171107200000	http://www.metalinsider.net/festivals/welcome-to-rockville-official-3-day-lineup-announced
704752620	20161107	201611	2016	2016.8411											USA	JACKSONVILLE	USA								1	017	017	01	1	0.0	8	1	8	-4.56521739130435	0								3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	20171107200000	http://www.metalinsider.net/festivals/welcome-to-rockville-official-3-day-lineup-announced
704752621	20161107	201611	2016	2016.8411											USA	JACKSONVILLE	USA								1	042	042	04	1	1.9	2	1	2	-4.56521739130435	0								3	Rockville, California, United States	US	USCA	CA095	38.2441	-122.122	231757	3	Rockville, California, United States	US	USCA	CA095	38.2441	-122.122	231757	20171107200000	http://www.metalinsider.net/festivals/welcome-to-rockville-official-3-day-lineup-announced
704752622	20161107	201611	2016	2016.8411	CRM	CRIMINAL						CRM													1	020	020	02	1	3.0	10	1	10	-4.375	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171107200000	http://www.thecordovatimes.com/2017/11/07/alaska-sees-continued-growth-marijuana-tax-revenue/
704752623	20161107	201611	2016	2016.8411	CVL	VOTER						CVL			LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	10	1	10	0.9375	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171107200000	http://bangordailynews.com/2017/11/07/politics/medicaid-expansion-draws-early-voters-to-polls/
704752624	20161107	201611	2016	2016.8411	EURGOV	EUROPEAN	EUR					GOV													1	036	036	03	1	4.0	10	1	10	-0.22421524663677	4	Shenzhou, Hebei, China	CH	CH10	13085	38.0089	115.548	-1925252	0								4	Shenzhou, Hebei, China	CH	CH10	13085	38.0089	115.548	-1925252	20171107200000	https://gbtimes.com/european-space-agency-to-host-campaign-to-track-reentry-of-chinas-tiangong-1-space-lab
704752625	20161107	201611	2016	2016.8411	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	6	1	6	-4.16666666666666	3	Lakeville, Minnesota, United States	US	USMN	MN037	44.6497	-93.2427	646445	3	Lakeville, Minnesota, United States	US	USMN	MN037	44.6497	-93.2427	646445	3	Lakeville, Minnesota, United States	US	USMN	MN037	44.6497	-93.2427	646445	20171107200000	http://www.postbulletin.com/news/state/mom-who-hid-kids-from-dad-allowed-to-serve-prison/article_f5074b97-330f-53a9-94f1-79327e258e1e.html
704752626	20161107	201611	2016	2016.8411	LEG	REPRESENTATIVES						LEG			CVL	VOTER						CVL			0	014	014	01	1	0.0	3	1	3	0.9375	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171107200000	http://bangordailynews.com/2017/11/07/politics/medicaid-expansion-draws-early-voters-to-polls/
704752627	20161107	201611	2016	2016.8411	LEG	REPRESENTATIVES						LEG			CVL	VOTER						CVL			0	040	040	04	1	1.0	10	1	10	0.9375	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171107200000	http://bangordailynews.com/2017/11/07/politics/medicaid-expansion-draws-early-voters-to-polls/
704752628	20161107	201611	2016	2016.8411	LEG	REPRESENTATIVES						LEG			GOV	GOVERNOR						GOV			0	014	014	01	1	0.0	3	1	3	0.9375	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171107200000	http://bangordailynews.com/2017/11/07/politics/medicaid-expansion-draws-early-voters-to-polls/
704752629	20161107	201611	2016	2016.8411	LEG	REPRESENTATIVES						LEG			GOV	GOVERNOR						GOV			0	022	022	02	1	3.2	10	1	10	0.9375	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171107200000	http://bangordailynews.com/2017/11/07/politics/medicaid-expansion-draws-early-voters-to-polls/
704752630	20161107	201611	2016	2016.8411	LEG	REPRESENTATIVES						LEG			GOV	GOVERNOR						GOV			0	051	051	05	1	3.4	10	1	10	0.9375	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171107200000	http://bangordailynews.com/2017/11/07/politics/medicaid-expansion-draws-early-voters-to-polls/
704752631	20161107	201611	2016	2016.8411	LEG	REPRESENTATIVES						LEG			USA	UNITED STATES	USA								0	014	014	01	1	0.0	4	1	4	0.9375	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171107200000	http://bangordailynews.com/2017/11/07/politics/medicaid-expansion-draws-early-voters-to-polls/
