704020668	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	4.79233226837061	3	Gilpin County, Colorado, United States	US	USCO	CO047	39.85	-105.517	198139	3	Gilpin County, Colorado, United States	US	USCO		39.85	-105.517	198139	3	Gilpin County, Colorado, United States	US	USCO		39.85	-105.517	198139	20171105061500	http://www.weeklyregistercall.com/2017/11/02/gilpin-county-loves-its-senior-citizens/
704020669	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	1.040763226366	3	Mcneil Canyon, Alaska, United States	US	USAK	AK122	59.7186	-151.243	1413506	3	Mcneil Canyon, Alaska, United States	US	USAK		59.7186	-151.243	1413506	3	Mcneil Canyon, Alaska, United States	US	USAK		59.7186	-151.243	1413506	20171105061500	http://peninsulaclarion.com/local/news/2017-11-04/retired-educator-uses-veterans-archives-teach-wwii
704020670	20171105	201711	2017	2017.8356	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	1.38121546961326	3	Council Bluffs, Iowa, United States	US	USIA	IA155	41.2619	-95.8608	455672	3	Council Bluffs, Iowa, United States	US	USIA		41.2619	-95.8608	455672	3	Council Bluffs, Iowa, United States	US	USIA		41.2619	-95.8608	455672	20171105061500	http://www.omaha.com/news/metro/council-bluffs-parade-salutes-those-who-served-ahead-of-veterans/article_5780f09c-2efb-5120-a8b5-337041908292.html
704020671	20171105	201711	2017	2017.8356	EDU	COLLEGE						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	2.34604105571847	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20171105061500	http://www.omaha.com/news/education/higher-education-notes-unl-to-host-discussion-on-trump-and/article_f4b28176-1426-5331-b2e8-9cb5b1bd8347.html
704020672	20171105	201711	2017	2017.8356	EDU	PROFESSOR						EDU			USA	NEW YORK	USA								0	112	112	11	3	-2.0	6	1	6	-0.96153846153847	3	Columbia University, New York, United States	US	USNY	NY061	40.809	-73.9613	947193	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105061500	http://www.messenger-inquirer.com/features/lifestyle/parents-are-reaching-for-teachable-moments-on-sex-harassment/article_5d1b8a6d-b6bf-5da6-9c5d-b8d7d72dd41d.html
704020673	20171105	201711	2017	2017.8356	EDU	PROFESSOR						EDU			USAEDU	NEW YORK	USA					EDU			1	040	040	04	1	1.0	2	1	2	-0.96153846153847	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171105061500	http://www.messenger-inquirer.com/features/lifestyle/parents-are-reaching-for-teachable-moments-on-sex-harassment/article_5d1b8a6d-b6bf-5da6-9c5d-b8d7d72dd41d.html
704020674	20171105	201711	2017	2017.8356	ELI	ACTOR						ELI													0	120	120	12	3	-4.0	5	1	5	0.62617407639324	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20171105061500	http://bombmagazine.org/articles/thomas-vinterberg/
704020675	20171105	201711	2017	2017.8356	ELI	FIRST LADY						ELI			GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	6	1	6	-3.56138706654171	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105061500	http://www.wfmj.com/story/36762699/sessions-gets-more-criticism-from-trump-russia-questions
704020676	20171105	201711	2017	2017.8356	ELI	RETIRED						ELI			JUD	JUDGE						JUD			1	020	020	02	1	3.0	6	1	6	-3.88513513513513	3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	20171105061500	http://www.messenger-inquirer.com/news/local/maglinger-adapting-to-new-role-as-jailer/article_a298dfe8-eb8a-5796-85e0-58906d685315.html
704020677	20171105	201711	2017	2017.8356	ELI	FIRST LADY						ELI			USA	WASHINGTON	USA								1	042	042	04	1	1.9	8	1	8	-3.56138706654171	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105061500	http://www.wfmj.com/story/36762699/sessions-gets-more-criticism-from-trump-russia-questions
704020678	20171105	201711	2017	2017.8356	ELI	FIRST LADY						ELI			USA	WASHINGTON	USA								1	046	046	04	1	7.0	6	1	6	-3.56138706654171	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105061500	http://www.wfmj.com/story/36762699/sessions-gets-more-criticism-from-trump-russia-questions
704020679	20171105	201711	2017	2017.8356	ELI	FIRST LADY						ELI			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-3.56138706654171	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20171105061500	http://www.wfmj.com/story/36762699/sessions-gets-more-criticism-from-trump-russia-questions
704020680	20171105	201711	2017	2017.8356	ESP	SPAIN	ESP								GOV	PRIME MINISTER						GOV			1	012	012	01	1	-0.4	6	1	6	0.40322580645161	4	Malines, Region Flamande, Belgium	BE	BE13	40442	51.0283	4.47933	-1964894	4	Malines, Region Flamande, Belgium	BE	BE13	40442	51.0283	4.47933	-1964894	4	Malines, Region Flamande, Belgium	BE	BE13	40442	51.0283	4.47933	-1964894	20171105061500	http://www.brusselstimes.com/belgium/9504/flemish-nationalists-do-not-have-the-same-courage-as-catalonians-kristof-calvo
704020681	20171105	201711	2017	2017.8356	FJI	FIJI	FJI																		1	060	060	06	2	6.0	5	1	5	1.78571428571429	4	Viti Levu, Fiji (general), Fiji	FJ	FJ00	40204	-18	178	-1196743	0								4	Viti Levu, Fiji (general), Fiji	FJ	FJ00	40204	-18	178	-1196743	20171105061500	http://www.pireport.org/articles/1999/01/27/png-pledges-aid-vanuatu-awaits-request-fiji
704020682	20171105	201711	2017	2017.8356	FRA	FRANCE	FRA								ARE	UNITED ARAB EMIRATES	ARE								1	030	030	03	1	4.0	4	1	4	-0.31055900621118	1	France	FR	FR		46	2	FR	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171105061500	http://gulfbusiness.com/emirates-aims-place-a380-order-dubai-airshow/
704020683	20171105	201711	2017	2017.8356	GBR	LIVERPOOL	GBR																		1	013	013	01	1	0.4	10	1	10	2.18579234972678	0								0								0								20171105061500	https://www.360nobs.com/2017/11/we-could-have-scored-more-against-west-ham-alex-oxlade-chamberlain/
704020684	20171105	201711	2017	2017.8356	GBR	GREAT BRITAIN	GBR																		1	080	080	08	2	5.0	5	1	5	-0.90634441087613	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20171105061500	https://www.potatopro.com/news/2017/estimates-potato-production-north-western-europe-harvest-2017-adjusted-upwards
704020685	20171105	201711	2017	2017.8356	GBR	UNITED KINGDOM	GBR																		1	120	120	12	3	-4.0	2	1	2	-0.90634441087613	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20171105061500	https://www.potatopro.com/news/2017/estimates-potato-production-north-western-europe-harvest-2017-adjusted-upwards
704020686	20171105	201711	2017	2017.8356	GBR	GREAT BRITAIN	GBR																		1	120	120	12	3	-4.0	5	1	5	-0.90634441087613	1	United Kingdom	UK	UK		54	-4	UK	0								1	France	FR	FR		46	2	FR	20171105061500	https://www.potatopro.com/news/2017/estimates-potato-production-north-western-europe-harvest-2017-adjusted-upwards
704020687	20171105	201711	2017	2017.8356	GBR	BRITAIN	GBR								IGOEUREEC	THE EU	EUR	EEC				IGO			1	050	050	05	1	3.5	10	1	10	-1.63934426229508	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105061500	http://www.sharenet.co.za/news/UK_firms_near_decision_time_on_Brexit_contingency_plans__CBI/40cf40d969f094cc87f035a533128c45
704020688	20171105	201711	2017	2017.8356	GBR	UNITED KINGDOM	GBR								ISRGOV	ISRAEL	ISR					GOV			1	042	042	04	1	1.9	2	1	2	-4.1860465116279	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105061500	https://www.rt.com/uk/408822-palestine-israel-london-balfour/
704020689	20171105	201711	2017	2017.8356	GBR	LONDON	GBR								ISRGOV	ISRAELI	ISR					GOV			1	043	043	04	1	2.8	4	1	4	-4.1860465116279	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Israel	IS	IS		31.5	34.75	IS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105061500	https://www.rt.com/uk/408822-palestine-israel-london-balfour/
704020690	20171105	201711	2017	2017.8356	GBR	UNITED KINGDOM	GBR								ISRGOV	ISRAEL	ISR					GOV			1	043	043	04	1	2.8	2	1	2	-4.1860465116279	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105061500	https://www.rt.com/uk/408822-palestine-israel-london-balfour/
704020691	20171105	201711	2017	2017.8356	GBRGOVBUS	PHILIP HAMMOND	GBR					GOV	BUS		GBR	UNITED KINGDOM	GBR								1	031	031	03	1	5.2	10	1	10	0.58139534883721	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20171105061500	http://www.express.co.uk/news/uk/875626/theresa-may-philip-hammond-housing-conservative-green-belt-chancellor-sajid-javid
704020692	20171105	201711	2017	2017.8356	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI												1	042	042	04	1	1.9	10	1	10	0.58139534883721	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	0								4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20171105061500	http://www.express.co.uk/news/uk/875626/theresa-may-philip-hammond-housing-conservative-green-belt-chancellor-sajid-javid
704020693	20171105	201711	2017	2017.8356	GHA	GHANA	GHA																		1	193	193	19	4	-10.0	4	1	4	-3.15315315315316	1	Ghana	GH	GH		8	-2	GH	0								1	Ghana	GH	GH		8	-2	GH	20171105061500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Jordan-Ayew-s-Swansea-slip-into-relegation-zone-after-defeat-to-Brighton-597285
704020694	20171105	201711	2017	2017.8356	GOV	CHANCELLOR						GOV													1	010	010	01	1	0.0	4	1	4	3.64963503649634	4	Santiniketan, West Bengal, India	IN	IN28	17947	23.6833	87.6833	-2110964	0								4	Santiniketan, West Bengal, India	IN	IN28	17947	23.6833	87.6833	-2110964	20171105061500	http://www.business-standard.com/article/pti-stories/centre-s-nod-for-restoring-ramkinkar-s-works-in-vishva-bharati-117110500110_1.html
704020695	20171105	201711	2017	2017.8356	GOV	MAYOR						GOV													1	010	010	01	1	0.0	15	1	10	-2.90055248618785	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	0								3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20171105061500	https://www.brooklyndaily.com/stories/2017/44/bd-letters-2017-11-03-bk.html
704020696	20171105	201711	2017	2017.8356	GOV	CITY MANAGER						GOV													1	010	010	01	1	0.0	10	1	10	0.88888888888889	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171105061500	http://www.nevadaappeal.com/news/opinion/letters-to-the-editor-for-sunday-nov-5-2017/
704020697	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	6	1	6	-3.56138706654171	1	Russia	RS	RS		60	100	RS	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171105061500	http://www.wfmj.com/story/36762699/sessions-gets-more-criticism-from-trump-russia-questions
704020698	20171105	201711	2017	2017.8356	GOV	DIRECTOR GENERAL						GOV													1	010	010	01	1	0.0	6	1	6	-6.28803245436106	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20171105061500	http://www.dispatchlive.co.za/news/2017/11/04/steer-clear-pirated-hacked-copy-book-publishers-presidents-keepers-urge/
704020699	20171105	201711	2017	2017.8356	GOV	MINISTRY						GOV													0	012	012	01	1	-0.4	10	1	10	-6.96864111498258	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171105061500	https://tribune.com.pk/story/1550081/6-time-act-smog/
704020700	20171105	201711	2017	2017.8356	GOV	GOVERNMENT						GOV													1	012	012	01	1	-0.4	3	1	3	1.89655172413793	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171105061500	https://news.mb.com.ph/2017/11/05/palace-cites-remote-possibility-of-dutertes-revolutionary-govt/
704020701	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV													1	020	020	02	1	3.0	3	1	3	-0.24691358024692	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	0								3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20171105061500	http://www.leaderherald.com/uncategorized/2017/11/cali-needs-7-4b-to-rebuild/
704020702	20171105	201711	2017	2017.8356	GOV	ATTORNEY GENERAL						GOV													1	0214	021	02	1	3.4	6	1	6	-3.56138706654171	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105061500	http://www.wfmj.com/story/36762699/sessions-gets-more-criticism-from-trump-russia-questions
704020703	20171105	201711	2017	2017.8356	GOV	ATTORNEY GENERAL						GOV													1	0214	021	02	1	3.4	1	1	1	-3.56138706654171	1	Russia	RS	RS		60	100	RS	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105061500	http://www.wfmj.com/story/36762699/sessions-gets-more-criticism-from-trump-russia-questions
704020704	20171105	201711	2017	2017.8356	GOV	ATTORNEY GENERAL						GOV													1	0214	021	02	1	3.4	1	1	1	-3.56138706654171	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171105061500	http://www.wfmj.com/story/36762699/sessions-gets-more-criticism-from-trump-russia-questions
704020705	20171105	201711	2017	2017.8356	GOV	GOVERNMENT						GOV													1	030	030	03	1	4.0	12	2	12	-3.56112453032743	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171105061500	http://zeenews.india.com/asia/anti-pakistan-protest-held-in-muzaffarabad-by-govt-employees-2054415.html
704020706	20171105	201711	2017	2017.8356	GOV	MAYOR						GOV													0	033	033	03	1	5.2	5	1	5	-2.90055248618785	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	0								3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20171105061500	https://www.brooklyndaily.com/stories/2017/44/bd-letters-2017-11-03-bk.html
704020707	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	19	1	10	2.22222222222222	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20171105061500	http://www.business-standard.com/article/news-ani/prez-kovind-to-visit-chhattisgarh-today-117110500128_1.html
704020708	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV													0	036	036	03	1	4.0	6	1	6	0.63246661981728	3	Soldotna, Alaska, United States	US	USAK	AK122	60.4878	-151.058	1414025	0								3	Soldotna, Alaska, United States	US	USAK	AK122	60.4878	-151.058	1414025	20171105061500	http://peninsulaclarion.com/news/local/2017-11-04/auditor-s-report-identifies-issues-borough-assessment-department
704020709	20171105	201711	2017	2017.8356	GOV	KINGDOM						GOV													0	042	042	04	1	1.9	3	1	3	-6.54810024252223	3	Bowling Green, Kentucky, United States	US	USKY	KY227	36.9903	-86.4436	487744	0								3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171105061500	http://www.wbt.com/articles/ap-news/ap-top-news-1252-am-edt-0
704020710	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV													1	042	042	04	1	1.9	6	1	6	3.23529411764706	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171105061500	http://www.registercitizen.com/news/article/Cable-5-to-hold-Election-Night-coverage-Tuesday-12330983.php
704020711	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV													1	080	080	08	2	5.0	3	1	3	-6.87361419068736	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20171105061500	http://www.express.co.uk/news/world/875627/World-War-3-North-Korea-USA-Japan-Donald-Trump-Kim-Jong-Un-nuclear-missile-threat
704020712	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV													1	0841	084	08	2	7.0	4	1	4	-6.87361419068736	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20171105061500	http://www.express.co.uk/news/world/875627/World-War-3-North-Korea-USA-Japan-Donald-Trump-Kim-Jong-Un-nuclear-missile-threat
704020713	20171105	201711	2017	2017.8356	GOV	KINGDOM						GOV													1	111	111	11	3	-2.0	1	1	1	-2.59615384615384	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171105061500	http://www.dailymail.co.uk/wires/ap/article-5051089/Saudis-arrest-11-princes-dozens-ex-ministers-shake-up.html
704020714	20171105	201711	2017	2017.8356	GOV	KINGDOM						GOV													1	111	111	11	3	-2.0	3	2	3	-2.60283635283635	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171105061500	http://www.wsbradio.com/business/saudis-arrest-princes-dozens-ministers-shake/JHRZ7scqOmllNGPg4jdV6N/
704020715	20171105	201711	2017	2017.8356	GOV	KINGDOM						GOV													1	111	111	11	3	-2.0	2	2	2	-2.04694391304999	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105061500	http://www.wsbtv.com/news/national-news/ap-top-news/saudis-arrest-11-princes-dozens-of-exministers-in-shakeup/639647602
704020716	20171105	201711	2017	2017.8356	GOV	KINGDOM						GOV													1	111	111	11	3	-2.0	22	3	22	-2.24665661599685	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	0								4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	20171105061500	http://www.dailymail.co.uk/wires/ap/article-5051089/Saudis-arrest-11-princes-dozens-ex-ministers-shake-up.html
704020717	20171105	201711	2017	2017.8356	GOV	KINGDOM						GOV													0	111	111	11	3	-2.0	2	1	2	-1.48771021992238	1	Lebanon	LE	LE		33.833333	35.833333	LE	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105061500	http://www.wsbtv.com/news/national-news/ap-top-news/saudis-arrest-11-princes-dozens-of-exministers-in-shakeup/639647602
704020718	20171105	201711	2017	2017.8356	GOV	GOVERNMENT						GOV													0	120	120	12	3	-4.0	6	1	6	-5.6710775047259	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171105061500	http://www.whig.com/article/20171102/AP/311029912
704020719	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV													1	120	120	12	3	-4.0	4	1	4	-1.51038388923851	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105061500	http://www.i24news.tv/en/news/international/middle-east/159435-171105-analysis-the-resignation-that-sent-the-middle-east-into-a-tailspin
704020720	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV													1	120	120	12	3	-4.0	6	1	6	-1.51038388923851	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105061500	http://www.i24news.tv/en/news/international/middle-east/159435-171105-analysis-the-resignation-that-sent-the-middle-east-into-a-tailspin
704020721	20171105	201711	2017	2017.8356	GOV	GOVERNMENT						GOV													0	120	120	12	3	-4.0	10	1	10	-3.84047267355982	1	Qatar	QA	QA		25.5	51.25	QA	0								1	Qatar	QA	QA		25.5	51.25	QA	20171105061500	http://thepeninsulaqatar.com/article/05/11/2017/NU-Q-Dean-Media-freedom-vital-for-national-security
704020722	20171105	201711	2017	2017.8356	GOV	AUTHORITIES						GOV													1	130	130	13	3	-4.4	1	1	1	-5.6782334384858	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	0								4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	20171105061500	http://www.channelnewsasia.com/news/asiapacific/penang-authorities-issue-heavy-rain-warning-military-mobilised-9376756
704020723	20171105	201711	2017	2017.8356	GOV	MINIST OF THE INTERIOR						GOV													0	173	173	17	4	-5.0	10	1	10	-6.380120886501	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105061500	http://sheikyermami.com/2017/11/france-orders-the-closure-of-mosques-for-up-to-six-months/
704020724	20171105	201711	2017	2017.8356	GOV	REGIME						GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	051	051	05	1	3.4	2	1	2	-4.80668756530826	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171105061500	https://tribune.com.pk/story/1550076/6-cost-ignoring-afghanistans-ground-realities/
704020725	20171105	201711	2017	2017.8356	GOV	REGIME						GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	051	051	05	1	3.4	8	1	8	-4.80668756530826	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171105061500	https://tribune.com.pk/story/1550076/6-cost-ignoring-afghanistans-ground-realities/
704020726	20171105	201711	2017	2017.8356	GOV	GOVERNMENT						GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			0	057	057	05	1	8.0	10	1	10	-4.80668756530826	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171105061500	https://tribune.com.pk/story/1550076/6-cost-ignoring-afghanistans-ground-realities/
704020727	20171105	201711	2017	2017.8356	GOV	DIRECTOR GENERAL						GOV			AFR	AFRICA	AFR								1	010	010	01	1	0.0	4	1	4	-6.28803245436106	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171105061500	http://www.dispatchlive.co.za/news/2017/11/04/steer-clear-pirated-hacked-copy-book-publishers-presidents-keepers-urge/
704020728	20171105	201711	2017	2017.8356	GOV	DIRECTOR GENERAL						GOV			AFR	AFRICA	AFR								1	071	071	07	2	7.4	4	1	4	-6.28803245436106	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171105061500	http://www.dispatchlive.co.za/news/2017/11/04/steer-clear-pirated-hacked-copy-book-publishers-presidents-keepers-urge/
704020729	20171105	201711	2017	2017.8356	GOV	GOVERNMENT						GOV			AGR	FARMER						AGR			1	071	071	07	2	7.4	5	1	5	0	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171105061500	https://uglytruththailand.wordpress.com/2017/11/05/economic-deja-vu/
704020730	20171105	201711	2017	2017.8356	GOV	KING						GOV			BUS	COMPANY						BUS			0	040	040	04	1	1.0	18	3	18	-2.23001389075128	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105061500	http://www.dailymail.co.uk/wires/ap/article-5051089/Saudis-arrest-11-princes-dozens-ex-ministers-shake-up.html
704020731	20171105	201711	2017	2017.8356	GOV	MINIST OF FOREIGN AFFAIRS						GOV			CHN	CHINA	CHN								1	042	042	04	1	1.9	4	1	4	3.76344086021505	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105061500	http://www.4-traders.com/news/Ministry-of-Foreign-Affairs-of-Democratic-Soci-Foreign-Minister-Tilak-Marapana-meets-Vice-Premier--25443304/
704020732	20171105	201711	2017	2017.8356	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								1	042	042	04	1	1.9	3	1	3	-2.13371266002845	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105061500	http://www.adelaidenow.com.au/technology/us-reacts-to-chinese-bombers-practicing-bombing-runs-on-guam/news-story/da55b4bc29f64f5706e64ef1862573f1?nk=d5f066c8d56a43e32e09b5ad999967d6-1509861707
