703153521	20161102	201611	2016	2016.8274	JPN	JAPAN	JPN																		1	033	033	03	1	5.2	2	1	2	-2.93398533007335	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171102024500	http://nypost.com/2017/11/01/yuli-gurriel-tips-helmet-to-yu-darvish-after-racist-controversy/
703153522	20161102	201611	2016	2016.8274	MIL	MILITARY						MIL													1	100	100	10	3	-5.0	6	1	6	-10.2409638554217	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171102024500	http://www.ghananewsagency.org/world/leading-turkish-activist-arrested--124366
703153523	20161102	201611	2016	2016.8274	THA	THAI	THA																		1	012	012	01	1	-0.4	20	2	20	-4.32900432900433	4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	0								4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	20171102024500	http://tdn.com/news/world/thai-junta-firmly-in-command-after-year-of-mourning-for/article_3fae3668-f628-5ae6-b2b6-46c56d800b61.html
703153524	20161102	201611	2016	2016.8274	THAEDU	THAILAND	THA					EDU			THA	THAILAND	THA								0	040	040	04	1	1.0	4	2	4	-4.32900432900433	4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	20171102024500	http://tdn.com/news/world/thai-junta-firmly-in-command-after-year-of-mourning-for/article_3fae3668-f628-5ae6-b2b6-46c56d800b61.html
703153525	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								CUB	CUBA	CUB								1	020	020	02	1	3.0	6	1	6	-1.35135135135136	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102024500	https://www.reuters.com/article/cuba-usa-caterpillar/caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-idUSL8N1N75MW
703153526	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								CUB	CUBA	CUB								1	020	020	02	1	3.0	1	1	1	-1.35135135135136	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171102024500	https://www.reuters.com/article/cuba-usa-caterpillar/caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-idUSL8N1N75MW
703153527	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								CUB	CUBA	CUB								1	110	110	11	3	-2.0	1	1	1	-4.18118466898955	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	United States	US	US		39.828175	-98.5795	US	20171102024500	http://www.loopjamaica.com/content/us-votes-against-un-resolution-condemning-us-embargo-cuba
703153528	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	020	020	02	1	3.0	4	1	4	1.61616161616161	3	American University, District of Columbia, United States	US	USDC	DC001	38.9375	-77.0869	531560	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	20171102024500	https://www.newswise.com/articles/oral-history-association-selects-mtsu-for-national-headquarters-location
703153529	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								LEG	GENERAL ASSEMBLY						LEG			1	110	110	11	3	-2.0	7	1	7	-1.35135135135136	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102024500	https://www.reuters.com/article/cuba-usa-caterpillar/caterpillar-dealer-to-open-shop-in-cuba-special-development-zone-idUSL8N1N75MW
703153530	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								USAGOV	OBAMA	USA					GOV			1	111	111	11	3	-2.0	2	1	2	-4.18118466898955	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	United States	US	US		39.828175	-98.5795	US	20171102024500	http://www.loopjamaica.com/content/us-votes-against-un-resolution-condemning-us-embargo-cuba
