705061071	20161108	201611	2016	2016.8438											BUS	BANK						BUS			1	166	166	16	4	-7.0	10	1	10	0.74906367041199	0								0								0								20171108171500	http://bworldonline.com/bpi-posts-higher-income/
705061072	20161108	201611	2016	2016.8438											EUR	EUROPEAN	EUR								1	043	043	04	1	2.8	10	1	10	8.62944162436548	0								5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	20171108171500	http://www.herefordtimes.com/news/15648154.Ross_born_blues_artist_shortlisted_for_best_album_award/
705061073	20161108	201611	2016	2016.8438											ITA	ITALY	ITA								1	042	042	04	1	1.9	2	2	2	-4.98481033305128	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171108171500	http://news.trust.org/item/20171108161316-nvfl4/
705061074	20161108	201611	2016	2016.8438	EUR	EUROPEAN	EUR																		1	042	042	04	1	1.9	10	1	10	8.62944162436548	5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	0								5	Herefordshire, Herefordshire, United Kingdom	UK	UKF7	40113	52.0833	-2.75	-2598551	20171108171500	http://www.herefordtimes.com/news/15648154.Ross_born_blues_artist_shortlisted_for_best_album_award/
705061075	20161108	201611	2016	2016.8438	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	2	1	2	3.45368916797488	4	Brixton, Lambeth, United Kingdom	UK	UKH1	40133	51.4667	-0.1	-2590937	0								4	Brixton, Lambeth, United Kingdom	UK	UKH1	40133	51.4667	-0.1	-2590937	20171108171500	https://www.standard.co.uk/fashion/news/6-things-we-learned-about-british-vogues-new-direction-from-edward-enninfuls-debut-cover-a3685521.html
705061076	20161108	201611	2016	2016.8438	GBR	UNITED KINGDOM	GBR																		0	020	020	02	1	3.0	4	1	4	-1.22767857142857	4	Nuffield, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5667	-1.03333	-2604478	0								4	Nuffield, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5667	-1.03333	-2604478	20171108171500	http://www.newsandstar.co.uk/news/national/article/One-in-10-to-be-on-NHS-waiting-lists-by-2020-warns-NHS-England-chief-63d34a8a-b1f5-4004-9a7f-c0ba41ba2e7e-ds
705061077	20161108	201611	2016	2016.8438	GBR	BRITISH	GBR																		0	172	172	17	4	-5.0	10	1	10	-1.67464114832536	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20171108171500	http://money.cnn.com/2017/11/08/news/nutella-changes-recipe/
705061078	20161108	201611	2016	2016.8438	GBR	UNITED KINGDOM	GBR								LEG	DELEGATE						LEG			0	013	013	01	1	0.4	2	1	2	-1.22767857142857	4	Nuffield, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5667	-1.03333	-2604478	4	Nuffield, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5667	-1.03333	-2604478	4	Nuffield, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5667	-1.03333	-2604478	20171108171500	http://www.newsandstar.co.uk/news/national/article/One-in-10-to-be-on-NHS-waiting-lists-by-2020-warns-NHS-England-chief-63d34a8a-b1f5-4004-9a7f-c0ba41ba2e7e-ds
705061079	20161108	201611	2016	2016.8438	GBR	UNITED KINGDOM	GBR								LEG	DELEGATE						LEG			0	013	013	01	1	0.4	2	1	2	-1.22767857142857	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171108171500	http://www.newsandstar.co.uk/news/national/article/One-in-10-to-be-on-NHS-waiting-lists-by-2020-warns-NHS-England-chief-63d34a8a-b1f5-4004-9a7f-c0ba41ba2e7e-ds
705061080	20161108	201611	2016	2016.8438	GBR	UNITED KINGDOM	GBR								LEG	DELEGATE						LEG			0	020	020	02	1	3.0	4	1	4	-1.22767857142857	4	Nuffield, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5667	-1.03333	-2604478	4	Nuffield, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5667	-1.03333	-2604478	4	Nuffield, Oxfordshire, United Kingdom	UK	UKK2	40127	51.5667	-1.03333	-2604478	20171108171500	http://www.newsandstar.co.uk/news/national/article/One-in-10-to-be-on-NHS-waiting-lists-by-2020-warns-NHS-England-chief-63d34a8a-b1f5-4004-9a7f-c0ba41ba2e7e-ds
705061081	20161108	201611	2016	2016.8438	GOV	GOVERNMENT						GOV			BUS	BUSINESS						BUS			1	035	035	03	1	7.0	10	1	10	-3.5064935064935	0								0								0								20171108171500	http://bworldonline.com/govt-mulls-tax-amnesty-next-year/
705061082	20161108	201611	2016	2016.8438	GOV	AMBASSADOR						GOV			PHL	PHILIPPINE	PHL								0	036	036	03	1	4.0	6	1	6	2.17391304347826	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171108171500	http://www.philstar.com/headlines/2017/11/09/1757097/duterte-meet-putin-apec-sidelines
