702852009	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV			COP	PRISON						COP			0	084	084	08	2	7.0	10	1	10	-7.24191063174115	4	Kizilkaya, Adiyaman, Turkey	TU	TU02	27461	37.496	38.0284	-761018	4	Kizilkaya, Adiyaman, Turkey	TU	TU02	27461	37.496	38.0284	-761018	4	Kizilkaya, Adiyaman, Turkey	TU	TU02	27461	37.496	38.0284	-761018	20171101053000	https://www.al-monitor.com/pulse/contents/afp/2017/11/turkey-media-trial-politics.html
702852010	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV			COP	PRISON						COP			0	173	173	17	4	-5.0	10	1	10	-7.24191063174115	4	Kizilkaya, Adiyaman, Turkey	TU	TU02	27461	37.496	38.0284	-761018	4	Kizilkaya, Adiyaman, Turkey	TU	TU02	27461	37.496	38.0284	-761018	4	Kizilkaya, Adiyaman, Turkey	TU	TU02	27461	37.496	38.0284	-761018	20171101053000	https://www.al-monitor.com/pulse/contents/afp/2017/11/turkey-media-trial-politics.html
702852011	20161101	201611	2016	2016.8247	GOV	PRIME MINISTER						GOV			IND	GUJARAT	IND								1	060	060	06	2	6.0	10	1	10	-0.33259423503326	0								0								0								20171101053000	http://www.freepressjournal.in/editorspick/guj-polls-bjps-biggest-challenge-yet/1162787
702852012	20161101	201611	2016	2016.8247	GOV	MINIST FOR FOREIGN						GOV			JOR	JORDAN	JOR								1	042	042	04	1	1.9	4	1	4	0.983606557377049	1	New Zealand	NZ	NZ		-42	174	NZ	1	Jordan	JO	JO		31	36	JO	1	Turkey	TU	TU		39.059012	34.911546	TU	20171101053000	http://www.radionz.co.nz/news/national/342872/nz-firefighter-praises-bravery-of-syrian-white-helmets
702852013	20161101	201611	2016	2016.8247	GOV	MINIST FOR FOREIGN						GOV			JOR	JORDAN	JOR								1	042	042	04	1	1.9	1	1	1	0.983606557377049	1	New Zealand	NZ	NZ		-42	174	NZ	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171101053000	http://www.radionz.co.nz/news/national/342872/nz-firefighter-praises-bravery-of-syrian-white-helmets
702852014	20161101	201611	2016	2016.8247	GOV	MINIST FOR FOREIGN						GOV			TUR	TURKEY	TUR								1	042	042	04	1	1.9	5	1	5	0.983606557377049	1	New Zealand	NZ	NZ		-42	174	NZ	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171101053000	http://www.radionz.co.nz/news/national/342872/nz-firefighter-praises-bravery-of-syrian-white-helmets
702852015	20161101	201611	2016	2016.8247	JAM	KINGSTON	JAM																		0	032	032	03	1	4.5	5	1	5	3.0812324929972	0								0								0								20171101053000	http://baysidenews.com.au/2017/11/01/state-emergency-costs-covered/
702852016	20161101	201611	2016	2016.8247	JAM	KINGSTON	JAM																		0	071	071	07	2	7.4	5	1	5	3.0812324929972	0								0								0								20171101053000	http://baysidenews.com.au/2017/11/01/state-emergency-costs-covered/
702852017	20161101	201611	2016	2016.8247	JOR	JORDAN	JOR								GOV	MINIST FOR FOREIGN						GOV			1	043	043	04	1	2.8	4	1	4	0.983606557377049	1	Jordan	JO	JO		31	36	JO	1	New Zealand	NZ	NZ		-42	174	NZ	1	Turkey	TU	TU		39.059012	34.911546	TU	20171101053000	http://www.radionz.co.nz/news/national/342872/nz-firefighter-praises-bravery-of-syrian-white-helmets
702852018	20161101	201611	2016	2016.8247	JOR	JORDAN	JOR								GOV	MINIST FOR FOREIGN						GOV			1	043	043	04	1	2.8	1	1	1	0.983606557377049	1	Turkey	TU	TU		39.059012	34.911546	TU	1	New Zealand	NZ	NZ		-42	174	NZ	1	Turkey	TU	TU		39.059012	34.911546	TU	20171101053000	http://www.radionz.co.nz/news/national/342872/nz-firefighter-praises-bravery-of-syrian-white-helmets
