704524020	20161107	201611	2016	2016.8411											LEG	SENATE						LEG			0	190	190	19	4	-10.0	3	1	3	-0.17889087656529	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171107041500	http://www.queenslandcountrylife.com.au/story/5040626/disqualified-fiona-nash-has-unfinished-business-in-canberra/
704524021	20161107	201611	2016	2016.8411	AUS	AUSTRALIA	AUS								GRCLEG	GREECE	GRC					LEG			0	190	190	19	4	-10.0	1	1	1	-0.17889087656529	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171107041500	http://www.queenslandcountrylife.com.au/story/5040626/disqualified-fiona-nash-has-unfinished-business-in-canberra/
704524022	20161107	201611	2016	2016.8411	AUS	AUSTRALIA	AUS								LEG	SENATOR						LEG			0	190	190	19	4	-10.0	1	1	1	-0.17889087656529	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171107041500	http://www.queenslandcountrylife.com.au/story/5040626/disqualified-fiona-nash-has-unfinished-business-in-canberra/
704524023	20161107	201611	2016	2016.8411	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								0	160	160	16	4	-4.0	3	1	3	-0.17621145374449	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171107041500	https://www.moneyweb.co.za/news/tech/how-many-robots-does-it-take-to-fill-a-grocery-order/
704524024	20161107	201611	2016	2016.8411	GBR	UNITED KINGDOM	GBR								BUS	BUSINESS						BUS			1	010	010	01	1	0.0	6	1	6	-2.29885057471265	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171107041500	https://www.warc.com/newsandopinion/news/2018_a_year_of_reckoning/39562
704524025	20161107	201611	2016	2016.8411	GRCLEG	GREECE	GRC					LEG			AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	1	1	1	-0.17889087656529	1	Greece	GR	GR		39	22	GR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	Greece	GR	GR		39	22	GR	20171107041500	http://www.queenslandcountrylife.com.au/story/5040626/disqualified-fiona-nash-has-unfinished-business-in-canberra/
704524026	20161107	201611	2016	2016.8411	LBN	LEBANON	LBN								IRN	IRAN	IRN								1	111	111	11	3	-2.0	1	1	1	-3.41151385927505	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171107041500	http://theiranproject.com/blog/2017/11/07/lebanon-target-new-adventurism-region/
704524027	20161107	201611	2016	2016.8411	LBN	LEBANON	LBN								IRN	IRAN	IRN								1	111	111	11	3	-2.0	1	1	1	-3.41151385927505	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171107041500	http://theiranproject.com/blog/2017/11/07/lebanon-target-new-adventurism-region/
704524028	20161107	201611	2016	2016.8411	LEG	SENATE						LEG													0	190	190	19	4	-10.0	3	1	3	-0.17889087656529	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20171107041500	http://www.queenslandcountrylife.com.au/story/5040626/disqualified-fiona-nash-has-unfinished-business-in-canberra/
704524029	20161107	201611	2016	2016.8411	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	1	1	1	-0.17889087656529	1	Greece	GR	GR		39	22	GR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	Greece	GR	GR		39	22	GR	20171107041500	http://www.queenslandcountrylife.com.au/story/5040626/disqualified-fiona-nash-has-unfinished-business-in-canberra/
704524030	20171008	201710	2017	2017.7616											DNK	DANE	DNK								1	112	112	11	3	-2.0	5	1	5	-8.51851851851856	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20171107041500	https://www.iol.co.za/news/south-africa/free-state/genital-mutilator-found-guilty--but-not-of-that-11887529
704524031	20171008	201710	2017	2017.7616	COPGOV	DEPUTY						COP	GOV		HLH	DOCTOR						HLH			0	042	042	04	1	1.9	1	1	1	-3.56083086053413	4	Dabgari, Sindh, Pakistan	PK	PK05	23693	25.0043	68.7083	-2758497	4	Dabgari, Sindh, Pakistan	PK	PK05	23693	25.0043	68.7083	-2758497	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20171107041500	Express Tribune website, Karachi/BBC Monitoring/(c) BBC
704524032	20171008	201710	2017	2017.7616	COPGOV	DEPUTY						COP	GOV		HLH	DOCTOR						HLH			0	042	042	04	1	1.9	4	1	4	-3.56083086053413	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20171107041500	Express Tribune website, Karachi/BBC Monitoring/(c) BBC
704524033	20171008	201710	2017	2017.7616	GBR	UNITED KINGDOM	GBR								LEG	SENATE						LEG			0	090	090	09	2	-2.0	4	1	4	-0.4297994269341	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107041500	http://www.philstar.com/headlines/2017/11/07/1756540/roque-contrary-opinions-part-freedom-expression
704524034	20171008	201710	2017	2017.7616	HLH	DOCTOR						HLH			COPGOV	DEPUTY						COP	GOV		0	043	043	04	1	2.8	1	1	1	-3.56083086053413	4	Dabgari, Sindh, Pakistan	PK	PK05	23693	25.0043	68.7083	-2758497	4	Dabgari, Sindh, Pakistan	PK	PK05	23693	25.0043	68.7083	-2758497	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20171107041500	Express Tribune website, Karachi/BBC Monitoring/(c) BBC
