704004065	20161105	201611	2016	2016.8356											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	2.56410256410256	0								4	Mandurah, Western Australia, Australia	AS	AS08	5522	-32.5269	115.722	-1585527	4	Mandurah, Western Australia, Australia	AS	AS08	5522	-32.5269	115.722	-1585527	20171105040000	http://www.bunburymail.com.au/story/5035109/dreyfuss-to-hit-town/?cs=279
704004066	20161105	201611	2016	2016.8356	AUS	AUSTRALIA	AUS								USA	UNITED STATES	USA								1	043	043	04	1	2.8	3	1	3	2.56410256410256	4	Mandurah, Western Australia, Australia	AS	AS08	5522	-32.5269	115.722	-1585527	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	4	Mandurah, Western Australia, Australia	AS	AS08	5522	-32.5269	115.722	-1585527	20171105040000	http://www.bunburymail.com.au/story/5035109/dreyfuss-to-hit-town/?cs=279
704004067	20161105	201611	2016	2016.8356	JPN	JAPAN	JPN																		0	111	111	11	3	-2.0	5	1	5	1.01010101010101	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105040000	http://www.themalaymailonline.com/money/article/trump-says-us-to-push-for-open-and-free-pacific-on-asia-trip
704004068	20161105	201611	2016	2016.8356	JPN	JAPAN	JPN								USA	THE US	USA								0	111	111	11	3	-2.0	1	1	1	1.01010101010101	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105040000	http://www.themalaymailonline.com/money/article/trump-says-us-to-push-for-open-and-free-pacific-on-asia-trip
704004069	20161105	201611	2016	2016.8356	JPN	JAPAN	JPN								USA	THE US	USA								0	111	111	11	3	-2.0	4	1	4	1.01010101010101	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	China	CH	CH		35	105	CH	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105040000	http://www.themalaymailonline.com/money/article/trump-says-us-to-push-for-open-and-free-pacific-on-asia-trip
704004070	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	2.56410256410256	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171105040000	http://www.bunburymail.com.au/story/5035109/dreyfuss-to-hit-town/?cs=279
704004071	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	2.56410256410256	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	4	Mandurah, Western Australia, Australia	AS	AS08	5522	-32.5269	115.722	-1585527	4	Mandurah, Western Australia, Australia	AS	AS08	5522	-32.5269	115.722	-1585527	20171105040000	http://www.bunburymail.com.au/story/5035109/dreyfuss-to-hit-town/?cs=279
704004072	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	2.56410256410256	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171105040000	http://www.bunburymail.com.au/story/5035109/dreyfuss-to-hit-town/?cs=279
704004073	20171006	201710	2017	2017.7562											SOM	SOMALI	SOM								0	111	111	11	3	-2.0	2	1	2	-2.11081794195251	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171105040000	http://hornobserver.com/articles/656/Somalia-US-Directs-its-Personnel-to-Depart-Mogadishu-as-Reports-of-Suicide-Car-Bombers-inside-Halane-Emerge
704004074	20171006	201710	2017	2017.7562	DJI	DJIBOUTI	DJI								EGY	EGYPT	EGY								1	042	042	04	1	1.9	2	1	2	-7.21220527045769	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20171105040000	https://www.thesun.co.uk/news/4843788/death-row-holiday-brit-family-conned/
704004075	20171006	201710	2017	2017.7562	DJI	DJIBOUTI	DJI								EGY	EGYPT	EGY								1	042	042	04	1	1.9	2	1	2	-7.21220527045769	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	20171105040000	https://www.thesun.co.uk/news/4843788/death-row-holiday-brit-family-conned/
704004076	20171006	201710	2017	2017.7562	DJI	DJIBOUTI	DJI								EGY	EGYPT	EGY								1	130	130	13	3	-4.4	4	1	4	-7.21220527045769	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20171105040000	https://www.thesun.co.uk/news/4843788/death-row-holiday-brit-family-conned/
704004077	20171006	201710	2017	2017.7562	DJI	DJIBOUTI	DJI								EGY	EGYPT	EGY								1	173	173	17	4	-5.0	4	1	4	-7.21220527045769	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	20171105040000	https://www.thesun.co.uk/news/4843788/death-row-holiday-brit-family-conned/
704004078	20171006	201710	2017	2017.7562	EGY	EGYPT	EGY								DJI	DJIBOUTI	DJI								1	043	043	04	1	2.8	2	1	2	-7.21220527045769	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20171105040000	https://www.thesun.co.uk/news/4843788/death-row-holiday-brit-family-conned/
704004079	20171006	201710	2017	2017.7562	EGY	EGYPT	EGY								DJI	DJIBOUTI	DJI								1	043	043	04	1	2.8	2	1	2	-7.21220527045769	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Hurghada, Al Ba?r al A?mar, Egypt	EG	EG02	65985	27.2529	33.8181	-290029	20171105040000	https://www.thesun.co.uk/news/4843788/death-row-holiday-brit-family-conned/
704004080	20171006	201710	2017	2017.7562	SOM	SOMALI	SOM																		0	036	036	03	1	4.0	2	1	2	-2.11081794195251	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171105040000	http://hornobserver.com/articles/656/Somalia-US-Directs-its-Personnel-to-Depart-Mogadishu-as-Reports-of-Suicide-Car-Bombers-inside-Halane-Emerge
704004081	20171006	201710	2017	2017.7562	USAGOV	US AMBASSADOR	USA					GOV			IGOUNODEV	UNESCO		UNO				IGO	DEV		1	0874	087	08	2	10.0	8	1	8	-2.0935960591133	3	United Nations Headquarters, New York, United States	US	USNY	NY061	40.7495	-73.9679	968243	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105040000	http://www.jpost.com/American-Politics/Even-as-its-punching-bag-Israel-sees-importance-of-UN-Haley-says-513350
704004082	20171006	201710	2017	2017.7562	USAGOV	US AMBASSADOR	USA					GOV			IGOUNODEV	UNESCO		UNO				IGO	DEV		1	0874	087	08	2	10.0	2	1	2	-2.0935960591133	3	United Nations Headquarters, New York, United States	US	USNY	NY061	40.7495	-73.9679	968243	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105040000	http://www.jpost.com/American-Politics/Even-as-its-punching-bag-Israel-sees-importance-of-UN-Haley-says-513350
704004083	20171006	201710	2017	2017.7562	USAGOV	US AMBASSADOR	USA					GOV			IGOUNOGOV	UNITED NATIONS		UNO				IGO	GOV		1	010	010	01	1	0.0	10	1	10	-2.0935960591133	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171105040000	http://www.jpost.com/American-Politics/Even-as-its-punching-bag-Israel-sees-importance-of-UN-Haley-says-513350
704004084	20171029	201710	2017	2017.8192											VNM	VIETNAM	VNM								1	036	036	03	1	4.0	40	4	40	-8.0103596931521	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171105040000	http://www.dailymail.co.uk/wires/afp/article-5050969/19-dead-Typhoon-Damrey-batters-Vietnam.html
704004085	20171029	201710	2017	2017.8192	VNM	VIETNAM	VNM																		1	036	036	03	1	4.0	40	4	40	-8.0103596931521	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171105040000	http://www.dailymail.co.uk/wires/afp/article-5050969/19-dead-Typhoon-Damrey-batters-Vietnam.html
704004086	20171104	201711	2017	2017.8329	SAUCVL	RIYADH	SAU					CVL			REB	REBEL						REB			1	080	080	08	2	5.0	3	1	3	-10.0427350427351	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105040000	http://www.firstpost.com/world/saudi-arabia-intercepts-missile-launched-by-yemens-houthi-rebels-targetting-riyadh-airport-4193723.html
704004087	20171105	201711	2017	2017.8356											AFG	AFGHANISTAN	AFG								1	154	154	15	4	-7.2	8	1	8	2.82574568288854	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20171105040000	http://poststar.com/craft-beer-brewery-and-clothing-store-to-open-soon-in/article_e5bf5e96-16b9-537b-8478-6ea8b9a395db.html
704004088	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	0	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105040000	https://guardian.ng/opinion/how-do-we-go-beyond-subsistence-existence-in-africa/
704004089	20171105	201711	2017	2017.8356											AUS	VICTORIA	AUS								0	043	043	04	1	2.8	5	1	5	1.17994100294985	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171105040000	http://www.voiceonline.com/federal-jagmeet-inclusive/
704004090	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	013	013	01	1	0.4	5	1	5	-2.7972027972028	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171105040000	http://english.sakshi.com/entertainment/2017/11/05/netflix-drops-kevin-spacey-after-sexual-assault-allegations
704004091	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			1	0311	031	03	1	5.2	5	1	5	-1.7467248908297	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171105040000	http://www.richmond.com/business/personal-finance/kiplinger-s-personal-finance-how-to-offer-financial-help-to/article_278bcfaa-7562-504c-8334-0ea92fe6fd84.html
704004092	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			0	100	100	10	3	-5.0	10	1	10	0.45351473922903	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171105040000	http://leadership.ng/2017/11/05/nigeria-stock-market-attract-foreign-investors/
704004093	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	018	018	01	1	3.4	2	1	2	2.29468599033816	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20171105040000	http://www.castanet.net/edition/news-story-210815-21-.htm
704004094	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	018	018	01	1	3.4	14	1	14	2.07409806636267	0								4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	20171105040000	http://www.castanet.net/edition/news-story-210808-21-.htm
704004095	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	042	042	04	1	1.9	6	1	6	2.29468599033816	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20171105040000	http://www.castanet.net/edition/news-story-210815-21-.htm
704004096	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	051	051	05	1	3.4	4	1	4	1.62162162162162	0								4	Vankleek Hill, Ontario, Canada	CA	CA08	12697	45.5167	-74.65	-575281	4	Vankleek Hill, Ontario, Canada	CA	CA08	12697	45.5167	-74.65	-575281	20171105040000	http://www.thedailyobserver.ca/2017/11/04/matters-of-the-heart
704004097	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	057	057	05	1	8.0	4	1	4	2.10167155685961	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20171105040000	http://www.castanet.net/edition/news-story-210808-21-.htm
704004098	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	057	057	05	1	8.0	2	1	2	2.10167155685961	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	20171105040000	http://www.castanet.net/edition/news-story-210808-21-.htm
704004099	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	057	057	05	1	8.0	4	1	4	2.10167155685961	0								4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20171105040000	http://www.castanet.net/edition/news-story-210808-21-.htm
704004100	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	057	057	05	1	8.0	2	1	2	2.10167155685961	0								4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	20171105040000	http://www.castanet.net/edition/news-story-210808-21-.htm
704004101	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	060	060	06	2	6.0	4	1	4	2.10167155685961	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20171105040000	http://www.castanet.net/edition/news-story-210808-21-.htm
704004102	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	060	060	06	2	6.0	12	1	12	2.10167155685961	0								4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	4	Penticton, British Columbia, Canada	CA	CA02	12559	49.5	-119.583	-571145	20171105040000	http://www.castanet.net/edition/news-story-210808-21-.htm
704004103	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	090	090	09	2	-2.0	2	1	2	-2.72727272727273	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20171105040000	http://www.saobserver.net/business/energy-issues-face-ndp-leaders-john-horgan-jagmeet-singh/
704004104	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	190	190	19	4	-10.0	8	1	8	1.62162162162162	0								4	Vankleek Hill, Ontario, Canada	CA	CA08	12697	45.5167	-74.65	-575281	4	Vankleek Hill, Ontario, Canada	CA	CA08	12697	45.5167	-74.65	-575281	20171105040000	http://www.thedailyobserver.ca/2017/11/04/matters-of-the-heart
704004105	20171105	201711	2017	2017.8356											CHE	SWITZERLAND	CHE								1	061	061	06	2	6.4	10	1	10	2.22222222222222	0								4	Fansipan, Vietnam (general), Vietnam, Republic Of	VM	VM00	32444	22.25	103.833	-3714098	4	Fansipan, Vietnam (general), Vietnam, Republic Of	VM	VM00	32444	22.25	103.833	-3714098	20171105040000	https://www.bangkokpost.com/travel/tourists-and-expats/1354875/peak-interest-at-indochinas-highest-point
704004106	20171105	201711	2017	2017.8356											COP	CORRECTIONAL INSTITUTION						COP			1	036	036	03	1	4.0	4	1	4	-2.23214285714285	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171105040000	http://delawarestatenews.net/news/understaffed-prisons-raise-new-concerns/
704004107	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	0841	084	08	2	7.0	10	1	10	-3.85487528344672	0								4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	20171105040000	https://timesofindia.indiatimes.com/city/mangaluru/customs-seize-contraband-worth-rs-2-3cr-at-mia-till-oct/articleshow/61511924.cms
704004108	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	173	173	17	4	-5.0	10	1	10	-4.35865504358655	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105040000	http://www.dailymail.co.uk/news/article-5045359/Melbourne-tattooist-survives-life-America-s-toughest-jails.html
704004109	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-4.54545454545454	0								3	Amarillo, Texas, United States	US	USTX	TX375	35.222	-101.831	1351066	3	Amarillo, Texas, United States	US	USTX	TX375	35.222	-101.831	1351066	20171105040000	http://www.kxxv.com/story/36765897/active-swat-situation-in-nw-amarillo
704004110	20171105	201711	2017	2017.8356											CRM	KIDNAPPER						CRM			1	020	020	02	1	3.0	2	1	2	-6.2753036437247	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105040000	http://english.sakshi.com/national/2017/11/05/6-arrested-for-kidnapping-andheri-businessman
704004111	20171105	201711	2017	2017.8356											CUB	CUBAN	CUB								1	190	190	19	4	-10.0	10	1	10	-6.6402378592666	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105040000	http://www.mypalmbeachpost.com/news/opinion/goodman-lady-liberty-need-xanax-psychologists-find/q1eP43xgKAA3SSHajtofSI/
704004112	20171105	201711	2017	2017.8356											CVL	RESIDENTS						CVL			1	040	040	04	1	1.0	5	1	5	3.44827586206897	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105040000	http://www.newjerseyhills.com/echoes-sentinel/news/canvassing-in-warren-a-most-fulfilling-experience-for-de-pinho/article_4d6d7f25-8435-5c3c-a803-6774c502a344.html
