703149394	20161102	201611	2016	2016.8274	BOL	BOLIVIAN	BOL								BOLCVL	BOLIVIA	BOL					CVL			1	020	020	02	1	3.0	2	1	2	-2.3083264633141	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20171102023000	http://econintersect.com/pages/opinion/opinion.php?post=201710292214
703149395	20161102	201611	2016	2016.8274	BOL	BOLIVIAN	BOL								BOLCVL	BOLIVIA	BOL					CVL			1	120	120	12	3	-4.0	2	1	2	-2.3083264633141	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20171102023000	http://econintersect.com/pages/opinion/opinion.php?post=201710292214
703149396	20161102	201611	2016	2016.8274	BOLCVL	BOLIVIAN	BOL					CVL													1	020	020	02	1	3.0	8	1	8	-2.3083264633141	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	0								4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20171102023000	http://econintersect.com/pages/opinion/opinion.php?post=201710292214
703149397	20161102	201611	2016	2016.8274	BOLCVL	BOLIVIAN	BOL					CVL													1	120	120	12	3	-4.0	8	1	8	-2.3083264633141	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	0								4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20171102023000	http://econintersect.com/pages/opinion/opinion.php?post=201710292214
703149398	20161102	201611	2016	2016.8274	BUS	INDUSTRY						BUS													1	061	061	06	2	6.4	10	1	10	1.2396694214876	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171102023000	http://www.phnompenhpost.com/business/apparel-leads-surge-kingdom-exports
703149399	20161102	201611	2016	2016.8274	CIV	ABIDJAN	CIV								COD	DEMOCRATIC REPUBLIC OF CONGO	COD								1	012	012	01	1	-0.4	3	1	3	-10.8433734939759	4	Abidjan, Lagunes, Cote D'ivoire	IV	IV82	16863	5.34111	-4.02806	-2115275	1	Congo	CF	CF		-1	15	CF	1	Norway	NO	NO		62	10	NO	20171102023000	http://www.businessinsider.com/r-southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-ngo-2017-11
703149400	20161102	201611	2016	2016.8274	CIV	ABIDJAN	CIV								COD	DEMOCRATIC REPUBLIC OF CONGO	COD								1	025	025	02	1	-0.3	6	1	6	-10.8433734939759	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171102023000	http://www.businessinsider.com/r-southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-ngo-2017-11
703149401	20161102	201611	2016	2016.8274	CIV	ABIDJAN	CIV								COD	DEMOCRATIC REPUBLIC OF CONGO	COD								1	025	025	02	1	-0.3	4	1	4	-10.8433734939759	1	Yemen	YM	YM		15.5	47.5	YM	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171102023000	http://www.businessinsider.com/r-southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-ngo-2017-11
703149402	20161102	201611	2016	2016.8274	CIV	ABIDJAN	CIV								NGONORREF	NORWEGIAN REFUGEE COUNCIL	NOR					NGO	REF		1	012	012	01	1	-0.4	1	1	1	-10.8433734939759	4	Abidjan, Lagunes, Cote D'ivoire	IV	IV82	16863	5.34111	-4.02806	-2115275	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171102023000	http://www.businessinsider.com/r-southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-ngo-2017-11
703149403	20161102	201611	2016	2016.8274	CIV	ABIDJAN	CIV								NGONORREF	NORWEGIAN REFUGEE COUNCIL	NOR					NGO	REF		1	130	130	13	3	-4.4	1	1	1	-10.8433734939759	4	Abidjan, Lagunes, Cote D'ivoire	IV	IV82	16863	5.34111	-4.02806	-2115275	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171102023000	http://www.businessinsider.com/r-southeast-congo-faces-deadly-disaster-half-a-million-people-displaced-ngo-2017-11
