704308350	20071109	200711	2007	2007.8466											GOV	HEAD OF STATE						GOV			1	042	042	04	1	1.9	5	1	5	4.24528301886792	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106124500	http://wwd.com/eye/lifestyle/claridges-cookbook-updates-traditional-british-cuisine-11041391/
704308351	20071109	200711	2007	2007.8466	GOV	HEAD OF STATE						GOV													1	043	043	04	1	2.8	5	1	5	4.24528301886792	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106124500	http://wwd.com/eye/lifestyle/claridges-cookbook-updates-traditional-british-cuisine-11041391/
704308352	20071109	200711	2007	2007.8466	GOV	HEAD OF STATE						GOV													1	100	100	10	3	-5.0	5	1	5	4.24528301886792	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20171106124500	http://wwd.com/eye/lifestyle/claridges-cookbook-updates-traditional-british-cuisine-11041391/
704308353	20161106	201611	2016	2016.8384											JUD	HIGH COURT						JUD			0	020	020	02	1	3.0	5	1	5	1.0178117048346	0								4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	20171106124500	http://www.itpro.co.uk/strategy/29882/apple-wont-commit-to-1-billion-ireland-data-centre
704308354	20161106	201611	2016	2016.8384	BUS	COMPANIES						BUS			EGY	EGYPT	EGY								1	046	046	04	1	7.0	4	1	4	2.65486725663716	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20171106124500	https://www.xconomy.com/raleigh-durham/2017/11/06/agtech-accelerator-brings-biopharma-models-to-ag-investing-strategy/
704308355	20161106	201611	2016	2016.8384	CVL	RESIDENTS						CVL			JUD	HIGH COURT						JUD			0	020	020	02	1	3.0	5	1	5	1.0178117048346	4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	20171106124500	http://www.itpro.co.uk/strategy/29882/apple-wont-commit-to-1-billion-ireland-data-centre
704308356	20161106	201611	2016	2016.8384	CVL	RESIDENTS						CVL			JUD	HIGH COURT						JUD			0	120	120	12	3	-4.0	5	1	5	1.0178117048346	4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	20171106124500	http://www.itpro.co.uk/strategy/29882/apple-wont-commit-to-1-billion-ireland-data-centre
704308357	20161106	201611	2016	2016.8384	DEUMED	GERMANY	DEU					MED			DEU	GERMAN	DEU								1	0841	084	08	2	7.0	2	1	2	-1.66666666666666	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171106124500	https://finance.yahoo.com/m/c7eac473-00ab-3355-b240-1a802e8b300a/ss_the-distiller-%E2%80%93-sam-%E2%80%93-medium.html
704308358	20161106	201611	2016	2016.8384	EGY	EGYPT	EGY								BUS	COMPANIES						BUS			1	046	046	04	1	7.0	4	1	4	2.65486725663716	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20171106124500	https://www.xconomy.com/raleigh-durham/2017/11/06/agtech-accelerator-brings-biopharma-models-to-ag-investing-strategy/
704308359	20161106	201611	2016	2016.8384	JUD	SUPREME COURT						JUD													1	1821	182	18	4	-9.0	5	1	5	-8.88252148997132	0								0								0								20171106124500	http://www.ghanaiantimes.com.gh/no-bail-for-rape-defilement-cases/
704308360	20161106	201611	2016	2016.8384	MNCKOR	SAMSUNG	KOR					MNC													0	020	020	02	1	3.0	5	1	5	-5.47945205479451	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171106124500	http://www.newsweek.com/samsung-ad-mocks-iphone-x-notch-apple-fanboy-haircut-702439
704308361	20161106	201611	2016	2016.8384	PAN	PANAMA	PAN								DEU	GERMAN	DEU								1	0841	084	08	2	7.0	2	1	2	-1.66666666666666	1	Panama	PM	PM		9	-80	PM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171106124500	https://finance.yahoo.com/m/c7eac473-00ab-3355-b240-1a802e8b300a/ss_the-distiller-%E2%80%93-sam-%E2%80%93-medium.html
704308362	20161106	201611	2016	2016.8384	PAN	PANAMA	PAN								DEUMED	GERMAN	DEU					MED			1	0841	084	08	2	7.0	3	1	3	-1.66666666666666	1	Panama	PM	PM		9	-80	PM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171106124500	https://finance.yahoo.com/m/c7eac473-00ab-3355-b240-1a802e8b300a/ss_the-distiller-%E2%80%93-sam-%E2%80%93-medium.html
704308363	20161106	201611	2016	2016.8384	PHL	PHILIPPINE	PHL								USA	THE US	USA								1	051	051	05	1	3.4	5	1	5	2.93040293040293	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171106124500	https://www.rappler.com/nation/187529-duterte-pivot-united-states-pirouette
704308364	20161106	201611	2016	2016.8384	USA	AMERICAN	USA								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	4	1	4	2.12765957446809	2	California, United States	US	USCA		36.17	-119.746	CA	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	2	California, United States	US	USCA		36.17	-119.746	CA	20171106124500	http://www.gdnonline.com/Details/282483/ACI-to-attend-Big-5-Heavy-expo
704308365	20171007	201710	2017	2017.7589											IND	NEW DELHI	IND								0	057	057	05	1	8.0	4	1	4	-1.00755667506297	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106124500	http://indianexpress.com/article/india/nagaland-chief-minister-tr-zeliang-democratic-alliance-of-nagaland-dan-want-naga-issue-solution-before-christmas-4925303/
704308366	20171007	201710	2017	2017.7589	DEU	BERLIN	DEU								MNCIRL	RYANAIR	IRL					MNC			0	010	010	01	1	0.0	2	1	2	0.43668122270742	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171106124500	http://www.4-traders.com/AIR-BERLIN-PLC-493675/news/Pilots-union-calls-for-better-conditions-at-Lufthansa-s-Eurowings-25447297/
704308367	20171007	201710	2017	2017.7589	DEUMIL	BERLIN	DEU					MIL			MNCIRL	RYANAIR	IRL					MNC			0	010	010	01	1	0.0	8	1	8	0.43668122270742	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171106124500	http://www.4-traders.com/AIR-BERLIN-PLC-493675/news/Pilots-union-calls-for-better-conditions-at-Lufthansa-s-Eurowings-25447297/
704308368	20171007	201710	2017	2017.7589	IND	NEW DELHI	IND																		0	057	057	05	1	8.0	4	1	4	-1.00755667506297	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171106124500	http://indianexpress.com/article/india/nagaland-chief-minister-tr-zeliang-democratic-alliance-of-nagaland-dan-want-naga-issue-solution-before-christmas-4925303/
704308369	20171007	201710	2017	2017.7589	JUD	SUPREME COURT						JUD													0	013	013	01	1	0.4	10	1	10	2.12765957446808	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20171106124500	http://indianexpress.com/article/india/ncw-chairperson-meets-hadiya-says-she-is-in-good-health-happy-4925294/
704308370	20171030	201710	2017	2017.8219											LEG	NATIONAL COUNCIL						LEG			1	046	046	04	1	7.0	4	1	4	-3.38573155985489	0								4	Amethi, Uttar Pradesh, India	IN	IN36	17921	28.0167	81.05	-2088699	4	Amethi, Uttar Pradesh, India	IN	IN36	17921	28.0167	81.05	-2088699	20171106124500	http://www.deccanherald.com/content/641342/vishwas-vs-kejriwal-sisodia-rift.html
704308371	20171030	201710	2017	2017.8219	BEL	BELGIUM	BEL								GBR	BRITAIN	GBR								0	010	010	01	1	0.0	1	1	1	-1.33333333333334	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106124500	http://www.huffingtonpost.co.uk/entry/mary-creagh-eu-agencies_uk_5a003b1be4b0baea263318c6
704308372	20171030	201710	2017	2017.8219	BEL	BELGIUM	BEL								GBR	BRITAIN	GBR								0	010	010	01	1	0.0	2	1	2	-1.33333333333334	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	United Kingdom	UK	UK		54	-4	UK	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171106124500	http://www.huffingtonpost.co.uk/entry/mary-creagh-eu-agencies_uk_5a003b1be4b0baea263318c6
