703159810	20161102	201611	2016	2016.8274											LAB	EMPLOYEE						LAB			1	030	030	03	1	4.0	10	1	10	1.42348754448399	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171102031500	http://www.daily-chronicle.com/2017/11/01/union-spokesperson-niu-yet-to-act-on-state-labor-board-ruling/agd9wef/
703159811	20161102	201611	2016	2016.8274											VNM	VIET NAM	VNM								0	036	036	03	1	4.0	10	1	10	4.81366459627329	0								4	Vinh Phuc, Ha N?i, Vietnam, Republic Of	VM	VM44	74060	21.0333	105.817	-3733513	4	Vinh Phuc, Ha N?i, Vietnam, Republic Of	VM	VM44	74060	21.0333	105.817	-3733513	20171102031500	http://english.vietnamnet.vn/fms/art-entertainment/189439/nature-a-timeless-muse-for-wood-sculptor.html
703159812	20161102	201611	2016	2016.8274	CVL	COMMUNITY						CVL													1	073	073	07	2	7.4	10	1	10	2.55474452554745	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171102031500	http://www.whyallanewsonline.com.au/story/5029766/kiaras-dedication-rewarded/?cs=1928
703159813	20161102	201611	2016	2016.8274	GBR	LONDON	GBR																		1	030	030	03	1	4.0	1	1	1	-2.23367697594502	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171102031500	http://www.stthomastimesjournal.com/2017/11/01/realtor-conference-hears-hard-data-to-explain-hot-housing-market
703159814	20161102	201611	2016	2016.8274	LAB	EMPLOYEE						LAB													1	030	030	03	1	4.0	10	1	10	1.42348754448399	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171102031500	http://www.daily-chronicle.com/2017/11/01/union-spokesperson-niu-yet-to-act-on-state-labor-board-ruling/agd9wef/
703159815	20161102	201611	2016	2016.8274	MED	JOURNALIST						MED													1	173	173	17	4	-5.0	10	1	10	-1.70575692963753	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	0								4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20171102031500	http://www.limaohio.com/news/268381/former-trump-campaign-manager-speaks-to-allen-county-gop
703159816	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	2	1	2	1.17096018735364	3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	0								3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	20171102031500	https://www.paloaltoonline.com/news/2017/11/01/county-considers-proposal-for-teen-inpatient-psych-unit
703159817	20161102	201611	2016	2016.8274	USA	NEVADA	USA								USAGOV	UNITED STATES	USA					GOV			0	110	110	11	3	-2.0	2	1	2	-2.19560878243513	3	Clark County, Nevada, United States	US	USNV	NV003	36.0003	-114.876	863600	3	Clark County, Nevada, United States	US	USNV		36.0003	-114.876	863600	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171102031500	http://nevadasagebrush.com/blog/2017/11/01/ag-laxalt-announces-run-for-governor-in-stops-in-vegas-sparks/
703159818	20161102	201611	2016	2016.8274	USA	NEVADA	USA								USAGOV	UNITED STATES	USA					GOV			0	110	110	11	3	-2.0	2	1	2	-2.19560878243513	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171102031500	http://nevadasagebrush.com/blog/2017/11/01/ag-laxalt-announces-run-for-governor-in-stops-in-vegas-sparks/
703159819	20161102	201611	2016	2016.8274	USAEDU	WASHINGTON	USA					EDU			MED	MAGAZINE						MED			0	010	010	01	1	0.0	3	1	3	-4.83720930232558	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171102031500	https://www.huffingtonpost.com/entry/trump-extreme-vetting-nyc-attack_us_59f9be8ae4b046017fb01184?ncid=inblnkushpmg00000009
703159820	20161102	201611	2016	2016.8274	USAEDU	WASHINGTON	USA					EDU			MED	MAGAZINE						MED			0	013	013	01	1	0.4	2	1	2	-4.83720930232558	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20171102031500	https://www.huffingtonpost.com/entry/trump-extreme-vetting-nyc-attack_us_59f9be8ae4b046017fb01184?ncid=inblnkushpmg00000009
703159821	20171003	201710	2017	2017.7479											USA	VIRGINIA	USA								0	172	172	17	4	-5.0	2	1	2	-0.36832412523021	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	20171102031500	http://www.fredericksburg.com/news/election/northam-says-he-d-ban-sanctuary-cities-if-one-ever/article_fe22fe68-7334-5304-83c6-b9676e6cf70d.html
703159822	20171003	201710	2017	2017.7479	BUS	INDUSTRY						BUS													1	114	114	11	3	-2.0	10	1	10	-2.94117647058823	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171102031500	https://www.computerworld.com.au/article/629482/accc-launches-inquiry-into-nbn-wholesale-service-standards/
703159823	20171003	201710	2017	2017.7479	HLH	HOSPITAL						HLH													0	043	043	04	1	2.8	10	1	10	0.13755158184319	4	Powell River, British Columbia, Canada	CA	CA02	190729	49.8833	-124.55	-571674	0								4	Powell River, British Columbia, Canada	CA	CA02	190729	49.8833	-124.55	-571674	20171102031500	http://www.cbc.ca/news/canada/british-columbia/radiologist-review-1.4383188
703159824	20171003	201710	2017	2017.7479	IND	MEGHALAYA	IND								LEG	CONGRESS						LEG			1	042	042	04	1	1.9	5	1	5	-3.66666666666667	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171102031500	http://www.theshillongtimes.com/2017/11/02/mukuls-protocol-jibe-at-alphons/
703159825	20171003	201710	2017	2017.7479	LEG	CONGRESS						LEG			IND	MEGHALAYA	IND								1	015	015	01	1	0.0	5	1	5	-3.66666666666667	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171102031500	http://www.theshillongtimes.com/2017/11/02/mukuls-protocol-jibe-at-alphons/
