705437407	20161109	201611	2016	2016.8466	BUS	TANKER						BUS			CVL	PASSENGER JET						CVL			1	195	195	19	4	-10.0	20	3	20	-2.66747412932152	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171109191500	http://www.startribune.com/jumbo-air-tanker-wins-protest-may-fight-more-us-wildfires/456424923/
705437408	20161109	201611	2016	2016.8466	CVL	PASSENGER JET						CVL													1	195	195	19	4	-10.0	10	1	10	-2.51572327044025	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171109191500	http://www.mercedsunstar.com/news/business/article183683591.html
705437409	20161109	201611	2016	2016.8466	GRC	ITHACA	GRC								COP	PRISON						COP			1	173	173	17	4	-5.0	10	1	10	-12.5	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109191500	http://wibx950.com/man-gets-20-to-life-in-fatal-stabbing-of-ithaca-student/
705437410	20161109	201611	2016	2016.8466	GRCEDU	ITHACA	GRC					EDU			USA	NEW YORK	USA								1	173	173	17	4	-5.0	10	1	10	-12.5	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109191500	http://wibx950.com/man-gets-20-to-life-in-fatal-stabbing-of-ithaca-student/
705437411	20161109	201611	2016	2016.8466	JPN	JAPAN	JPN								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	1.93423597678917	3	Longmont, Colorado, United States	US	USCO	CO013	40.1672	-105.102	202560	3	Longmont, Colorado, United States	US	USCO	CO013	40.1672	-105.102	202560	3	Longmont, Colorado, United States	US	USCO	CO013	40.1672	-105.102	202560	20171109191500	http://www.boulderweekly.com/cuisine/coming-town-left-hands-nitro-fest/
705437412	20161109	201611	2016	2016.8466	MIL	NAVY						MIL			EDU	SCHOOL						EDU			0	030	030	03	1	4.0	10	1	10	-1.09289617486339	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109191500	http://www.jsonline.com/story/communities/west/news/wauwatosa/2017/11/09/wauwatosa-resident-shares-story-how-his-father-survived-wwii-and-bataan-death-march-and-finally-reco/840521001/
705437413	20161109	201611	2016	2016.8466	NLD	DUTCH	NLD																		0	012	012	01	1	-0.4	3	1	3	-7.49128919860627	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20171109191500	http://www.independent.co.uk/news/uk/crime/acid-attack-victim-mark-van-dongen-killer-tongue-ex-girlfriend-berlinah-wallace-bristol-crown-court-a8046256.html
705437414	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA																		0	057	057	05	1	8.0	1	1	1	-2.83687943262412	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	20171109191500	https://www.axios.com/blumenthal-wants-tech-firms-to-notify-those-exposed-to-russian-propaganda-2508089721.html
705437415	20161109	201611	2016	2016.8466	USA	INDIANA	USA								COPCOP	POLICE						COP	COP		1	010	010	01	1	0.0	16	1	16	-8.04227188214593	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Dubois County, Indiana, United States	US	USIN		38.3464	-86.8897	451675	20171109191500	https://duboiscountyherald.com/b/former-huntingburg-man-charged-with-incest-molesting
705437416	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								COPCOP	POLICE						COP	COP		1	010	010	01	1	0.0	4	1	4	-8.04227188214593	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171109191500	https://duboiscountyherald.com/b/former-huntingburg-man-charged-with-incest-molesting
705437417	20161109	201611	2016	2016.8466	USA	INDIANA	USA								COPCOP	POLICE						COP	COP		1	090	090	09	2	-2.0	2	1	2	-4.73083197389886	3	Dubois County, Indiana, United States	US	USIN	IN037	38.3464	-86.8897	451675	3	Dubois County, Indiana, United States	US	USIN		38.3464	-86.8897	451675	3	Dubois County, Indiana, United States	US	USIN		38.3464	-86.8897	451675	20171109191500	https://duboiscountyherald.com/b/for-the-record-119-8
705437418	20161109	201611	2016	2016.8466	USA	INDIANA	USA								COPCOP	POLICE						COP	COP		1	090	090	09	2	-2.0	18	1	18	-8.41020964972893	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171109191500	https://duboiscountyherald.com/b/former-huntingburg-man-charged-with-incest-molesting
705437419	20161109	201611	2016	2016.8466	USA	IDAHO	USA								CVL	PASSENGER JET						CVL			1	195	195	19	4	-10.0	5	1	5	-2.51572327044025	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171109191500	https://www.seattletimes.com/business/jumbo-air-tanker-wins-protest-may-fight-more-us-wildfires/
705437420	20171010	201710	2017	2017.7671											DEU	GERMAN	DEU								0	051	051	05	1	3.4	4	1	4	0.96745822339489	0								4	Ludwigsburg, Sachsen, Germany	GM	GM13	16563	50.5333	12.4167	-1821446	4	Ludwigsburg, Sachsen, Germany	GM	GM13	16563	50.5333	12.4167	-1821446	20171109191500	https://www.economist.com/news/business/21731196-bosch-wants-be-far-more-just-t-internet-things-german-hardware-giant
705437421	20171010	201710	2017	2017.7671											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	2	1	2	-2.3121387283237	0								3	North Kirkwood Middle School, Missouri, United States	US	USMO		38.599	-90.4175	2468824	3	North Kirkwood Middle School, Missouri, United States	US	USMO		38.599	-90.4175	2468824	20171109191500	http://www.stltoday.com/news/local/columns/tony-messenger/messenger-wandering-veteran-discharged-from-home-with-no-plan-for/article_aac88e0e-af7b-5ee8-896c-4cd8d37b5299.html
705437422	20171010	201710	2017	2017.7671											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-2.3121387283237	0								3	North Kirkwood Middle School, Missouri, United States	US	USMO		38.599	-90.4175	2468824	3	North Kirkwood Middle School, Missouri, United States	US	USMO		38.599	-90.4175	2468824	20171109191500	http://www.stltoday.com/news/local/columns/tony-messenger/messenger-wandering-veteran-discharged-from-home-with-no-plan-for/article_aac88e0e-af7b-5ee8-896c-4cd8d37b5299.html
705437423	20171010	201710	2017	2017.7671	EDU	SCHOOL						EDU													0	036	036	03	1	4.0	2	1	2	-2.3121387283237	3	North Kirkwood Middle School, Missouri, United States	US	USMO	MO189	38.599	-90.4175	2468824	0								3	North Kirkwood Middle School, Missouri, United States	US	USMO		38.599	-90.4175	2468824	20171109191500	http://www.stltoday.com/news/local/columns/tony-messenger/messenger-wandering-veteran-discharged-from-home-with-no-plan-for/article_aac88e0e-af7b-5ee8-896c-4cd8d37b5299.html
705437424	20171010	201710	2017	2017.7671	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-2.3121387283237	3	North Kirkwood Middle School, Missouri, United States	US	USMO	MO189	38.599	-90.4175	2468824	3	North Kirkwood Middle School, Missouri, United States	US	USMO		38.599	-90.4175	2468824	3	North Kirkwood Middle School, Missouri, United States	US	USMO		38.599	-90.4175	2468824	20171109191500	http://www.stltoday.com/news/local/columns/tony-messenger/messenger-wandering-veteran-discharged-from-home-with-no-plan-for/article_aac88e0e-af7b-5ee8-896c-4cd8d37b5299.html
705437425	20171010	201710	2017	2017.7671	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-2.3121387283237	3	North Kirkwood Middle School, Missouri, United States	US	USMO	MO189	38.599	-90.4175	2468824	3	North Kirkwood Middle School, Missouri, United States	US	USMO		38.599	-90.4175	2468824	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171109191500	http://www.stltoday.com/news/local/columns/tony-messenger/messenger-wandering-veteran-discharged-from-home-with-no-plan-for/article_aac88e0e-af7b-5ee8-896c-4cd8d37b5299.html
705437426	20171010	201710	2017	2017.7671	LBY	LIBYA	LBY								TUN	TUNISIA	TUN								0	046	046	04	1	7.0	2	1	2	-3.60873694207028	4	Bani Walid, Libya (general), Libya	LY	LY00	19098	31.7566	13.9942	-3163263	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171109191500	http://www.arabnews.com/node/1190856/middle-east
705437427	20171010	201710	2017	2017.7671	LBY	LIBYA	LBY								TUN	TUNISIA	TUN								0	046	046	04	1	7.0	2	1	2	-3.60873694207028	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171109191500	http://www.arabnews.com/node/1190856/middle-east
705437428	20171010	201710	2017	2017.7671	LBY	LIBYA	LBY								TUN	TUNISIA	TUN								0	164	164	16	4	-7.0	2	1	2	-3.60873694207028	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171109191500	http://www.arabnews.com/node/1190856/middle-east
705437429	20171010	201710	2017	2017.7671	MED	NEWSPAPER						MED													0	125	125	12	3	-5.0	8	1	8	-1.6359918200409	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171109191500	http://www.middleeasteye.net/news/arab-press-review-israeli-official-justifies-arms-sales-myanmar-427999564
705437430	20171010	201710	2017	2017.7671	MED	NEWSPAPER						MED													0	125	125	12	3	-5.0	2	1	2	-1.6359918200409	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20171109191500	http://www.middleeasteye.net/news/arab-press-review-israeli-official-justifies-arms-sales-myanmar-427999564
