704515437	20161107	201611	2016	2016.8411											PNG	MOROBE	PNG								1	042	042	04	1	1.9	5	1	5	2.30414746543779	0								0								0								20171107033000	http://www.thenational.com.pg/600-nurses-gearing-symposium/
704515438	20161107	201611	2016	2016.8411											USA	UNITED STATES	USA								1	193	193	19	4	-10.0	4	1	4	-4.94269340974212	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171107033000	http://www.bostonglobe.com/opinion/editorials/2017/11/06/make-stop-what-can-now-about-guns/AOWIuH8gmrusvw9F8jXF7J/story.html
704515439	20161107	201611	2016	2016.8411	BUS	INVESTOR						BUS			MNCUSAMED	QUALCOMM	USA					MNC	MED		0	060	060	06	2	6.0	10	1	10	-0.39318479685452	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171107033000	http://www.bostonglobe.com/business/2017/11/06/broadcom-targets-qualcomm-largest-ever-tech-deal/uvRXof5dhwIc6DpP6nm89N/story.html
704515440	20161107	201611	2016	2016.8411	CHE	SWITZERLAND	CHE								DEU	BERLIN	DEU								1	040	040	04	1	1.0	4	1	4	3.27868852459017	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171107033000	http://www.thenational.com.pg/cocoa-industry-eyeing-sweet-future/
704515441	20161107	201611	2016	2016.8411	CHE	SWISS	CHE								IRN	IRAN	IRN								0	061	061	06	2	6.4	1	1	1	0.702576112412176	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171107033000	https://financialtribune.com/articles/economy-business-and-markets/75752/tehran-bern-developing-banking-ties
704515442	20161107	201611	2016	2016.8411	CHE	SWISS	CHE								IRN	IRAN	IRN								0	061	061	06	2	6.4	1	1	1	0.702576112412176	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Pasargad, Fars, Iran	IR	IR07	41029	30.2019	53.18	219015	4	Pasargad, Fars, Iran	IR	IR07	41029	30.2019	53.18	219015	20171107033000	https://financialtribune.com/articles/economy-business-and-markets/75752/tehran-bern-developing-banking-ties
704515443	20161107	201611	2016	2016.8411	CHEGOV	SWITZERLAND	CHE					GOV			IRN	IRAN	IRN								0	061	061	06	2	6.4	1	1	1	0.702576112412176	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Pasargad, Fars, Iran	IR	IR07	41029	30.2019	53.18	219015	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171107033000	https://financialtribune.com/articles/economy-business-and-markets/75752/tehran-bern-developing-banking-ties
704515444	20161107	201611	2016	2016.8411	CHEGOV	SWISS	CHE					GOV			IRN	IRAN	IRN								0	061	061	06	2	6.4	2	1	2	0.702576112412176	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Pasargad, Fars, Iran	IR	IR07	41029	30.2019	53.18	219015	4	Pasargad, Fars, Iran	IR	IR07	41029	30.2019	53.18	219015	20171107033000	https://financialtribune.com/articles/economy-business-and-markets/75752/tehran-bern-developing-banking-ties
704515445	20161107	201611	2016	2016.8411	CVL	COMMUNITY						CVL													1	060	060	06	2	6.0	1	1	1	1.44404332129964	3	Bell County, Kentucky, United States	US	USKY	KY013	36.7506	-83.6833	516853	0								3	Bell County, Kentucky, United States	US	USKY		36.7506	-83.6833	516853	20171107033000	http://www.middlesborodailynews.com/2017/11/06/liheap-subsidy-program-begins/
704515446	20161107	201611	2016	2016.8411	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	060	060	06	2	6.0	4	1	4	1.44404332129964	3	Bell County, Kentucky, United States	US	USKY	KY013	36.7506	-83.6833	516853	3	Bell County, Kentucky, United States	US	USKY		36.7506	-83.6833	516853	3	Bell County, Kentucky, United States	US	USKY		36.7506	-83.6833	516853	20171107033000	http://www.middlesborodailynews.com/2017/11/06/liheap-subsidy-program-begins/
704515447	20161107	201611	2016	2016.8411	DEU	BERLIN	DEU								CHE	SWITZERLAND	CHE								1	040	040	04	1	1.0	4	1	4	3.27868852459017	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171107033000	http://www.thenational.com.pg/cocoa-industry-eyeing-sweet-future/
704515448	20161107	201611	2016	2016.8411	GOV	GOVERNMENT						GOV													1	057	057	05	1	8.0	6	1	6	3.27868852459017	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171107033000	http://www.thenational.com.pg/cocoa-industry-eyeing-sweet-future/
704515449	20161107	201611	2016	2016.8411	GOV	GOVERNMENT						GOV													1	057	057	05	1	8.0	4	1	4	3.27868852459017	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171107033000	http://www.thenational.com.pg/cocoa-industry-eyeing-sweet-future/
704515450	20161107	201611	2016	2016.8411	GOV	FINANCE MINIST						GOV			GOVPTY	RULING PARTY						GOV			0	036	036	03	1	4.0	6	1	6	0.63131313131313	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171107033000	https://www.wsj.com/articles/pemex-chief-hopes-recent-oil-find-makes-it-more-attractive-for-joint-ventures-1510013128
704515451	20161107	201611	2016	2016.8411	GOVPTY	RULING PARTY						GOV			GOV	FINANCE MINIST						GOV			0	036	036	03	1	4.0	6	1	6	0.63131313131313	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171107033000	https://www.wsj.com/articles/pemex-chief-hopes-recent-oil-find-makes-it-more-attractive-for-joint-ventures-1510013128
704515452	20161107	201611	2016	2016.8411	GOVPTY	RULING PARTY						GOV			MEX	MEXICO	MEX								0	036	036	03	1	4.0	4	1	4	0.63131313131313	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171107033000	https://www.wsj.com/articles/pemex-chief-hopes-recent-oil-find-makes-it-more-attractive-for-joint-ventures-1510013128
704515453	20161107	201611	2016	2016.8411	IGOEUREEC	THE EU	EUR	EEC				IGO													0	040	040	04	1	1.0	5	1	5	-5	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20171107033000	https://www.dawn.com/news/1368848/eu-to-discuss-blacklist-of-tax-havens-after-documents-leaks
704515454	20161107	201611	2016	2016.8411	IGOEUREEC	THE EU	EUR	EEC				IGO			MED	JOURNALIST						MED			0	040	040	04	1	1.0	1	1	1	-4.64807436918991	1	Ireland	EI	EI		53	-8	EI	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171107033000	https://www.independent.ie/business/irish/facebook-starbucks-to-be-quizzed-as-eu-ponders-tax-haven-blacklist-36296566.html
704515455	20161107	201611	2016	2016.8411	IGOEUREEC	THE EU	EUR	EEC				IGO			MED	JOURNALIST						MED			0	040	040	04	1	1.0	4	1	4	-4.64807436918991	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171107033000	https://www.independent.ie/business/irish/facebook-starbucks-to-be-quizzed-as-eu-ponders-tax-haven-blacklist-36296566.html
704515456	20161107	201611	2016	2016.8411	IGOEUREEC	THE EU	EUR	EEC				IGO			PAN	PANAMA	PAN								0	040	040	04	1	1.0	1	1	1	-4.64807436918991	1	Ireland	EI	EI		53	-8	EI	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171107033000	https://www.independent.ie/business/irish/facebook-starbucks-to-be-quizzed-as-eu-ponders-tax-haven-blacklist-36296566.html
704515457	20161107	201611	2016	2016.8411	IGOEUREEC	THE EU	EUR	EEC				IGO			PAN	PANAMA	PAN								0	040	040	04	1	1.0	5	1	5	-5	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171107033000	https://www.dawn.com/news/1368848/eu-to-discuss-blacklist-of-tax-havens-after-documents-leaks
704515458	20161107	201611	2016	2016.8411	IGOEUREEC	THE EU	EUR	EEC				IGO			PAN	PANAMA	PAN								0	040	040	04	1	1.0	4	1	4	-4.64807436918991	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171107033000	https://www.independent.ie/business/irish/facebook-starbucks-to-be-quizzed-as-eu-ponders-tax-haven-blacklist-36296566.html
704515459	20161107	201611	2016	2016.8411	MED	JOURNALIST						MED			IGOEUREEC	THE EU	EUR	EEC				IGO			0	040	040	04	1	1.0	1	1	1	-4.64807436918991	1	Panama	PM	PM		9	-80	PM	1	Ireland	EI	EI		53	-8	EI	1	Panama	PM	PM		9	-80	PM	20171107033000	https://www.independent.ie/business/irish/facebook-starbucks-to-be-quizzed-as-eu-ponders-tax-haven-blacklist-36296566.html
704515460	20161107	201611	2016	2016.8411	MED	JOURNALIST						MED			IGOEUREEC	THE EU	EUR	EEC				IGO			0	040	040	04	1	1.0	4	1	4	-4.64807436918991	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171107033000	https://www.independent.ie/business/irish/facebook-starbucks-to-be-quizzed-as-eu-ponders-tax-haven-blacklist-36296566.html
704515461	20161107	201611	2016	2016.8411	MEX	MEXICO	MEX								GOVPTY	RULING PARTY						GOV			0	036	036	03	1	4.0	4	1	4	0.63131313131313	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171107033000	https://www.wsj.com/articles/pemex-chief-hopes-recent-oil-find-makes-it-more-attractive-for-joint-ventures-1510013128
704515462	20161107	201611	2016	2016.8411	MIL	MILITARY						MIL													0	020	020	02	1	3.0	10	1	10	-4.27631578947368	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107033000	http://www.rochesterfirst.com/news/local-news/gillibrand-calls-for-audit-of-notifications-by-all-military-criminal-investigative-organizations/852502970
704515463	20161107	201611	2016	2016.8411	PAN	PANAMA	PAN								IGOEUREEC	THE EU	EUR	EEC				IGO			0	040	040	04	1	1.0	1	1	1	-4.64807436918991	1	Panama	PM	PM		9	-80	PM	1	Ireland	EI	EI		53	-8	EI	1	Panama	PM	PM		9	-80	PM	20171107033000	https://www.independent.ie/business/irish/facebook-starbucks-to-be-quizzed-as-eu-ponders-tax-haven-blacklist-36296566.html
704515464	20161107	201611	2016	2016.8411	PAN	PANAMA	PAN								IGOEUREEC	THE EU	EUR	EEC				IGO			0	040	040	04	1	1.0	9	2	9	-4.84358860852885	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171107033000	https://www.independent.ie/business/irish/facebook-starbucks-to-be-quizzed-as-eu-ponders-tax-haven-blacklist-36296566.html
704515465	20161107	201611	2016	2016.8411	PNG	MOROBE	PNG																		1	043	043	04	1	2.8	5	1	5	2.30414746543779	0								0								0								20171107033000	http://www.thenational.com.pg/600-nurses-gearing-symposium/
704515466	20161107	201611	2016	2016.8411	TUR	TURKEY	TUR								LAB	EMPLOYEE						LAB			1	112	112	11	3	-2.0	1	1	1	-5.48172757475083	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107033000	https://news.mb.com.ph/2017/11/07/us-turkey-resume-limited-mutual-visa-services/
704515467	20161107	201611	2016	2016.8411	TURREL	TURKEY	TUR								LAB	EMPLOYEE						LAB			1	112	112	11	3	-2.0	1	1	1	-5.48172757475083	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107033000	https://news.mb.com.ph/2017/11/07/us-turkey-resume-limited-mutual-visa-services/
