704055448	20161105	201611	2016	2016.8356											AFR	AFRICA	AFR								0	020	020	02	1	3.0	4	1	4	-10.6329113924051	0								4	Vryheid, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7695	30.7917	-1298450	4	Vryheid, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7695	30.7917	-1298450	20171105110000	http://sheikyermami.com/2017/11/cbs-news-acknowledges-south-africans-protesting-the-pandemic-murder-of-white-farmers/
704055449	20161105	201611	2016	2016.8356											AFR	AFRICA	AFR								0	111	111	11	3	-2.0	4	1	4	-10.6329113924051	0								4	Vryheid, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7695	30.7917	-1298450	4	Vryheid, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7695	30.7917	-1298450	20171105110000	http://sheikyermami.com/2017/11/cbs-news-acknowledges-south-africans-protesting-the-pandemic-murder-of-white-farmers/
704055450	20161105	201611	2016	2016.8356	AFGOPP	AFGHANISTAN	AFG					OPP													0	1121	112	11	3	-2.0	10	1	10	-9.78102189781025	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171105110000	http://www.whig.com/article/20171103/AP/311039868
704055451	20161105	201611	2016	2016.8356	AZE	AZERBAIJAN	AZE								IGOUNO	THE UN		UNO				IGO			0	173	173	17	4	-5.0	10	1	10	1.75438596491228	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20171105110000	https://azertag.az/en/xeber/1109077
704055452	20161105	201611	2016	2016.8356	COG	CONGO	COG								COGGOV	CONGO	COG					GOV			1	0831	083	08	2	5.0	2	1	2	-9.24092409240922	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171105110000	http://news.trust.org/item/20171105104207-6niny
704055453	20161105	201611	2016	2016.8356	COG	CONGO	COG								COGGOV	CONGO	COG					GOV			1	120	120	12	3	-4.0	2	1	2	-9.24092409240922	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171105110000	http://news.trust.org/item/20171105104207-6niny
704055454	20161105	201611	2016	2016.8356	COG	CONGO	COG								GOV	PRESIDENT						GOV			1	0831	083	08	2	5.0	8	1	8	-9.24092409240922	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171105110000	http://news.trust.org/item/20171105104207-6niny
704055455	20161105	201611	2016	2016.8356	COG	CONGO	COG								GOV	PRESIDENT						GOV			1	120	120	12	3	-4.0	8	1	8	-9.24092409240922	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171105110000	http://news.trust.org/item/20171105104207-6niny
704055456	20161105	201611	2016	2016.8356	GBR	BRITISH	GBR								MED	MEDIA						MED			1	030	030	03	1	4.0	8	1	8	1.31826741996234	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105110000	http://www.horseandhound.co.uk/exclusive/katie-jerram-hunnable-mindful-attacking-others-hh-vip-636406
704055457	20161105	201611	2016	2016.8356	GOVAGR	DEPARTMENT OF AGRICULTURE						GOV	AGR												0	071	071	07	2	7.4	6	1	6	-0.0515995872032999	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171105110000	http://www.pressherald.com/2017/11/05/lepage-backed-conservation-effort-raises-questions/
704055458	20161105	201611	2016	2016.8356	GOVAGR	DEPARTMENT OF AGRICULTURE						GOV	AGR		USA	UNITED STATES	USA								0	071	071	07	2	7.4	4	1	4	-0.0515995872032999	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171105110000	http://www.pressherald.com/2017/11/05/lepage-backed-conservation-effort-raises-questions/
704055459	20161105	201611	2016	2016.8356	IGOUNO	THE UN		UNO				IGO			IGOUNOREFHCR	UNHCR		UNO				IGO	REF		0	030	030	03	1	4.0	2	1	2	-4.46280991735538	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	20171105110000	https://www.news24.com/Africa/News/for-malians-in-mauritanian-desert-going-home-is-a-mirage-20171005
704055460	20161105	201611	2016	2016.8356	IGOUNO	THE UN		UNO				IGO			IGOUNOREFHCR	UNHCR		UNO				IGO	REF		0	030	030	03	1	4.0	8	1	8	-4.46280991735538	1	Mauritania	MR	MR		20	-12	MR	1	Mauritania	MR	MR		20	-12	MR	1	Mauritania	MR	MR		20	-12	MR	20171105110000	https://www.news24.com/Africa/News/for-malians-in-mauritanian-desert-going-home-is-a-mirage-20171005
704055461	20161105	201611	2016	2016.8356	IGOUNOREFHCR	UNHCR		UNO				IGO	REF		IGOUNO	THE UN		UNO				IGO			0	030	030	03	1	4.0	2	1	2	-4.46280991735538	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	20171105110000	https://www.news24.com/Africa/News/for-malians-in-mauritanian-desert-going-home-is-a-mirage-20171005
704055462	20161105	201611	2016	2016.8356	IGOUNOREFHCR	UNHCR		UNO				IGO	REF		IGOUNO	THE UN		UNO				IGO			0	030	030	03	1	4.0	8	1	8	-4.46280991735538	1	Mauritania	MR	MR		20	-12	MR	1	Mauritania	MR	MR		20	-12	MR	1	Mauritania	MR	MR		20	-12	MR	20171105110000	https://www.news24.com/Africa/News/for-malians-in-mauritanian-desert-going-home-is-a-mirage-20171005
704055463	20161105	201611	2016	2016.8356	IGOUNOREFHCR	UNHCR		UNO				IGO	REF		MLI	MALI	MLI								0	030	030	03	1	4.0	2	1	2	-4.46280991735538	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	20171105110000	https://www.news24.com/Africa/News/for-malians-in-mauritanian-desert-going-home-is-a-mirage-20171005
704055464	20161105	201611	2016	2016.8356	IGOUNOREFHCR	UNHCR		UNO				IGO	REF		MLI	MALI	MLI								0	030	030	03	1	4.0	8	1	8	-4.46280991735538	1	Mauritania	MR	MR		20	-12	MR	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	1	Mauritania	MR	MR		20	-12	MR	20171105110000	https://www.news24.com/Africa/News/for-malians-in-mauritanian-desert-going-home-is-a-mirage-20171005
704055465	20161105	201611	2016	2016.8356	IGOUNOREFHCR	UNHCR		UNO				IGO	REF		MRT	MAURITANIA	MRT								0	030	030	03	1	4.0	2	1	2	-4.46280991735538	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	4	Goundam, Tombouctou, Mali	ML	ML08	19417	16.4145	-3.67075	-1068391	20171105110000	https://www.news24.com/Africa/News/for-malians-in-mauritanian-desert-going-home-is-a-mirage-20171005
