704144691	20161105	201611	2016	2016.8356											IND	HIMACHAL PRADESH	IND								1	111	111	11	3	-2.0	2	1	2	-5.38720538720539	0								5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20171105214500	http://indianexpress.com/article/cities/lucknow/ncr-against-german-man-railway-supervisor-after-assault-at-station-4924174/
704144692	20161105	201611	2016	2016.8356	CHRPRO210	LUTHERAN				CHR	PRO														1	070	070	07	2	7.0	10	1	10	0.29498525073747	0								0								0								20171105214500	http://www.tricitynews.com/community/10-years-of-giving-from-hope-lutheran-1.23082333
704144693	20161105	201611	2016	2016.8356	DEU	GERMANY	DEU								IND	HIMACHAL PRADESH	IND								1	111	111	11	3	-2.0	1	1	1	-5.38720538720539	1	Germany	GM	GM		51.5	10.5	GM	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20171105214500	http://indianexpress.com/article/cities/lucknow/ncr-against-german-man-railway-supervisor-after-assault-at-station-4924174/
704144694	20161105	201611	2016	2016.8356	DEU	GERMANY	DEU								IND	HIMACHAL PRADESH	IND								1	111	111	11	3	-2.0	1	1	1	-5.38720538720539	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20171105214500	http://indianexpress.com/article/cities/lucknow/ncr-against-german-man-railway-supervisor-after-assault-at-station-4924174/
704144695	20161105	201611	2016	2016.8356	EDU	SCHOOL						EDU			NZL	NEW ZEALAND	NZL								1	026	026	02	1	4.0	8	1	8	1.48760330578513	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.8	169.117	-1513340	20171105214500	https://www.waateanews.com/waateanews/x_news/MTc3MTI/National/Jobs%20focus%20for%20regional%20role
704144696	20161105	201611	2016	2016.8356	LBN	LEBANON	LBN								SAUGOV	SAUDI ARABIA	SAU					GOV			1	061	061	06	2	6.4	1	1	1	-2.79595478881618	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105214500	http://www.middleeasteye.net/columns/things-go-bump-night-riyadh-1511882449
704144697	20161105	201611	2016	2016.8356	LBN	LEBANON	LBN								SAUGOV	SAUDI ARABIA	SAU					GOV			1	061	061	06	2	6.4	1	1	1	-2.79595478881618	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105214500	http://www.middleeasteye.net/columns/things-go-bump-night-riyadh-1511882449
704144698	20161105	201611	2016	2016.8356	PAN	PANAMA	PAN																		1	084	084	08	2	7.0	12	2	12	-2.3919488219691	1	Panama	PM	PM		9	-80	PM	0								1	Panama	PM	PM		9	-80	PM	20171105214500	https://www.9news.com.au/world/2017/11/06/06/15/huge-leak-shows-tax-secrets-of-super-rich
704144699	20161105	201611	2016	2016.8356	PAN	PANAMA	PAN																		1	084	084	08	2	7.0	8	2	8	-2.3919488219691	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171105214500	https://www.9news.com.au/world/2017/11/06/06/15/huge-leak-shows-tax-secrets-of-super-rich
704144700	20161105	201611	2016	2016.8356	nav	NAVAJO			nav						USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	1.08303249097473	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171105214500	http://krqe.com/2017/11/05/whats-next-for-a-grand-canyon-tram-prospects-are-bleak/
