703351462	20161102	201611	2016	2016.8274											GOV	MINIST						GOV			1	057	057	05	1	8.0	10	1	10	1.86046511627907	0								4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	20171102171500	http://vientianetimes.la/FreeContent/FreeConten_Laos_Vietnam_257.html
703351463	20161102	201611	2016	2016.8274											IRL	IRELAND	IRL								1	0831	083	08	2	5.0	2	1	2	-2.4390243902439	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171102171500	http://www.broadsheet.ie/tag/ruth-gordan/
703351464	20161102	201611	2016	2016.8274	AFR	AFRICA	AFR																		0	112	112	11	3	-2.0	2	1	2	-7.5609756097561	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171102171500	https://www.iol.co.za/news/south-africa/kwazulu-natal/bluff-man-pleads-not-guilty-in-child-porn-case-11830936
703351465	20161102	201611	2016	2016.8274	BUS	INDUSTRY						BUS													1	0231	023	02	1	3.4	4	2	4	4.50685318126556	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171102171500	https://www.prnewswire.com/news-releases/om-organic-mixology-liqueurs-partners-with-hakkasan-group-to-benefit-alzheimers-research-300548628.html
703351466	20161102	201611	2016	2016.8274	CAN	CANADA	CAN								USA	FLORIDA	USA								1	042	042	04	1	1.9	1	1	1	-0.35971223021583	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171102171500	http://www.ctvnews.ca/business/florida-offers-20-per-cent-discounts-to-drum-up-canadian-tourism-1.3660590
703351467	20161102	201611	2016	2016.8274	CAN	CANADA	CAN								USA	FLORIDA	USA								1	042	042	04	1	1.9	7	1	7	-0.35971223021583	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171102171500	http://www.ctvnews.ca/business/florida-offers-20-per-cent-discounts-to-drum-up-canadian-tourism-1.3660590
703351468	20161102	201611	2016	2016.8274	CAN	CANADA	CAN								chm	MARI			chm						1	042	042	04	1	1.9	4	1	4	2.08333333333333	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171102171500	http://www.bancroftthisweek.com/?p=8472
703351469	20161102	201611	2016	2016.8274	FRA	CORSE	FRA																		1	010	010	01	1	0.0	3	1	3	2.61627906976744	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171102171500	https://blog.dupontregistry.com/lamborghini/huracan/
703351470	20161102	201611	2016	2016.8274	FRA	CORSE	FRA								USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	2.61627906976744	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171102171500	https://blog.dupontregistry.com/lamborghini/huracan/
703351471	20161102	201611	2016	2016.8274	GOV	MINIST						GOV													1	057	057	05	1	8.0	10	1	10	1.86046511627907	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	0								4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	20171102171500	http://vientianetimes.la/FreeContent/FreeConten_Laos_Vietnam_257.html
703351472	20161102	201611	2016	2016.8274	GOV	PRESIDENT						GOV													1	080	080	08	2	5.0	3	1	3	-2.6378896882494	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171102171500	http://www.reuters.com/article/us-usa-eisenhower-memorial/at-long-last-ground-broken-for-eisenhower-memorial-in-washington-idUSKBN1D214S
703351473	20161102	201611	2016	2016.8274	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	080	080	08	2	5.0	3	1	3	-2.6378896882494	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171102171500	http://www.reuters.com/article/us-usa-eisenhower-memorial/at-long-last-ground-broken-for-eisenhower-memorial-in-washington-idUSKBN1D214S
703351474	20161102	201611	2016	2016.8274	JUD	COUNSEL						JUD			RUS	RUSSIA	RUS								1	010	010	01	1	0.0	2	1	2	-2.01072386058981	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171102171500	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11939961
703351475	20161102	201611	2016	2016.8274	JUD	COUNSEL						JUD			USA	AMERICAN	USA								1	010	010	01	1	0.0	1	1	1	-2.01072386058981	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171102171500	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11939961
703351476	20161102	201611	2016	2016.8274	MYS	PUTRAJAYA	MYS								EDU	SCHOOL						EDU			1	040	040	04	1	1.0	10	1	10	0	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171102171500	http://www.theborneopost.com/2017/11/03/proposal-for-environmental-education-as-subject-in-schools-finalised/
703351477	20161102	201611	2016	2016.8274	NLD	DUTCH	NLD								COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-10.5398457583548	4	Rotterdam, Zuid-Holland, Netherlands	NL	NL11	22377	51.9167	4.5	-2152403	4	Rotterdam, Zuid-Holland, Netherlands	NL	NL11	22377	51.9167	4.5	-2152403	4	Rotterdam, Zuid-Holland, Netherlands	NL	NL11	22377	51.9167	4.5	-2152403	20171102171500	http://www.digitaljournal.com/news/world/dutch-man-gets-four-years-for-plotting-terror-attack/article/506615
703351478	20161102	201611	2016	2016.8274	NLDMED	DUTCH	NLD					MED			COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-10.5398457583548	4	Rotterdam, Zuid-Holland, Netherlands	NL	NL11	22377	51.9167	4.5	-2152403	4	Rotterdam, Zuid-Holland, Netherlands	NL	NL11	22377	51.9167	4.5	-2152403	4	Rotterdam, Zuid-Holland, Netherlands	NL	NL11	22377	51.9167	4.5	-2152403	20171102171500	http://www.digitaljournal.com/news/world/dutch-man-gets-four-years-for-plotting-terror-attack/article/506615
703351479	20161102	201611	2016	2016.8274	NLDMED	DUTCH	NLD					MED			NLD	ROTTERDAM	NLD								1	190	190	19	4	-10.0	8	1	8	-10.5398457583548	4	Rotterdam, Zuid-Holland, Netherlands	NL	NL11	22377	51.9167	4.5	-2152403	4	Rotterdam, Zuid-Holland, Netherlands	NL	NL11	22377	51.9167	4.5	-2152403	4	Rotterdam, Zuid-Holland, Netherlands	NL	NL11	22377	51.9167	4.5	-2152403	20171102171500	http://www.digitaljournal.com/news/world/dutch-man-gets-four-years-for-plotting-terror-attack/article/506615
703351480	20161102	201611	2016	2016.8274	OPP	PROTESTER						OPP													1	015	015	01	1	0.0	8	1	8	-4.88400488400489	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171102171500	http://www.thestranger.com/slog/2017/11/02/25537539/the-morning-news-protesters-stage-city-hall-sleep-in-to-stop-homelessness-sweeps-single-family-zoned-neighborhoods-are-the-whitest
703351481	20161102	201611	2016	2016.8274	OPP	PROTESTER						OPP													1	015	015	01	1	0.0	2	1	2	-4.88400488400489	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171102171500	http://www.thestranger.com/slog/2017/11/02/25537539/the-morning-news-protesters-stage-city-hall-sleep-in-to-stop-homelessness-sweeps-single-family-zoned-neighborhoods-are-the-whitest
703351482	20161102	201611	2016	2016.8274	OPP	ACTIVIST						OPP			IRL	DUBLIN	IRL								0	031	031	03	1	5.2	18	1	18	-2.42405186482804	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171102171500	http://www.broadsheet.ie/tag/ruth-gordan/
703351483	20161102	201611	2016	2016.8274	SPY	OPERATIVE						SPY			LEG	LAWMAKER						LEG			0	130	130	13	3	-4.4	10	1	10	-3.22195704057279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171102171500	https://www.washingtonpost.com/news/the-fix/wp/2017/11/02/republicans-tax-plan-is-starting-out-against-some-serious-headwinds/
703351484	20161102	201611	2016	2016.8274	USA	LAS VEGAS	USA								BUS	INDUSTRY						BUS			1	0231	023	02	1	3.4	16	2	16	4.50685318126556	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171102171500	https://www.prnewswire.com/news-releases/om-organic-mixology-liqueurs-partners-with-hakkasan-group-to-benefit-alzheimers-research-300548628.html
703351485	20161102	201611	2016	2016.8274	USA	FLORIDA	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	1	1	1	-0.35971223021583	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171102171500	http://www.ctvnews.ca/business/florida-offers-20-per-cent-discounts-to-drum-up-canadian-tourism-1.3660590
703351486	20161102	201611	2016	2016.8274	USA	FLORIDA	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	7	1	7	-0.35971223021583	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171102171500	http://www.ctvnews.ca/business/florida-offers-20-per-cent-discounts-to-drum-up-canadian-tourism-1.3660590
703351487	20161102	201611	2016	2016.8274	chm	MARI			chm						CAN	CANADA	CAN								1	043	043	04	1	2.8	3	1	3	2.08333333333333	4	Palais, RhôAlpes, France	FR	FRB9	16331	45.3633	4.49802	-1445317	4	Palais, RhôAlpes, France	FR	FRB9	16331	45.3633	4.49802	-1445317	4	Palais, RhôAlpes, France	FR	FRB9	16331	45.3633	4.49802	-1445317	20171102171500	http://www.bancroftthisweek.com/?p=8472
703351488	20161102	201611	2016	2016.8274	chm	MARI			chm						CAN	CANADA	CAN								1	043	043	04	1	2.8	1	1	1	2.08333333333333	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171102171500	http://www.bancroftthisweek.com/?p=8472
703351489	20171003	201710	2017	2017.7479											CAN	ONTARIO	CAN								1	042	042	04	1	1.9	10	1	10	5.26315789473685	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171102171500	http://dailyhive.com/toronto/christkindl-market-kitchener-2017
703351490	20171003	201710	2017	2017.7479	ARE	UNITED ARAB EMIRATES	ARE								QAT	QATAR	QAT								1	120	120	12	3	-4.0	6	1	6	-0.744878957169461	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171102171500	http://www.canada.com/business/qatar+isolated+neighbours+plans+output+boost/15470822/story.html
703351491	20171003	201710	2017	2017.7479	BHR	BAHRAIN	BHR								QAT	QATAR	QAT								1	120	120	12	3	-4.0	2	1	2	-0.744878957169461	1	Egypt	EG	EG		27	30	EG	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171102171500	http://www.canada.com/business/qatar+isolated+neighbours+plans+output+boost/15470822/story.html
703351492	20171003	201710	2017	2017.7479	BHR	BAHRAIN	BHR								QAT	QATAR	QAT								1	120	120	12	3	-4.0	2	1	2	-0.744878957169461	1	Saudi Arabia	SA	SA		25	45	SA	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171102171500	http://www.canada.com/business/qatar+isolated+neighbours+plans+output+boost/15470822/story.html
703351493	20171003	201710	2017	2017.7479	CHRCTH	CATHOLIC				CHR	CTH				GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	1	1	1	2.76729559748428	4	Balmoral, Belfast, United Kingdom	UK	UKR3	40158	54.55	-5.96667	-2589140	4	Balmoral, Belfast, United Kingdom	UK	UKR3	40158	54.55	-5.96667	-2589140	4	Balmoral, Belfast, United Kingdom	UK	UKR3	40158	54.55	-5.96667	-2589140	20171102171500	http://www.theskinny.co.uk/things-to-do/scotland/whats-on-scotland-2-9-nov-bonfire-night
703351494	20171003	201710	2017	2017.7479	CUB	CUBA	CUB								SPY	OPERATIVE						SPY			0	112	112	11	3	-2.0	4	1	4	-8.16	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171102171500	http://aldianews.com/articles/voices/op-ed-world-rejects-trump-s-shameful-return-cold-war-era-cuba-policy/50501
703351495	20171003	201710	2017	2017.7479	EGY	EGYPT	EGY								QAT	QATAR	QAT								1	120	120	12	3	-4.0	2	1	2	-0.744878957169461	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171102171500	http://www.canada.com/business/qatar+isolated+neighbours+plans+output+boost/15470822/story.html
703351496	20171003	201710	2017	2017.7479	EGY	EGYPT	EGY								QAT	QATAR	QAT								1	120	120	12	3	-4.0	2	1	2	-0.744878957169461	1	Saudi Arabia	SA	SA		25	45	SA	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171102171500	http://www.canada.com/business/qatar+isolated+neighbours+plans+output+boost/15470822/story.html
703351497	20171003	201710	2017	2017.7479	RUS	RUSSIA	RUS																		1	015	015	01	1	0.0	4	1	4	-1.12676056338028	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171102171500	http://www.nydailynews.com/news/politics/sam-clovis-withdraws-nomination-usda-chief-scientist-article-1.3606614
703351498	20171003	201710	2017	2017.7479	SAU	SAUDI ARABIA	SAU								QAT	QATAR	QAT								1	120	120	12	3	-4.0	6	1	6	-0.744878957169461	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171102171500	http://www.canada.com/business/qatar+isolated+neighbours+plans+output+boost/15470822/story.html
703351499	20171003	201710	2017	2017.7479	USA	LAS VEGAS	USA								MED	GAZETTE						MED			1	030	030	03	1	4.0	8	1	8	-4.39560439560439	3	Las Vegas, Nevada, United States	US	USNV	NV003	36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20171102171500	https://article.wn.com/view/2017/11/02/Im_still_reeling_from_the_Las_Vegas_massacre_But_everyone_el/
703351500	20171003	201710	2017	2017.7479	USA	LAS VEGAS	USA								USAMED	UNITED STATES	USA					MED			1	030	030	03	1	4.0	2	1	2	-4.39560439560439	3	Las Vegas, Nevada, United States	US	USNV	NV003	36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20171102171500	https://article.wn.com/view/2017/11/02/Im_still_reeling_from_the_Las_Vegas_massacre_But_everyone_el/
703351501	20171026	201710	2017	2017.8110											COP	POLICE OFFICER						COP			1	036	036	03	1	4.0	10	1	10	-1.52671755725191	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171102171500	http://www.washingtonexaminer.com/melania-trump-to-be-protected-by-japans-first-ever-all-female-police-squad-during-visit/article/2639410
703351502	20171026	201710	2017	2017.8110	BUS	COMPANIES						BUS			ISR	ISRAEL	ISR								0	031	031	03	1	5.2	3	1	3	-2.38805970149254	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	1	Israel	IS	IS		31.5	34.75	IS	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171102171500	http://thedailycoin.org/2017/11/02/maryland-wisconsin-become-23rd-24th-us-states-bar-condemn-anti-israel-bds-movement/
703351503	20171026	201710	2017	2017.8110	COP	POLICE OFFICER						COP													1	036	036	03	1	4.0	10	1	10	-1.52671755725191	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171102171500	http://www.washingtonexaminer.com/melania-trump-to-be-protected-by-japans-first-ever-all-female-police-squad-during-visit/article/2639410
703351504	20171026	201710	2017	2017.8110	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-12.7272727272727	3	Mount Pleasant, District of Columbia, United States	US	USDC	DC001	38.9307	-77.0408	531077	3	Mount Pleasant, District of Columbia, United States	US	USDC		38.9307	-77.0408	531077	3	Mount Pleasant, District of Columbia, United States	US	USDC		38.9307	-77.0408	531077	20171102171500	http://www.washingtontimes.com/news/2017/nov/2/man-gets-prison-in-death-of-woman-who-missed-cance/
703351505	20171026	201710	2017	2017.8110	EGY	EGYPT	EGY								COP	PRISON						COP			1	173	173	17	4	-5.0	1	1	1	-11.2094395280236	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Zagazig, Ash Sharqiyah, Egypt	EG	EG14	66026	30.5877	31.502	-291834	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171102171500	http://news.xinhuanet.com/english/2017-11/02/c_136723733.htm
703351506	20171026	201710	2017	2017.8110	EGY	EGYPT	EGY								COP	PRISON						COP			1	173	173	17	4	-5.0	1	1	1	-11.2094395280236	4	Zagazig, Ash Sharqiyah, Egypt	EG	EG14	66026	30.5877	31.502	-291834	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171102171500	http://news.xinhuanet.com/english/2017-11/02/c_136723733.htm
703351507	20171026	201710	2017	2017.8110	EGY	EGYPT	EGY								JUD	LAWYER						JUD			1	173	173	17	4	-5.0	1	1	1	-11.2094395280236	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Zagazig, Ash Sharqiyah, Egypt	EG	EG14	66026	30.5877	31.502	-291834	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171102171500	http://news.xinhuanet.com/english/2017-11/02/c_136723733.htm
703351508	20171026	201710	2017	2017.8110	EGY	EGYPT	EGY								JUD	LAWYER						JUD			1	173	173	17	4	-5.0	1	1	1	-11.2094395280236	4	Zagazig, Ash Sharqiyah, Egypt	EG	EG14	66026	30.5877	31.502	-291834	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171102171500	http://news.xinhuanet.com/english/2017-11/02/c_136723733.htm
703351509	20171026	201710	2017	2017.8110	EGY	EGYPT	EGY								JUD	LAWYER						JUD			1	173	173	17	4	-5.0	2	1	2	-11.2094395280236	4	Zagazig, Ash Sharqiyah, Egypt	EG	EG14	66026	30.5877	31.502	-291834	4	Zagazig, Ash Sharqiyah, Egypt	EG	EG14	66026	30.5877	31.502	-291834	4	Zagazig, Ash Sharqiyah, Egypt	EG	EG14	66026	30.5877	31.502	-291834	20171102171500	http://news.xinhuanet.com/english/2017-11/02/c_136723733.htm
703351510	20171026	201710	2017	2017.8110	GBR	UNITED KINGDOM	GBR								scoGOV	SCOTTISH			sco			GOV			1	010	010	01	1	0.0	2	1	2	0.20703933747412	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102171500	http://www.bbc.co.uk/news/uk-scotland-scotland-politics-41845255
703351511	20171026	201710	2017	2017.8110	ISR	ISRAEL	ISR								BUS	COMPANIES						BUS			0	031	031	03	1	5.2	3	1	3	-2.38805970149254	1	Israel	IS	IS		31.5	34.75	IS	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171102171500	http://thedailycoin.org/2017/11/02/maryland-wisconsin-become-23rd-24th-us-states-bar-condemn-anti-israel-bds-movement/
703351512	20171026	201710	2017	2017.8110	JUD	LAWYER						JUD			COP	PRISON						COP			1	173	173	17	4	-5.0	1	1	1	-11.2094395280236	4	Zagazig, Ash Sharqiyah, Egypt	EG	EG14	66026	30.5877	31.502	-291834	4	Zagazig, Ash Sharqiyah, Egypt	EG	EG14	66026	30.5877	31.502	-291834	4	Zagazig, Ash Sharqiyah, Egypt	EG	EG14	66026	30.5877	31.502	-291834	20171102171500	http://news.xinhuanet.com/english/2017-11/02/c_136723733.htm
703351513	20171026	201710	2017	2017.8110	LEG	LEGISLATURE						LEG			JUD	DISTRICT COURT						JUD			1	020	020	02	1	3.0	2	1	2	-4.6875	3	Ramsey County, Minnesota, United States	US	USMN	MN123	45.0333	-93.0835	659507	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	Ramsey County, Minnesota, United States	US	USMN		45.0333	-93.0835	659507	20171102171500	http://www.keyc.com/story/36747065/dayton-asks-lower-court-to-hold-off-in-budget-veto-battle
