703794775	20171005	201710	2017	2017.7534	GOV	KING						GOV													1	012	012	01	1	-0.4	2	1	2	-5.41455160744501	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20171104021500	https://www.bangkokpost.com/news/general/1354147/prayut-promises-flood-fix-for-southern-provinces
703794776	20171005	201710	2017	2017.7534	GOV	KING						GOV													1	012	012	01	1	-0.4	7	1	7	-5.41455160744501	4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	0								4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	20171104021500	https://www.bangkokpost.com/news/general/1354147/prayut-promises-flood-fix-for-southern-provinces
703794777	20171005	201710	2017	2017.7534	GOV	KING						GOV													1	012	012	01	1	-0.4	1	1	1	-5.41455160744501	4	Khon Kaen, Khon Kaen, Thailand	TH	TH22	26591	16.4467	102.833	-3249423	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171104021500	https://www.bangkokpost.com/news/general/1354147/prayut-promises-flood-fix-for-southern-provinces
703794778	20171005	201710	2017	2017.7534	USA	CALIF	USA								CRM	CULPRIT						CRM			1	033	033	03	1	5.2	2	1	2	-8.39160839160839	2	California, United States	US	USCA		36.17	-119.746	CA	3	Sierra Nevada, California, United States	US	USCA		36.5785	-118.293	253582	2	California, United States	US	USCA		36.17	-119.746	CA	20171104021500	http://www.laketahoenews.net/2017/11/calif-planning-raging-fires-extreme-heat/
703794779	20171005	201710	2017	2017.7534	USA	CALIF	USA								CRM	CULPRIT						CRM			1	033	033	03	1	5.2	2	1	2	-8.39160839160839	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	2	California, United States	US	USCA		36.17	-119.746	CA	20171104021500	http://www.laketahoenews.net/2017/11/calif-planning-raging-fires-extreme-heat/
703794780	20171005	201710	2017	2017.7534	USA	CALIF	USA								CRM	CULPRIT						CRM			1	190	190	19	4	-10.0	4	1	4	-8.39160839160839	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171104021500	http://www.laketahoenews.net/2017/11/calif-planning-raging-fires-extreme-heat/
703794781	20171028	201710	2017	2017.8164	BHS	BAHAMA	BHS																		0	010	010	01	1	0.0	2	1	2	-1.31332082551595	4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	0								4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	20171104021500	http://www.tribune242.com/news/2017/nov/03/gb-taxi-union-chief-hits-out-at-illegal-tours/
703794782	20171028	201710	2017	2017.8164	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	2	1	2	-6.8298969072165	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171104021500	http://theworldlink.com/news/local/public-safety-takes-precedence-to-overspending/article_fec5689f-6b27-5467-bedd-4d3c7e010cf5.html
703794783	20171028	201710	2017	2017.8164	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	010	010	01	1	0.0	6	1	6	-6.8298969072165	3	Coos County, Oregon, United States	US	USOR	OR011	43.1665	-124.001	1135848	3	Coos County, Oregon, United States	US	USOR		43.1665	-124.001	1135848	3	Coos County, Oregon, United States	US	USOR		43.1665	-124.001	1135848	20171104021500	http://theworldlink.com/news/local/public-safety-takes-precedence-to-overspending/article_fec5689f-6b27-5467-bedd-4d3c7e010cf5.html
703794784	20171028	201710	2017	2017.8164	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	040	040	04	1	1.0	6	1	6	-6.8298969072165	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171104021500	http://theworldlink.com/news/local/public-safety-takes-precedence-to-overspending/article_fec5689f-6b27-5467-bedd-4d3c7e010cf5.html
