703529924	20161103	201611	2016	2016.8301	DEU	BRUNSWICK	DEU								SAU	MEDINA	SAU								1	173	173	17	4	-5.0	10	1	10	-9.18544194107454	0								0								0								20171103070000	http://www.medina-gazette.com/Medina-County/2017/11/03/Akron-man-sentenced-to-life-for-kidnapping-sexually-assaulting-girl.html
703529925	20161103	201611	2016	2016.8301	DEU	BRUNSWICK	DEU								SAU	MEDINA	SAU								1	181	181	18	4	-9.0	10	1	10	-9.18544194107454	0								0								0								20171103070000	http://www.medina-gazette.com/Medina-County/2017/11/03/Akron-man-sentenced-to-life-for-kidnapping-sexually-assaulting-girl.html
703529926	20161103	201611	2016	2016.8301	FRA	FRENCH	FRA								IRN	IRAN	IRN								1	036	036	03	1	4.0	2	1	2	-1.25470514429109	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171103070000	http://vestnikkavkaza.net/analysis/Why-Macron-is-going-to-Iran.html
703529927	20161103	201611	2016	2016.8301	FRA	FRENCH	FRA								IRN	IRAN	IRN								1	036	036	03	1	4.0	2	1	2	-1.25470514429109	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103070000	http://vestnikkavkaza.net/analysis/Why-Macron-is-going-to-Iran.html
703529928	20161103	201611	2016	2016.8301	FRAGOV	FRANCE	FRA					GOV			IRN	IRAN	IRN								1	036	036	03	1	4.0	2	1	2	-1.25470514429109	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171103070000	http://vestnikkavkaza.net/analysis/Why-Macron-is-going-to-Iran.html
703529929	20161103	201611	2016	2016.8301	FRAGOV	FRENCH	FRA					GOV			IRN	IRAN	IRN								1	036	036	03	1	4.0	4	1	4	-1.25470514429109	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171103070000	http://vestnikkavkaza.net/analysis/Why-Macron-is-going-to-Iran.html
703529930	20161103	201611	2016	2016.8301	IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV												1	010	010	01	1	0.0	5	1	5	1.59362549800797	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171103070000	http://zeenews.india.com/economy/easier-to-do-business-in-india-than-ever-before-says-pm-narendra-modi-2053947.html
703529931	20161103	201611	2016	2016.8301	IRN	IRAN	IRN								FRA	FRENCH	FRA								1	036	036	03	1	4.0	4	1	4	-1.25470514429109	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171103070000	http://vestnikkavkaza.net/analysis/Why-Macron-is-going-to-Iran.html
703529932	20161103	201611	2016	2016.8301	IRN	IRAN	IRN								FRAGOV	FRENCH	FRA					GOV			1	036	036	03	1	4.0	6	1	6	-1.25470514429109	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171103070000	http://vestnikkavkaza.net/analysis/Why-Macron-is-going-to-Iran.html
703529933	20161103	201611	2016	2016.8301	SAU	MEDINA	SAU																		1	180	180	18	4	-9.0	10	1	10	-9.18544194107454	0								0								0								20171103070000	http://www.medina-gazette.com/Medina-County/2017/11/03/Akron-man-sentenced-to-life-for-kidnapping-sexually-assaulting-girl.html
