704584286	20161107	201611	2016	2016.8411											IRN	IRAN	IRN								1	042	042	04	1	1.9	2	1	2	-8.91719745222928	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United Kingdom	UK	UK		54	-4	UK	20171107091500	http://www.dailymail.co.uk/news/article-5057257/Cabinet-damned-gathers-embattled-team.html
704584287	20161107	201611	2016	2016.8411	AFGINSTAL	TALIBAN	AFG	TAL				INS			REB	INSURGENT						REB			0	190	190	19	4	-10.0	1	1	1	-8.52842809364549	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Syria	SY	SY		35	38	SY	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171107091500	http://www.dailymail.co.uk/news/article-5057241/Gunmen-storm-TV-station-killing-people-Kabul.html
704584288	20161107	201611	2016	2016.8411	DNK	DENMARK	DNK								USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	2	1	2	-1.17994100294985	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20171107091500	http://www.dailymail.co.uk/wires/reuters/article-5057359/Maersk-steers-annual-shipping-profit-forecast-lower.html
704584289	20161107	201611	2016	2016.8411	FRA	LYON	FRA																		1	171	171	17	4	-9.2	10	1	10	-0.87719298245614	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171107091500	http://metro.co.uk/2017/11/07/chelsea-weighing-up-transfer-move-for-mouctar-diakhaby-7059469/
704584290	20161107	201611	2016	2016.8411	FRA	LYON	FRA								FRAREL	PARIS	FRA								1	042	042	04	1	1.9	8	1	8	-0.87719298245614	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171107091500	http://metro.co.uk/2017/11/07/chelsea-weighing-up-transfer-move-for-mouctar-diakhaby-7059469/
704584291	20161107	201611	2016	2016.8411	GOV	GOVERNMENT						GOV			SGP	SINGAPORE	SGP								1	046	046	04	1	7.0	2	1	2	5.58213716108453	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Singapore	SN	SN		1.366667	103.8	SN	20171107091500	https://www.gov.uk/government/speeches/response-by-hrh-the-prince-of-wales
704584292	20161107	201611	2016	2016.8411	GOV	GOVERNMENT						GOV			SGP	SINGAPORE	SGP								1	046	046	04	1	7.0	8	1	8	5.58213716108453	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171107091500	https://www.gov.uk/government/speeches/response-by-hrh-the-prince-of-wales
704584293	20161107	201611	2016	2016.8411	IRN	IRAN	IRN																		1	043	043	04	1	2.8	2	1	2	-8.91719745222928	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								1	United Kingdom	UK	UK		54	-4	UK	20171107091500	http://www.dailymail.co.uk/news/article-5057257/Cabinet-damned-gathers-embattled-team.html
704584294	20161107	201611	2016	2016.8411	LKA	SRI LANKA	LKA																		1	020	020	02	1	3.0	4	1	4	-7.32600732600732	4	Kotahena, Western, Sri Lanka	CE	CE36	25851	6.944	80.2134	10813838	0								4	Kotahena, Western, Sri Lanka	CE	CE36	25851	6.944	80.2134	10813838	20171107091500	http://www.hirunews.lk/175465/youth-in-trouble-for-slapping-his-fiance
704584295	20161107	201611	2016	2016.8411	SGP	SINGAPORE	SGP								GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	2	1	2	5.58213716108453	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107091500	https://www.gov.uk/government/speeches/response-by-hrh-the-prince-of-wales
704584296	20161107	201611	2016	2016.8411	SGP	SINGAPORE	SGP								GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	2	1	2	5.58213716108453	1	Singapore	SN	SN		1.366667	103.8	SN	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107091500	https://www.gov.uk/government/speeches/response-by-hrh-the-prince-of-wales
704584297	20161107	201611	2016	2016.8411	SGP	SINGAPORE	SGP								GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	6	1	6	5.58213716108453	1	Singapore	SN	SN		1.366667	103.8	SN	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Singapore	SN	SN		1.366667	103.8	SN	20171107091500	https://www.gov.uk/government/speeches/response-by-hrh-the-prince-of-wales
704584298	20161107	201611	2016	2016.8411	SGP	SINGAPORE	SGP								GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	2	1	2	5.58213716108453	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Singapore	SN	SN		1.366667	103.8	SN	20171107091500	https://www.gov.uk/government/speeches/response-by-hrh-the-prince-of-wales
704584299	20161107	201611	2016	2016.8411	SGP	SINGAPORE	SGP								GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	8	1	8	5.58213716108453	1	Singapore	SN	SN		1.366667	103.8	SN	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Singapore	SN	SN		1.366667	103.8	SN	20171107091500	https://www.gov.uk/government/speeches/response-by-hrh-the-prince-of-wales
704584300	20161107	201611	2016	2016.8411	USAPTY	NEW HAMPSHIRE	USA																		1	010	010	01	1	0.0	10	1	10	0.54347826086956	0								0								0								20171107091500	http://www.unionleader.com/editorial/UnClintoning-An-overdue-exorcism-11072017
704584301	20171008	201710	2017	2017.7616	AUS	AUSTRALIA	AUS																		0	0332	033	03	1	5.2	10	1	10	-1.15681233933162	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171107091500	http://www.thecitizen.in/index.php/en/NewsDetail/index/6/12184/Air-Canada-Ends-Contract-With-Israel-Arms-Firm-BDS-Sees-It-As-a-Shot-in-the-Arm
