705723161	20161110	201611	2016	2016.8493											CHNGOVMIL	CHINESE	CHN					GOV	MIL		1	040	040	04	1	1.0	6	1	6	2.92887029288703	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110154500	http://www.portugalglobal.pt/PT/PortugalNews/Paginas/NewDetail.aspx?newId=%7B013464D8-0E9E-46FE-AE39-40DA3BD2C3BE%7D
705723162	20161110	201611	2016	2016.8493											CHNGOVMIL	CHINESE	CHN					GOV	MIL		1	046	046	04	1	7.0	6	1	6	2.92887029288703	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110154500	http://www.portugalglobal.pt/PT/PortugalNews/Paginas/NewDetail.aspx?newId=%7B013464D8-0E9E-46FE-AE39-40DA3BD2C3BE%7D
705723163	20161110	201611	2016	2016.8493											CRM	KIDNAPPER						CRM			0	112	112	11	3	-2.0	10	1	10	-8.05369127516778	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171110154500	https://www.rt.com/news/409486-duterte-killed-man-youth/
705723164	20161110	201611	2016	2016.8493											HLH	HOSPITAL						HLH			1	173	173	17	4	-5.0	3	1	3	-3.66197183098591	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171110154500	http://www.somersetcountygazette.co.uk/news/15654140.display/
705723165	20161110	201611	2016	2016.8493	AFG	AFGHANISTAN	AFG								AFGGOVMIL	AFGHAN	AFG					GOV	MIL		1	086	086	08	2	9.0	12	1	6	0.29239766081871	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110154500	http://www.tolonews.com/index.php/afghanistan/defense-ministry-welcomes-nato%E2%80%99s-decision-extra-troops
705723166	20161110	201611	2016	2016.8493	AFG	AFGHAN	AFG								IGOWSTNAT	NATO	WST	NAT				IGO			0	051	051	05	1	3.4	4	1	4	0.29239766081871	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110154500	http://www.tolonews.com/index.php/afghanistan/defense-ministry-welcomes-nato%E2%80%99s-decision-extra-troops
705723167	20161110	201611	2016	2016.8493	AFG	AFGHAN	AFG								IGOWSTNAT	NATO	WST	NAT				IGO			1	051	051	05	1	3.4	2	1	2	0.29239766081871	1	United States	US	US		39.828175	-98.5795	US	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110154500	http://www.tolonews.com/index.php/afghanistan/defense-ministry-welcomes-nato%E2%80%99s-decision-extra-troops
705723168	20161110	201611	2016	2016.8493	AFG	AFGHAN	AFG								IGOWSTNAT	NATO	WST	NAT				IGO			1	051	051	05	1	3.4	2	1	2	0.29239766081871	1	United States	US	US		39.828175	-98.5795	US	1	Afghanistan	AF	AF		33	66	AF	1	United States	US	US		39.828175	-98.5795	US	20171110154500	http://www.tolonews.com/index.php/afghanistan/defense-ministry-welcomes-nato%E2%80%99s-decision-extra-troops
705723169	20161110	201611	2016	2016.8493	AFGGOVMIL	AFGHAN	AFG					GOV	MIL		AFG	AFGHANISTAN	AFG								1	072	072	07	2	8.3	12	1	6	0.29239766081871	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110154500	http://www.tolonews.com/index.php/afghanistan/defense-ministry-welcomes-nato%E2%80%99s-decision-extra-troops
705723170	20161110	201611	2016	2016.8493	AFGGOVMIL	AFGHAN	AFG					GOV	MIL		IGOWSTNAT	NATO	WST	NAT				IGO			0	051	051	05	1	3.4	6	1	6	0.29239766081871	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110154500	http://www.tolonews.com/index.php/afghanistan/defense-ministry-welcomes-nato%E2%80%99s-decision-extra-troops
705723171	20161110	201611	2016	2016.8493	AFGGOVMIL	AFGHAN	AFG					GOV	MIL		IGOWSTNAT	NATO	WST	NAT				IGO			1	051	051	05	1	3.4	4	1	4	0.29239766081871	1	United States	US	US		39.828175	-98.5795	US	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171110154500	http://www.tolonews.com/index.php/afghanistan/defense-ministry-welcomes-nato%E2%80%99s-decision-extra-troops
705723172	20161110	201611	2016	2016.8493	AFGGOVMIL	AFGHANISTAN	AFG					GOV	MIL		IGOWSTNAT	NATO	WST	NAT				IGO			1	051	051	05	1	3.4	2	1	2	0.29239766081871	1	United States	US	US		39.828175	-98.5795	US	1	Afghanistan	AF	AF		33	66	AF	1	United States	US	US		39.828175	-98.5795	US	20171110154500	http://www.tolonews.com/index.php/afghanistan/defense-ministry-welcomes-nato%E2%80%99s-decision-extra-troops
705723173	20161110	201611	2016	2016.8493	AGR	FARMER						AGR													1	125	125	12	3	-5.0	10	1	10	-7.8740157480315	0								0								0								20171110154500	http://www.northernstandard.ie/2017/11/10/fodder-crisis-looming/
705723174	20161110	201611	2016	2016.8493	CHN	CHINA	CHN								CHNGOVMIL	CHINA	CHN					GOV	MIL		1	040	040	04	1	1.0	1	1	1	2.92887029288703	4	Praia, Cape Verde (general), Cape Verde	CV	CV00	12823	14.9167	-23.5167	-1313468	4	Praia, Cape Verde (general), Cape Verde	CV	CV00	12823	14.9167	-23.5167	-1313468	4	Praia, Cape Verde (general), Cape Verde	CV	CV00	12823	14.9167	-23.5167	-1313468	20171110154500	http://www.portugalglobal.pt/PT/PortugalNews/Paginas/NewDetail.aspx?newId=%7B013464D8-0E9E-46FE-AE39-40DA3BD2C3BE%7D
705723175	20161110	201611	2016	2016.8493	CHN	CHINA	CHN								CHNGOVMIL	CHINA	CHN					GOV	MIL		1	040	040	04	1	1.0	1	1	1	2.92887029288703	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Praia, Cape Verde (general), Cape Verde	CV	CV00	12823	14.9167	-23.5167	-1313468	20171110154500	http://www.portugalglobal.pt/PT/PortugalNews/Paginas/NewDetail.aspx?newId=%7B013464D8-0E9E-46FE-AE39-40DA3BD2C3BE%7D
705723176	20161110	201611	2016	2016.8493	CHNGOVMIL	CHINESE	CHN					GOV	MIL												1	040	040	04	1	1.0	6	1	6	2.92887029288703	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110154500	http://www.portugalglobal.pt/PT/PortugalNews/Paginas/NewDetail.aspx?newId=%7B013464D8-0E9E-46FE-AE39-40DA3BD2C3BE%7D
705723177	20161110	201611	2016	2016.8493	CHNGOVMIL	CHINESE	CHN					GOV	MIL												1	046	046	04	1	7.0	6	1	6	2.92887029288703	4	Praia, Cape Verde (general), Cape Verde	CV	CV00	12823	14.9167	-23.5167	-1313468	0								4	Praia, Cape Verde (general), Cape Verde	CV	CV00	12823	14.9167	-23.5167	-1313468	20171110154500	http://www.portugalglobal.pt/PT/PortugalNews/Paginas/NewDetail.aspx?newId=%7B013464D8-0E9E-46FE-AE39-40DA3BD2C3BE%7D
