704134535	20161105	201611	2016	2016.8356											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	5	1	5	-3.44827586206896	0								4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	20171105203000	http://www.dailymail.co.uk/news/article-5052273/Girl-4-drowned-pool-Orange-Aquatic-Centre.html
704134536	20161105	201611	2016	2016.8356	CAN	OTTAWA	CAN								CVL	VOTER						CVL			1	014	014	01	1	0.0	8	1	8	-5.04908835904629	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Kanata, Ontario, Canada	CA	CA08	12671	45.3333	-75.9	-566988	4	Kanata, Ontario, Canada	CA	CA08	12671	45.3333	-75.9	-566988	20171105203000	http://ottawasun.com/opinion/columnists/gibbons-city-on-wrong-track-when-it-comes-to-dealing-with-homelessness
704134537	20161105	201611	2016	2016.8356	CAN	OTTAWA	CAN								CVL	VOTER						CVL			1	014	014	01	1	0.0	2	1	2	-5.04908835904629	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171105203000	http://ottawasun.com/opinion/columnists/gibbons-city-on-wrong-track-when-it-comes-to-dealing-with-homelessness
704134538	20161105	201611	2016	2016.8356	EDU	SCHOOL						EDU													1	042	042	04	1	1.9	5	1	5	-3.44827586206896	4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	0								4	Canobolas, New South Wales, Australia	AS	AS02	5096	-33.3	149.067	-1564025	20171105203000	http://www.dailymail.co.uk/news/article-5052273/Girl-4-drowned-pool-Orange-Aquatic-Centre.html
704134539	20161105	201611	2016	2016.8356	ESP	BARCELONA	ESP								UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	10	1	10	0	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	La Rambla, AndalucíSP, Spain	SP	SP51	25783	37.6076	-4.73962	-387914	4	La Rambla, AndalucíSP, Spain	SP	SP51	25783	37.6076	-4.73962	-387914	20171105203000	http://www.theolivepress.es/spain-news/2017/11/05/two-spanish-cities-are-ranked-among-safest-cities-in-europe-according-to-new-report/
704134540	20161105	201611	2016	2016.8356	REL	RELIGION																			0	071	071	07	2	7.4	3	1	3	-1.73083716001413	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171105203000	https://www.getreligion.org/?offset=1509575613109
704134541	20161105	201611	2016	2016.8356	REL	RELIGION																			0	1721	172	17	4	-5.0	3	1	3	-1.73083716001413	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171105203000	https://www.getreligion.org/?offset=1509575613109
704134542	20161105	201611	2016	2016.8356	RUS	RUSSIA	RUS								GOV	REGULATOR						GOV			0	070	070	07	2	7.0	1	1	1	-0.85034013605443	1	Russia	RS	RS		60	100	RS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20171105203000	https://www.msn.com/en-us/news/politics/paradise-papers-reveal-trump-commerce-secretary-wilbur-ross-russia-ties/ar-AAutthe
704134543	20161105	201611	2016	2016.8356	RUS	RUSSIA	RUS								GOV	REGULATOR						GOV			0	070	070	07	2	7.0	1	1	1	-0.85034013605443	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171105203000	https://www.msn.com/en-us/news/politics/paradise-papers-reveal-trump-commerce-secretary-wilbur-ross-russia-ties/ar-AAutthe
704134544	20161105	201611	2016	2016.8356	USAMED	REUTERS	USA					MED			VEN	VENEZUELA	VEN								0	020	020	02	1	3.0	8	1	8	-10.1952277657267	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171105203000	https://uk.reuters.com/article/venezuela-pdvsa/update-1-venezuela-arrests-more-oil-executives-requests-compensation-in-u-s-case-idUKL2N1N812Q
704134545	20161105	201611	2016	2016.8356	USAMED	REUTERS	USA					MED			VEN	VENEZUELA	VEN								0	020	020	02	1	3.0	2	1	2	-10.1952277657267	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105203000	https://uk.reuters.com/article/venezuela-pdvsa/update-1-venezuela-arrests-more-oil-executives-requests-compensation-in-u-s-case-idUKL2N1N812Q
704134546	20161105	201611	2016	2016.8356	USAMED	REUTERS	USA					MED			VEN	VENEZUELA	VEN								0	114	114	11	3	-2.0	8	1	8	-10.1952277657267	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171105203000	https://uk.reuters.com/article/venezuela-pdvsa/update-1-venezuela-arrests-more-oil-executives-requests-compensation-in-u-s-case-idUKL2N1N812Q
704134547	20161105	201611	2016	2016.8356	USAMED	REUTERS	USA					MED			VEN	VENEZUELA	VEN								0	114	114	11	3	-2.0	2	1	2	-10.1952277657267	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171105203000	https://uk.reuters.com/article/venezuela-pdvsa/update-1-venezuela-arrests-more-oil-executives-requests-compensation-in-u-s-case-idUKL2N1N812Q
704134548	20171029	201710	2017	2017.8192	EDU	STUDENT						EDU			RELEDU	ABBOT						EDU			1	014	014	01	1	0.0	10	1	10	1.0204081632653	0								0								0								20171105203000	http://www.bclocalnews.com/opinion/editorial-putting-a-limit-on-political-persuasion/
704134549	20171029	201710	2017	2017.8192	LEG	SENATE						LEG			SPY	INTELLIGENCE						SPY			0	090	090	09	2	-2.0	6	1	6	0.53763440860215	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171105203000	https://www.eff.org/deeplinks/2017/11/sen-feinstein-supports-back-door-warrants-so-why-dont-reps-nunes-and-schiff
