704293995	20161106	201611	2016	2016.8384	BGD	BANGLADESH	BGD								IND	WEST BENGAL	IND								1	042	042	04	1	1.9	1	1	1	-2.26244343891403	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Binnaguri, West Bengal, India	IN	IN28	17951	26.65	88.4667	-2091961	20171106114500	https://www.northeasttoday.in/india-bangladesh-to-hold-joint-military-exercise-in-mizoram/
704293996	20161106	201611	2016	2016.8384	COP	POLICE						COP			RAD	EXTREMIST						RAD			0	170	170	17	4	-7.0	10	1	10	-12.3505976095617	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171106114500	http://www.dailymail.co.uk/wires/afp/article-5054085/Bangladesh-arrests-suspect-US-blogger-murder.html
704293997	20161106	201611	2016	2016.8384	FRA	FRANCE	FRA								USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-2.72108843537415	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171106114500	http://www.breitbart.com/jerusalem/2017/11/06/u-s-envoy-anti-israel-bias-hobbling-unesco/
704293998	20161106	201611	2016	2016.8384	FRA	PARIS	FRA								USA	AMERICAN	USA								1	020	020	02	1	3.0	6	1	6	-2.72108843537415	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171106114500	http://www.breitbart.com/jerusalem/2017/11/06/u-s-envoy-anti-israel-bias-hobbling-unesco/
704293999	20161106	201611	2016	2016.8384	FRA	PARIS	FRA								USA	AMERICAN	USA								1	042	042	04	1	1.9	8	1	8	-2.72108843537415	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	United States	US	US		39.828175	-98.5795	US	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171106114500	http://www.breitbart.com/jerusalem/2017/11/06/u-s-envoy-anti-israel-bias-hobbling-unesco/
704294000	20161106	201611	2016	2016.8384	GBR	SCOTLAND	GBR																		1	090	090	09	2	-2.0	20	1	20	-5.80431177446103	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20171106114500	http://www.heraldscotland.com/news/15642051.Spike_in_botched_cosmetic_surgery_claims_amid_fears_over___39_unqualified__39__Botox_providers/
704294001	20161106	201611	2016	2016.8384	GBR	SCOTLAND	GBR																		1	114	114	11	3	-2.0	20	1	20	-5.80431177446103	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20171106114500	http://www.heraldscotland.com/news/15642051.Spike_in_botched_cosmetic_surgery_claims_amid_fears_over___39_unqualified__39__Botox_providers/
704294002	20161106	201611	2016	2016.8384	GBR	BRITAIN	GBR								MYS	MALAYSIAN	MYS								0	042	042	04	1	1.9	20	1	20	1.77440082246353	1	United Kingdom	UK	UK		54	-4	UK	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	Singapore	SN	SN		1.366667	103.8	SN	20171106114500	http://m.themalaymailonline.com/malaysia/article/on-target-prince-charles-shoots-blowpipe-in-borneo
704294003	20161106	201611	2016	2016.8384	GBR	BRITAIN	GBR								SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	20	1	20	1.77440082246353	1	United Kingdom	UK	UK		54	-4	UK	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171106114500	http://m.themalaymailonline.com/malaysia/article/on-target-prince-charles-shoots-blowpipe-in-borneo
704294004	20161106	201611	2016	2016.8384	GOV	PRIME MINISTER						GOV													1	172	172	17	4	-5.0	10	1	10	-4.10256410256411	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171106114500	http://gulfnews.com/business/economy/modi-s-big-economic-gamble-in-tatters-as-cash-remains-king-1.2119563
