705787630	20161110	201611	2016	2016.8493	AUS	AUSTRALIA	AUS																		1	020	020	02	1	3.0	1	1	1	1.6304347826087	4	Caloundra, Queensland, Australia	AS	AS04	154693	-26.7971	153.138	-1563674	0								4	Caloundra, Queensland, Australia	AS	AS04	154693	-26.7971	153.138	-1563674	20171110194500	https://www.ipswichadvertiser.com.au/news/coast-needs-more-schools-and-maintenance-to-keep-u/3262371/
705787631	20161110	201611	2016	2016.8493	AUS	VICTORIA	AUS																		1	030	030	03	1	4.0	10	1	10	0.909090909090909	0								0								0								20171110194500	http://www.dailypost.co.uk/news/north-wales-news/colwyn-bay-victoria-pier-conwy-13886599
705787632	20161110	201611	2016	2016.8493	FRA	PARIS	FRA																		1	042	042	04	1	1.9	1	1	1	4.07589599437807	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20171110194500	http://www.dhakatribune.com/magazine/arts-letters/2017/11/10/celebrating-diversity-pluralism/
705787633	20161110	201611	2016	2016.8493	FRA	PARIS	FRA																		1	042	042	04	1	1.9	1	1	1	4.07589599437807	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171110194500	http://www.dhakatribune.com/magazine/arts-letters/2017/11/10/celebrating-diversity-pluralism/
705787634	20161110	201611	2016	2016.8493	GOV	GOVERNOR						GOV			LEG	CHAMBER						LEG			1	042	042	04	1	1.9	10	1	10	1.21212121212121	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20171110194500	http://www.live5news.com/story/36815266/steve-bannon-meeting-with-black-s-carolina-biz-leaders
705787635	20161110	201611	2016	2016.8493	LBNGOV	LEBANESE	LBN					GOV													0	060	060	06	2	6.0	6	1	6	-4.69973890339426	1	Lebanon	LE	LE		33.833333	35.833333	LE	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	20171110194500	http://en.apa.az/world-news/asia-news/ex-lebanon-pm-being-held-by-saudi-arabia-nasrallah.html
705787636	20161110	201611	2016	2016.8493	LBNGOV	LEBANON	LBN					GOV			LBN	LEBANON	LBN								0	060	060	06	2	6.0	1	1	1	-4.69973890339426	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171110194500	http://en.apa.az/world-news/asia-news/ex-lebanon-pm-being-held-by-saudi-arabia-nasrallah.html
705787637	20161110	201611	2016	2016.8493	LBNGOV	LEBANON	LBN					GOV			LBN	LEBANON	LBN								0	060	060	06	2	6.0	1	1	1	-4.69973890339426	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171110194500	http://en.apa.az/world-news/asia-news/ex-lebanon-pm-being-held-by-saudi-arabia-nasrallah.html
705787638	20161110	201611	2016	2016.8493	LEG	CHAMBER						LEG			GOV	GOVERNOR						GOV			1	043	043	04	1	2.8	10	1	10	1.21212121212121	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20171110194500	http://www.live5news.com/story/36815266/steve-bannon-meeting-with-black-s-carolina-biz-leaders
705787639	20161110	201611	2016	2016.8493	MNCCHE	CREDIT SUISSE	CHE					MNC			MNCUSA	MORGAN STANLEY	USA					MNC			0	080	080	08	2	5.0	5	1	5	-0.85034013605443	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171110194500	https://www.bloomberg.com/news/articles/2017-11-10/junk-bond-rout-snowballed-after-wall-street-called-late-cycle
705787640	20161110	201611	2016	2016.8493	MNCUSA	MORGAN STANLEY	USA					MNC			MNCCHE	CREDIT SUISSE	CHE					MNC			0	080	080	08	2	5.0	10	1	10	-0.85034013605443	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171110194500	https://www.bloomberg.com/news/articles/2017-11-10/junk-bond-rout-snowballed-after-wall-street-called-late-cycle
705787641	20161110	201611	2016	2016.8493	NLD	THE HAGUE	NLD																		1	020	020	02	1	3.0	10	1	10	-1.74757281553398	1	Indonesia	ID	ID		-5	120	ID	0								1	Indonesia	ID	ID		-5	120	ID	20171110194500	http://www.chronicle.co.zw/confronting-authoritarian-populism-challenges-for-agrarian-studies/
705787642	20161110	201611	2016	2016.8493	NLD	THE HAGUE	NLD																		1	070	070	07	2	7.0	10	1	10	-1.74757281553398	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110194500	http://www.chronicle.co.zw/confronting-authoritarian-populism-challenges-for-agrarian-studies/
705787643	20161110	201611	2016	2016.8493	RUS	RUSSIAN	RUS								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-2.47524752475247	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	20171110194500	http://www.france24.com/en/20171110-wada-obtains-russian-doping-database-agency
705787644	20161110	201611	2016	2016.8493	RUSGOV	RUSSIAN	RUS					GOV			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	6	1	6	-2.47524752475247	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	20171110194500	http://www.france24.com/en/20171110-wada-obtains-russian-doping-database-agency
705787645	20161110	201611	2016	2016.8493	SAS	SOUTH ASIA	SAS																		0	032	032	03	1	4.5	1	1	1	4.07589599437807	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20171110194500	http://www.dhakatribune.com/magazine/arts-letters/2017/11/10/celebrating-diversity-pluralism/
705787646	20161110	201611	2016	2016.8493	SAS	SOUTH ASIA	SAS																		0	032	032	03	1	4.5	1	1	1	4.07589599437807	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171110194500	http://www.dhakatribune.com/magazine/arts-letters/2017/11/10/celebrating-diversity-pluralism/
705787647	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	4	1	4	-4.21052631578947	3	Millinocket, Maine, United States	US	USME	ME019	45.6573	-68.7098	571390	0								3	Millinocket, Maine, United States	US	USME	ME019	45.6573	-68.7098	571390	20171110194500	https://www.cnbc.com/2017/11/10/mark-zuckerberg-opioid-epidiemic-is-more-than-health-crisis.html
705787648	20171011	201710	2017	2017.7699	CHE	SWITZERLAND	CHE								PRK	NORTH KOREA	PRK								1	1123	112	11	3	-2.0	4	1	4	-5.20094562647754	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171110194500	https://www.theregister.co.uk/2017/11/10/microsoft_president_calls_for_digital_geneva_convention/
705787649	20171011	201710	2017	2017.7699	CHE	SWITZERLAND	CHE								PRK	NORTH KOREA	PRK								1	1123	112	11	3	-2.0	4	1	4	-5.20094562647754	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	20171110194500	https://www.theregister.co.uk/2017/11/10/microsoft_president_calls_for_digital_geneva_convention/
705787650	20171011	201710	2017	2017.7699	CVL	VILLAGE						CVL			SSD	SOUTH SUDAN	SSD								1	043	043	04	1	2.8	3	1	3	1.43884892086331	5	Eastern Equatoria, Wilayat Sharq al Istiwa'iyya, South Sudan	OD	OD02	37045	4.9	33.8	315445	5	Eastern Equatoria, Wilayat Sharq al Istiwa'iyya, South Sudan	OD	OD02	37045	4.9	33.8	315445	5	Eastern Equatoria, Wilayat Sharq al Istiwa'iyya, South Sudan	OD	OD02	37045	4.9	33.8	315445	20171110194500	http://riftvalley.net/tag/477
705787651	20171011	201710	2017	2017.7699	FRA	PARIS	FRA								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	6	1	6	-3.90866873065015	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Vaquita, Chihuahua, Mexico	MX	MX06	19771	27.3833	-108.1	-1652164	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110194500	http://www.desdemonadespair.net/search?updated-max=2017-11-09T08:11:00-08:00&max-results=9
705787652	20171011	201710	2017	2017.7699	FRA	PARIS	FRA								USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-3.90866873065015	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110194500	http://www.desdemonadespair.net/search?updated-max=2017-11-09T08:11:00-08:00&max-results=9
705787653	20171011	201710	2017	2017.7699	FRA	PARIS	FRA								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	-3.90866873065015	4	Vaquita, Chihuahua, Mexico	MX	MX06	19771	27.3833	-108.1	-1652164	4	Vaquita, Chihuahua, Mexico	MX	MX06	19771	27.3833	-108.1	-1652164	4	Vaquita, Chihuahua, Mexico	MX	MX06	19771	27.3833	-108.1	-1652164	20171110194500	http://www.desdemonadespair.net/search?updated-max=2017-11-09T08:11:00-08:00&max-results=9
705787654	20171011	201710	2017	2017.7699	GOV	GOVERNMENT						GOV			GOVHLH	HEALTH MINIST						GOV	HLH		0	100	100	10	3	-5.0	10	1	10	1.09289617486338	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110194500	https://www.foodnavigator.com/Article/2017/11/10/Lobby-asks-French-manufacturers-to-spur-Nutri-Score-for-alternative-nutrition-logo
705787655	20171011	201710	2017	2017.7699	GOVHLH	HEALTH MINIST						GOV	HLH		GOV	GOVERNMENT						GOV			0	100	100	10	3	-5.0	10	1	10	1.09289617486338	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110194500	https://www.foodnavigator.com/Article/2017/11/10/Lobby-asks-French-manufacturers-to-spur-Nutri-Score-for-alternative-nutrition-logo
