703070373	20161101	201611	2016	2016.8247											HLH	DOCTOR						HLH			0	190	190	19	4	-10.0	5	1	5	-10	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171101210000	http://www.al.com/news/index.ssf/2017/11/parole_for_man_who_killed_alab.html
703070374	20161101	201611	2016	2016.8247											HLH	DOCTOR						HLH			0	190	190	19	4	-10.0	2	1	2	-10	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101210000	http://www.al.com/news/index.ssf/2017/11/parole_for_man_who_killed_alab.html
703070375	20161101	201611	2016	2016.8247											HLH	DOCTOR						HLH			0	190	190	19	4	-10.0	3	1	3	-10	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171101210000	http://www.al.com/news/index.ssf/2017/11/parole_for_man_who_killed_alab.html
703070376	20161101	201611	2016	2016.8247											SYRCVL	SYRIAN	SYR					CVL			1	042	042	04	1	1.9	3	1	3	-6.28019323671498	0								1	Syria	SY	SY		35	38	SY	1	Norway	NO	NO		62	10	NO	20171101210000	http://www.newsinenglish.no/2017/11/01/asylum-seekers-charged-for-terror-ties/
703070377	20161101	201611	2016	2016.8247	MNCUSA	METLIFE	USA					MNC			USA	NEW YORK CITY	USA								1	120	120	12	3	-4.0	10	1	10	1.1764705882353	0								0								0								20171101210000	http://www.finanznachrichten.de/nachrichten-2017-11/42118964-metlife-inc-earnings-drop-14-in-q3-020.htm
703070378	20161101	201611	2016	2016.8247	SYR	SYRIAN	SYR								SYRCVL	SYRIA	SYR					CVL			1	043	043	04	1	2.8	2	1	2	-6.28019323671498	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Norway	NO	NO		62	10	NO	20171101210000	http://www.newsinenglish.no/2017/11/01/asylum-seekers-charged-for-terror-ties/
703070379	20161101	201611	2016	2016.8247	SYRCVL	SYRIAN	SYR					CVL													1	043	043	04	1	2.8	3	1	3	-6.28019323671498	1	Syria	SY	SY		35	38	SY	0								1	Norway	NO	NO		62	10	NO	20171101210000	http://www.newsinenglish.no/2017/11/01/asylum-seekers-charged-for-terror-ties/
703070380	20161101	201611	2016	2016.8247	SYRCVL	SYRIA	SYR					CVL			SYR	SYRIAN	SYR								1	042	042	04	1	1.9	2	1	2	-6.28019323671498	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Norway	NO	NO		62	10	NO	20171101210000	http://www.newsinenglish.no/2017/11/01/asylum-seekers-charged-for-terror-ties/
703070381	20161101	201611	2016	2016.8247	USAMED	ASSOCIATED PRESS	USA					MED			CUB	CUBA	CUB								1	110	110	11	3	-2.0	2	1	2	-3.79939209726444	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171101210000	http://thegardenisland.com/news/world/us-votes-against-un-resolution-condemning-us-embargo-on-cuba/article_505cbfd3-4575-5c21-804f-bc1ed8cf8b89.html
703070382	20161101	201611	2016	2016.8247	USAMED	ASSOCIATED PRESS	USA					MED			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	8	1	8	-3.79939209726444	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20171101210000	http://thegardenisland.com/news/world/us-votes-against-un-resolution-condemning-us-embargo-on-cuba/article_505cbfd3-4575-5c21-804f-bc1ed8cf8b89.html
703070383	20161101	201611	2016	2016.8247	USAMED	ASSOCIATED PRESS	USA					MED			USAGOV	OBAMA	USA					GOV			1	111	111	11	3	-2.0	10	1	10	-3.79939209726444	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	United States	US	US		39.828175	-98.5795	US	20171101210000	http://thegardenisland.com/news/world/us-votes-against-un-resolution-condemning-us-embargo-on-cuba/article_505cbfd3-4575-5c21-804f-bc1ed8cf8b89.html
703070384	20171002	201710	2017	2017.7452	BUS	COMPANIES						BUS			CVL	TENANTS						CVL			0	115	115	11	3	-2.0	6	1	6	-4.68036529680365	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20171101210000	http://www.nationalmemo.com/maryland-investigating-kushner-real-estate-practices/
703070385	20171002	201710	2017	2017.7452	COP	POLICE						COP			chy	CHEYENNE			chy						1	036	036	03	1	4.0	3	1	3	-4.19161676646707	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171101210000	http://kingfm.com/cheyenne-police-bleed-blue-in-remembrance-of-las-vegas-shooting/
703070386	20171002	201710	2017	2017.7452	GOV	PRIME MINISTER						GOV			PAKCVL	PAKISTANI	PAK					CVL			0	0255	025	02	1	-0.3	6	1	6	-5	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171101210000	http://www.onlinenews.com.pk/index.php?page=newsdetail&news_id=10068
703070387	20171002	201710	2017	2017.7452	ISR	ISRAEL	ISR								ISRCVL	ISRAEL	ISR					CVL			1	111	111	11	3	-2.0	2	1	2	0.349650349650339	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171101210000	http://www.dailymail.co.uk/wires/afp/article-5040547/Israel-Labour-chief-stresses-two-state-support-settlement-comments.html
703070388	20171002	201710	2017	2017.7452	JUD	ATTORNEY						JUD			COP	PRISON						COP			0	140	140	14	3	-6.5	3	1	3	-5.71992110453649	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101210000	http://www.mcclatchydc.com/news/nation-world/national/article182104931.html
703070389	20171002	201710	2017	2017.7452	JUD	ATTORNEY						JUD			COP	PRISON						COP			0	141	141	14	3	-6.5	3	1	3	-5.71992110453649	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101210000	http://www.mcclatchydc.com/news/nation-world/national/article182104931.html
703070390	20171002	201710	2017	2017.7452	MED	TELEVISION						MED													0	110	110	11	3	-2.0	6	1	6	-5.24412296564195	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171101210000	https://patch.com/illinois/evanston/jeremy-piven-accused-sexual-assault-actor-denies-claims
703070391	20171002	201710	2017	2017.7452	MED	TELEVISION						MED			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	4	1	4	-5.24412296564195	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171101210000	https://patch.com/illinois/evanston/jeremy-piven-accused-sexual-assault-actor-denies-claims
703070392	20171002	201710	2017	2017.7452	PAK	PAKISTAN	PAK								GOV	PRIME MINISTER						GOV			0	0255	025	02	1	-0.3	2	1	2	-5	1	Pakistan	PK	PK		30	70	PK	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	Pakistan	PK	PK		30	70	PK	20171101210000	http://www.onlinenews.com.pk/index.php?page=newsdetail&news_id=10068
703070393	20171002	201710	2017	2017.7452	PAK	PAKISTAN	PAK								PAKGOV	PAKISTAN	PAK					GOV			0	0255	025	02	1	-0.3	2	1	2	-5	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171101210000	http://www.onlinenews.com.pk/index.php?page=newsdetail&news_id=10068
703070394	20171002	201710	2017	2017.7452	RUS	RUSSIA	RUS								CHR	CHRISTIAN				CHR					0	017	017	01	1	0.0	1	1	1	0.59880239520959	1	Hungary	HU	HU		47	20	HU	1	Russia	RS	RS		60	100	RS	1	Hungary	HU	HU		47	20	HU	20171101210000	http://www.breitbart.com/london/2017/11/01/hungary-govt-dedicated-christian-values-made-europe-great/
703070395	20171002	201710	2017	2017.7452	RUS	RUSSIA	RUS								CHR	CHRISTIAN				CHR					0	017	017	01	1	0.0	1	1	1	0.59880239520959	1	Russia	RS	RS		60	100	RS	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20171101210000	http://www.breitbart.com/london/2017/11/01/hungary-govt-dedicated-christian-values-made-europe-great/
703070396	20171002	201710	2017	2017.7452	RUS	RUSSIAN	RUS								LEG	CONGRESS						LEG			1	030	030	03	1	4.0	1	1	1	-2.92275574112734	3	American University, District of Columbia, United States	US	USDC	DC001	38.9375	-77.0869	531560	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	1	Russia	RS	RS		60	100	RS	20171101210000	http://www.foxnews.com/tech/2017/11/01/facebook-russian-backed-content-reached-20-million-americans-on-instagram.html
703070397	20171002	201710	2017	2017.7452	RUS	RUSSIAN	RUS								LEG	CONGRESS						LEG			1	030	030	03	1	4.0	1	1	1	-2.92275574112734	1	Russia	RS	RS		60	100	RS	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	3	American University, District of Columbia, United States	US	USDC		38.9375	-77.0869	531560	20171101210000	http://www.foxnews.com/tech/2017/11/01/facebook-russian-backed-content-reached-20-million-americans-on-instagram.html
703070398	20171002	201710	2017	2017.7452	USA	UNITED STATES	USA								chy	CHEYENNE			chy						1	036	036	03	1	4.0	2	1	2	-4.19161676646707	3	Las Vegas, Nevada, United States	US	USNV	NV003	36.175	-115.137	847388	1	Mexico	MX	MX		23	-102	MX	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20171101210000	http://kingfm.com/cheyenne-police-bleed-blue-in-remembrance-of-las-vegas-shooting/
703070399	20171002	201710	2017	2017.7452	USABUS	UNITED STATES	USA					BUS			CVL	TENANTS						CVL			0	115	115	11	3	-2.0	4	1	4	-4.68036529680365	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171101210000	http://www.nationalmemo.com/maryland-investigating-kushner-real-estate-practices/
703070400	20171002	201710	2017	2017.7452	chy	CHEYENNE			chy						COP	POLICE						COP			1	036	036	03	1	4.0	3	1	3	-4.19161676646707	3	Las Vegas, Nevada, United States	US	USNV	NV003	36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20171101210000	http://kingfm.com/cheyenne-police-bleed-blue-in-remembrance-of-las-vegas-shooting/
703070401	20171002	201710	2017	2017.7452	chy	CHEYENNE			chy						USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-4.19161676646707	3	Las Vegas, Nevada, United States	US	USNV	NV003	36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20171101210000	http://kingfm.com/cheyenne-police-bleed-blue-in-remembrance-of-las-vegas-shooting/
703070402	20171025	201710	2017	2017.8082											USA	UNITED STATES	USA								1	042	042	04	1	1.9	6	1	6	0.515463917525777	0								3	Cooke County, Texas, United States	US	USTX		33.6334	-97.217	1383834	3	Cooke County, Texas, United States	US	USTX		33.6334	-97.217	1383834	20171101210000	http://www.gainesvilleregister.com/news/ghs-students-visit-local-manufactures/article_b508e946-bf37-11e7-a8ac-373240a20511.html
703070403	20171025	201710	2017	2017.8082	BELGOV	BELGIUM	BEL					GOV			BEL	BELGIUM	BEL								0	010	010	01	1	0.0	2	1	2	-4.12844036697247	4	Staden, Region Flamande, Belgium	BE	BE13	16307	50.9746	3.01468	-1970225	4	Staden, Region Flamande, Belgium	BE	BE13	16307	50.9746	3.01468	-1970225	4	Staden, Region Flamande, Belgium	BE	BE13	16307	50.9746	3.01468	-1970225	20171101210000	https://www.theepochtimes.com/belgian-mom-of-2-sons-was-among-those-killed-in-manhattan-attack_2347231.html
703070404	20171025	201710	2017	2017.8082	BELGOV	BELGIUM	BEL					GOV			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-4.12844036697247	4	Staden, Region Flamande, Belgium	BE	BE13	16307	50.9746	3.01468	-1970225	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101210000	https://www.theepochtimes.com/belgian-mom-of-2-sons-was-among-those-killed-in-manhattan-attack_2347231.html
