702943327	20071104	200711	2007	2007.8329	EGY	EGYPT	EGY								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	5	1	5	-2.71816881258941	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20171101121500	https://www.bloomberg.com/news/articles/2017-11-01/palestinian-authority-takes-over-gaza-s-borders-from-hamas
702943328	20071104	200711	2007	2007.8329	EGY	EGYPT	EGY								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	3	1	3	-2.71816881258941	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20171101121500	https://www.bloomberg.com/news/articles/2017-11-01/palestinian-authority-takes-over-gaza-s-borders-from-hamas
702943329	20071104	200711	2007	2007.8329	EGY	EGYPT	EGY								PSEREB	HAMAS	PSE					REB			0	190	190	19	4	-10.0	3	1	3	-2.71816881258941	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101121500	https://www.bloomberg.com/news/articles/2017-11-01/palestinian-authority-takes-over-gaza-s-borders-from-hamas
702943330	20071104	200711	2007	2007.8329	EGY	EGYPT	EGY								PSEREB	HAMAS	PSE					REB			0	190	190	19	4	-10.0	1	1	1	-2.71816881258941	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20171101121500	https://www.bloomberg.com/news/articles/2017-11-01/palestinian-authority-takes-over-gaza-s-borders-from-hamas
702943331	20071104	200711	2007	2007.8329	EGY	EGYPT	EGY								PSEREB	HAMAS	PSE					REB			0	190	190	19	4	-10.0	1	1	1	-2.71816881258941	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101121500	https://www.bloomberg.com/news/articles/2017-11-01/palestinian-authority-takes-over-gaza-s-borders-from-hamas
702943332	20071104	200711	2007	2007.8329	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								0	150	150	15	4	-7.2	5	1	5	-2.71816881258941	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101121500	https://www.bloomberg.com/news/articles/2017-11-01/palestinian-authority-takes-over-gaza-s-borders-from-hamas
702943333	20071104	200711	2007	2007.8329	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								0	150	150	15	4	-7.2	3	1	3	-2.71816881258941	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101121500	https://www.bloomberg.com/news/articles/2017-11-01/palestinian-authority-takes-over-gaza-s-borders-from-hamas
702943334	20071104	200711	2007	2007.8329	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								0	190	190	19	4	-10.0	5	1	5	-2.71816881258941	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20171101121500	https://www.bloomberg.com/news/articles/2017-11-01/palestinian-authority-takes-over-gaza-s-borders-from-hamas
702943335	20071104	200711	2007	2007.8329	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								0	190	190	19	4	-10.0	3	1	3	-2.71816881258941	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20171101121500	https://www.bloomberg.com/news/articles/2017-11-01/palestinian-authority-takes-over-gaza-s-borders-from-hamas
702943336	20071104	200711	2007	2007.8329	ISR	ISRAEL	ISR								PSEREB	HAMAS	PSE					REB			0	190	190	19	4	-10.0	1	1	1	-2.71816881258941	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20171101121500	https://www.bloomberg.com/news/articles/2017-11-01/palestinian-authority-takes-over-gaza-s-borders-from-hamas
