705051432	20161108	201611	2016	2016.8438											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	12	2	12	0.714431516636045	0								3	Pigeon Forge, Tennessee, United States	US	USTN		35.7884	-83.5543	1297439	3	Pigeon Forge, Tennessee, United States	US	USTN		35.7884	-83.5543	1297439	20171108164500	http://www.sfgate.com/news/article/Tennessee-city-unveils-tribute-to-wildfire-first-12341303.php
705051433	20161108	201611	2016	2016.8438											USA	TENNESSEE	USA								1	190	190	19	4	-10.0	8	2	8	0.714431516636045	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	Pigeon Forge, Tennessee, United States	US	USTN		35.7884	-83.5543	1297439	20171108164500	http://www.sfgate.com/news/article/Tennessee-city-unveils-tribute-to-wildfire-first-12341303.php
705051434	20161108	201611	2016	2016.8438	CHE	BASEL	CHE								ISR	ISRAELI	ISR								0	173	173	17	4	-5.0	7	1	7	-13.1578947368421	4	Beer Sheva, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	4	Beer Sheva, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	4	Beer Sheva, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	20171108164500	http://www.jerusalemonline.com/news/in-israel/local/5-year-old-caught-smuggling-cell-phones-sim-cards-into-israeli-prison-32280
705051435	20161108	201611	2016	2016.8438	IDN	INDONESIA	IDN																		1	051	051	05	1	3.4	2	1	2	6.87285223367697	4	Bunaken, Sulawesi Utara, Indonesia	ID	ID31	18585	1.59806	124.778	9135864	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108164500	http://news.xinhuanet.com/english/2017-11/09/c_136737969.htm
705051436	20161108	201611	2016	2016.8438	IDN	INDONESIA	IDN																		1	051	051	05	1	3.4	1	1	1	6.87285223367697	4	Bunaken, Sulawesi Utara, Indonesia	ID	ID31	18585	1.59806	124.778	9135864	0								4	Bunaken, Sulawesi Utara, Indonesia	ID	ID31	18585	1.59806	124.778	9135864	20171108164500	http://news.xinhuanet.com/english/2017-11/09/c_136737969.htm
705051437	20161108	201611	2016	2016.8438	IND	BHARAT	IND																		0	010	010	01	1	0.0	6	1	6	-0.23956194387406	1	Cuba	CU	CU		22	-79.5	CU	0								1	Cuba	CU	CU		22	-79.5	CU	20171108164500	https://www.edweek.org/ew/articles/2017/11/08/the-cases-against-personalized-learning.html
705051438	20161108	201611	2016	2016.8438	IND	BHARAT	IND								CUB	CUBA	CUB								0	010	010	01	1	0.0	2	1	2	-0.23956194387406	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20171108164500	https://www.edweek.org/ew/articles/2017/11/08/the-cases-against-personalized-learning.html
705051439	20161108	201611	2016	2016.8438	ISR	ISRAEL	ISR																		0	173	173	17	4	-5.0	3	1	3	-13.1578947368421	4	Beer Sheva, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	0								4	Beer Sheva, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	20171108164500	http://www.jerusalemonline.com/news/in-israel/local/5-year-old-caught-smuggling-cell-phones-sim-cards-into-israeli-prison-32280
705051440	20161108	201611	2016	2016.8438	LEG	CHAMBER						LEG			IRN	IRAN	IRN								0	013	013	01	1	0.4	8	1	8	-4.12087912087912	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	United Kingdom	UK	UK		54	-4	UK	20171108164500	http://www.politics.co.uk/comment-analysis/2017/11/08/the-lying-game-a-disturbing-pattern-of-deceit-in-westminster
705051441	20161108	201611	2016	2016.8438	LEG	CHAMBER						LEG			IRN	IRAN	IRN								0	013	013	01	1	0.4	2	1	2	-4.12087912087912	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108164500	http://www.politics.co.uk/comment-analysis/2017/11/08/the-lying-game-a-disturbing-pattern-of-deceit-in-westminster
705051442	20161108	201611	2016	2016.8438	MEX	MEXICO	MEX																		1	160	160	16	4	-4.0	3	1	3	-1.15830115830116	4	Quintana Roo, YucatáMX, Mexico	MX	MX31	21335	20.8667	-88.6333	-1690731	0								4	Quintana Roo, YucatáMX, Mexico	MX	MX31	21335	20.8667	-88.6333	-1690731	20171108164500	https://www.riviera-maya-news.com/trumps-popularity-presidential-qualifications-bottom-out-in-mexico/2017.html
705051443	20161108	201611	2016	2016.8438	MEX	MEXICO	MEX																		1	160	160	16	4	-4.0	2	1	2	-1.15830115830116	4	Quintana Roo, YucatáMX, Mexico	MX	MX31	21335	20.8667	-88.6333	-1690731	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108164500	https://www.riviera-maya-news.com/trumps-popularity-presidential-qualifications-bottom-out-in-mexico/2017.html
705051444	20161108	201611	2016	2016.8438	MEX	MEXICO	MEX																		1	160	160	16	4	-4.0	2	1	2	-1.15830115830116	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	0								4	Baja California, Chiapas, Mexico	MX	MX05	19705	16.4167	-93.7833	6255325	20171108164500	https://www.riviera-maya-news.com/trumps-popularity-presidential-qualifications-bottom-out-in-mexico/2017.html
705051445	20161108	201611	2016	2016.8438	MNCUSA	SUN HYDRAULICS CORP	USA					MNC													1	051	051	05	1	3.4	5	1	5	-0.32840722495895	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171108164500	http://www.floridatrend.com/article/23394/wednesdays-daily-pulse
705051446	20161108	201611	2016	2016.8438	SOM	SOMALI	SOM								USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	1.57728706624605	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	1	Somalia	SO	SO		6	48	SO	20171108164500	https://www.voanews.com/a/four-somali-americans-win-local-elections/4106402.html
705051447	20161108	201611	2016	2016.8438	SOM	SOMALI	SOM								USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	1.57728706624605	1	Somalia	SO	SO		6	48	SO	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	20171108164500	https://www.voanews.com/a/four-somali-americans-win-local-elections/4106402.html
705051448	20161108	201611	2016	2016.8438	SOM	SOMALI	SOM								USA	AMERICAN	USA								0	051	051	05	1	3.4	3	1	3	1.57728706624605	1	Somalia	SO	SO		6	48	SO	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171108164500	https://www.voanews.com/a/four-somali-americans-win-local-elections/4106402.html
705051449	20161108	201611	2016	2016.8438	SOM	SOMALIA	SOM								USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	1.57728706624605	1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171108164500	https://www.voanews.com/a/four-somali-americans-win-local-elections/4106402.html
705051450	20161108	201611	2016	2016.8438	USA	TENNESSEE	USA																		1	190	190	19	4	-10.0	20	2	20	0.714431516636045	3	Great Smoky Mountains, Tennessee, United States	US	USTN	TN009	35.5834	-83.5082	1307381	0								3	Great Smoky Mountains, Tennessee, United States	US	USTN		35.5834	-83.5082	1307381	20171108164500	http://www.sfgate.com/news/article/Tennessee-city-unveils-tribute-to-wildfire-first-12341303.php
705051451	20171009	201710	2017	2017.7644	AFG	AFGHANISTAN	AFG																		0	010	010	01	1	0.0	2	1	2	-2.83430232558139	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	0								5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171108164500	https://www.npr.org/sections/parallels/2017/11/08/561258185/in-helmand-afghan-general-fights-taliban-cancer-with-some-help-from-u-s-marines
705051452	20171009	201710	2017	2017.7644	AFG	AFGHANISTAN	AFG																		0	110	110	11	3	-2.0	2	1	2	-2.83430232558139	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	0								5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171108164500	https://www.npr.org/sections/parallels/2017/11/08/561258185/in-helmand-afghan-general-fights-taliban-cancer-with-some-help-from-u-s-marines
705051453	20171009	201710	2017	2017.7644	BRA	BRAZIL	BRA								GBR	MANCHESTER	GBR								1	100	100	10	3	-5.0	2	1	2	0	1	Brazil	BR	BR		-10	-55	BR	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Brazil	BR	BR		-10	-55	BR	20171108164500	http://www.90min.com/posts/5778118-mauricio-pochettino-confirms-harry-kane-will-be-fit-to-face-arsenal-in-north-london-derby
705051454	20171009	201710	2017	2017.7644	BRA	BRAZIL	BRA								GBR	MANCHESTER	GBR								1	100	100	10	3	-5.0	1	1	1	0	1	Brazil	BR	BR		-10	-55	BR	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171108164500	http://www.90min.com/posts/5778118-mauricio-pochettino-confirms-harry-kane-will-be-fit-to-face-arsenal-in-north-london-derby
705051455	20171009	201710	2017	2017.7644	BUS	AIRLINE						BUS													1	111	111	11	3	-2.0	10	1	10	-3.26340326340326	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	0								4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	20171108164500	http://www.business-standard.com/article/current-affairs/air-india-takes-a-jibe-at-indigo-over-assault-tweets-unbeatable-service-117110801553_1.html
705051456	20171009	201710	2017	2017.7644	BUS	AIRLINE						BUS													1	1312	131	13	3	-5.8	10	1	10	-3.26340326340326	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	0								4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	20171108164500	http://www.business-standard.com/article/current-affairs/air-india-takes-a-jibe-at-indigo-over-assault-tweets-unbeatable-service-117110801553_1.html
705051457	20171009	201710	2017	2017.7644	BUS	AIRLINE						BUS													1	163	163	16	4	-8.0	10	1	10	-3.26340326340326	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	0								4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	20171108164500	http://www.business-standard.com/article/current-affairs/air-india-takes-a-jibe-at-indigo-over-assault-tweets-unbeatable-service-117110801553_1.html
705051458	20171009	201710	2017	2017.7644	COP	POLICE						COP			MNCUSA	DELTA AIR LINES	USA					MNC			1	112	112	11	3	-2.0	10	1	10	-2.58780036968577	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171108164500	http://www.centralmaine.com/2017/11/08/how-a-wifes-suspicions-of-infidelity-diverted-an-entire-plane-flight/
705051459	20171009	201710	2017	2017.7644	GOVBUS	RESERVE BANK						GOV	BUS		BUS	BANK						BUS			1	010	010	01	1	0.0	20	1	20	-4.33841520798043	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171108164500	https://economictimes.indiatimes.com/wealth/personal-finance-news/irda-makes-aadhaar-mandatory-for-insurance-policies/articleshow/61565808.cms
705051460	20171009	201710	2017	2017.7644	sen	SENA			sen																1	130	130	13	3	-4.4	14	2	14	-9.66988022202745	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20171108164500	http://www.business-standard.com/article/news-ani/now-jaipur-royal-family-threatens-to-oppose-padmavati-s-release-117110801557_1.html
705051461	20171009	201710	2017	2017.7644	sen	SENA			sen																1	1712	171	17	4	-9.2	8	2	8	-9.66988022202745	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20171108164500	http://www.business-standard.com/article/news-ani/now-jaipur-royal-family-threatens-to-oppose-padmavati-s-release-117110801557_1.html
705051462	20171009	201710	2017	2017.7644	sen	SENA			sen						IND	JAIPUR	IND								1	1712	171	17	4	-9.2	6	2	6	-9.66988022202745	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20171108164500	http://www.business-standard.com/article/news-ani/now-jaipur-royal-family-threatens-to-oppose-padmavati-s-release-117110801557_1.html
705051463	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-11.1336032388664	0								3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	20171108164500	https://www.inquisitr.com/4608592/boy-dies-of-starvation-in-illinois-after-parents-withhold-food-for-nearly-two-years/
705051464	20171101	201711	2017	2017.8247	BUS	SHOP OWNER						BUS			USA	PENNSYLVANIA	USA								1	042	042	04	1	1.9	6	1	6	-3.8	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20171108164500	https://qz.com/1122679/puerto-rico-news-100000-have-left-the-island-after-hurricane-maria/
705051465	20171101	201711	2017	2017.8247	HLHCVL	HOSPITAL						HLH	CVL		USACVL	JERSEY	USA					CVL			1	042	042	04	1	1.9	1	1	1	-11.1336032388664	3	Jersey Community Hospital, Illinois, United States	US	USIL	IL083	39.1105	-90.3428	1815744	3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	20171108164500	https://www.inquisitr.com/4608592/boy-dies-of-starvation-in-illinois-after-parents-withhold-food-for-nearly-two-years/
705051466	20171101	201711	2017	2017.8247	HLHCVL	HOSPITAL						HLH	CVL		USACVL	JERSEY	USA					CVL			1	042	042	04	1	1.9	1	1	1	-11.1336032388664	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171108164500	https://www.inquisitr.com/4608592/boy-dies-of-starvation-in-illinois-after-parents-withhold-food-for-nearly-two-years/
705051467	20171101	201711	2017	2017.8247	IRN	IRANIAN	IRN								BUS	TYCOON						BUS			0	100	100	10	3	-5.0	2	1	2	-3.62438220757826	1	Yemen	YM	YM		15.5	47.5	YM	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171108164500	https://tribune.com.pk/story/1553250/3-rouhani-warns-saudi-arabia-irans-might/
705051468	20171101	201711	2017	2017.8247	IRN	IRANIAN	IRN								GOV	PRINCE						GOV			0	100	100	10	3	-5.0	2	1	2	-3.62438220757826	1	Yemen	YM	YM		15.5	47.5	YM	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171108164500	https://tribune.com.pk/story/1553250/3-rouhani-warns-saudi-arabia-irans-might/
705051469	20171101	201711	2017	2017.8247	IRN	IRANIAN	IRN								SAU	SAUDI	SAU								0	020	020	02	1	3.0	2	1	2	-3.62438220757826	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171108164500	https://tribune.com.pk/story/1553250/3-rouhani-warns-saudi-arabia-irans-might/
705051470	20171101	201711	2017	2017.8247	MNCUSAMED	COMCAST	USA					MNC	MED												0	011	011	01	1	-0.1	2	1	2	-0.70224719101123	3	Fort Collins, Colorado, United States	US	USCO	CO069	40.5853	-105.084	204673	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171108164500	https://arstechnica.com/tech-policy/2017/11/voters-reject-cable-lobby-misinformation-campaign-against-muni-broadband/
705051471	20171101	201711	2017	2017.8247	MNCUSAMED	COMCAST	USA					MNC	MED												0	011	011	01	1	-0.1	8	1	8	-0.70224719101123	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171108164500	https://arstechnica.com/tech-policy/2017/11/voters-reject-cable-lobby-misinformation-campaign-against-muni-broadband/
705051472	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	-11.1336032388664	3	Jersey Community Hospital, Illinois, United States	US	USIL	IL083	39.1105	-90.3428	1815744	0								3	Jersey Community Hospital, Illinois, United States	US	USIL		39.1105	-90.3428	1815744	20171108164500	https://www.inquisitr.com/4608592/boy-dies-of-starvation-in-illinois-after-parents-withhold-food-for-nearly-two-years/
705051473	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA																		1	1723	172	17	4	-5.0	2	1	2	-3.33333333333333	3	Monroe County, Michigan, United States	US	USMI	MI115	41.9334	-83.5499	1623000	0								3	Monroe County, Michigan, United States	US	USMI		41.9334	-83.5499	1623000	20171108164500	http://www.monroenews.com/news/20171108/repairs-slated-for-plank-road-in-london-township
705051474	20171101	201711	2017	2017.8247	USA	PENNSYLVANIA	USA								BUS	SHOP OWNER						BUS			1	043	043	04	1	2.8	4	1	4	-3.8	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171108164500	https://qz.com/1122679/puerto-rico-news-100000-have-left-the-island-after-hurricane-maria/
