703433603	20161102	201611	2016	2016.8274											LEG	LAWMAKER						LEG			1	020	020	02	1	3.0	10	1	10	0.355871886121	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171102233000	http://delawarepublic.org/post/dhss-asks-small-increase-fy-2019-budget
703433604	20161102	201611	2016	2016.8274											LEG	LAWMAKER						LEG			1	042	042	04	1	1.9	10	1	10	0.355871886121	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171102233000	http://delawarepublic.org/post/dhss-asks-small-increase-fy-2019-budget
703433605	20161102	201611	2016	2016.8274											USA	NEBRASKA	USA								1	112	112	11	3	-2.0	10	1	10	-11.2781954887218	0								3	Madison County, Nebraska, United States	US	USNE		41.9167	-97.6003	835880	3	Madison County, Nebraska, United States	US	USNE		41.9167	-97.6003	835880	20171102233000	http://www.ktiv.com/story/36751867/2017/11/02/norfolk-ne-woman-accused-of-killing-daughter-looks-to-lower-charge
703433606	20161102	201611	2016	2016.8274	BUS	COMPANY						BUS			GOV	CHIEF EXECUTIVE						GOV			1	111	111	11	3	-2.0	10	1	10	1.04895104895105	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102233000	http://www.telegraph.co.uk/business/2017/11/02/luxury-furniture-business-run-samantha-camerons-mother-goes/
703433607	20161102	201611	2016	2016.8274	COP	DEPUTY						COP													1	112	112	11	3	-2.0	5	1	5	-7.63500931098697	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171102233000	http://www.thestranger.com/slog/2017/11/02/25537800/sheriff-urquhart-sues-accuser-for-defamation
703433608	20161102	201611	2016	2016.8274	COP	DEPUTY						COP													1	1821	182	18	4	-9.0	5	1	5	-7.63500931098697	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171102233000	http://www.thestranger.com/slog/2017/11/02/25537800/sheriff-urquhart-sues-accuser-for-defamation
703433609	20161102	201611	2016	2016.8274	COP	PRISON						COP			JUD	ATTORNEY						JUD			1	015	015	01	1	0.0	5	1	5	-2.83018867924528	0								0								0								20171102233000	http://www.rrstar.com/news/20171102/judge-sentences-rockford-man-to-more-than-17-years-in-armed-cab-carjacking
703433610	20161102	201611	2016	2016.8274	CVL	RESIDENTS						CVL													1	010	010	01	1	0.0	1	1	1	-1.97628458498024	3	Newport City Hall, Rhode Island, United States	US	USRI	RI005	41.4901	-71.3128	1901769	0								3	Newport City Hall, Rhode Island, United States	US	USRI		41.4901	-71.3128	1901769	20171102233000	http://wpri.com/2017/11/02/group-receives-grant-to-address-growing-coyote-problem/
703433611	20161102	201611	2016	2016.8274	CVL	VOTER						CVL			EDU	SCHOOL						EDU			1	014	014	01	1	0.0	6	1	6	0.924499229583975	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171102233000	http://wjbf.com/2017/11/02/two-work-to-become-fresh-faces-in-columbia-county-government/
703433612	20161102	201611	2016	2016.8274	CVL	IMMIGRANT						CVL			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	2.22222222222222	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171102233000	https://www.voanews.com/a/republican-senators-say-fate-of-dreamers-must-wait-for-next-year-/4097628.html
703433613	20161102	201611	2016	2016.8274	IGOUNO	THE UN		UNO				IGO													0	010	010	01	1	0.0	5	1	5	-8.48563968668407	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20171102233000	http://oxfordstudent.com/2017/11/02/womcam-protesters-try-shut-anti-abortion-talk/
703433614	20161102	201611	2016	2016.8274	LEG	LAWMAKER						LEG													1	043	043	04	1	2.8	10	1	10	0.355871886121	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171102233000	http://delawarepublic.org/post/dhss-asks-small-increase-fy-2019-budget
703433615	20161102	201611	2016	2016.8274	LEG	SENATOR						LEG			GOV	AMBASSADOR						GOV			0	040	040	04	1	1.0	5	1	5	-1.87090739008419	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171102233000	https://www.prwatch.org/news/2017/11/13291/jeff-sessions%E2%80%99-incredible-shrinking-russia-denial
703433616	20161102	201611	2016	2016.8274	NZLCOP	AUCKLAND	NZL					COP													1	015	015	01	1	0.0	10	1	10	-13.6094674556213	0								0								0								20171102233000	http://www.radionz.co.nz/news/national/343010/prisoners-sentenced-for-vicious-attack-on-guards
703433617	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-1.97628458498024	3	Newport City Hall, Rhode Island, United States	US	USRI	RI005	41.4901	-71.3128	1901769	0								3	Newport City Hall, Rhode Island, United States	US	USRI		41.4901	-71.3128	1901769	20171102233000	http://wpri.com/2017/11/02/group-receives-grant-to-address-growing-coyote-problem/
703433618	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA																		0	012	012	01	1	-0.4	2	1	2	-0.36764705882353	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20171102233000	https://www.wabe.org/open-enrollment-begins-amid-confusion-obamacare/
703433619	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	2	1	2	-3.71819960861056	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171102233000	http://www.nj.com/gloucester-county/index.ssf/2017/11/victim_in_vehicular_homicide_recently_celebrated_5.html
703433620	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			1	010	010	01	1	0.0	6	1	6	-1.97628458498024	3	Newport City Hall, Rhode Island, United States	US	USRI	RI005	41.4901	-71.3128	1901769	3	Newport City Hall, Rhode Island, United States	US	USRI		41.4901	-71.3128	1901769	3	Newport City Hall, Rhode Island, United States	US	USRI		41.4901	-71.3128	1901769	20171102233000	http://wpri.com/2017/11/02/group-receives-grant-to-address-growing-coyote-problem/
703433621	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	014	014	01	1	0.0	4	1	4	0.924499229583975	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171102233000	http://wjbf.com/2017/11/02/two-work-to-become-fresh-faces-in-columbia-county-government/
703433622	20161102	201611	2016	2016.8274	USAEDU	UNITED STATES	USA					EDU			EDU	SCHOOL						EDU			0	051	051	05	1	3.4	1	1	1	3.48204570184984	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	20171102233000	http://getschooled.blog.myajc.com/2017/11/02/fulton-superintendent-our-2016-17-school-year-perhaps-best-in-recent-history/
703433623	20161102	201611	2016	2016.8274	USAEDU	UNITED STATES	USA					EDU			EDU	SCHOOL						EDU			0	051	051	05	1	3.4	1	1	1	3.48204570184984	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171102233000	http://getschooled.blog.myajc.com/2017/11/02/fulton-superintendent-our-2016-17-school-year-perhaps-best-in-recent-history/
703433624	20171003	201710	2017	2017.7479	AFR	AFRICA	AFR								USA	AMERICAN	USA								1	130	130	13	3	-4.4	8	1	8	-4.6218487394958	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171102233000	http://www.latimes.com/business/la-fi-travel-briefcase-naacp-20171102-story.html
703433625	20171003	201710	2017	2017.7479	AFR	AFRICA	AFR								USABUS	AMERICAN	USA					BUS			1	130	130	13	3	-4.4	6	1	6	-4.6218487394958	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171102233000	http://www.latimes.com/business/la-fi-travel-briefcase-naacp-20171102-story.html
703433626	20171003	201710	2017	2017.7479	CAN	VANCOUVER	CAN								MED	MEDIA						MED			1	020	020	02	1	3.0	10	1	10	-2.50569476082004	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171102233000	http://www.citr.ca/discorder/november-2017/metoo-now-what/
703433627	20171003	201710	2017	2017.7479	EDU	SCHOOL						EDU			USA	DETROIT	USA								0	173	173	17	4	-5.0	5	1	5	1.84275184275184	3	Ellisville, Illinois, United States	US	USIL	IL057	40.6267	-90.3051	407909	3	Ellisville, Illinois, United States	US	USIL	IL057	40.6267	-90.3051	407909	3	Ellisville, Illinois, United States	US	USIL	IL057	40.6267	-90.3051	407909	20171102233000	http://stlouisreview.com/article/2017-11-02/tiny-houses-big-help
703433628	20171003	201710	2017	2017.7479	GOV	CROWN PRINCE						GOV			SAU	SAUDI ARABIA	SAU								1	030	030	03	1	4.0	4	1	4	-1.35135135135135	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171102233000	http://www.hellenicshippingnews.com/top-opec-ministers-back-longer-cuts-but-duration-undecided/
703433629	20171003	201710	2017	2017.7479	GOV	CROWN PRINCE						GOV			SAU	SAUDI	SAU								1	030	030	03	1	4.0	4	1	4	-1.35135135135135	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171102233000	http://www.hellenicshippingnews.com/top-opec-ministers-back-longer-cuts-but-duration-undecided/
703433630	20171003	201710	2017	2017.7479	GOV	CROWN PRINCE						GOV			SAU	SAUDI	SAU								1	051	051	05	1	3.4	8	1	8	-1.35135135135135	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171102233000	http://www.hellenicshippingnews.com/top-opec-ministers-back-longer-cuts-but-duration-undecided/
