703337609	20071105	200711	2007	2007.8356											USA	MAINE	USA								1	042	042	04	1	1.9	6	1	6	0.264900662251661	0								3	New Freedom, Pennsylvania, United States	US	USPA		39.7379	-76.7014	1214031	3	New Freedom, Pennsylvania, United States	US	USPA		39.7379	-76.7014	1214031	20171102163000	http://www.adirondackdailyenterprise.com/opinion/guest-commentary/2017/11/rail-trails-foster-historic-preservation/
703337610	20071105	200711	2007	2007.8356											USA	MAINE	USA								1	042	042	04	1	1.9	2	1	2	0.264900662251661	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171102163000	http://www.adirondackdailyenterprise.com/opinion/guest-commentary/2017/11/rail-trails-foster-historic-preservation/
703337611	20071105	200711	2007	2007.8356	USA	MAINE	USA																		1	043	043	04	1	2.8	8	1	8	0.264900662251661	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171102163000	http://www.adirondackdailyenterprise.com/opinion/guest-commentary/2017/11/rail-trails-foster-historic-preservation/
703337612	20161102	201611	2016	2016.8274											GOV	MAYOR						GOV			0	193	193	19	4	-10.0	2	1	2	-3.73679935012186	0								4	Albuera, Leyte, Philippines	RP	RP37	24258	10.9158	124.695	-2407656	4	Albuera, Leyte, Philippines	RP	RP37	24258	10.9158	124.695	-2407656	20171102163000	http://bulatlat.com/main/2017/11/02/fighting-back-legal-community-form-alliance-ejks-rights-abuses/
703337613	20161102	201611	2016	2016.8274											JUD	COUNSEL						JUD			1	046	046	04	1	7.0	10	1	10	0.20582181711261	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171102163000	http://mondaq.com/unitedstates/x/642390/wealth+management/QA+What+To+Expect+From+The+New+SEC
703337614	20161102	201611	2016	2016.8274											MNCUSAMED	GOOGLE	USA					MNC	MED		0	042	042	04	1	1.9	5	1	5	5	0								4	Tromso, Troms, Norway	NO	NO18	23533	69.6667	18.9667	-284406	4	Tromso, Troms, Norway	NO	NO18	23533	69.6667	18.9667	-284406	20171102163000	http://arcticstartup.com/arctic-area-mayors-on-developing-smarter-cities-we-can-create-something-really-unique-here-up-north/
703337615	20161102	201611	2016	2016.8274											PHLGOV	PHILIPPINE	PHL					GOV			0	193	193	19	4	-10.0	8	1	8	-3.73679935012186	0								4	Albuera, Leyte, Philippines	RP	RP37	24258	10.9158	124.695	-2407656	4	Albuera, Leyte, Philippines	RP	RP37	24258	10.9158	124.695	-2407656	20171102163000	http://bulatlat.com/main/2017/11/02/fighting-back-legal-community-form-alliance-ejks-rights-abuses/
703337616	20161102	201611	2016	2016.8274	AFRJUD	AFRICA	AFR					JUD			JUD	SUPREME COURT						JUD			0	1241	124	12	3	-4.0	10	2	10	-6.50759219088937	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171102163000	http://www.todayonline.com/world/opposition-mps-walk-out-south-africas-zuma-over-corruption
703337617	20161102	201611	2016	2016.8274	CHN	BEIJING	CHN								IMGMOSALQ	AL QAIDA		ALQ		MOS		IMG			1	129	129	12	3	-5.0	2	1	2	-8	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102163000	http://www.theweek.in/news/world/china-again-blocks-un-move-to-ban-jem-chief-masood-azhar.html
703337618	20161102	201611	2016	2016.8274	CHN	CHINESE	CHN								JPN	JAPAN	JPN								0	040	040	04	1	1.0	2	1	2	-0.43572984749455	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171102163000	http://www.manilatimes.net/benefits-not-us-puppet/360365/
703337619	20161102	201611	2016	2016.8274	CHN	CHINESE	CHN								JPN	JAPAN	JPN								0	040	040	04	1	1.0	1	1	1	-0.43572984749455	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171102163000	http://www.manilatimes.net/benefits-not-us-puppet/360365/
703337620	20161102	201611	2016	2016.8274	CHN	CHINA	CHN								PHL	MANILA	PHL								0	071	071	07	2	7.4	4	1	4	-0.43572984749455	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171102163000	http://www.manilatimes.net/benefits-not-us-puppet/360365/
703337621	20161102	201611	2016	2016.8274	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								0	071	071	07	2	7.4	2	1	2	-0.43572984749455	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171102163000	http://www.manilatimes.net/benefits-not-us-puppet/360365/
703337622	20161102	201611	2016	2016.8274	CHN	CHINA	CHN								TKM	TURKMEN	TKM								1	043	043	04	1	2.8	21	2	21	2.17816113413739	4	Gurt, Xinjiang, China	CH	CH13	13293	44.5	83.9833	-1907878	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Gurt, Xinjiang, China	CH	CH13	13293	44.5	83.9833	-1907878	20171102163000	http://af.reuters.com/article/energyOilNews/idAFL8N1N86K3
703337623	20161102	201611	2016	2016.8274	EGY	EGYPT	EGY								nag	NAGA			nag						1	010	010	01	1	0.0	1	1	1	-4.78260869565218	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	20171102163000	http://gulfnews.com/business/economy/egypt-settles-turkey-debt-makes-libya-payment-1.2117914
703337624	20161102	201611	2016	2016.8274	GBRGOV	UNITED KINGDOM	GBR					GOV			BUS	INVESTOR						BUS			1	0831	083	08	2	5.0	2	1	2	-2.57142857142857	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171102163000	http://www.proactiveinvestors.co.uk/companies/market_reports/186668/friday-set-to-be-a-quiet-one-in-london-us-jobs-data-the-only-game-in-town-186668.html
703337625	20161102	201611	2016	2016.8274	GOV	MAYOR						GOV													1	010	010	01	1	0.0	5	1	5	-2.75	3	Mount Vernon, New York, United States	US	USNY	NY119	40.9126	-73.8371	957917	0								3	Mount Vernon, New York, United States	US	USNY		40.9126	-73.8371	957917	20171102163000	https://patch.com/new-york/mountvernonny/letter-editor-mv-budget-proposal-helps-pals-not-taxpayers
703337626	20161102	201611	2016	2016.8274	GOV	CHIEF EXECUTIVE						GOV			BUS	INVESTOR						BUS			1	0831	083	08	2	5.0	8	1	8	-2.57142857142857	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171102163000	http://www.proactiveinvestors.co.uk/companies/market_reports/186668/friday-set-to-be-a-quiet-one-in-london-us-jobs-data-the-only-game-in-town-186668.html
703337627	20161102	201611	2016	2016.8274	GOV	GOVERNMENT						GOV			IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		1	030	030	03	1	4.0	5	1	5	1.09289617486339	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171102163000	http://gulfnews.com/business/economy/egypt-s-2016-17-government-spending-5-65b-over-budget-after-currency-float-1.2117913
703337628	20161102	201611	2016	2016.8274	IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		GOV	GOVERNMENT						GOV			1	030	030	03	1	4.0	5	1	5	1.09289617486339	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171102163000	http://gulfnews.com/business/economy/egypt-s-2016-17-government-spending-5-65b-over-budget-after-currency-float-1.2117913
703337629	20161102	201611	2016	2016.8274	IGOEUREEC	THE EU	EUR	EEC				IGO			GOV	ADMINISTRATION						GOV			0	050	050	05	1	3.5	10	1	10	-3.49650349650349	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171102163000	https://www.reuters.com/article/us-sri-lanka-eu-rights/eu-lawmakers-see-little-progress-in-sri-lanka-rights-reforms-idUSKBN1D2276
703337630	20161102	201611	2016	2016.8274	JPN	JAPAN	JPN								CHN	CHINESE	CHN								0	040	040	04	1	1.0	2	1	2	-0.43572984749455	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171102163000	http://www.manilatimes.net/benefits-not-us-puppet/360365/
703337631	20161102	201611	2016	2016.8274	JPN	JAPAN	JPN								CHN	CHINESE	CHN								0	040	040	04	1	1.0	1	1	1	-0.43572984749455	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171102163000	http://www.manilatimes.net/benefits-not-us-puppet/360365/
703337632	20161102	201611	2016	2016.8274	JPN	JAPAN	JPN								PHL	PHILIPPINE	PHL								0	071	071	07	2	7.4	1	1	1	-0.43572984749455	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102163000	http://www.manilatimes.net/benefits-not-us-puppet/360365/
703337633	20161102	201611	2016	2016.8274	JPN	JAPAN	JPN								PHL	MANILA	PHL								0	071	071	07	2	7.4	7	1	7	-0.43572984749455	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171102163000	http://www.manilatimes.net/benefits-not-us-puppet/360365/
703337634	20161102	201611	2016	2016.8274	JPN	AKITA	JPN								USA	AMERICAN	USA								1	042	042	04	1	1.9	7	1	7	-0.75614366729679	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171102163000	https://www.aol.co.uk/travel/2017/11/02/tigers-heartwarming-reaction-pregnant-zoo-visitor-indiana/
703337635	20161102	201611	2016	2016.8274	JUD	COUNSEL						JUD													1	046	046	04	1	7.0	10	1	10	0.20582181711261	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171102163000	http://mondaq.com/unitedstates/x/642390/wealth+management/QA+What+To+Expect+From+The+New+SEC
703337636	20161102	201611	2016	2016.8274	MIL	AIR FORCE						MIL													1	141	141	14	3	-6.5	3	1	3	-0.34802784222738	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171102163000	https://www.defensenews.com/digital-show-dailies/dubai-air-show/2017/11/02/new-a-29-order-brightens-aircrafts-prospects-in-middle-east/
703337637	20161102	201611	2016	2016.8274	MIL	AIR FORCE						MIL													1	190	190	19	4	-10.0	3	1	3	-0.34802784222738	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20171102163000	https://www.defensenews.com/digital-show-dailies/dubai-air-show/2017/11/02/new-a-29-order-brightens-aircrafts-prospects-in-middle-east/
703337638	20161102	201611	2016	2016.8274	MIL	AIR FORCE						MIL			USA	NEW MEXICO	USA								1	141	141	14	3	-6.5	7	1	7	-0.34802784222738	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171102163000	https://www.defensenews.com/digital-show-dailies/dubai-air-show/2017/11/02/new-a-29-order-brightens-aircrafts-prospects-in-middle-east/
703337639	20161102	201611	2016	2016.8274	MIL	AIR FORCE						MIL			USA	NEW MEXICO	USA								1	190	190	19	4	-10.0	7	1	7	-0.34802784222738	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171102163000	https://www.defensenews.com/digital-show-dailies/dubai-air-show/2017/11/02/new-a-29-order-brightens-aircrafts-prospects-in-middle-east/
703337640	20161102	201611	2016	2016.8274	MKD	MACEDONIA	MKD																		1	016	016	01	1	-2.0	2	2	2	-13.7015503875969	1	Kosovo	KV	KV		42.583333	21	KV	0								4	Skopje, Macedonia (general), Macedonia	MK	MK00	27270	42	21.4333	-95841	20171102163000	http://www.digitaljournal.com/news/world/macedonia-jails-33-men-over-deadly-shootout/article/506608
703337641	20161102	201611	2016	2016.8274	MNCUSAMED	GOOGLE	USA					MNC	MED												0	043	043	04	1	2.8	5	1	5	5	4	Tromso, Troms, Norway	NO	NO18	23533	69.6667	18.9667	-284406	0								4	Tromso, Troms, Norway	NO	NO18	23533	69.6667	18.9667	-284406	20171102163000	http://arcticstartup.com/arctic-area-mayors-on-developing-smarter-cities-we-can-create-something-really-unique-here-up-north/
