704385428	20071109	200711	2007	2007.8466	EDU	SCHOOL						EDU													1	012	012	01	1	-0.4	5	1	5	0.38910505836576	0								0								0								20171106174500	http://www.bbc.co.uk/news/uk-wales-41891706
704385429	20161106	201611	2016	2016.8384											EUR	EUROPE	EUR								1	023	023	02	1	3.4	3	1	3	-0.33783783783784	0								4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	20171106174500	http://www.gambianewsonline.com/gambian-migrant-returnees-regret-perilous-journey/
704385430	20161106	201611	2016	2016.8384											EUR	EUROPE	EUR								1	042	042	04	1	1.9	3	1	3	-0.33783783783784	0								4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	20171106174500	http://www.gambianewsonline.com/gambian-migrant-returnees-regret-perilous-journey/
704385431	20161106	201611	2016	2016.8384											USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	0.1418439716312	0								3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171106174500	http://www.qconline.com/news/local/geneseo-couple-pilots-their-own-plane-in-trip-around-the/article_420d6fa6-c0c1-5876-a049-891035cadb09.html
704385432	20161106	201611	2016	2016.8384	AFR	AFRICA	AFR																		1	061	061	06	2	6.4	4	1	4	1.50943396226415	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171106174500	http://www.thehindu.com/business/Industry/mahindra-powerol-forays-into-higher-kva-dg-sets/article19993281.ece
704385433	20161106	201611	2016	2016.8384	AFR	AFRICA	AFR																		1	061	061	06	2	6.4	6	1	6	1.50943396226415	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20171106174500	http://www.thehindu.com/business/Industry/mahindra-powerol-forays-into-higher-kva-dg-sets/article19993281.ece
704385434	20161106	201611	2016	2016.8384	BUS	COMPANY						BUS													1	100	100	10	3	-5.0	10	1	10	1.34770889487871	1	Argentina	AR	AR		-34	-64	AR	0								1	Argentina	AR	AR		-34	-64	AR	20171106174500	http://www.philstar.com/business/2017/11/07/1756266/century-pacific-hikes-profit-p2.2-b
704385435	20161106	201611	2016	2016.8384	BUS	INDUSTRY						BUS			PAN	PANAMA	PAN								1	128	128	12	3	-5.0	10	1	10	-4.15224913494809	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20171106174500	http://www.globalsecuritymag.com/Paradise-Papers-Follows-Panama,20171106,74939.html
704385436	20161106	201611	2016	2016.8384	EDU	SCHOOL						EDU			ESP	SPANISH	ESP								1	020	020	02	1	3.0	5	1	5	0.668151447661465	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171106174500	http://www.winonapost.com/Article/ArticleID/56779/WAPS-plans-WMS-SLIP
704385437	20161106	201611	2016	2016.8384	EUR	EUROPE	EUR																		1	043	043	04	1	2.8	3	1	3	-0.33783783783784	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	0								4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	20171106174500	http://www.gambianewsonline.com/gambian-migrant-returnees-regret-perilous-journey/
704385438	20161106	201611	2016	2016.8384	EUR	EUROPE	EUR								GMB	GAMBIA	GMB								1	043	043	04	1	2.8	4	1	4	-0.33783783783784	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	20171106174500	http://www.gambianewsonline.com/gambian-migrant-returnees-regret-perilous-journey/
704385439	20161106	201611	2016	2016.8384	EUR	EUROPE	EUR								REF	RETURNEE						REF			1	043	043	04	1	2.8	3	1	3	-0.33783783783784	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	20171106174500	http://www.gambianewsonline.com/gambian-migrant-returnees-regret-perilous-journey/
704385440	20161106	201611	2016	2016.8384	GBR	UNITED KINGDOM	GBR								IRN	IRAN	IRN								0	042	042	04	1	1.9	2	1	2	-6.92090395480226	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Iran	IR	IR		32	53	IR	20171106174500	https://www.thesun.co.uk/news/4855508/calls-to-sack-boris-johnson-after-he-makes-gaffe-which-could-condemn-british-mum-to-five-years-in-iranian-prison/
704385441	20161106	201611	2016	2016.8384	GBR	UNITED KINGDOM	GBR								IRN	IRAN	IRN								0	042	042	04	1	1.9	2	1	2	-6.92090395480226	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106174500	https://www.thesun.co.uk/news/4855508/calls-to-sack-boris-johnson-after-he-makes-gaffe-which-could-condemn-british-mum-to-five-years-in-iranian-prison/
704385442	20161106	201611	2016	2016.8384	GBR	LONDON	GBR								IRN	IRAN	IRN								0	043	043	04	1	2.8	3	1	3	-6.92090395480226	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171106174500	https://www.thesun.co.uk/news/4855508/calls-to-sack-boris-johnson-after-he-makes-gaffe-which-could-condemn-british-mum-to-five-years-in-iranian-prison/
704385443	20161106	201611	2016	2016.8384	GMB	GAMBIA	GMB																		1	023	023	02	1	3.4	4	1	4	-0.33783783783784	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	0								4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	20171106174500	http://www.gambianewsonline.com/gambian-migrant-returnees-regret-perilous-journey/
704385444	20161106	201611	2016	2016.8384	GMB	GAMBIA	GMB								EUR	EUROPE	EUR								1	042	042	04	1	1.9	4	1	4	-0.33783783783784	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	20171106174500	http://www.gambianewsonline.com/gambian-migrant-returnees-regret-perilous-journey/
704385445	20161106	201611	2016	2016.8384	IRN	IRAN	IRN								GBR	LONDON	GBR								0	042	042	04	1	1.9	3	1	3	-6.92090395480226	1	Iran	IR	IR		32	53	IR	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Iran	IR	IR		32	53	IR	20171106174500	https://www.thesun.co.uk/news/4855508/calls-to-sack-boris-johnson-after-he-makes-gaffe-which-could-condemn-british-mum-to-five-years-in-iranian-prison/
704385446	20161106	201611	2016	2016.8384	IRN	IRAN	IRN								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-6.92090395480226	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Iran	IR	IR		32	53	IR	20171106174500	https://www.thesun.co.uk/news/4855508/calls-to-sack-boris-johnson-after-he-makes-gaffe-which-could-condemn-british-mum-to-five-years-in-iranian-prison/
704385447	20161106	201611	2016	2016.8384	IRN	IRAN	IRN								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-6.92090395480226	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171106174500	https://www.thesun.co.uk/news/4855508/calls-to-sack-boris-johnson-after-he-makes-gaffe-which-could-condemn-british-mum-to-five-years-in-iranian-prison/
704385448	20161106	201611	2016	2016.8384	MED	PUBLIC RADIO						MED			MEX	MEXICO	MEX								1	010	010	01	1	0.0	2	1	2	2.20338983050848	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171106174500	http://thefulcrum.ca/arts/album-review-weezer-%E2%97%8F-pacific-daydream-510/
704385449	20161106	201611	2016	2016.8384	MMR	MYANMAR	MMR																		1	085	085	08	2	7.0	10	1	10	-3.40030911901082	1	Cambodia	CB	CB		13	105	CB	0								1	Cambodia	CB	CB		13	105	CB	20171106174500	http://wwd.com/business-news/government-trade/buyers-concerned-over-ethnic-cleansing-in-myanmar-cambodias-political-unrest-11038139/
704385450	20161106	201611	2016	2016.8384	OPP	MAIN OPPOSITION						OPP													0	020	020	02	1	3.0	10	1	10	3.02521008403362	4	Yaounde, Centre, Cameroon	CM	CM11	18585	3.86667	11.5167	-3160026	0								4	Yaounde, Centre, Cameroon	CM	CM11	18585	3.86667	11.5167	-3160026	20171106174500	https://www.today.ng/news/africa/30313/cameroons-president-paul-biya-clocks-35-years-office
704385451	20161106	201611	2016	2016.8384	PHL	PHILIPPINE	PHL																		1	190	190	19	4	-10.0	1	1	1	1.94805194805195	4	Lapanday, Davao City, Philippines	RP	RPC3	24267	7.13639	125.586	-2432132	0								4	Lapanday, Davao City, Philippines	RP	RPC3	24267	7.13639	125.586	-2432132	20171106174500	http://www.philstar.com/newsmakers/2017/11/07/1756257/why-we-fight
704385452	20161106	201611	2016	2016.8384	PHL	PHILIPPINE	PHL																		1	190	190	19	4	-10.0	1	1	1	1.94805194805195	4	Lapanday, Davao City, Philippines	RP	RPC3	24267	7.13639	125.586	-2432132	0								5	Makati City, San Pedro Makati, Philippines	RP	RPK4	24229	14.5548	121.019	-2436127	20171106174500	http://www.philstar.com/newsmakers/2017/11/07/1756257/why-we-fight
704385453	20161106	201611	2016	2016.8384	REF	RETURNEE						REF													1	023	023	02	1	3.4	3	1	3	-0.33783783783784	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	0								4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	20171106174500	http://www.gambianewsonline.com/gambian-migrant-returnees-regret-perilous-journey/
704385454	20161106	201611	2016	2016.8384	REF	RETURNEE						REF			EUR	EUROPE	EUR								1	042	042	04	1	1.9	3	1	3	-0.33783783783784	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	4	Sukuta, Western, Gambia	GA	GA05	16439	13.1833	-16.5833	-1201438	20171106174500	http://www.gambianewsonline.com/gambian-migrant-returnees-regret-perilous-journey/
704385455	20161106	201611	2016	2016.8384	TUR	TURKEY	TUR								MOS	MUSLIM CLERIC				MOS					1	112	112	11	3	-2.0	3	1	3	-3.39805825242718	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Eritrea	ER	ER		15	39	ER	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171106174500	http://www.aljazeera.com/news/2017/11/turkey-resume-issuing-immigrant-visas-171106155537562.html
704385456	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	1	1	1	0.1418439716312	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171106174500	http://www.qconline.com/news/local/geneseo-couple-pilots-their-own-plane-in-trip-around-the/article_420d6fa6-c0c1-5876-a049-891035cadb09.html
