704095183	20161105	201611	2016	2016.8356	BUS	TRADER						BUS			BUSCVL	TRADER						BUS	CVL		1	051	051	05	1	3.4	10	1	10	-2.42914979757085	0								0								0								20171105153000	http://www.hindustantimes.com/jaipur/rajasthan-traders-to-observe-black-day-on-nov-8/story-shDiInoKoS0YuXEvDYAxqJ.html
704095184	20161105	201611	2016	2016.8356	CAN	CANADIAN	CAN								EDU	STUDENT						EDU			1	043	043	04	1	2.8	2	1	2	2.55402750491159	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105153000	http://www.hindustantimes.com/world-news/number-of-indian-students-in-canada-crosses-100-000/story-Etj0DGQ0WE07N0vJxg5iDJ.html
704095185	20161105	201611	2016	2016.8356	CANEDU	CANADIAN	CAN					EDU			EDU	STUDENT						EDU			1	043	043	04	1	2.8	6	1	6	2.55402750491159	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105153000	http://www.hindustantimes.com/world-news/number-of-indian-students-in-canada-crosses-100-000/story-Etj0DGQ0WE07N0vJxg5iDJ.html
704095186	20161105	201611	2016	2016.8356	CVL	VILLAGE						CVL													0	081	081	08	2	5.0	24	8	24	-2.7921184947872	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171105153000	http://www.krmg.com/news/national/booze-the-ballot-utah-dry-town-mulls-allowing-alcohol/i3VWSu3T5JWI6qhT0pEDHK/
704095187	20161105	201611	2016	2016.8356	CVL	VOTER						CVL													0	172	172	17	4	-5.0	24	8	24	-2.7921184947872	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171105153000	http://www.krmg.com/news/national/booze-the-ballot-utah-dry-town-mulls-allowing-alcohol/i3VWSu3T5JWI6qhT0pEDHK/
704095188	20161105	201611	2016	2016.8356	CVL	VOTER						CVL			USA	WISCONSIN	USA								0	172	172	17	4	-5.0	40	8	40	-2.7921184947872	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171105153000	http://www.krmg.com/news/national/booze-the-ballot-utah-dry-town-mulls-allowing-alcohol/i3VWSu3T5JWI6qhT0pEDHK/
704095189	20161105	201611	2016	2016.8356	EDU	STUDENT						EDU			CAN	CANADIAN	CAN								1	042	042	04	1	1.9	1	1	1	2.55402750491159	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105153000	http://www.hindustantimes.com/world-news/number-of-indian-students-in-canada-crosses-100-000/story-Etj0DGQ0WE07N0vJxg5iDJ.html
704095190	20161105	201611	2016	2016.8356	EDU	STUDENT						EDU			CAN	CANADIAN	CAN								1	042	042	04	1	1.9	1	1	1	2.55402750491159	1	India	IN	IN		20	77	IN	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105153000	http://www.hindustantimes.com/world-news/number-of-indian-students-in-canada-crosses-100-000/story-Etj0DGQ0WE07N0vJxg5iDJ.html
704095191	20161105	201611	2016	2016.8356	EDU	STUDENT						EDU			CANEDU	CANADIAN	CAN					EDU			1	042	042	04	1	1.9	6	1	6	2.55402750491159	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105153000	http://www.hindustantimes.com/world-news/number-of-indian-students-in-canada-crosses-100-000/story-Etj0DGQ0WE07N0vJxg5iDJ.html
704095192	20161105	201611	2016	2016.8356	USA	WISCONSIN	USA								CVL	VILLAGE						CVL			0	081	081	08	2	5.0	40	8	40	-2.7921184947872	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171105153000	http://www.krmg.com/news/national/booze-the-ballot-utah-dry-town-mulls-allowing-alcohol/i3VWSu3T5JWI6qhT0pEDHK/
704095193	20171006	201710	2017	2017.7562	CHE	BASEL	CHE								USA	UNITED STATES	USA								1	192	192	19	4	-9.5	1	1	1	4.51306413301663	3	Metropolitan Museum Of Art, New York, United States	US	USNY	NY061	40.7795	-73.9629	957042	3	Metropolitan Museum Of Art, New York, United States	US	USNY		40.7795	-73.9629	957042	3	Metropolitan Museum Of Art, New York, United States	US	USNY		40.7795	-73.9629	957042	20171105153000	https://www.wmagazine.com/story/bass-museum-miami-reopen-ugo-rondinone-instagram
704095194	20171006	201710	2017	2017.7562	CHE	BASEL	CHE								USA	MIAMI	USA								1	192	192	19	4	-9.5	3	1	3	4.51306413301663	1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	20171105153000	https://www.wmagazine.com/story/bass-museum-miami-reopen-ugo-rondinone-instagram
704095195	20171006	201710	2017	2017.7562	DNK	DENMARK	DNK								ESP	BARCELONA	ESP								1	042	042	04	1	1.9	1	1	1	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095196	20171006	201710	2017	2017.7562	DNK	DENMARK	DNK								ESP	SPAIN	ESP								1	042	042	04	1	1.9	1	1	1	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095197	20171006	201710	2017	2017.7562	DNK	DENMARK	DNK								ESP	BARCELONA	ESP								1	042	042	04	1	1.9	3	1	3	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095198	20171006	201710	2017	2017.7562	DNK	DENMARK	DNK								EUR	EUROPE	EUR								1	042	042	04	1	1.9	3	1	3	-1.08303249097473	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095199	20171006	201710	2017	2017.7562	DNK	DENMARK	DNK								EUR	EUROPE	EUR								1	042	042	04	1	1.9	1	1	1	-1.08303249097473	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095200	20171006	201710	2017	2017.7562	DNK	DENMARK	DNK								EUR	EUROPE	EUR								1	042	042	04	1	1.9	1	1	1	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095201	20171006	201710	2017	2017.7562	ESP	BARCELONA	ESP								DNK	DENMARK	DNK								1	043	043	04	1	2.8	1	1	1	-1.08303249097473	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095202	20171006	201710	2017	2017.7562	ESP	SPAIN	ESP								DNK	DENMARK	DNK								1	043	043	04	1	2.8	1	1	1	-1.08303249097473	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095203	20171006	201710	2017	2017.7562	ESP	BARCELONA	ESP								DNK	DENMARK	DNK								1	043	043	04	1	2.8	3	1	3	-1.08303249097473	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095204	20171006	201710	2017	2017.7562	ESP	SPAIN	ESP								EUR	EUROPE	EUR								1	042	042	04	1	1.9	3	1	3	-1.08303249097473	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095205	20171006	201710	2017	2017.7562	ESP	SPAIN	ESP								EUR	EUROPE	EUR								1	042	042	04	1	1.9	2	1	2	-1.08303249097473	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095206	20171006	201710	2017	2017.7562	ESP	BARCELONA	ESP								FRA	FRANCE	FRA								1	043	043	04	1	2.8	1	1	1	-1.08303249097473	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095207	20171006	201710	2017	2017.7562	ESP	BARCELONA	ESP								FRA	FRANCE	FRA								1	043	043	04	1	2.8	3	1	3	-1.08303249097473	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095208	20171006	201710	2017	2017.7562	ESP	SPAIN	ESP								FRA	FRANCE	FRA								1	043	043	04	1	2.8	1	1	1	-1.08303249097473	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095209	20171006	201710	2017	2017.7562	EUR	EUROPE	EUR								DNK	DENMARK	DNK								1	043	043	04	1	2.8	5	1	5	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095210	20171006	201710	2017	2017.7562	EUR	EUROPE	EUR								ESP	SPAIN	ESP								1	043	043	04	1	2.8	5	1	5	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095211	20171006	201710	2017	2017.7562	EUR	EUROPE	EUR								FRA	FRANCE	FRA								1	043	043	04	1	2.8	3	1	3	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095212	20171006	201710	2017	2017.7562	EUR	EUROPE	EUR								FRA	FRANCE	FRA								1	043	043	04	1	2.8	2	1	2	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095213	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								ESP	BARCELONA	ESP								1	042	042	04	1	1.9	1	1	1	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095214	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								ESP	SPAIN	ESP								1	042	042	04	1	1.9	1	1	1	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095215	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								EUR	EUROPE	EUR								1	042	042	04	1	1.9	3	1	3	-1.08303249097473	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095216	20171006	201710	2017	2017.7562	FRA	FRANCE	FRA								EUR	EUROPE	EUR								1	042	042	04	1	1.9	2	1	2	-1.08303249097473	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	4	Bornholm, Hovedstaden, Denmark	DA	DA17	40855	55.1667	15	-2740389	20171105153000	http://missoulian.com/business/joanna-shelton-trip-shows-changes-in-the-world/article_6ecc86f4-090d-5e4e-8aeb-aad5fe1a5645.html
704095217	20171006	201710	2017	2017.7562	GOV	PRESIDENT						GOV													0	026	026	02	1	4.0	5	1	5	-2.02020202020202	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171105153000	http://www.washingtonexaminer.com/conservative-groups-pledge-tens-of-millions-to-help-trump-gop-deliver-tax-reform-by-christmas/article/2639673
704095218	20171006	201710	2017	2017.7562	GOV	PRESIDENT						GOV			USA	WASHINGTON	USA								1	013	013	01	1	0.4	16	1	16	2.05128205128205	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20171105153000	https://oldies1390.iheart.com/content/2017-11-05-blackwater-founder-erik-prince-considering-unlikely-senate-run/
