704919541	20161108	201611	2016	2016.8438	AUS	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	1.45089285714286	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	20171108081500	http://www.altmedia.net.au/boomalli-turns-30/128275
704919542	20161108	201611	2016	2016.8438	BUS	BUSINESS						BUS			AUS	AUSTRALIA	AUS								0	013	013	01	1	0.4	5	1	5	3.63636363636363	4	Manuka, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.8333	175.817	-1513308	4	Manuka, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.8333	175.817	-1513308	4	Manuka, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.8333	175.817	-1513308	20171108081500	http://www.dailymail.co.uk/femail/article-5060771/The-beauty-ingredients-celebrity-skin.html
704919543	20161108	201611	2016	2016.8438	BUS	EMPLOYER						BUS			CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	3	1	3	7.88732394366197	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171108081500	http://www.outinperth.com/proud-awards-2017-winners-list/
704919544	20161108	201611	2016	2016.8438	CHN	SHANGHAI	CHN								NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	10	1	10	0.467289719626168	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	New Zealand	NZ	NZ		-42	174	NZ	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108081500	http://dailymailnews.com/2017/11/08/icebreaker-sets-sail-on-chinas-34th-antarctic-expedition/
704919545	20161108	201611	2016	2016.8438	EUR	EUROPE	EUR								JOREDU	JORDAN	JOR					EDU			0	193	193	19	4	-10.0	10	1	10	1.9211324570273	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171108081500	https://theithacan.org/news/ic-student-film-wins-first-place-in-international-film-festival/
704919546	20161108	201611	2016	2016.8438	GBR	EDINBURGH	GBR								COP	POLICE						COP			0	012	012	01	1	-0.4	10	1	10	-6.60792951541851	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20171108081500	http://www.scotsman.com/news/opinion/leader-comment-elizabeth-bowe-s-murder-is-further-evidence-that-police-scotland-has-a-problem-1-4607429
704919547	20161108	201611	2016	2016.8438	GOVMED	TRANSPORT MINIST						GOV	MED		GOV	CHIEF EXECUTIVE						GOV			0	020	020	02	1	3.0	5	1	5	0.56338028169014	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171108081500	http://railpage.com.au/news/s/v-line-trains-run-on-cup-day-schedule-even-though-bendigo-does-not-observe-public-holiday
704919548	20161108	201611	2016	2016.8438	GOVMED	TRANSPORT MINIST						GOV	MED		GOV	CHIEF EXECUTIVE						GOV			0	020	020	02	1	3.0	3	1	3	0.56338028169014	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171108081500	http://railpage.com.au/news/s/v-line-trains-run-on-cup-day-schedule-even-though-bendigo-does-not-observe-public-holiday
704919549	20161108	201611	2016	2016.8438	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			IRL	IRELAND	IRL								1	100	100	10	3	-5.0	10	1	10	-3.23809523809524	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171108081500	http://www.ejinsight.com/20171108-apple-chose-jersey-as-new-offshore-tax-haven-paradise-papers/
704919550	20161108	201611	2016	2016.8438	IRN	IRAN	IRN								LAB	WORKER						LAB			0	173	173	17	4	-5.0	1	1	1	-2.4024024024024	1	Iran	IR	IR		32	53	IR	1	Israel	IS	IS		31.5	34.75	IS	1	Iran	IR	IR		32	53	IR	20171108081500	http://iwradio.co.uk/2017/11/08/priti-patel-had-two-more-unauthorised-meetings-with-israelis/
704919551	20161108	201611	2016	2016.8438	NZL	NEW ZEALAND	NZL								CHN	SHANGHAI	CHN								1	042	042	04	1	1.9	8	1	8	0.467289719626168	4	Xuelong, Guangdong, China	CH	CH30	13046	23.4652	116.65	9200270	4	Xuelong, Guangdong, China	CH	CH30	13046	23.4652	116.65	9200270	4	Xuelong, Guangdong, China	CH	CH30	13046	23.4652	116.65	9200270	20171108081500	http://dailymailnews.com/2017/11/08/icebreaker-sets-sail-on-chinas-34th-antarctic-expedition/
704919552	20161108	201611	2016	2016.8438	NZL	NEW ZEALAND	NZL								CHN	SHANGHAI	CHN								1	042	042	04	1	1.9	2	1	2	0.467289719626168	1	New Zealand	NZ	NZ		-42	174	NZ	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171108081500	http://dailymailnews.com/2017/11/08/icebreaker-sets-sail-on-chinas-34th-antarctic-expedition/
704919553	20171009	201710	2017	2017.7644											JUD	ADVOCATE						JUD			0	046	046	04	1	7.0	5	1	5	-2.97297297297297	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171108081500	http://www.ejinsight.com/20171108-legislator-seeks-help-from-uk-authorities-on-cy-leung-s-ugl-saga/
704919554	20171009	201710	2017	2017.7644											JUD	ADVOCATE						JUD			0	120	120	12	3	-4.0	5	1	5	-2.97297297297297	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171108081500	http://www.ejinsight.com/20171108-legislator-seeks-help-from-uk-authorities-on-cy-leung-s-ugl-saga/
