704986970	20161108	201611	2016	2016.8438											GOV	PRESIDENT						GOV			0	0353	035	03	1	7.0	4	1	4	0.51216389244558	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108130000	http://www.onenewspage.com/topic/Forbidden_City.htm
704986971	20161108	201611	2016	2016.8438											GOV	PRESIDENT						GOV			0	0841	084	08	2	7.0	4	1	4	0.51216389244558	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108130000	http://www.onenewspage.com/topic/Forbidden_City.htm
704986972	20161108	201611	2016	2016.8438	BUS	INVESTOR						BUS													1	0311	031	03	1	5.2	10	1	10	1.30548302872062	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171108130000	https://www.dealstreetasia.com/stories/apac-digest-zoyi-triple-w-japan-bottlesxo-funding-85797/
704986973	20161108	201611	2016	2016.8438	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	0353	035	03	1	7.0	2	1	2	0.51216389244558	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Singapore	SN	SN		1.366667	103.8	SN	20171108130000	http://www.onenewspage.com/topic/Forbidden_City.htm
704986974	20161108	201611	2016	2016.8438	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	0841	084	08	2	7.0	2	1	2	0.51216389244558	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Singapore	SN	SN		1.366667	103.8	SN	20171108130000	http://www.onenewspage.com/topic/Forbidden_City.htm
704986975	20161108	201611	2016	2016.8438	ESP	SPAIN	ESP								GBRGIB	GIBRALTAR	GBR								0	112	112	11	3	-2.0	8	1	8	-6.28366247755834	1	Spain	SP	SP		40	-4	SP	1	Gibraltar	GI	GI		36.133333	-5.35	GI	1	Gibraltar	GI	GI		36.133333	-5.35	GI	20171108130000	http://www.theolivepress.es/spain-news/2017/11/08/net-mare-spanish-fishing-vessels-show-total-disregard-for-gibraltar-territorial-waters/
704986976	20161108	201611	2016	2016.8438	ESP	SPAIN	ESP								GBRGIB	GIBRALTAR	GBR								0	112	112	11	3	-2.0	2	1	2	-6.28366247755834	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171108130000	http://www.theolivepress.es/spain-news/2017/11/08/net-mare-spanish-fishing-vessels-show-total-disregard-for-gibraltar-territorial-waters/
704986977	20161108	201611	2016	2016.8438	GOV	GOVERNMENT						GOV			MED	TELECOM FIRM						MED			0	0841	084	08	2	7.0	5	1	5	2.61780104712042	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108130000	http://www.mobilenewscwp.co.uk/2017/11/08/uk-will-forefront-5g/
704986978	20161108	201611	2016	2016.8438	GOV	PRESIDENT						GOV			shn	SHAN			shn						0	043	043	04	1	2.8	3	1	3	0.51216389244558	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108130000	http://www.onenewspage.com/topic/Forbidden_City.htm
704986979	20161108	201611	2016	2016.8438	IRN	IRAN	IRN								REL	PILGRIM									1	043	043	04	1	2.8	4	1	4	0.462962962962964	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	4	Karbala, Hormozgan, Iran	IR	IR11	41051	25.7269	58.8531	-3761681	20171108130000	https://www.tasnimnews.com/en/news/2017/11/08/1568423/routes-to-karbala-packed-with-pilgrims-ahead-of-arbaeen
