703413013	20161102	201611	2016	2016.8274	AUS	AUSTRALIA	AUS								COP	POLICE OFFICER						COP			1	015	015	01	1	0.0	2	1	2	-9.78260869565222	4	Beauty Point, Tasmania, Australia	AS	AS06	5353	-41.1566	146.821	-1558085	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Beauty Point, Tasmania, Australia	AS	AS06	5353	-41.1566	146.821	-1558085	20171102220000	http://www.examiner.com.au/story/5031575/sophie-monks-tasmanian-stalker-facing-jail-time-over-police-assault/
703413014	20161102	201611	2016	2016.8274	AUS	AUSTRALIA	AUS								COP	POLICE OFFICER						COP			1	015	015	01	1	0.0	4	1	4	-9.78260869565222	4	Beauty Point, Tasmania, Australia	AS	AS06	5353	-41.1566	146.821	-1558085	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	20171102220000	http://www.examiner.com.au/story/5031575/sophie-monks-tasmanian-stalker-facing-jail-time-over-police-assault/
703413015	20161102	201611	2016	2016.8274	AUS	AUSTRALIA	AUS								COP	POLICE OFFICER						COP			1	180	180	18	4	-9.0	6	1	6	-9.78260869565222	4	Beauty Point, Tasmania, Australia	AS	AS06	5353	-41.1566	146.821	-1558085	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	20171102220000	http://www.examiner.com.au/story/5031575/sophie-monks-tasmanian-stalker-facing-jail-time-over-police-assault/
703413016	20161102	201611	2016	2016.8274	AUSJUD	AUSTRALIA	AUS					JUD			COP	POLICE OFFICER						COP			1	015	015	01	1	0.0	2	1	2	-9.78260869565222	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	20171102220000	http://www.examiner.com.au/story/5031575/sophie-monks-tasmanian-stalker-facing-jail-time-over-police-assault/
703413017	20161102	201611	2016	2016.8274	AUSJUD	AUSTRALIA	AUS					JUD			COP	POLICE OFFICER						COP			1	180	180	18	4	-9.0	2	1	2	-9.78260869565222	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	20171102220000	http://www.examiner.com.au/story/5031575/sophie-monks-tasmanian-stalker-facing-jail-time-over-police-assault/
703413018	20161102	201611	2016	2016.8274	CAN	CANADA	CAN								IGOUNO	UNITED NATIONS		UNO				IGO			1	073	073	07	2	7.4	10	1	10	-5.18518518518519	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	20171102220000	http://medicinehatnews.com/news/national-news/2017/11/02/refugee-admissions-plan-sets-off-sighs-of-disappointment-as-global-crises-worsen/
703413019	20161102	201611	2016	2016.8274	CAN	CANADA	CAN								IGOUNO	UNITED NATIONS		UNO				IGO			1	073	073	07	2	7.4	30	2	30	-1.00378186024008	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171102220000	http://nationalpost.com/pmn/news-pmn/canada-news-pmn/refugee-admissions-plan-sets-off-sighs-of-disappointment-as-global-crises-worsen
703413020	20161102	201611	2016	2016.8274	CAN	CANADA	CAN								JAMCOP	KINGSTON	JAM					COP			0	010	010	01	1	0.0	4	1	4	-5.12957520705316	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171102220000	http://www.thewhig.com/2017/11/02/in-the-courts-sept-18-to-22
703413021	20161102	201611	2016	2016.8274	CAN	CANADIAN	CAN								REF	REFUGEE						REF			1	051	051	05	1	3.4	10	1	10	-5.18518518518519	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	20171102220000	http://medicinehatnews.com/news/national-news/2017/11/02/refugee-admissions-plan-sets-off-sighs-of-disappointment-as-global-crises-worsen/
703413022	20161102	201611	2016	2016.8274	CAN	OTTAWA	CAN								REF	REFUGEE						REF			1	051	051	05	1	3.4	30	2	30	-1.00378186024008	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171102220000	http://nationalpost.com/pmn/news-pmn/canada-news-pmn/refugee-admissions-plan-sets-off-sighs-of-disappointment-as-global-crises-worsen
