704639069	20171107	201711	2017	2017.8411	CRM	ASSAILANT						CRM			ran	RANA			ran						1	193	193	19	4	-10.0	2	1	2	-6.28930817610063	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20171107124500	http://dunyanews.tv/en/Pakistan/413328-Pakistani-diplomat-murdered-in-Afghanistan-laid-to-rest
704639070	20171107	201711	2017	2017.8411	CRM	ASSAILANT						CRM			ran	RANA			ran						1	193	193	19	4	-10.0	6	1	6	-6.28930817610063	4	Torkham, Nangarhar, Afghanistan	AF	AF18	3667	34.131	71.082	-3395303	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	4	Torkham, Nangarhar, Afghanistan	AF	AF18	3667	34.131	71.082	-3395303	20171107124500	http://dunyanews.tv/en/Pakistan/413328-Pakistani-diplomat-murdered-in-Afghanistan-laid-to-rest
704639071	20171107	201711	2017	2017.8411	CVL	VOTER						CVL													0	010	010	01	1	0.0	6	1	6	-2.35294117647059	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171107124500	https://thewest.com.au/politics/qld-leaders-hope-for-lucky-cup-day-ng-s-1794482
704639072	20171107	201711	2017	2017.8411	CVL	CITIZEN						CVL													1	012	012	01	1	-0.4	3	1	3	2.3370233702337	3	Mercy Medical Center, Illinois, United States	US	USIL	IL031	41.7436	-87.8467	1737227	0								3	Mercy Medical Center, Illinois, United States	US	USIL		41.7436	-87.8467	1737227	20171107124500	http://www.clintonherald.com/news/local_news/donations-needed-to-stock-pantry-shelves/article_5f1c2f55-67b6-51dc-a0de-7180d3e3c8f5.html
704639073	20171107	201711	2017	2017.8411	CVL	VOTER						CVL													0	014	014	01	1	0.0	8	1	8	0.13831258644537	3	State Of Ohio, Ohio, United States	US	USOH	OH117	40.2503	-83.0002	1085497	0								3	State Of Ohio, Ohio, United States	US	USOH		40.2503	-83.0002	1085497	20171107124500	https://www.timesjournal.com/news/article_e0be6a15-c97c-55cf-a715-dec69eeec914.html
704639074	20171107	201711	2017	2017.8411	CVL	VOTER						CVL													1	014	014	01	1	0.0	10	1	10	-0.854700854700855	3	Lancaster County, Pennsylvania, United States	US	USPA	PA071	40.2504	-76.25	1209181	0								3	Lancaster County, Pennsylvania, United States	US	USPA		40.2504	-76.25	1209181	20171107124500	http://www.witf.org/news/2017/11/voters-head-to-the-polls-in-pa-today-for-off-year-election.php
704639075	20171107	201711	2017	2017.8411	CVL	VOTER						CVL													1	014	014	01	1	0.0	4	1	4	-3.46534653465346	3	Monroe County, New York, United States	US	USNY	NY055	43.1501	-77.6831	974126	0								3	Monroe County, New York, United States	US	USNY		43.1501	-77.6831	974126	20171107124500	http://www.rochesterfirst.com/news/local-news/voters-get-ready-to-head-to-the-polls-on-election-day-2017/852748034
704639076	20171107	201711	2017	2017.8411	CVL	COMMUNITY						CVL													0	041	041	04	1	1.0	10	1	10	-0.48309178743962	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171107124500	http://www.dailyrecord.co.uk/news/local-news/objections-phone-mast-proposal-near-11479968
704639077	20171107	201711	2017	2017.8411	CVL	RESIDENTS						CVL													1	042	042	04	1	1.9	2	1	2	5.60747663551402	4	Susay, Quba, Azerbaijan	AJ	AJ42	25044	41.3091	48.291	-2708731	0								4	Susay, Quba, Azerbaijan	AJ	AJ42	25044	41.3091	48.291	-2708731	20171107124500	http://en.apa.az/azerbaijani-news/social-news/u-s-ambassador-visits-guba-district.html
704639078	20171107	201711	2017	2017.8411	CVL	POPULATION						CVL													1	042	042	04	1	1.9	2	1	2	-8.75912408759124	4	Mandalay, Mandalay, Myanmar	BM	BM08	41806	22	96.0833	-427446	0								4	Mandalay, Mandalay, Myanmar	BM	BM08	41806	22	96.0833	-427446	20171107124500	http://rinf.com/alt-news/newswire/terrorism-white-mens-murderous-rage/
704639079	20171107	201711	2017	2017.8411	CVL	CITIZEN						CVL													0	070	070	07	2	7.0	1	1	1	-0.9009009009009	1	Nicaragua	NU	NU		13	-85	NU	0								1	Nicaragua	NU	NU		13	-85	NU	20171107124500	http://www.star1021fm.com/news/national/dhs-ends-protections-for-thousands-of-central-americans
704639080	20171107	201711	2017	2017.8411	CVL	RESIDENTS						CVL													1	120	120	12	3	-4.0	5	1	5	-0.75614366729679	4	Ainoura, Nagasaki, Japan	JA	JA27	35427	33.2	129.65	-225035	0								4	Ainoura, Nagasaki, Japan	JA	JA27	35427	33.2	129.65	-225035	20171107124500	http://english.ryukyushimpo.jp/2017/11/07/28000/
704639081	20171107	201711	2017	2017.8411	CVL	VILLAGE						CVL													1	141	141	14	3	-6.5	10	1	10	-0.48309178743962	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171107124500	http://www.dailyrecord.co.uk/news/local-news/objections-phone-mast-proposal-near-11479968
704639082	20171107	201711	2017	2017.8411	CVL	VOTER						CVL													1	160	160	16	4	-4.0	10	1	10	-4.296875	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107124500	http://theprovince.com/opinion/letters/letters-november-7-2017/wcm/ad3aa0c8-427b-48f1-a65f-1c5205ce2174
704639083	20171107	201711	2017	2017.8411	CVL	CIVILIAN						CVL													1	190	190	19	4	-10.0	1	1	1	-4.81481481481482	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	0								4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	20171107124500	https://www.iraqinews.com/arab-world-news/airstrike-eastern-countryside-deir-ezzor-leaves-casualties/
704639084	20171107	201711	2017	2017.8411	CVL	ENGINEER						CVL			AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	20	2	20	5.43128049341802	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171107124500	https://www.cio.co.nz/jobs/view/31573/devops-engineer/
704639085	20171107	201711	2017	2017.8411	CVL	RESIDENTS						CVL			AZE	AZERBAIJAN	AZE								1	042	042	04	1	1.9	6	1	6	5.60747663551402	4	Susay, Quba, Azerbaijan	AJ	AJ42	25044	41.3091	48.291	-2708731	4	Susay, Quba, Azerbaijan	AJ	AJ42	25044	41.3091	48.291	-2708731	4	Susay, Quba, Azerbaijan	AJ	AJ42	25044	41.3091	48.291	-2708731	20171107124500	http://en.apa.az/azerbaijani-news/social-news/u-s-ambassador-visits-guba-district.html
704639086	20171107	201711	2017	2017.8411	CVL	RESIDENTS						CVL			AZE	AZERBAIJAN	AZE								1	043	043	04	1	2.8	2	1	2	5.60747663551402	4	Alpan, Quba, Azerbaijan	AJ	AJ42	25044	41.3866	48.4301	-2704835	4	Alpan, Quba, Azerbaijan	AJ	AJ42	25044	41.3866	48.4301	-2704835	4	Alpan, Quba, Azerbaijan	AJ	AJ42	25044	41.3866	48.4301	-2704835	20171107124500	http://en.apa.az/azerbaijani-news/social-news/u-s-ambassador-visits-guba-district.html
704639087	20171107	201711	2017	2017.8411	CVL	RESIDENTS						CVL			AZECVL	AZERBAIJAN	AZE					CVL			1	042	042	04	1	1.9	4	1	4	5.60747663551402	4	Alpan, Quba, Azerbaijan	AJ	AJ42	25044	41.3866	48.4301	-2704835	4	Susay, Quba, Azerbaijan	AJ	AJ42	25044	41.3091	48.291	-2708731	4	Alpan, Quba, Azerbaijan	AJ	AJ42	25044	41.3866	48.4301	-2704835	20171107124500	http://en.apa.az/azerbaijani-news/social-news/u-s-ambassador-visits-guba-district.html
704639088	20171107	201711	2017	2017.8411	CVL	SETTLEMENT						CVL			BUS	TOP EXECUTIVE						BUS			1	071	071	07	2	7.4	8	1	8	-3.81679389312977	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171107124500	http://www.4-traders.com/NIKKEI-4987/news/News-Highlights-Top-Global-Markets-News-of-the-Day-25455133/
704639089	20171107	201711	2017	2017.8411	CVL	ENGINEER						CVL			BUSMED	COMPANY						BUS	MED		1	111	111	11	3	-2.0	10	1	10	0.497512437810942	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107124500	https://www.prnewswire.com/news-releases/new-study-shows-60-of-the-engineers-buying-process-happens-online-300550285.html
704639090	20171107	201711	2017	2017.8411	CVL	NEIGHBORHOOD						CVL			EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	2.13178294573643	3	Chicago Heights, Illinois, United States	US	USIL	IL031	41.5061	-87.6356	406039	3	Chicago Heights, Illinois, United States	US	USIL		41.5061	-87.6356	406039	3	Chicago Heights, Illinois, United States	US	USIL		41.5061	-87.6356	406039	20171107124500	http://www.nwitimes.com/news/education/longfellow-elementary-in-calumet-township-honors-veterans/article_368dff00-34fd-571a-b75b-d7d3861ec5f1.html
704639091	20171107	201711	2017	2017.8411	CVL	RESIDENTS						CVL			ITA	PIEDMONT	ITA								1	051	051	05	1	3.4	2	1	2	1.81818181818182	3	Piedmont, Virginia, United States	US	USVA	VA121	37.1001	-80.2189	1472274	3	Piedmont, Virginia, United States	US	USVA	VA121	37.1001	-80.2189	1472274	3	Piedmont, Virginia, United States	US	USVA	VA121	37.1001	-80.2189	1472274	20171107124500	http://www.fauquier.com/opinion/guest-opinion-make-your-voice-heard-on-the-fate-of/article_72563306-c379-11e7-9bae-57ca51cbc034.html
704639092	20171107	201711	2017	2017.8411	CVL	MIGRANT						CVL			ITA	ITALIAN	ITA								1	090	090	09	2	-2.0	6	1	6	-7.02576112412178	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171107124500	http://www.maltatoday.com.mt/news/world/81996/26_teenage_girls_found_dead_in_the_mediterranean_sea
704639093	20171107	201711	2017	2017.8411	CVL	RESIDENTS						CVL			ITA	PIEDMONT	ITA								1	100	100	10	3	-5.0	2	1	2	1.81818181818182	3	Fauquier County, Virginia, United States	US	USVA	VA061	38.7335	-77.8164	1480120	3	Fauquier County, Virginia, United States	US	USVA		38.7335	-77.8164	1480120	3	Fauquier County, Virginia, United States	US	USVA		38.7335	-77.8164	1480120	20171107124500	http://www.fauquier.com/opinion/guest-opinion-make-your-voice-heard-on-the-fate-of/article_72563306-c379-11e7-9bae-57ca51cbc034.html
704639094	20171107	201711	2017	2017.8411	CVL	MIGRANT						CVL			LBY	LIBYA	LBY								0	043	043	04	1	2.8	2	1	2	-5	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	1	Nigeria	NI	NI		10	8	NI	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171107124500	https://af.reuters.com/article/libyaNews/idAFL5N1NC4M8
704639095	20171107	201711	2017	2017.8411	CVL	MIGRANT						CVL			LBY	LIBYA	LBY								0	043	043	04	1	2.8	2	1	2	-5	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171107124500	https://af.reuters.com/article/libyaNews/idAFL5N1NC4M8
704639096	20171107	201711	2017	2017.8411	CVL	COMMUNITY						CVL			MNCUSAMED	GOOGLE	USA					MNC	MED		1	010	010	01	1	0.0	5	1	5	-2.32558139534884	0								0								0								20171107124500	http://www.androidpolice.com/2017/11/07/pixel-2-units-making-clicking-high-pitched-sounds/
704639097	20171107	201711	2017	2017.8411	CVL	TOURIST						CVL			PER	PERU	PER								1	042	042	04	1	1.9	10	1	10	6.63349917081261	4	Machu Picchu, Cusco, Peru	PE	PE08	24084	-13.1583	-72.5314	-353770	4	Machu Picchu, Cusco, Peru	PE	PE08	24084	-13.1583	-72.5314	-353770	4	Machu Picchu, Cusco, Peru	PE	PE08	24084	-13.1583	-72.5314	-353770	20171107124500	http://www.thejakartapost.com/travel/2017/11/07/peru-launches-its-new-tourism-campaign.html
704639098	20171107	201711	2017	2017.8411	CVL	CIVILIAN						CVL			SAU	SAUDI ARABIA	SAU								0	182	182	18	4	-9.5	1	1	1	-6.64857530529173	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Hudaydah, Al ?udaydah, Yemen	YM	YM08	32740	14.7978	42.9545	-3183075	20171107124500	http://www.islamicinvitationturkey.com/2017/11/07/fear-of-blasphemous-saudi-army-yemen-hezbollah-ansarullah-commanders-inspect-naval-missiles-at-hudaydah-exhibition/
704639099	20171107	201711	2017	2017.8411	CVL	CIVILIAN						CVL			SAU	SAUDI ARABIA	SAU								0	182	182	18	4	-9.5	2	1	2	-6.64857530529173	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Hudaydah, Al ?udaydah, Yemen	YM	YM08	32740	14.7978	42.9545	-3183075	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107124500	http://www.islamicinvitationturkey.com/2017/11/07/fear-of-blasphemous-saudi-army-yemen-hezbollah-ansarullah-commanders-inspect-naval-missiles-at-hudaydah-exhibition/
704639100	20171107	201711	2017	2017.8411	CVL	CIVILIAN						CVL			SAU	SAUDI	SAU								0	182	182	18	4	-9.5	4	1	4	-6.64857530529173	4	Hudaydah, Al ?udaydah, Yemen	YM	YM08	32740	14.7978	42.9545	-3183075	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Hudaydah, Al ?udaydah, Yemen	YM	YM08	32740	14.7978	42.9545	-3183075	20171107124500	http://www.islamicinvitationturkey.com/2017/11/07/fear-of-blasphemous-saudi-army-yemen-hezbollah-ansarullah-commanders-inspect-naval-missiles-at-hudaydah-exhibition/
704639101	20171107	201711	2017	2017.8411	CVL	SETTLEMENT						CVL			SAUBUS	SAUDI ARABIA	SAU					BUS			1	071	071	07	2	7.4	2	1	2	-3.81679389312977	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171107124500	http://www.4-traders.com/NIKKEI-4987/news/News-Highlights-Top-Global-Markets-News-of-the-Day-25455133/
704639102	20171107	201711	2017	2017.8411	CVL	CIVILIAN						CVL			SYR	SYRIA	SYR								1	190	190	19	4	-10.0	2	1	2	-4.81481481481482	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	1	Russia	RS	RS		60	100	RS	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	20171107124500	https://www.iraqinews.com/arab-world-news/airstrike-eastern-countryside-deir-ezzor-leaves-casualties/
704639103	20171107	201711	2017	2017.8411	CVL	TOURIST						CVL			USA	PENNSYLVANIA	USA								1	036	036	03	1	4.0	10	1	10	3.33333333333333	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171107124500	http://wjhl.com/ap/pennsylvanias-new-signs-urge-tourists-to-pursue-happiness/
704639104	20171107	201711	2017	2017.8411	CVL	POPULATION						CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-8.75912408759124	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171107124500	http://rinf.com/alt-news/newswire/terrorism-white-mens-murderous-rage/
704639105	20171107	201711	2017	2017.8411	CVL	POPULATION						CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-8.75912408759124	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171107124500	http://rinf.com/alt-news/newswire/terrorism-white-mens-murderous-rage/
704639106	20171107	201711	2017	2017.8411	CVL	POPULATION						CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-8.75912408759124	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171107124500	http://rinf.com/alt-news/newswire/terrorism-white-mens-murderous-rage/
704639107	20171107	201711	2017	2017.8411	CVL	POPULATION						CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	5	1	5	-8.75912408759124	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171107124500	http://rinf.com/alt-news/newswire/terrorism-white-mens-murderous-rage/
704639108	20171107	201711	2017	2017.8411	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	6	1	6	1.81818181818182	3	Piedmont, Virginia, United States	US	USVA	VA121	37.1001	-80.2189	1472274	3	Piedmont, Virginia, United States	US	USVA	VA121	37.1001	-80.2189	1472274	3	Piedmont, Virginia, United States	US	USVA	VA121	37.1001	-80.2189	1472274	20171107124500	http://www.fauquier.com/opinion/guest-opinion-make-your-voice-heard-on-the-fate-of/article_72563306-c379-11e7-9bae-57ca51cbc034.html
704639109	20171107	201711	2017	2017.8411	CVL	TOURIST						CVL			USA	PENNSYLVANIA	USA								1	057	057	05	1	8.0	10	1	10	3.33333333333333	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171107124500	http://wjhl.com/ap/pennsylvanias-new-signs-urge-tourists-to-pursue-happiness/
704639110	20171107	201711	2017	2017.8411	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	100	100	10	3	-5.0	6	1	6	1.81818181818182	3	Fauquier County, Virginia, United States	US	USVA	VA061	38.7335	-77.8164	1480120	3	Fauquier County, Virginia, United States	US	USVA		38.7335	-77.8164	1480120	3	Fauquier County, Virginia, United States	US	USVA		38.7335	-77.8164	1480120	20171107124500	http://www.fauquier.com/opinion/guest-opinion-make-your-voice-heard-on-the-fate-of/article_72563306-c379-11e7-9bae-57ca51cbc034.html
704639111	20171107	201711	2017	2017.8411	CYP	CYPRUS	CYP								MNCUSA	DISNEY	USA					MNC			0	042	042	04	1	1.9	2	1	2	8.44444444444444	4	Kyrenia, Kyrenia, Cyprus	CY	CY02	14807	35.3417	33.3167	-2738466	4	Kyrenia, Kyrenia, Cyprus	CY	CY02	14807	35.3417	33.3167	-2738466	4	Kyrenia, Kyrenia, Cyprus	CY	CY02	14807	35.3417	33.3167	-2738466	20171107124500	http://www.telegraph.co.uk/travel/holidays/arena-travel/bridge-in-northern-cyprus-the-lords-palace/
704639112	20171107	201711	2017	2017.8411	CZE	CZECH REPUBLIC	CZE																		1	036	036	03	1	4.0	4	1	4	4.44444444444444	4	Hradec Kralove, Krávéadecký, Czech Republic	EZ	EZ82	14870	50.2077	15.8295	-545852	0								4	Hradec Kralove, Krávéadecký, Czech Republic	EZ	EZ82	14870	50.2077	15.8295	-545852	20171107124500	https://www.broadwayworld.com/bwwgeeks/article/Jelastic-PaaS-Reaches-Czech-Republic-with-Unispace-Hosting-Provider-20171107
704639113	20171107	201711	2017	2017.8411	CZE	CZECH	CZE								CZEMED	CZECH REPUBLIC	CZE					MED			1	010	010	01	1	0.0	4	1	4	1.24688279301746	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20171107124500	http://radio.cz/en/section/business/cez-net-income-up-13-pct-in-first-three-quarters
704639114	20171107	201711	2017	2017.8411	CZEMED	CZECH	CZE					MED													1	010	010	01	1	0.0	6	1	6	1.24688279301746	1	Bulgaria	BU	BU		43	25	BU	0								1	Bulgaria	BU	BU		43	25	BU	20171107124500	http://radio.cz/en/section/business/cez-net-income-up-13-pct-in-first-three-quarters
704639115	20171107	201711	2017	2017.8411	DEU	GERMANY	DEU																		0	070	070	07	2	7.0	2	2	2	-6.01626806662778	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171107124500	https://www.washingtonpost.com/world/europe/multiple-arrests-in-french-raids-over-suspected-attack-plot/2017/11/07/c96b7aee-c3a5-11e7-9922-4151f5ca6168_story.html
704639116	20171107	201711	2017	2017.8411	DEU	GERMAN	DEU																		1	112	112	11	3	-2.0	1	1	1	-5	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171107124500	https://af.reuters.com/article/libyaNews/idAFL5N1NC4M8
704639117	20171107	201711	2017	2017.8411	DEU	GERMAN	DEU																		1	112	112	11	3	-2.0	6	1	6	-5	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171107124500	https://af.reuters.com/article/libyaNews/idAFL5N1NC4M8
704639118	20171107	201711	2017	2017.8411	DEU	GERMAN	DEU																		1	112	112	11	3	-2.0	1	1	1	-5	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171107124500	https://af.reuters.com/article/libyaNews/idAFL5N1NC4M8
704639119	20171107	201711	2017	2017.8411	DEU	HAMBURG	DEU								CVL	RESIDENTS						CVL			0	0833	083	08	2	5.0	10	1	10	2.31023102310231	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171107124500	https://www.propertyobserver.com.au/forward-planning/investment-strategy/property-news-and-insights/77639-nov-1-airbnb.html
704639120	20171107	201711	2017	2017.8411	DEU	GERMANY	DEU								FRA	PARIS	FRA								1	050	050	05	1	3.5	6	1	6	-1.1566265060241	3	Woods Hole, Massachusetts, United States	US	USMA	MA001	41.5265	-70.6731	617060	3	Woods Hole, Massachusetts, United States	US	USMA		41.5265	-70.6731	617060	3	Woods Hole, Massachusetts, United States	US	USMA		41.5265	-70.6731	617060	20171107124500	http://e360.yale.edu/features/why-post-paris-climate-challenge-is-even-harder-than-we-thought
704639121	20171107	201711	2017	2017.8411	DEU	GERMANY	DEU								FRA	PARIS	FRA								1	050	050	05	1	3.5	4	1	4	-1.1566265060241	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171107124500	http://e360.yale.edu/features/why-post-paris-climate-challenge-is-even-harder-than-we-thought
704639122	20171107	201711	2017	2017.8411	DEU	GERMANY	DEU								GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	2	1	2	3.2983508245877	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171107124500	https://eprretailnews.com/2017/11/07/hermes-europe-appoints-carole-walker-chief-executive-officer-48495955/
704639123	20171107	201711	2017	2017.8411	DEU	GERMANY	DEU								GIN	GUINEAN	GIN								1	010	010	01	1	0.0	4	1	4	-0.93896713615024	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171107124500	http://www.empireofthekop.com/2017/11/07/naby-keitas-jaw-dropping-6-figure-fine-named-by-german-court/
704639124	20171107	201711	2017	2017.8411	DEU	GERMANY	DEU								VNM	VIETNAM	VNM								1	1821	182	18	4	-9.0	1	1	1	0.626959247648906	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	South Korea	KS	KS		37	127.5	KS	20171107124500	http://www.business-standard.com/article/news-cm/export-of-oilmeals-up-by-95-april-october-2017-117110701066_1.html
704639125	20171107	201711	2017	2017.8411	DEU	GERMANY	DEU								VNM	VIETNAM	VNM								1	1821	182	18	4	-9.0	9	1	9	0.626959247648906	1	Germany	GM	GM		51.5	10.5	GM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	South Korea	KS	KS		37	127.5	KS	20171107124500	http://www.business-standard.com/article/news-cm/export-of-oilmeals-up-by-95-april-october-2017-117110701066_1.html
704639126	20171107	201711	2017	2017.8411	DEUGOV	GERMANY	DEU					GOV			DEU	GERMANY	DEU								1	057	057	05	1	8.0	2	1	2	-0.81896551724138	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171107124500	http://mondaq.com/uk/x/643314/Patent/Update+On+Political+Developments+Concerning+The+UPC+And+Brexit
704639127	20171107	201711	2017	2017.8411	DEUGOV	GERMANY	DEU					GOV			IGOEUREECGOV	EUROPEAN COMMISSION	EUR	EEC				IGO	GOV		1	010	010	01	1	0.0	4	2	4	-2.52380952380953	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171107124500	http://uk.reuters.com/article/us-eu-germany-emissions/german-minister-warns-eu-against-toughening-car-emissions-targets-idUKKBN1D71M5
704639128	20171107	201711	2017	2017.8411	DNK	DANISH	DNK								DNKGOV	DENMARK	DNK					GOV			0	014	014	01	1	0.0	2	1	2	7.01559020044543	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20171107124500	http://www.4-traders.com/news/IEA-International-Energy-Agency-launches-the-Clean-Energy-Transitions-Programme-to-support-clean-e--25455243/
704639129	20171107	201711	2017	2017.8411	DNK	DANISH	DNK								DNKGOV	DENMARK	DNK					GOV			0	051	051	05	1	3.4	2	1	2	7.01559020044543	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20171107124500	http://www.4-traders.com/news/IEA-International-Energy-Agency-launches-the-Clean-Energy-Transitions-Programme-to-support-clean-e--25455243/
