704949280	20161108	201611	2016	2016.8438											CAN	CANADA	CAN								1	043	043	04	1	2.8	4	1	4	2.21270521056388	0								4	Little Current, Ontario, Canada	CA	CA08	12683	45.9667	-81.9333	-568045	4	Little Current, Ontario, Canada	CA	CA08	12683	45.9667	-81.9333	-568045	20171108103000	http://www.manitoulin.ca/2017/11/08/manitoulin-sea-cadet-program-offers-leadership-skills-opportunities/
704949281	20161108	201611	2016	2016.8438											JPN	JAPAN	JPN								1	036	036	03	1	4.0	2	1	2	3.48360655737705	0								4	Kambayashi, Iwate, Japan	JA	JA16	34636	39.6183	141.967	166765	4	Kambayashi, Iwate, Japan	JA	JA16	34636	39.6183	141.967	166765	20171108103000	https://www.tripadvisor.com/ShowTopic-g294232-i525-k10998903-Which_onsen_to_stay_in-Japan.html
704949282	20161108	201611	2016	2016.8438	BRA	BRAZILIAN	BRA								SAU	SAUDI	SAU								0	061	061	06	2	6.4	5	1	5	0.838574423480079	4	Arrozeira, Santa Catarina, Brazil	BR	BR26	10902	-26.7333	-49.2667	-666653	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Arrozeira, Santa Catarina, Brazil	BR	BR26	10902	-26.7333	-49.2667	-666653	20171108103000	http://www2.anba.com.br/noticia/21876797/business-opportunities/brazilian-rice-to-be-on-display-in-jeddah-fair/
704949283	20161108	201611	2016	2016.8438	BRA	BRAZIL	BRA								SAU	SAUDI ARABIA	SAU								0	061	061	06	2	6.4	2	1	2	0.838574423480079	4	Arrozeira, Santa Catarina, Brazil	BR	BR26	10902	-26.7333	-49.2667	-666653	4	Arrozeira, Santa Catarina, Brazil	BR	BR26	10902	-26.7333	-49.2667	-666653	4	Arrozeira, Santa Catarina, Brazil	BR	BR26	10902	-26.7333	-49.2667	-666653	20171108103000	http://www2.anba.com.br/noticia/21876797/business-opportunities/brazilian-rice-to-be-on-display-in-jeddah-fair/
704949284	20161108	201611	2016	2016.8438	BUS	COMPANY						BUS			GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	5	1	5	1.79063360881543	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171108103000	http://www.asiatraveltips.com/news17/811-AirbusKnittel.shtml
704949285	20161108	201611	2016	2016.8438	CAN	CANADA	CAN																		1	042	042	04	1	1.9	4	1	4	2.21270521056388	4	Little Current, Ontario, Canada	CA	CA08	12683	45.9667	-81.9333	-568045	0								4	Little Current, Ontario, Canada	CA	CA08	12683	45.9667	-81.9333	-568045	20171108103000	http://www.manitoulin.ca/2017/11/08/manitoulin-sea-cadet-program-offers-leadership-skills-opportunities/
704949286	20161108	201611	2016	2016.8438	CRM	RUNNER						CRM													1	0874	087	08	2	10.0	6	1	6	-3.30882352941177	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	0								3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20171108103000	http://www.mohavedailynews.com/news/mcsally-plans-run-for-u-s-senate/article_1b824504-c457-11e7-b3a1-eb93e9ef9d51.html
704949287	20161108	201611	2016	2016.8438	DEU	GERMAN	DEU								ROU	ROMANIA									1	173	173	17	4	-5.0	16	1	16	0.268135748483855	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Alba Iulia, Alba, Romania	RO	RO01	25009	46.0667	23.5833	-1150871	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20171108103000	http://www.romaniapress.com/news=90585
704949288	20161108	201611	2016	2016.8438	DEU	GERMAN	DEU								ROU	ROMANIA									1	173	173	17	4	-5.0	54	1	54	-0.0616189178847932	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20171108103000	http://www.romaniapress.com/news=90573
704949289	20161108	201611	2016	2016.8438	DEU	GERMAN	DEU								ROU	ROMANIA									1	173	173	17	4	-5.0	4	1	4	-0.26246719160105	1	Germany	GM	GM		51.5	10.5	GM	4	Alba Iulia, Alba, Romania	RO	RO01	25009	46.0667	23.5833	-1150871	1	Germany	GM	GM		51.5	10.5	GM	20171108103000	http://www.romaniapress.com/news=90587
704949290	20161108	201611	2016	2016.8438	DEU	GERMAN	DEU								ROU	ROMANIA									1	173	173	17	4	-5.0	12	1	12	-0.17803963382682	1	Germany	GM	GM		51.5	10.5	GM	4	Transilvania, Romania (general), Romania	RO	RO00	25014	46.5	25	-1172840	1	Germany	GM	GM		51.5	10.5	GM	20171108103000	http://www.romaniapress.com/news=90574
704949291	20161108	201611	2016	2016.8438	DEU	GERMAN	DEU								ROU	ROMANIA									1	173	173	17	4	-5.0	4	1	4	-0.199146523270378	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171108103000	http://www.romaniapress.com/news=90574
704949292	20161108	201611	2016	2016.8438	GOV	PRESIDENT						GOV													0	114	114	11	3	-2.0	4	1	4	1.5311004784689	5	Katsina State, Katsina, Nigeria	NI	NI24	191020	12.25	7.5	-2015017	0								5	Katsina State, Katsina, Nigeria	NI	NI24	191020	12.25	7.5	-2015017	20171108103000	http://www.nairaland.com/4163655/forces-pushing-candidates-ahead-buharis
704949293	20161108	201611	2016	2016.8438	GOV	PRESIDENT						GOV													0	114	114	11	3	-2.0	6	1	6	1.5311004784689	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	0								5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	20171108103000	http://www.nairaland.com/4163655/forces-pushing-candidates-ahead-buharis
704949294	20161108	201611	2016	2016.8438	GOV	PRESIDENT						GOV			BUS	COMPANY						BUS			1	046	046	04	1	7.0	1	1	1	1.79063360881543	4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	20171108103000	http://www.asiatraveltips.com/news17/811-AirbusKnittel.shtml
704949295	20161108	201611	2016	2016.8438	GOV	PRESIDENT						GOV			BUS	COMPANY						BUS			1	046	046	04	1	7.0	4	1	4	1.79063360881543	3	Carlton, New York, United States	US	USNY	NY073	43.3278	-78.1909	945848	3	Carlton, New York, United States	US	USNY	NY073	43.3278	-78.1909	945848	3	Carlton, New York, United States	US	USNY	NY073	43.3278	-78.1909	945848	20171108103000	http://www.asiatraveltips.com/news17/811-AirbusKnittel.shtml
704949296	20161108	201611	2016	2016.8438	GOVLAB	GOVERNMENT						GOV	LAB												1	0331	033	03	1	5.2	10	1	10	2.75423728813559	0								0								0								20171108103000	http://business.inquirer.net/240299/government-workers-year-end-bonuses-next-week-diokno-dbm-cash-gift-christmas-year-end-bonus-diokno-budget
704949297	20161108	201611	2016	2016.8438	IDN	INDONESIA	IDN								MOS	ISLAMIC				MOS					0	173	173	17	4	-5.0	5	1	5	-4.27426536064114	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	20171108103000	http://www.scmp.com/week-asia/politics/article/2118968/support-islamic-state-indonesia-theres-app
704949298	20161108	201611	2016	2016.8438	IDN	INDONESIA	IDN								UAF	MILITANT						UAF			0	173	173	17	4	-5.0	5	1	5	-4.27426536064114	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	20171108103000	http://www.scmp.com/week-asia/politics/article/2118968/support-islamic-state-indonesia-theres-app
704949299	20161108	201611	2016	2016.8438	JPN	JAPAN	JPN																		1	036	036	03	1	4.0	2	1	2	3.48360655737705	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	0								4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	20171108103000	https://www.tripadvisor.com/ShowTopic-g294232-i525-k10998903-Which_onsen_to_stay_in-Japan.html
704949300	20161108	201611	2016	2016.8438	JPN	JAPAN	JPN																		1	036	036	03	1	4.0	8	1	8	3.48360655737705	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	0								4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	20171108103000	https://www.tripadvisor.com/ShowTopic-g294232-i525-k10998903-Which_onsen_to_stay_in-Japan.html
704949301	20161108	201611	2016	2016.8438	JUD	COUNSEL						JUD			USA	WASHINGTON	USA								0	040	040	04	1	1.0	2	1	2	0.35523978685613	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Turkey	TU	TU		39.059012	34.911546	TU	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108103000	https://aawsat.com/english/home/article/1077406/iraqi-vp-washington-demands-arming-training-sunnis
704949302	20161108	201611	2016	2016.8438	LEG	PARLIAMENT						LEG			ROU	ROMANIA									1	173	173	17	4	-5.0	12	1	12	0.267180094636107	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Alba Iulia, Alba, Romania	RO	RO01	25009	46.0667	23.5833	-1150871	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20171108103000	http://www.romaniapress.com/news=90585
704949303	20161108	201611	2016	2016.8438	LEG	PARLIAMENT						LEG			ROU	ROMANIA									1	173	173	17	4	-5.0	53	1	53	-0.241251622608777	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20171108103000	http://www.romaniapress.com/news=90573
704949304	20161108	201611	2016	2016.8438	LEG	PARLIAMENT						LEG			ROU	ROMANIA									1	173	173	17	4	-5.0	4	1	4	-0.26246719160105	1	Germany	GM	GM		51.5	10.5	GM	4	Alba Iulia, Alba, Romania	RO	RO01	25009	46.0667	23.5833	-1150871	1	Germany	GM	GM		51.5	10.5	GM	20171108103000	http://www.romaniapress.com/news=90587
704949305	20161108	201611	2016	2016.8438	LEG	PARLIAMENT						LEG			ROU	ROMANIA									1	173	173	17	4	-5.0	8	1	8	0.516230366492145	1	Germany	GM	GM		51.5	10.5	GM	4	Transilvania, Romania (general), Romania	RO	RO00	25014	46.5	25	-1172840	1	Germany	GM	GM		51.5	10.5	GM	20171108103000	http://www.romaniapress.com/news=90574
704949306	20161108	201611	2016	2016.8438	LEG	PARLIAMENT						LEG			ROU	ROMANIA									1	173	173	17	4	-5.0	1	1	1	1.83246073298429	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171108103000	http://www.romaniapress.com/news=90576
704949307	20161108	201611	2016	2016.8438	LEG	PARLIAMENT						LEG			ROU	ROMANIA									1	173	173	17	4	-5.0	2	1	2	-0.531233595800525	1	Moldova	MD	MD		47	29	MD	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171108103000	http://www.romaniapress.com/news=90574
