705357156	20161109	201611	2016	2016.8466	AFG	AFGHANISTAN	AFG																		1	017	017	01	1	0.0	2	1	2	3.68663594470046	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171109141500	http://www.theaustralian.com.au/news/latest-news/harry-wants-meghan-at-remembrance-event/news-story/e42185a02cf07b44b5947e7747dff19b?nk=dc7215fd9c8c4d6355617958cbdf30ac-1510236412
705357157	20161109	201611	2016	2016.8466	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-2.13089802130898	3	State Of Michigan, Michigan, United States	US	USMI	MI089	44.2503	-85.5003	1779789	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	State Of Michigan, Michigan, United States	US	USMI		44.2503	-85.5003	1779789	20171109141500	https://projects.jsonline.com/news/2017/11/9/opening-a-wisconsin-spigot.html
705357158	20161109	201611	2016	2016.8466	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-2.13089802130898	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171109141500	https://projects.jsonline.com/news/2017/11/9/opening-a-wisconsin-spigot.html
705357159	20161109	201611	2016	2016.8466	GOV	GOVERNMENT						GOV													0	071	071	07	2	7.4	10	1	10	-4.81335952848723	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109141500	https://www.ucanews.com/news/drug-war-families-fight-for-justice-with-scant-resources/80677
705357160	20161109	201611	2016	2016.8466	GOV	PRINCE						GOV			AFG	AFGHANISTAN	AFG								1	017	017	01	1	0.0	2	1	2	3.68663594470046	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171109141500	http://www.theaustralian.com.au/news/latest-news/harry-wants-meghan-at-remembrance-event/news-story/e42185a02cf07b44b5947e7747dff19b?nk=dc7215fd9c8c4d6355617958cbdf30ac-1510236412
705357161	20161109	201611	2016	2016.8466	PHLELI	PHILIPPINE	PHL					ELI													0	110	110	11	3	-2.0	2	1	2	-2.10430009149131	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171109141500	http://www.getrealphilippines.com/blog/2017/11/time-magazine-using-shibby-de-guzman-influence-philippine-politics/
705357162	20161109	201611	2016	2016.8466	USA	UNITED STATES	USA								CHRCTH	CATHOLIC				CHR	CTH				1	020	020	02	1	3.0	2	1	2	0.23474178403756	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171109141500	http://www.pressherald.com/2017/11/09/pope-francis-lift-up-your-hearts-not-your-cellphones-during-worship/
705357163	20161109	201611	2016	2016.8466	USAGOV	BARACK OBAMA	USA					GOV			MIL	AIR FORCE						MIL			0	016	016	01	1	-2.0	8	4	8	0.20296425964229	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109141500	http://www.mytwintiers.com/news/politics/trump-trades-barbs-for-flattery-in-gambit-to-win-over-china/854258367
705357164	20171010	201710	2017	2017.7671											COP	POLICE OFFICIALS						COP			0	190	190	19	4	-10.0	2	1	2	-10.1744186046512	0								4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171109141500	https://timesofindia.indiatimes.com/world/pakistan/four-policemen-including-dig-killed-in-pakistan-suicide-attack/articleshow/61580317.cms
705357165	20171010	201710	2017	2017.7671	EDU	SCHOOL						EDU			GOV	AUTHORITIES						GOV			0	060	060	06	2	6.0	6	1	6	-1.85758513931889	3	Rockdale, Georgia, United States	US	USGA	GA121	33.787	-84.4349	332888	3	Rockdale, Georgia, United States	US	USGA	GA121	33.787	-84.4349	332888	3	Rockdale, Georgia, United States	US	USGA	GA121	33.787	-84.4349	332888	20171109141500	https://theboxhouston.com/9771669/teacher-suspended-after-threatening-black-student-thats-how-people-like-you-get-shot/
705357166	20171010	201710	2017	2017.7671	GOV	PRESIDENT						GOV													0	036	036	03	1	4.0	5	1	5	0.15267175572519	4	Fulani, Zamfara, Nigeria	NI	NI57	191424	12.2658	6.63738	-2029580	0								4	Fulani, Zamfara, Nigeria	NI	NI57	191424	12.2658	6.63738	-2029580	20171109141500	http://www.nairaland.com/4166326/ellen-johnson-sirleaf-arrives-imo
705357167	20171010	201710	2017	2017.7671	IRN	IRAN	IRN																		1	030	030	03	1	4.0	3	1	3	-5.55555555555556	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171109141500	http://www.dailymail.co.uk/wires/reuters/article-5066313/Kurds-displaced-Iraq-advance-fear-reprisals-return.html
705357168	20171010	201710	2017	2017.7671	IRN	IRAN	IRN								MOSSHI	SHIITE				MOS	SHI				1	030	030	03	1	4.0	3	1	3	-5.84028605482718	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171109141500	http://www.channelnewsasia.com/news/world/kurds-displaced-by-iraq-advance-fear-reprisals-if-they-return-9392024
705357169	20171010	201710	2017	2017.7671	IRN	IRAN	IRN								MOSSHI	SHIITE				MOS	SHI				1	030	030	03	1	4.0	3	1	3	-5.65110565110565	4	Zinana, As Sulaymaniyah, Iraq	IZ	IZ05	36765	35.1896	45.2784	6004159	4	Zinana, As Sulaymaniyah, Iraq	IZ	IZ05	36765	35.1896	45.2784	6004159	4	Zinana, As Sulaymaniyah, Iraq	IZ	IZ05	36765	35.1896	45.2784	6004159	20171109141500	http://uk.reuters.com/article/uk-mideast-crisis-iraq-kurds-displaced/kurds-displaced-by-iraq-advance-fear-reprisals-if-they-return-idUKKBN1D91XK
705357170	20171010	201710	2017	2017.7671	JUD	JUDGE						JUD													1	160	160	16	4	-4.0	3	1	3	-0.19230769230769	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	0								3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20171109141500	http://detroit.cbslocal.com/2017/11/09/state-cuts-benefits-for-mom-in-custody-battle-with-rapist-over-gofundme-account/
705357171	20171010	201710	2017	2017.7671	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	160	160	16	4	-4.0	2	1	2	-0.19230769230769	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171109141500	http://detroit.cbslocal.com/2017/11/09/state-cuts-benefits-for-mom-in-custody-battle-with-rapist-over-gofundme-account/
705357172	20171010	201710	2017	2017.7671	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	1821	182	18	4	-9.0	2	1	2	-0.19230769230769	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171109141500	http://detroit.cbslocal.com/2017/11/09/state-cuts-benefits-for-mom-in-custody-battle-with-rapist-over-gofundme-account/
705357173	20171010	201710	2017	2017.7671	PAK	PAKISTAN	PAK								COP	POLICE OFFICIALS						COP			0	190	190	19	4	-10.0	8	1	8	-10.1744186046512	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171109141500	https://timesofindia.indiatimes.com/world/pakistan/four-policemen-including-dig-killed-in-pakistan-suicide-attack/articleshow/61580317.cms
705357174	20171010	201710	2017	2017.7671	RUS	RUSSIA	RUS								USA	NEW YORK	USA								0	129	129	12	3	-5.0	6	1	6	-2.36686390532545	1	Russia	RS	RS		60	100	RS	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Russia	RS	RS		60	100	RS	20171109141500	https://www.gov.uk/government/speeches/56th-special-session-of-opcw-executive-council
705357175	20171010	201710	2017	2017.7671	RUS	RUSSIA	RUS								USA	NEW YORK	USA								0	129	129	12	3	-5.0	1	1	1	-2.36686390532545	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171109141500	https://www.gov.uk/government/speeches/56th-special-session-of-opcw-executive-council
705357176	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			0	060	060	06	2	6.0	4	1	4	-1.85758513931889	3	Rockdale, Georgia, United States	US	USGA	GA121	33.787	-84.4349	332888	3	Rockdale, Georgia, United States	US	USGA	GA121	33.787	-84.4349	332888	3	Rockdale, Georgia, United States	US	USGA	GA121	33.787	-84.4349	332888	20171109141500	https://theboxhouston.com/9771669/teacher-suspended-after-threatening-black-student-thats-how-people-like-you-get-shot/
705357177	20171102	201711	2017	2017.8274											FJI	FIJI	FJI								1	040	040	04	1	1.0	10	1	10	-1.14523685580427	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20171109141500	https://www.carbonbrief.org/daily-brief/emerging-nations-urge-rich-kick-start-climate-pact-2020
705357178	20171102	201711	2017	2017.8274											JUD	SUPREME COURT						JUD			0	020	020	02	1	3.0	3	1	3	0.5005005005005	0								3	Hennepin County, Minnesota, United States	US	USMN		45.0166	-93.4502	659472	3	Hennepin County, Minnesota, United States	US	USMN		45.0166	-93.4502	659472	20171109141500	http://minnlawyer.com/2017/11/09/justices-hear-hennepin-data-case/
705357179	20171102	201711	2017	2017.8274	DEU	GERMAN	DEU								LEG	DELEGATE						LEG			1	010	010	01	1	0.0	2	1	2	-5.1792828685259	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171109141500	http://thenationonlineng.net/report-finds-524000-killed-extreme-weather-last-20-years/
705357180	20171102	201711	2017	2017.8274	EDU	SCHOOL						EDU			HLH	INFIRMARY						HLH			1	071	071	07	2	7.4	5	1	5	2.6923076923077	0								0								0								20171109141500	http://www.cumbriacrack.com/2017/11/09/carlisle-police-staff-raise-money-local-services-book-club/
705357181	20171102	201711	2017	2017.8274	FJI	FIJI	FJI																		1	020	020	02	1	3.0	10	1	10	-1.14523685580427	1	Bermuda	BD	BD		32.333333	-64.75	BD	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	20171109141500	https://www.carbonbrief.org/daily-brief/emerging-nations-urge-rich-kick-start-climate-pact-2020
705357182	20171102	201711	2017	2017.8274	FJI	FIJI	FJI																		1	040	040	04	1	1.0	10	1	10	-1.14523685580427	1	Fiji	FJ	FJ		-18	178	FJ	0								1	Fiji	FJ	FJ		-18	178	FJ	20171109141500	https://www.carbonbrief.org/daily-brief/emerging-nations-urge-rich-kick-start-climate-pact-2020
705357183	20171102	201711	2017	2017.8274	FRA	FRENCH	FRA								LEG	DELEGATE						LEG			1	010	010	01	1	0.0	6	1	6	-5.1792828685259	1	France	FR	FR		46	2	FR	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171109141500	http://thenationonlineng.net/report-finds-524000-killed-extreme-weather-last-20-years/
705357184	20171102	201711	2017	2017.8274	FRAGOV	FRENCH	FRA					GOV			LEG	DELEGATE						LEG			1	043	043	04	1	2.8	3	1	3	-5.1792828685259	1	France	FR	FR		46	2	FR	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171109141500	http://thenationonlineng.net/report-finds-524000-killed-extreme-weather-last-20-years/
705357185	20171102	201711	2017	2017.8274	ISR	ISRAEL	ISR																		0	040	040	04	1	1.0	2	1	2	2.33050847457628	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								1	Germany	GM	GM		51.5	10.5	GM	20171109141500	http://www.guengl.eu/news/article/eu-must-recognise-palestinian-citizens-of-israel-and-their-struggle-for-equ
705357186	20171102	201711	2017	2017.8274	LEG	DELEGATE						LEG			DEU	GERMAN	DEU								1	042	042	04	1	1.9	2	1	2	-5.1792828685259	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171109141500	http://thenationonlineng.net/report-finds-524000-killed-extreme-weather-last-20-years/
