704563824	20161107	201611	2016	2016.8411											USA	NEW YORK	USA								0	043	043	04	1	2.8	2	1	2	-1.99667221297837	0								3	Adirondack, New York, United States	US	USNY	NY113	43.764	-73.7585	942185	3	Adirondack, New York, United States	US	USNY	NY113	43.764	-73.7585	942185	20171107074500	http://www.rutlandherald.com/articles/moose-logo-battle-escalates/
704563825	20161107	201611	2016	2016.8411	BUS	INDUSTRY						BUS													1	070	070	07	2	7.0	10	1	10	-5.14705882352941	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	0								5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20171107074500	http://www.scunthorpetelegraph.co.uk/news/local-news/one-five-workers-north-lincolnshire-737276
704563826	20161107	201611	2016	2016.8411	EDU	SCHOOL						EDU													1	180	180	18	4	-9.0	5	1	5	-5.11247443762781	3	Fairfield University, Connecticut, United States	US	USCT	CT001	41.1607	-73.2576	207002	0								3	Fairfield University, Connecticut, United States	US	USCT		41.1607	-73.2576	207002	20171107074500	http://www.westhartfordnews.com/opinion/editorial-higher-education-about-sex-assaults/article_fb7124a8-2467-527e-843c-a16e331d1ce3.html
704563827	20161107	201611	2016	2016.8411	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	015	015	01	1	0.0	2	1	2	-5.11247443762781	3	Fairfield University, Connecticut, United States	US	USCT	CT001	41.1607	-73.2576	207002	3	Sacred Heart University, Connecticut, United States	US	USCT		41.2215	-73.2415	210377	3	Fairfield University, Connecticut, United States	US	USCT		41.1607	-73.2576	207002	20171107074500	http://www.westhartfordnews.com/opinion/editorial-higher-education-about-sex-assaults/article_fb7124a8-2467-527e-843c-a16e331d1ce3.html
704563828	20161107	201611	2016	2016.8411	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	180	180	18	4	-9.0	2	1	2	-5.11247443762781	3	Fairfield University, Connecticut, United States	US	USCT	CT001	41.1607	-73.2576	207002	3	Sacred Heart University, Connecticut, United States	US	USCT		41.2215	-73.2415	210377	3	Sacred Heart University, Connecticut, United States	US	USCT		41.2215	-73.2415	210377	20171107074500	http://www.westhartfordnews.com/opinion/editorial-higher-education-about-sex-assaults/article_fb7124a8-2467-527e-843c-a16e331d1ce3.html
704563829	20161107	201611	2016	2016.8411	GBR	UNITED KINGDOM	GBR								IDN	INDONESIA	IDN								0	042	042	04	1	1.9	4	1	4	2.60663507109005	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Bugis, Indonesia (general), Indonesia	ID	ID00	18585	-3.31667	114.567	-2674266	4	Bugis, Indonesia (general), Indonesia	ID	ID00	18585	-3.31667	114.567	-2674266	20171107074500	http://www.thejakartapost.com/travel/2017/11/07/indonesia-promotes-tourism-in-world-travel-market-london.html
704563830	20161107	201611	2016	2016.8411	GBR	UNITED KINGDOM	GBR								IDN	INDONESIA	IDN								0	042	042	04	1	1.9	1	1	1	2.60663507109005	4	Bugis, Indonesia (general), Indonesia	ID	ID00	18585	-3.31667	114.567	-2674266	4	Bugis, Indonesia (general), Indonesia	ID	ID00	18585	-3.31667	114.567	-2674266	4	Bugis, Indonesia (general), Indonesia	ID	ID00	18585	-3.31667	114.567	-2674266	20171107074500	http://www.thejakartapost.com/travel/2017/11/07/indonesia-promotes-tourism-in-world-travel-market-london.html
704563831	20161107	201611	2016	2016.8411	GOV	PRESIDENT						GOV													1	051	051	05	1	3.4	6	1	6	7.72058823529412	4	Muhammad Ashraf, Sindh, Pakistan	PK	PK05	23689	26.2333	69.4333	-2769586	0								4	Muhammad Ashraf, Sindh, Pakistan	PK	PK05	23689	26.2333	69.4333	-2769586	20171107074500	http://thefrontierpost.com/honda-atlas-cars-vendor-conference-held/
704563832	20161107	201611	2016	2016.8411	GOV	PRIME MINISTER						GOV			BUS	INDUSTRY						BUS			1	014	014	01	1	0.0	4	1	4	0.686106346483709	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171107074500	http://www.business-standard.com/article/news-ani/mumbai-s-real-estate-industry-replicates-pm-modi-s-housing-for-all-vision-117110700396_1.html
704563833	20161107	201611	2016	2016.8411	GOV	PRESIDENT						GOV			EDU	SCHOOL						EDU			1	010	010	01	1	0.0	1	1	1	-1.32382892057026	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	20171107074500	https://blueprint.ng/sukuk-bond-lessons-from-osun/
