703554790	20161103	201611	2016	2016.8301											ZMB	ZAMBIA	ZMB								0	036	036	03	1	4.0	2	1	2	1.87265917602996	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171103093000	https://in.news.yahoo.com/fifa-rules-prevent-mamelodi-sundowns-082918421.html
703554791	20161103	201611	2016	2016.8301	COP	POLICE						COP			CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	6	1	6	0.8130081300813	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171103093000	https://www.eveningtelegraph.co.uk/fp/reprieve-dundee-police-office-centre-closure-fears/
703554792	20161103	201611	2016	2016.8301	GOV	MINIST						GOV			SYC	SEYCHELLES	SYC								0	036	036	03	1	4.0	10	1	10	3.72285418821097	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	4	Le Morne, Black River, Mauritius	MP	MP12	19536	-20.45	57.3167	-1355195	20171103093000	http://people.partilepep.com/index.php/8-messages/3108-president-danny-faure-s-state-visit-to-mauritius-five-cooperation-agreements-signed
703554793	20161103	201611	2016	2016.8301	GOV	MINIST						GOV			SYC	SEYCHELLES	SYC								0	040	040	04	1	1.0	10	1	10	3.72285418821097	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20171103093000	http://people.partilepep.com/index.php/8-messages/3108-president-danny-faure-s-state-visit-to-mauritius-five-cooperation-agreements-signed
703554794	20161103	201611	2016	2016.8301	LAB	EMPLOYEE						LAB													0	070	070	07	2	7.0	10	1	10	4.15647921760391	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20171103093000	http://www.nacsonline.com/Media/Daily/Pages/ND1103175.aspx
703554795	20161103	201611	2016	2016.8301	LEG	LAWMAKER						LEG													1	084	084	08	2	7.0	8	1	8	-5.39730134932534	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171103093000	http://www.dailyrepublic.com/california-us-world/may-seeks-to-steady-ship-as-uk-lurches-from-crisis-to-crisis/
703554796	20161103	201611	2016	2016.8301	LEG	LAWMAKER						LEG			GBR	UNITED KINGDOM	GBR								1	084	084	08	2	7.0	2	1	2	-5.39730134932534	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171103093000	http://www.dailyrepublic.com/california-us-world/may-seeks-to-steady-ship-as-uk-lurches-from-crisis-to-crisis/
703554797	20161103	201611	2016	2016.8301	NPL	ROLPA	NPL								MIL	MILITARY						MIL			1	010	010	01	1	0.0	10	1	10	-3.44827586206897	4	Bardiya, Nepal (general), Nepal	NP	NP00	17893	28.3006	81.3536	-1021704	4	Bardiya, Nepal (general), Nepal	NP	NP00	17893	28.3006	81.3536	-1021704	4	Bardiya, Nepal (general), Nepal	NP	NP00	17893	28.3006	81.3536	-1021704	20171103093000	http://kathmandupost.ekantipur.com/news/2017-11-03/na-soldier-drowns-during-partol.html
703554798	20161103	201611	2016	2016.8301	SSD	SOUTH SUDANESE	SSD																		1	163	163	16	4	-8.0	6	1	6	-2.10649502633119	1	Sudan	SU	SU		16	30	SU	0								1	Sudan	SU	SU		16	30	SU	20171103093000	http://howafrica.com/here-are-the-5-african-countries-who-truly-represent-the-continents-success-story/
703554799	20161103	201611	2016	2016.8301	SSD	SOUTH SUDANESE	SSD								SDN	SUDAN	SDN								1	163	163	16	4	-8.0	2	1	2	-2.10649502633119	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20171103093000	http://howafrica.com/here-are-the-5-african-countries-who-truly-represent-the-continents-success-story/
