704935716	20161108	201611	2016	2016.8438											LEG	LEGISLATOR						LEG			0	173	173	17	4	-5.0	6	1	6	-8.87573964497038	0								4	Nawada, Bihar, India	IN	IN34	17616	24.8833	85.5333	-2105951	4	Nawada, Bihar, India	IN	IN34	17616	24.8833	85.5333	-2105951	20171108093000	http://www.hindustantimes.com/india-news/rjd-legislator-booked-for-assaulting-policemen-in-bihar-s-bhojpur/story-ZShg8Li8YibvWcZlaizQLN.html
704935717	20161108	201611	2016	2016.8438											LEG	LEGISLATOR						LEG			0	173	173	17	4	-5.0	2	1	2	-8.87573964497038	0								4	Nawada, Bihar, India	IN	IN34	17616	24.8833	85.5333	-2105951	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20171108093000	http://www.hindustantimes.com/india-news/rjd-legislator-booked-for-assaulting-policemen-in-bihar-s-bhojpur/story-ZShg8Li8YibvWcZlaizQLN.html
704935718	20161108	201611	2016	2016.8438											LEG	LEGISLATOR						LEG			0	173	173	17	4	-5.0	2	1	2	-8.87573964497038	0								4	Rohtas, Bihar, India	IN	IN34	70096	25	83.75	-2109527	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20171108093000	http://www.hindustantimes.com/india-news/rjd-legislator-booked-for-assaulting-policemen-in-bihar-s-bhojpur/story-ZShg8Li8YibvWcZlaizQLN.html
704935719	20161108	201611	2016	2016.8438											LEG	LEGISLATOR						LEG			0	181	181	18	4	-9.0	6	1	6	-8.87573964497038	0								4	Nawada, Bihar, India	IN	IN34	17616	24.8833	85.5333	-2105951	4	Nawada, Bihar, India	IN	IN34	17616	24.8833	85.5333	-2105951	20171108093000	http://www.hindustantimes.com/india-news/rjd-legislator-booked-for-assaulting-policemen-in-bihar-s-bhojpur/story-ZShg8Li8YibvWcZlaizQLN.html
704935720	20161108	201611	2016	2016.8438											LEG	LEGISLATOR						LEG			0	181	181	18	4	-9.0	2	1	2	-8.87573964497038	0								4	Nawada, Bihar, India	IN	IN34	17616	24.8833	85.5333	-2105951	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20171108093000	http://www.hindustantimes.com/india-news/rjd-legislator-booked-for-assaulting-policemen-in-bihar-s-bhojpur/story-ZShg8Li8YibvWcZlaizQLN.html
704935721	20161108	201611	2016	2016.8438											LEG	LEGISLATOR						LEG			0	181	181	18	4	-9.0	2	1	2	-8.87573964497038	0								4	Rohtas, Bihar, India	IN	IN34	70096	25	83.75	-2109527	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20171108093000	http://www.hindustantimes.com/india-news/rjd-legislator-booked-for-assaulting-policemen-in-bihar-s-bhojpur/story-ZShg8Li8YibvWcZlaizQLN.html
704935722	20161108	201611	2016	2016.8438											PER	PERU	PER								0	042	042	04	1	1.9	2	1	2	0.72463768115942	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108093000	http://www.gmanetwork.com/news/news/nation/632393/duterte-trump-look-forward-to-first-meeting-in-apec-summit-in-vietnam-dfa-exec/story/
704935723	20161108	201611	2016	2016.8438	AUS	AUSSIE	AUS																		1	043	043	04	1	2.8	6	1	6	-1.43042912873862	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171108093000	http://www.msn.com/en-nz/motoring/ownership/terry-seng-races-les-winter%E2%80%99s-1955-chevy-top-doorslammer/ar-AAtMLxm
704935724	20161108	201611	2016	2016.8438	CHN	CHINA	CHN								USAMED	WASHINGTON	USA					MED			1	013	013	01	1	0.4	1	1	1	-2.26628895184136	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108093000	http://time.com/5014822/donald-trump-xi-jinping-china-beijing/
704935725	20161108	201611	2016	2016.8438	CHN	CHINA	CHN								USAMED	WASHINGTON	USA					MED			1	013	013	01	1	0.4	1	1	1	-2.26628895184136	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108093000	http://time.com/5014822/donald-trump-xi-jinping-china-beijing/
704935726	20161108	201611	2016	2016.8438	CVL	COMMUNITY						CVL													1	070	070	07	2	7.0	1	1	1	2.80612244897959	3	Black Hawk County, Iowa, United States	US	USIA	IA013	42.4667	-92.3168	465196	0								3	Black Hawk County, Iowa, United States	US	USIA		42.4667	-92.3168	465196	20171108093000	http://wcfcourier.com/news/local/education/organizers-seeking-donations-for-annual-coat-giveaway/article_d1254f49-cb92-53ca-863c-2e1d8a8f3d63.html
704935727	20161108	201611	2016	2016.8438	CVL	COMMUNITY						CVL													1	070	070	07	2	7.0	4	1	4	2.80612244897959	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171108093000	http://wcfcourier.com/news/local/education/organizers-seeking-donations-for-annual-coat-giveaway/article_d1254f49-cb92-53ca-863c-2e1d8a8f3d63.html
704935728	20161108	201611	2016	2016.8438	GOV	GOVERNMENT						GOV			EDU	COLLEGE						EDU			1	0841	084	08	2	7.0	10	1	10	0.821917808219178	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171108093000	https://www.standardmedia.co.ke/article/2001259634/ps-kipsang-first-second-school-terms-to-last-14-weeks
704935729	20161108	201611	2016	2016.8438	GOV	KING						GOV			LEG	LEGISLATURE						LEG			0	071	071	07	2	7.4	6	1	6	-0.6	3	King County, Washington, United States	US	USWA	WA033	47.4665	-121.818	1531933	3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	20171108093000	http://crosscut.com/2017/11/seattle-election-america-five-takeaways-resistance/
704935730	20161108	201611	2016	2016.8438	PER	PERU	PER																		0	043	043	04	1	2.8	2	1	2	0.72463768115942	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108093000	http://www.gmanetwork.com/news/news/nation/632393/duterte-trump-look-forward-to-first-meeting-in-apec-summit-in-vietnam-dfa-exec/story/
704935731	20161108	201611	2016	2016.8438	POL	POLISH	POL																		0	061	061	06	2	6.4	1	1	1	2.55591054313099	4	Krynica, Malopolskie, Poland	PL	PL77	24407	49.4333	20.9667	-511182	0								4	Krynica, Malopolskie, Poland	PL	PL77	24407	49.4333	20.9667	-511182	20171108093000	http://thenews.pl/1/10/Artykul/334076,Polish-president-to-hold-talks-with-Georgian-counterpart-in-Warsaw
704935732	20161108	201611	2016	2016.8438	POL	POLAND	POL								USA	UNITED STATES	USA								0	061	061	06	2	6.4	1	1	1	2.55591054313099	4	Krynica, Malopolskie, Poland	PL	PL77	24407	49.4333	20.9667	-511182	4	Krynica, Malopolskie, Poland	PL	PL77	24407	49.4333	20.9667	-511182	4	Krynica, Malopolskie, Poland	PL	PL77	24407	49.4333	20.9667	-511182	20171108093000	http://thenews.pl/1/10/Artykul/334076,Polish-president-to-hold-talks-with-Georgian-counterpart-in-Warsaw
704935733	20161108	201611	2016	2016.8438	POL	POLAND	POL								USA	UNITED STATES	USA								0	061	061	06	2	6.4	1	1	1	2.55591054313099	4	Krynica, Malopolskie, Poland	PL	PL77	24407	49.4333	20.9667	-511182	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Krynica, Malopolskie, Poland	PL	PL77	24407	49.4333	20.9667	-511182	20171108093000	http://thenews.pl/1/10/Artykul/334076,Polish-president-to-hold-talks-with-Georgian-counterpart-in-Warsaw
704935734	20161108	201611	2016	2016.8438	POL	POLISH	POL								USA	UNITED STATES	USA								0	061	061	06	2	6.4	1	1	1	2.55591054313099	4	Krynica, Malopolskie, Poland	PL	PL77	24407	49.4333	20.9667	-511182	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171108093000	http://thenews.pl/1/10/Artykul/334076,Polish-president-to-hold-talks-with-Georgian-counterpart-in-Warsaw
