703723012	20161103	201611	2016	2016.8301											ARG	ARGENTINA	ARG								0	112	112	11	3	-2.0	4	1	4	-8.43373493975903	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20171103203000	http://in.reuters.com/article/argentina-corruption/ex-argentina-vp-boudou-arrested-in-corruption-case-idINKBN1D317R
703723013	20161103	201611	2016	2016.8301											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	4	1	4	-4.162976085031	0								4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	20171103203000	http://www.devonlive.com/news/devon-news/driver-london-who-left-dog-726175
703723014	20161103	201611	2016	2016.8301	AFGREB	AFGHAN	AFG					REB													1	020	020	02	1	3.0	6	1	6	-8.7378640776699	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171103203000	https://www.channelstv.com/2017/11/03/trump-calls-bergdahl-sentence-complete-total-disgrace/
703723015	20161103	201611	2016	2016.8301	AFGREB	AFGHAN	AFG					REB			COP	PRISON						COP			1	173	173	17	4	-5.0	6	1	6	-8.7378640776699	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103203000	https://www.channelstv.com/2017/11/03/trump-calls-bergdahl-sentence-complete-total-disgrace/
703723016	20161103	201611	2016	2016.8301	BUS	COMPANY						BUS			GOV	MINIST						GOV			0	043	043	04	1	2.8	3	1	3	2.92164674634794	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	20171103203000	https://independent.ng/kaduna-electric-signs-45m-contract-meters/
703723017	20161103	201611	2016	2016.8301	GOV	MINIST						GOV			BUS	COMPANY						BUS			0	042	042	04	1	1.9	3	1	3	2.92164674634794	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	20171103203000	https://independent.ng/kaduna-electric-signs-45m-contract-meters/
703723018	20161103	201611	2016	2016.8301	JORELI	HASSAN	JOR					ELI			OPP	PRISONER						OPP			0	040	040	04	1	1.0	10	1	10	-6.08695652173913	0								0								0								20171103203000	http://www.kilburntimes.co.uk:80/news/crime-court/willesden-woman-accused-of-plotting-terror-attack-with-man-she-met-on-dating-website-1-5265057
703723019	20161103	201611	2016	2016.8301	LAB	EMPLOYEE						LAB			USA	BOSTON	USA								1	030	030	03	1	4.0	10	1	10	0.8433734939759	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171103203000	http://www.ctpost.com/business/article/GE-Capital-to-exit-Stamford-consolidate-in-12330237.php
703723020	20161103	201611	2016	2016.8301	LAB	EMPLOYEE						LAB			USA	BOSTON	USA								1	036	036	03	1	4.0	10	1	10	0.8433734939759	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171103203000	http://www.ctpost.com/business/article/GE-Capital-to-exit-Stamford-consolidate-in-12330237.php
703723021	20161103	201611	2016	2016.8301	LEG	SENATOR						LEG													1	0231	023	02	1	3.4	3	1	3	-0.26666666666666	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	0								3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	20171103203000	http://www.democratandchronicle.com/story/news/politics/albany/2017/11/03/primary-cuomo-democrat-fuels-bid/107307110/
