703882801	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR								EGY	EGYPT	EGY								0	010	010	01	1	0.0	3	1	3	2.44498777506113	4	Gulf Of Suez, Janub Sina', Egypt	EG	EG26	66029	28.1667	33.45	-303684	4	Gulf Of Suez, Janub Sina', Egypt	EG	EG26	66029	28.1667	33.45	-303684	4	Gulf Of Suez, Janub Sina', Egypt	EG	EG26	66029	28.1667	33.45	-303684	20171104130000	http://www.oilandgasnewsworldwide.com/ArticleTA/332488
703882802	20161104	201611	2016	2016.8329	EGY	EGYPT	EGY																		0	010	010	01	1	0.0	6	1	6	2.44498777506113	4	Gulf Of Suez, Janub Sina', Egypt	EG	EG26	66029	28.1667	33.45	-303684	0								4	Gulf Of Suez, Janub Sina', Egypt	EG	EG26	66029	28.1667	33.45	-303684	20171104130000	http://www.oilandgasnewsworldwide.com/ArticleTA/332488
703882803	20161104	201611	2016	2016.8329	EGY	EGYPT	EGY								AFR	AFRICA	AFR								0	010	010	01	1	0.0	1	1	1	2.44498777506113	4	Gulf Of Suez, Janub Sina', Egypt	EG	EG26	66029	28.1667	33.45	-303684	4	Gulf Of Suez, Janub Sina', Egypt	EG	EG26	66029	28.1667	33.45	-303684	4	Gulf Of Suez, Janub Sina', Egypt	EG	EG26	66029	28.1667	33.45	-303684	20171104130000	http://www.oilandgasnewsworldwide.com/ArticleTA/332488
703882804	20161104	201611	2016	2016.8329	ELI	ACTOR						ELI													0	193	193	19	4	-10.0	10	1	10	0.35971223021582	4	Kargil, Jammu and Kashmir, India	IN	IN12	72788	34.5667	76.1	-2099784	0								4	Kargil, Jammu and Kashmir, India	IN	IN12	72788	34.5667	76.1	-2099784	20171104130000	http://zeenews.india.com/bollywood/sidharth-malhotra-signs-biopic-on-kargil-martyr-captain-vikram-batra-2054277.html
703882805	20161104	201611	2016	2016.8329	ISR	ISRAEL	ISR								CVL	HUNTER						CVL			1	193	193	19	4	-10.0	8	1	8	-9.02061855670103	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20171104130000	http://bangordailynews.com/2017/11/04/outdoors/hunter-related-shooting-deaths-of-nonhunters-rare-in-maine/
703882806	20161104	201611	2016	2016.8329	LEG	CONGRESS						LEG			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	-0.492610837438419	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171104130000	http://weilsnotes.bangordailynews.com/2017/11/04/home/medicaid-vote-may-send-national-message-on-populism/
703882807	20161104	201611	2016	2016.8329	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	1	1	1	0.65217391304348	3	Silverlake, New York, United States	US	USNY	NY077	42.6015	-75.3324	965263	0								3	Silverlake, New York, United States	US	USNY	NY077	42.6015	-75.3324	965263	20171104130000	http://bombmagazine.org/articles/bradford-nordeen/
703882808	20161104	201611	2016	2016.8329	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	1	1	1	0.65217391304348	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Silverlake, New York, United States	US	USNY	NY077	42.6015	-75.3324	965263	20171104130000	http://bombmagazine.org/articles/bradford-nordeen/
703882809	20161104	201611	2016	2016.8329	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	0.65217391304348	3	Silverlake, New York, United States	US	USNY	NY077	42.6015	-75.3324	965263	0								3	Silverlake, New York, United States	US	USNY	NY077	42.6015	-75.3324	965263	20171104130000	http://bombmagazine.org/articles/bradford-nordeen/
703882810	20161104	201611	2016	2016.8329	USA	NEW YORK CITY	USA																		1	043	043	04	1	2.8	1	1	1	0.65217391304348	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Silverlake, New York, United States	US	USNY	NY077	42.6015	-75.3324	965263	20171104130000	http://bombmagazine.org/articles/bradford-nordeen/
703882811	20161104	201611	2016	2016.8329	USA	MAINE	USA								CVL	HUNTER						CVL			1	173	173	17	4	-5.0	6	1	6	-9.02061855670103	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171104130000	http://bangordailynews.com/2017/11/04/outdoors/hunter-related-shooting-deaths-of-nonhunters-rare-in-maine/
703882812	20161104	201611	2016	2016.8329	USA	MAINE	USA								ISR	ISRAEL	ISR								1	173	173	17	4	-5.0	8	1	8	-9.02061855670103	2	Maine, United States	US	USME		44.6074	-69.3977	ME	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20171104130000	http://bangordailynews.com/2017/11/04/outdoors/hunter-related-shooting-deaths-of-nonhunters-rare-in-maine/
703882813	20171005	201710	2017	2017.7534	EUR	EUROPEAN	EUR								USAGOV	OBAMA	USA					GOV			1	120	120	12	3	-4.0	3	1	3	-5.2539404553415	1	Syria	SY	SY		35	38	SY	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Syria	SY	SY		35	38	SY	20171104130000	http://www.egypttoday.com/Article/2/30913/Iran-displays-missile-calls-Trump-crazy
