704188453	20161106	201611	2016	2016.8384											EDU	SCHOOL						EDU			1	051	051	05	1	3.4	1	1	1	2.90556900726392	0								3	Rock Hill Elementary School, Connecticut, United States	US	USCT		41.4548	-72.7884	210246	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171106020000	http://www.myrecordjournal.com/News/Wallingford/Wallingford-News/Wallingford-volunteers-try-to-expand-share-tables.html
704188454	20161106	201611	2016	2016.8384	BUS	COMPANY						BUS													0	010	010	01	1	0.0	3	1	3	-1.55440414507772	4	Mizuho, Sakhalinskaya Oblast', Russia	RS	RS64	25093	46.8773	142.276	-2987338	0								4	Mizuho, Sakhalinskaya Oblast', Russia	RS	RS64	25093	46.8773	142.276	-2987338	20171106020000	https://shipandbunker.com/news/world/121868-optimism-for-opec-cutback-extension-nears-fever-pitch-but-russia-warns-its-not-a-done-deal
704188455	20161106	201611	2016	2016.8384	KOR	SEOUL	KOR								USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	0.1953125	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106020000	http://www.koreaherald.com/view.php?ud=20171106000234
704188456	20161106	201611	2016	2016.8384	KOR	SEOUL	KOR								USA	WASHINGTON	USA								0	040	040	04	1	1.0	6	1	6	0.1953125	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106020000	http://www.koreaherald.com/view.php?ud=20171106000234
704188457	20161106	201611	2016	2016.8384	KOR	SEOUL	KOR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.1953125	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171106020000	http://www.koreaherald.com/view.php?ud=20171106000234
704188458	20161106	201611	2016	2016.8384	KOR	SEOUL	KOR								USA	WASHINGTON	USA								0	042	042	04	1	1.9	4	1	4	0.1953125	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106020000	http://www.koreaherald.com/view.php?ud=20171106000234
704188459	20161106	201611	2016	2016.8384	NGA	NIGERIA	NGA								GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	2	1	2	-5.35714285714286	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171106020000	https://uk.reuters.com/article/nigeria-oil/niger-delta-leader-calls-on-avengers-to-hold-off-oil-attacks-idUKL5N1NB12P
704188460	20161106	201611	2016	2016.8384	RUS	RUSSIA	RUS								BUS	COMPANY						BUS			0	010	010	01	1	0.0	2	1	2	-1.55440414507772	4	Mizuho, Sakhalinskaya Oblast', Russia	RS	RS64	25093	46.8773	142.276	-2987338	4	Mizuho, Sakhalinskaya Oblast', Russia	RS	RS64	25093	46.8773	142.276	-2987338	4	Mizuho, Sakhalinskaya Oblast', Russia	RS	RS64	25093	46.8773	142.276	-2987338	20171106020000	https://shipandbunker.com/news/world/121868-optimism-for-opec-cutback-extension-nears-fever-pitch-but-russia-warns-its-not-a-done-deal
704188461	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA								KOR	SEOUL	KOR								0	040	040	04	1	1.0	4	1	4	0.1953125	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106020000	http://www.koreaherald.com/view.php?ud=20171106000234
704188462	20161106	201611	2016	2016.8384	USA	WASHINGTON	USA								KOR	SEOUL	KOR								0	040	040	04	1	1.0	6	1	6	0.1953125	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106020000	http://www.koreaherald.com/view.php?ud=20171106000234
