704267659	20161106	201611	2016	2016.8384	AFR	AFRICA	AFR								LAB	EMPLOYEE						LAB			1	013	013	01	1	0.4	4	1	4	-7.52688172043011	4	Jozini, KwaZulu-Natal, South Africa	SF	SF02	77335	-27.4296	32.0666	-1240524	4	Jozini, KwaZulu-Natal, South Africa	SF	SF02	77335	-27.4296	32.0666	-1240524	4	Jozini, KwaZulu-Natal, South Africa	SF	SF02	77335	-27.4296	32.0666	-1240524	20171106100000	http://www.dailysun.co.za/News/National/alleged-fraud-kingpin-bust-20171105
704267660	20161106	201611	2016	2016.8384	BUS	AIRLINE						BUS			EDU	SCHOOL						EDU			0	070	070	07	2	7.0	2	1	2	-0.37735849056604	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171106100000	http://www.yakimaherald.com/news/local/cwu-pilot-program-hits-a-bit-of-turbulence/article_14063dd2-c2bb-11e7-8df1-37593258a92d.html
704267661	20161106	201611	2016	2016.8384	BUS	AIRLINE						BUS			EDU	SCHOOL						EDU			0	070	070	07	2	7.0	3	1	3	-0.37735849056604	3	Kittitas Valley, Washington, United States	US	USWA	WA037	47.0396	-120.571	1521708	3	Kittitas Valley, Washington, United States	US	USWA		47.0396	-120.571	1521708	3	Kittitas Valley, Washington, United States	US	USWA		47.0396	-120.571	1521708	20171106100000	http://www.yakimaherald.com/news/local/cwu-pilot-program-hits-a-bit-of-turbulence/article_14063dd2-c2bb-11e7-8df1-37593258a92d.html
704267662	20161106	201611	2016	2016.8384	DZA	ALGERIA	DZA																		1	010	010	01	1	0.0	14	5	14	-1.64329733415498	4	Kaddour, AïDefla, Algeria	AG	AG35	37674	36.178	2.05323	10756246	0								4	Kaddour, AïDefla, Algeria	AG	AG35	37674	36.178	2.05323	10756246	20171106100000	https://timesofindia.indiatimes.com/business/international-business/algeria-invests-2-billion-into-hassi-rmel-gas-field/articleshow/61529300.cms
704267663	20161106	201611	2016	2016.8384	GOV	CHIEF EXECUTIVE						GOV													1	010	010	01	1	0.0	7	5	7	-1.64329733415498	4	Kaddour, AïDefla, Algeria	AG	AG35	37674	36.178	2.05323	10756246	0								4	Kaddour, AïDefla, Algeria	AG	AG35	37674	36.178	2.05323	10756246	20171106100000	https://timesofindia.indiatimes.com/business/international-business/algeria-invests-2-billion-into-hassi-rmel-gas-field/articleshow/61529300.cms
704267664	20161106	201611	2016	2016.8384	GOV	CHIEF EXECUTIVE						GOV			DZA	ALGERIA	DZA								1	010	010	01	1	0.0	28	5	28	-1.64329733415498	4	Kaddour, AïDefla, Algeria	AG	AG35	37674	36.178	2.05323	10756246	4	Kaddour, AïDefla, Algeria	AG	AG35	37674	36.178	2.05323	10756246	4	Kaddour, AïDefla, Algeria	AG	AG35	37674	36.178	2.05323	10756246	20171106100000	https://timesofindia.indiatimes.com/business/international-business/algeria-invests-2-billion-into-hassi-rmel-gas-field/articleshow/61529300.cms
704267665	20161106	201611	2016	2016.8384	MEDMIL	SPOKESMAN						MED	MIL		LAB	EMPLOYEE						LAB			1	010	010	01	1	0.0	6	1	6	-7.52688172043011	4	Jozini, KwaZulu-Natal, South Africa	SF	SF02	77335	-27.4296	32.0666	-1240524	4	Jozini, KwaZulu-Natal, South Africa	SF	SF02	77335	-27.4296	32.0666	-1240524	4	Jozini, KwaZulu-Natal, South Africa	SF	SF02	77335	-27.4296	32.0666	-1240524	20171106100000	http://www.dailysun.co.za/News/National/alleged-fraud-kingpin-bust-20171105
704267666	20161106	201611	2016	2016.8384	MNC	CELANESE CORPORATION						MNC													1	020	020	02	1	3.0	10	1	10	1.5625	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171106100000	https://www.themarketsdaily.com/2017/11/06/zacks-analysts-anticipate-celanese-corporation-ce-will-announce-quarterly-sales-of-1-52-billion.html
704267667	20161106	201611	2016	2016.8384	SSD	SOUTH SUDAN	SSD								GOV	GOVERNMENT						GOV			1	138	138	13	3	-7.0	2	1	2	-8.54166666666667	4	Baggari, Al Jazirah, Sudan	SU	SU38	37030	14.6929	33.1216	-3517	4	Baggari, Al Jazirah, Sudan	SU	SU38	37030	14.6929	33.1216	-3517	4	Baggari, Al Jazirah, Sudan	SU	SU38	37030	14.6929	33.1216	-3517	20171106100000	http://www.firstpost.com/world/around-1-25-million-people-face-starvation-in-warn-torn-south-sudan-country-may-plunge-into-famine-in-2018-4195611.html
704267668	20161106	201611	2016	2016.8384	SSD	SOUTH SUDAN	SSD								IGOUNO	UNITED NATIONS		UNO				IGO			1	138	138	13	3	-7.0	2	1	2	-8.54166666666667	4	Baggari, Al Jazirah, Sudan	SU	SU38	37030	14.6929	33.1216	-3517	4	Baggari, Al Jazirah, Sudan	SU	SU38	37030	14.6929	33.1216	-3517	4	Baggari, Al Jazirah, Sudan	SU	SU38	37030	14.6929	33.1216	-3517	20171106100000	http://www.firstpost.com/world/around-1-25-million-people-face-starvation-in-warn-torn-south-sudan-country-may-plunge-into-famine-in-2018-4195611.html
