703821050	20071107	200711	2007	2007.8411	CHRCTH	THE POPE				CHR	CTH														1	010	010	01	1	0.0	1	1	1	-0.62111801242236	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171104051500	https://www.catholictranscript.org/news/news/international-news/5306-church-can-t-be-blind-deaf-to-people-with-special-needs-pope-says.html
703821051	20071107	200711	2007	2007.8411	CHRCTH	THE POPE				CHR	CTH														1	010	010	01	1	0.0	4	1	4	-0.62111801242236	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171104051500	https://www.catholictranscript.org/news/news/international-news/5306-church-can-t-be-blind-deaf-to-people-with-special-needs-pope-says.html
703821052	20161104	201611	2016	2016.8329	AFGGOV	AFGHANISTAN	AFG					GOV			AFG	AFGHANISTAN	AFG								1	020	020	02	1	3.0	1	1	1	-11.3978494623656	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171104051500	http://www.business-standard.com/article/pti-stories/bergdahl-gets-no-prison-time-for-leaving-post-trump-upset-117110400127_1.html
703821053	20161104	201611	2016	2016.8329	AFGGOV	AFGHANISTAN	AFG					GOV			AFG	AFGHANISTAN	AFG								1	110	110	11	3	-2.0	1	1	1	-11.3978494623656	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171104051500	http://www.business-standard.com/article/pti-stories/bergdahl-gets-no-prison-time-for-leaving-post-trump-upset-117110400127_1.html
703821054	20161104	201611	2016	2016.8329	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	070	070	07	2	7.0	2	1	2	1.55038759689922	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171104051500	https://www.radyonatin.com/story.php?storyid=22434
703821055	20161104	201611	2016	2016.8329	CHN	CHINESE	CHN								GOV	PRESIDENT						GOV			1	070	070	07	2	7.0	8	1	8	1.55038759689922	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171104051500	https://www.radyonatin.com/story.php?storyid=22434
703821056	20161104	201611	2016	2016.8329	EDUEDU	SCHOOL						EDU	EDU		USA	UNITED STATES	USA								1	036	036	03	1	4.0	12	1	6	2.1875	3	Toppenish, Washington, United States	US	USWA	WA077	46.3773	-120.309	1512732	3	Toppenish, Washington, United States	US	USWA	WA077	46.3773	-120.309	1512732	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104051500	http://www.yaktrinews.com/news/toppenish-high-school-student-will-be-going-to-washington-dc-next-year/651641308
703821057	20161104	201611	2016	2016.8329	EDUEDU	SCHOOL						EDU	EDU		USA	WASHINGTON	USA								1	036	036	03	1	4.0	2	1	2	2.1875	3	Toppenish, Washington, United States	US	USWA	WA077	46.3773	-120.309	1512732	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104051500	http://www.yaktrinews.com/news/toppenish-high-school-student-will-be-going-to-washington-dc-next-year/651641308
703821058	20161104	201611	2016	2016.8329	EDUEDU	SCHOOL						EDU	EDU		USA	WASHINGTON	USA								1	036	036	03	1	4.0	2	1	2	2.1875	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104051500	http://www.yaktrinews.com/news/toppenish-high-school-student-will-be-going-to-washington-dc-next-year/651641308
703821059	20161104	201611	2016	2016.8329	GOV	PRESIDENT						GOV													1	020	020	02	1	3.0	4	1	4	-11.3978494623656	1	United States	US	US		39.828175	-98.5795	US	0								1	Afghanistan	AF	AF		33	66	AF	20171104051500	http://www.business-standard.com/article/pti-stories/bergdahl-gets-no-prison-time-for-leaving-post-trump-upset-117110400127_1.html
703821060	20161104	201611	2016	2016.8329	GOV	PRESIDENT						GOV			AFG	AFGHANISTAN	AFG								1	110	110	11	3	-2.0	1	1	1	-11.3978494623656	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171104051500	http://www.business-standard.com/article/pti-stories/bergdahl-gets-no-prison-time-for-leaving-post-trump-upset-117110400127_1.html
703821061	20161104	201611	2016	2016.8329	LAB	UNIONS						LAB			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	5	1	5	3.25581395348837	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	20171104051500	https://www.greenleft.org.au/content/shellharbour-hospital-saved-privatisation
703821062	20161104	201611	2016	2016.8329	LAB	UNIONS						LAB			GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	5	1	5	3.25581395348837	4	Shellharbour, New South Wales, Australia	AS	AS02	5080	-34.5833	150.867	-1600290	4	Shellharbour, New South Wales, Australia	AS	AS02	5080	-34.5833	150.867	-1600290	4	Shellharbour, New South Wales, Australia	AS	AS02	5080	-34.5833	150.867	-1600290	20171104051500	https://www.greenleft.org.au/content/shellharbour-hospital-saved-privatisation
703821063	20161104	201611	2016	2016.8329	USA	UNITED STATES	USA								EDUEDU	SCHOOL						EDU	EDU		1	036	036	03	1	4.0	6	1	6	2.1875	3	Toppenish, Washington, United States	US	USWA	WA077	46.3773	-120.309	1512732	3	Toppenish, Washington, United States	US	USWA	WA077	46.3773	-120.309	1512732	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104051500	http://www.yaktrinews.com/news/toppenish-high-school-student-will-be-going-to-washington-dc-next-year/651641308
703821064	20161104	201611	2016	2016.8329	USA	WASHINGTON	USA								EDUEDU	SCHOOL						EDU	EDU		1	036	036	03	1	4.0	4	1	2	2.1875	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Toppenish, Washington, United States	US	USWA	WA077	46.3773	-120.309	1512732	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104051500	http://www.yaktrinews.com/news/toppenish-high-school-student-will-be-going-to-washington-dc-next-year/651641308
703821065	20161104	201611	2016	2016.8329	USA	UNITED STATES	USA								EDUEDU	SCHOOL						EDU	EDU		1	036	036	03	1	4.0	6	1	6	2.1875	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104051500	http://www.yaktrinews.com/news/toppenish-high-school-student-will-be-going-to-washington-dc-next-year/651641308
703821066	20171005	201710	2017	2017.7534	CANHLH	MANITOBA	CAN					HLH													0	010	010	01	1	0.0	10	1	10	-9.09090909090909	0								0								0								20171104051500	http://www.theloop.ca/ctvnews/winnipeg-doctor-facing-new-charges-of-sex-assault/
703821067	20171005	201710	2017	2017.7534	GOV	PRESIDENT						GOV			OPP	OPPOSITION PARTIES						OPP			1	143	143	14	3	-6.5	8	1	8	-9.25589836660617	4	Zulia, Zulia, Venezuela	VE	VE23	32159	8.54934	-72.3914	232082	4	Zulia, Zulia, Venezuela	VE	VE23	32159	8.54934	-72.3914	232082	4	Zulia, Zulia, Venezuela	VE	VE23	32159	8.54934	-72.3914	232082	20171104051500	https://www.globalsecurity.org/military/library/news/2017/11/mil-171103-voa03.htm
703821068	20171005	201710	2017	2017.7534	JUD	HIGH COURT						JUD			GOV	GOVERNMENT						GOV			1	172	172	17	4	-5.0	10	1	10	-1.93905817174515	0								0								0								20171104051500	http://www.hindustantimes.com/mumbai-news/bullocks-might-race-past-horses-maharashtra-panel-to-see-if-bovine-can-be-racing-breed/story-muxP0YMrVWpeAUBETtFGCM.html
703821069	20171005	201710	2017	2017.7534	USA	ARIZONA	USA																		1	020	020	02	1	3.0	10	1	10	4.99999999999999	3	State Of Arizona, Arizona, United States	US	USAZ	AZ025	34.5003	-111.501	1779777	0								3	State Of Arizona, Arizona, United States	US	USAZ		34.5003	-111.501	1779777	20171104051500	http://azdailysun.com/news/local/community/volunteer-opportunities/article_41342ad3-9bbe-58a4-bf89-d64eb1b3d80b.html
703821070	20171005	201710	2017	2017.7534	USAMED	REUTERS	USA					MED			KEN	KENYA	KEN								1	020	020	02	1	3.0	10	1	10	-2.64227642276422	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171104051500	http://naija247news.com/2017/11/04/kenya-economy-to-fare-better-after-elections-than-post-2008-vote/
703821071	20171005	201710	2017	2017.7534	VENGOV	VENEZUELA	VEN					GOV			OPP	OPPOSITION PARTIES						OPP			1	143	143	14	3	-6.5	2	1	2	-9.25589836660617	4	Zulia, Zulia, Venezuela	VE	VE23	32159	8.54934	-72.3914	232082	4	Zulia, Zulia, Venezuela	VE	VE23	32159	8.54934	-72.3914	232082	4	Zulia, Zulia, Venezuela	VE	VE23	32159	8.54934	-72.3914	232082	20171104051500	https://www.globalsecurity.org/military/library/news/2017/11/mil-171103-voa03.htm
703821072	20171028	201710	2017	2017.8164	CAN	OTTAWA	CAN								PHL	PHILIPPINE	PHL								1	036	036	03	1	4.0	1	1	1	2.86458333333334	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171104051500	https://www.radyonatin.com/story.php?storyid=22432
