705375750	20161109	201611	2016	2016.8466	JUD	ADVOCATE						JUD			ITA	ITALIAN	ITA								1	051	051	05	1	3.4	4	1	4	0.84985835694051	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171109153000	https://www.ecowatch.com/italy-bans-circus-animals-2508046309.html
705375751	20161109	201611	2016	2016.8466	JUD	ADVOCATE						JUD			ITALEG	ITALIAN	ITA					LEG			1	051	051	05	1	3.4	3	1	3	0.84985835694051	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171109153000	https://www.ecowatch.com/italy-bans-circus-animals-2508046309.html
705375752	20161109	201611	2016	2016.8466	LEG	LAWMAKER						LEG			USAGOV	OBAMA	USA					GOV			0	050	050	05	1	3.5	4	1	4	-3.71389270976617	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171109153000	https://thediplomat.com/2017/11/uns-futile-effort-to-engage-myanmar-on-the-rohingya-crisis/
705375753	20161109	201611	2016	2016.8466	LEG	LAWMAKER						LEG			USAGOV	OBAMA	USA					GOV			0	050	050	05	1	3.5	6	1	6	-3.71389270976617	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171109153000	https://thediplomat.com/2017/11/uns-futile-effort-to-engage-myanmar-on-the-rohingya-crisis/
705375754	20161109	201611	2016	2016.8466	MIL	MARINES						MIL			IRQ	IRAQ	IRQ								1	112	112	11	3	-2.0	80	8	80	-9.26394853886407	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171109153000	http://www.greensboro.com/ap/us_world/the-latest-jury-takes-marine-drill-instructor-abuse-case/article_a17e8526-fd96-5b20-924e-bc5cbc0fceb4.html
705375755	20171010	201710	2017	2017.7671	CHN	CHINA	CHN								GBR	UNITED KINGDOM	GBR								1	100	100	10	3	-5.0	2	1	2	1.4367816091954	1	China	CH	CH		35	105	CH	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171109153000	http://www.espnfc.com/chelsea/story/3264159/chelsea-hold-commercial-talks-with-chinese-company-sources
705375756	20171010	201710	2017	2017.7671	CHN	CHINA	CHN								SGPGOV	SINGAPORE	SGP					GOV			1	057	057	05	1	8.0	1	1	1	0.934579439252332	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Singapore	SN	SN		1.366667	103.8	SN	20171109153000	https://www.seattletimes.com/business/chinas-boeing-order-touted-by-trump-is-said-to-be-mostly-old-news/
705375757	20171010	201710	2017	2017.7671	CHN	CHINA	CHN								SGPGOV	SINGAPORE	SGP					GOV			1	057	057	05	1	8.0	1	1	1	0.934579439252332	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109153000	https://www.seattletimes.com/business/chinas-boeing-order-touted-by-trump-is-said-to-be-mostly-old-news/
705375758	20171010	201710	2017	2017.7671	GBR	UNITED KINGDOM	GBR																		1	100	100	10	3	-5.0	2	1	2	1.4367816091954	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171109153000	http://www.espnfc.com/chelsea/story/3264159/chelsea-hold-commercial-talks-with-chinese-company-sources
705375759	20171010	201710	2017	2017.7671	SGPGOV	SINGAPORE	SGP					GOV			CHN	CHINA	CHN								1	057	057	05	1	8.0	1	1	1	0.934579439252332	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Singapore	SN	SN		1.366667	103.8	SN	20171109153000	https://www.seattletimes.com/business/chinas-boeing-order-touted-by-trump-is-said-to-be-mostly-old-news/
705375760	20171010	201710	2017	2017.7671	SGPGOV	SINGAPORE	SGP					GOV			CHN	CHINA	CHN								1	057	057	05	1	8.0	1	1	1	0.934579439252332	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171109153000	https://www.seattletimes.com/business/chinas-boeing-order-touted-by-trump-is-said-to-be-mostly-old-news/
705375761	20171102	201711	2017	2017.8274											JAM	KINGSTON	JAM								1	112	112	11	3	-2.0	10	1	10	-7.75193798449613	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171109153000	http://www.cbc.ca/news/canada/ottawa/bus-driver-charged-death-kingston-pedestrian-1.4394574
705375762	20171102	201711	2017	2017.8274											PSE	GAZA	PSE								0	042	042	04	1	1.9	8	1	8	-3.84360503644798	0								4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	20171109153000	http://pchrgaza.org/en/?p=9736
705375763	20171102	201711	2017	2017.8274	BUS	INDUSTRY						BUS			GBR	UNITED KINGDOM	GBR								0	014	014	01	1	0.0	4	1	4	-0.58651026392962	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109153000	https://www.devex.com/news/what-does-patel-s-departure-mean-for-the-uk-aid-community-91499
705375764	20171102	201711	2017	2017.8274	BUS	INDUSTRY						BUS			GOVMIL	DEFENCE SECRETARY						GOV	MIL		0	014	014	01	1	0.0	6	1	6	-0.58651026392962	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109153000	https://www.devex.com/news/what-does-patel-s-departure-mean-for-the-uk-aid-community-91499
705375765	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								GBR	LONDON	GBR								1	046	046	04	1	7.0	1	1	1	1.4367816091954	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109153000	http://www.espnfc.com/chelsea/story/3264159/chelsea-hold-commercial-talks-with-chinese-company-sources
705375766	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								GBR	LONDON	GBR								1	046	046	04	1	7.0	2	1	2	1.4367816091954	1	China	CH	CH		35	105	CH	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	China	CH	CH		35	105	CH	20171109153000	http://www.espnfc.com/chelsea/story/3264159/chelsea-hold-commercial-talks-with-chinese-company-sources
705375767	20171102	201711	2017	2017.8274	CHNBUS	CHINESE	CHN					BUS			GBR	LONDON	GBR								1	046	046	04	1	7.0	2	1	2	1.4367816091954	1	China	CH	CH		35	105	CH	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109153000	http://www.espnfc.com/chelsea/story/3264159/chelsea-hold-commercial-talks-with-chinese-company-sources
