704748636	20161107	201611	2016	2016.8411	BMU	BERMUDA	BMU																		0	193	193	19	4	-10.0	4	1	4	-2.53565768621236	1	Bermuda	BD	BD		32.333333	-64.75	BD	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	20171107194500	https://thinkprogress.org/how-robert-mercer-used-offshore-cash-to-help-finance-conservative-attacks-on-hillary-clinton-46d5d3a4c45b/
704748637	20161107	201611	2016	2016.8411	CVL	VOTER						CVL			LEG	DELEGATE						LEG			0	110	110	11	3	-2.0	5	1	5	0.5669737774628	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171107194500	https://www.yahoo.com/news/democrats-upping-game-local-races-year-181858786.html
704748638	20161107	201611	2016	2016.8411	GOV	ADMINISTRATION						GOV													0	011	011	01	1	-0.1	60	5	60	-0.606745577909811	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171107194500	http://www.4-traders.com/FIAT-CHRYSLER-AUTOMOBILES-18191992/news/Alphabet-s-Waymo-to-launch-robotaxis-with-no-human-in-driver-s-seat-25457758/
704748639	20161107	201611	2016	2016.8411	GOV	PRESIDENT						GOV			NGA	NIGER DELTA	NGA								0	010	010	01	1	0.0	10	1	10	-2.71270036991368	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171107194500	https://www.premiumtimesng.com/business/business-news/248646-2018-budget-govt-plans-address-debt-service-imbalance-ratio-buhari.html
704748640	20161107	201611	2016	2016.8411	KEN	KENYA	KEN																		0	193	193	19	4	-10.0	10	1	10	-2.3372287145242	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20171107194500	http://www.businessdailyafrica.com/corporate/shipping/Kenya-close-to-licensing-drone-use/4003122-4177196-vy5q1m/
704748641	20161107	201611	2016	2016.8411	LEG	PARLIAMENT						LEG													0	036	036	03	1	4.0	7	1	7	-7.90190735694822	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20171107194500	https://lovinmalta.com/news/news-breaking/malta-is-about-to-radically-improve-its-rape-laws
704748642	20161107	201611	2016	2016.8411	PTY	PARTY LEADER									DEU	BAVARIA	DEU								0	0831	083	08	2	5.0	10	1	10	-0.815850815850809	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171107194500	https://www.politico.eu/article/angela-merkel-cem-ozdemir-german-greens-soften-climate-stance-in-coalition-talks/
704748643	20161107	201611	2016	2016.8411	PTY	PARTY LEADER									DEU	BAVARIA	DEU								0	1041	104	10	3	-5.0	10	1	10	-0.815850815850809	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171107194500	https://www.politico.eu/article/angela-merkel-cem-ozdemir-german-greens-soften-climate-stance-in-coalition-talks/
704748644	20161107	201611	2016	2016.8411	USACHR	UNITED STATES	USA			CHR															0	051	051	05	1	3.4	2	1	2	1.73697270471464	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171107194500	http://www.bpnews.net/49857/nationwide-bible-drive-hosted-by-lifeway-stores
704748645	20171008	201710	2017	2017.7616											DEU	DUSSELDORF	DEU								1	042	042	04	1	1.9	10	1	10	4.31372549019608	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107194500	http://www.ehstoday.com/safety/sandy-says-overwhelmed
704748646	20171008	201710	2017	2017.7616											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-10.5527638190955	0								3	Springfield, Massachusetts, United States	US	USMA	MA013	42.1015	-72.5898	609092	3	Springfield, Massachusetts, United States	US	USMA	MA013	42.1015	-72.5898	609092	20171107194500	http://www.masslive.com/news/index.ssf/2017/11/alleged_holyoke_heroin_traffic.html
704748647	20171008	201710	2017	2017.7616	DEU	DUSSELDORF	DEU																		1	043	043	04	1	2.8	10	1	10	4.31372549019608	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107194500	http://www.ehstoday.com/safety/sandy-says-overwhelmed
704748648	20171008	201710	2017	2017.7616	FRA	CANNES	FRA								LEG	DELEGATE						LEG			0	043	043	04	1	2.8	4	1	4	3.41796875	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171107194500	https://www.trbusiness.com/regional-news/international/dfs-kappe-schiphol-scoop-top-2017-sunglasses-awards/130989
