703729661	20161103	201611	2016	2016.8301											REB	REVOLT						REB			0	190	190	19	4	-10.0	3	1	3	-5.74886535552194	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171103210000	http://www.floppingaces.net/most-wanted/pondering-the-question-of-confederate-honor/
703729662	20161103	201611	2016	2016.8301	ARE	DUBAI	ARE																		1	010	010	01	1	0.0	5	1	5	1.89003436426117	4	Bugesera, Est, Rwanda	RW	RW11	22003	-2.13182	30.424	-2180275	0								4	Bugesera, Est, Rwanda	RW	RW11	22003	-2.13182	30.424	-2180275	20171103210000	https://www.bloombergquint.com/business/2017/11/02/rwandan-president-sees-growth-accelerating-on-banking-mining
703729663	20161103	201611	2016	2016.8301	COP	PRISON						COP			LEG	LEGISLATURE						LEG			1	051	051	05	1	3.4	5	1	5	-2.34192037470726	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171103210000	http://www.al.com/news/index.ssf/2017/11/alabama_to_develop_master_plan.html
703729664	20161103	201611	2016	2016.8301	EDU	SCHOOL						EDU													1	010	010	01	1	0.0	3	1	3	1.43149284253579	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171103210000	https://www.news24.com/SouthAfrica/News/man-lauded-for-saving-five-kids-including-baby-in-kzn-mega-storm-20171103
703729665	20161103	201611	2016	2016.8301	EDU	SCHOOL						EDU			AFR	AFRICA	AFR								1	013	013	01	1	0.4	2	1	2	1.43149284253579	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171103210000	https://www.news24.com/SouthAfrica/News/man-lauded-for-saving-five-kids-including-baby-in-kzn-mega-storm-20171103
703729666	20161103	201611	2016	2016.8301	IGOUNOKID	UNICEF		UNO				IGO													1	180	180	18	4	-9.0	10	1	10	-8.29268292682929	0								0								0								20171103210000	https://www.forbes.com/sites/unicefusa/2017/11/03/violence-against-children-knows-no-boundaries/
703729667	20161103	201611	2016	2016.8301	MIL	MILITARY						MIL			USA	WASHINGTON	USA								1	0311	031	03	1	5.2	7	1	7	0.14164305949009	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20171103210000	http://www.providencejournal.com/news/20171103/for-drones-next-front-may-be-underwater
703729668	20161103	201611	2016	2016.8301	REB	REVOLT						REB			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-5.74886535552194	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171103210000	http://www.floppingaces.net/most-wanted/pondering-the-question-of-confederate-honor/
703729669	20171004	201710	2017	2017.7507											LEG	PARLIAMENT						LEG			1	036	036	03	1	4.0	9	1	9	2.21729490022173	0								4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	20171103210000	http://www.thesierraleonetelegraph.com/u-s-congress-representatives-visiting-sierra-leones-parliament/
703729670	20171004	201710	2017	2017.7507											SLE	SIERRA LEONE	SLE								1	042	042	04	1	1.9	5	1	5	2.21729490022173	0								4	Kenema, Eastern, Sierra Leone	SL	SL01	25407	7.87667	-11.1875	-1317126	4	Kenema, Eastern, Sierra Leone	SL	SL01	25407	7.87667	-11.1875	-1317126	20171103210000	http://www.thesierraleonetelegraph.com/u-s-congress-representatives-visiting-sierra-leones-parliament/
703729671	20171004	201710	2017	2017.7507	AFG	AFGHANISTAN	AFG																		1	015	015	01	1	0.0	2	1	2	-8.88888888888888	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171103210000	https://www.westernjournalism.com/judge-rules-bowe-bergdahl-serve-no-prison-time/
703729672	20171004	201710	2017	2017.7507	AFG	AFGHANISTAN	AFG								USAMIL	THE US	USA					MIL			1	015	015	01	1	0.0	4	1	4	-7.2234762979684	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103210000	https://qz.com/1119880/bowe-bergdahl-the-us-army-deserter-trump-said-should-be-executed-will-serve-no-jail-time/
703729673	20171004	201710	2017	2017.7507	AFG	AFGHANISTAN	AFG								USAMIL	THE US	USA					MIL			1	173	173	17	4	-5.0	4	1	4	-7.2234762979684	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103210000	https://qz.com/1119880/bowe-bergdahl-the-us-army-deserter-trump-said-should-be-executed-will-serve-no-jail-time/
703729674	20171004	201710	2017	2017.7507	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			1	040	040	04	1	1.0	5	1	5	1.88679245283019	3	Fremont, California, United States	US	USCA	CA071	35.1916	-117.577	252893	3	Fremont, California, United States	US	USCA	CA071	35.1916	-117.577	252893	3	Fremont, California, United States	US	USCA	CA071	35.1916	-117.577	252893	20171103210000	http://www.sacbee.com/opinion/op-ed/soapbox/article182544381.html
