704223599	20071109	200711	2007	2007.8466											BUS	MANUFACTURER						BUS			1	190	190	19	4	-10.0	10	1	10	-0.54347826086956	0								0								0								20171106054500	https://mobilesyrup.com/2017/11/05/apple-iphone-x-samsung-ad/
704223600	20071109	200711	2007	2007.8466	BUS	MANUFACTURER						BUS													1	190	190	19	4	-10.0	10	1	10	-0.54347826086956	0								0								0								20171106054500	https://mobilesyrup.com/2017/11/05/apple-iphone-x-samsung-ad/
704223601	20161106	201611	2016	2016.8384	CRM	CRIMINAL						CRM			EDUEDU	SCHOOL						EDU	EDU		1	090	090	09	2	-2.0	18	3	18	-5.24512955282637	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171106054500	http://www.journal-news.com/news/national-govt--politics/anthony-weiner-set-for-prison-stint-for-sexting-conviction/EI7FixCNAKp0hOAZrmszLK/
704223602	20161106	201611	2016	2016.8384	CRM	CRIMINAL						CRM			EDUEDU	SCHOOL						EDU	EDU		0	090	090	09	2	-2.0	6	1	6	-1.82704019488429	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171106054500	http://www.wsbtv.com/news/national-news/ap-top-news/anthony-weiner-set-for-prison-stint-for-sexting-conviction/640579216
704223603	20161106	201611	2016	2016.8384	CRM	CRIMINAL						CRM			EDUEDU	SCHOOL						EDU	EDU		1	090	090	09	2	-2.0	6	3	6	-4.39060721334085	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106054500	http://www.wsbtv.com/news/national-news/ap-top-news/anthony-weiner-set-for-prison-stint-for-sexting-conviction/640579216
704223604	20161106	201611	2016	2016.8384	JPN	JAPAN	JPN								JPNBUS	JAPAN	JPN					BUS			1	114	114	11	3	-2.0	4	1	4	-1.83823529411765	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106054500	https://slate.com/business/2017/11/trump-begs-japanese-automakers-to-build-their-cars-in-america-which-they-already-do.html
704223605	20161106	201611	2016	2016.8384	JUD	ANTI TERRORISM COURT						JUD			IGOCOPITP	INTERPOL		ITP				IGO	COP		0	173	173	17	4	-5.0	1	1	1	-5.88235294117648	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171106054500	https://www.geo.tv/latest/166266-mqms-hammad-siddiqui-employee-of-trading-company-in-dubai-sources
704223606	20161106	201611	2016	2016.8384	JUD	ANTI TERRORISM COURT						JUD			IGOCOPITP	INTERPOL		ITP				IGO	COP		0	173	173	17	4	-5.0	7	1	7	-5.88235294117648	4	Baldia, Sindh, Pakistan	PK	PK05	40395	24.9278	66.9645	10525565	4	Baldia, Sindh, Pakistan	PK	PK05	40395	24.9278	66.9645	10525565	4	Baldia, Sindh, Pakistan	PK	PK05	40395	24.9278	66.9645	10525565	20171106054500	https://www.geo.tv/latest/166266-mqms-hammad-siddiqui-employee-of-trading-company-in-dubai-sources
704223607	20161106	201611	2016	2016.8384	JUD	ANTI TERRORISM COURT						JUD			PAK	PAKISTANI	PAK								0	173	173	17	4	-5.0	2	1	2	-5.88235294117648	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Baldia, Sindh, Pakistan	PK	PK05	40395	24.9278	66.9645	10525565	20171106054500	https://www.geo.tv/latest/166266-mqms-hammad-siddiqui-employee-of-trading-company-in-dubai-sources
704223608	20161106	201611	2016	2016.8384	JUD	ANTI TERRORISM COURT						JUD			PAK	PAKISTANI	PAK								0	173	173	17	4	-5.0	2	1	2	-5.88235294117648	4	Baldia, Sindh, Pakistan	PK	PK05	40395	24.9278	66.9645	10525565	4	Baldia, Sindh, Pakistan	PK	PK05	40395	24.9278	66.9645	10525565	4	Baldia, Sindh, Pakistan	PK	PK05	40395	24.9278	66.9645	10525565	20171106054500	https://www.geo.tv/latest/166266-mqms-hammad-siddiqui-employee-of-trading-company-in-dubai-sources
