704115981	20071108	200711	2007	2007.8438	CHN	CHINA	CHN								GOV	CABINET						GOV			1	042	042	04	1	1.9	2	1	2	-2.34636871508379	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105180000	https://www.wsj.com/articles/decoding-trumps-china-trade-strategy-1509897601
704115982	20071108	200711	2007	2007.8438	GOV	CABINET						GOV			CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	-2.34636871508379	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105180000	https://www.wsj.com/articles/decoding-trumps-china-trade-strategy-1509897601
704115983	20161105	201611	2016	2016.8356	COGGOV	CONGO	COG					GOV													1	0831	083	08	2	5.0	2	1	2	-8.98876404494384	1	Congo	CF	CF		-1	15	CF	0								1	Congo	CF	CF		-1	15	CF	20171105180000	http://www.aljazeera.com/news/2017/11/fighting-erupts-congo-eastern-city-bukavu-171105125611219.html
704115984	20161105	201611	2016	2016.8356	COGGOV	CONGO	COG					GOV													1	120	120	12	3	-4.0	2	1	2	-8.98876404494384	1	Congo	CF	CF		-1	15	CF	0								1	Congo	CF	CF		-1	15	CF	20171105180000	http://www.aljazeera.com/news/2017/11/fighting-erupts-congo-eastern-city-bukavu-171105125611219.html
704115985	20161105	201611	2016	2016.8356	CVL	RESIDENTS						CVL													0	114	114	11	3	-2.0	1	1	1	-1.4308426073132	4	Halewood, Knowsley, United Kingdom	UK	UKG9	40121	53.3667	-2.81667	-2597985	0								4	Halewood, Knowsley, United Kingdom	UK	UKG9	40121	53.3667	-2.81667	-2597985	20171105180000	http://www.liverpoolecho.co.uk/news/liverpool-news/nine-things-merseyside-always-feel-13860525
704115986	20161105	201611	2016	2016.8356	CVL	RESIDENTS						CVL													0	114	114	11	3	-2.0	4	1	4	-1.4308426073132	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	0								4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	20171105180000	http://www.liverpoolecho.co.uk/news/liverpool-news/nine-things-merseyside-always-feel-13860525
704115987	20161105	201611	2016	2016.8356	CVL	POPULATION						CVL			EDU	STUDENT						EDU			1	020	020	02	1	3.0	5	1	5	1.07197549770291	4	Islington, Islington, United Kingdom	UK	UKG3	40110	51.5333	-0.1	-2599623	4	Islington, Islington, United Kingdom	UK	UKG3	40110	51.5333	-0.1	-2599623	4	Islington, Islington, United Kingdom	UK	UKG3	40110	51.5333	-0.1	-2599623	20171105180000	http://www.liverpoolecho.co.uk/news/liverpool-news/liverpool-city-centre-population-doubles-13843344
704115988	20161105	201611	2016	2016.8356	GOV	PRESIDENT						GOV													1	0831	083	08	2	5.0	6	1	6	-8.98876404494384	1	Congo	CF	CF		-1	15	CF	0								1	Congo	CF	CF		-1	15	CF	20171105180000	http://www.aljazeera.com/news/2017/11/fighting-erupts-congo-eastern-city-bukavu-171105125611219.html
704115989	20161105	201611	2016	2016.8356	GOV	PRESIDENT						GOV													1	120	120	12	3	-4.0	6	1	6	-8.98876404494384	1	Congo	CF	CF		-1	15	CF	0								1	Congo	CF	CF		-1	15	CF	20171105180000	http://www.aljazeera.com/news/2017/11/fighting-erupts-congo-eastern-city-bukavu-171105125611219.html
704115990	20161105	201611	2016	2016.8356	GOV	GOVERNMENT						GOV													0	1244	124	12	3	-4.0	10	1	10	-7.76836158192091	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105180000	http://www.koreatimes.co.kr/www/nation/2017/11/356_238813.html
704115991	20161105	201611	2016	2016.8356	GOV	PRESIDENT						GOV			COG	CONGO	COG								1	0831	083	08	2	5.0	2	1	2	-8.98876404494384	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171105180000	http://www.aljazeera.com/news/2017/11/fighting-erupts-congo-eastern-city-bukavu-171105125611219.html
704115992	20161105	201611	2016	2016.8356	GOV	PRESIDENT						GOV			COG	CONGO	COG								1	120	120	12	3	-4.0	2	1	2	-8.98876404494384	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171105180000	http://www.aljazeera.com/news/2017/11/fighting-erupts-congo-eastern-city-bukavu-171105125611219.html
704115993	20161105	201611	2016	2016.8356	MED	COLUMNIST						MED													1	193	193	19	4	-10.0	5	1	5	-5.10204081632653	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105180000	http://www.heraldnet.com/opinion/keillor-trump-kicking-dogs-and-grabbing-cuts-i-have-proof/
704115994	20171006	201710	2017	2017.7562	BUS	COMPANIES						BUS			LEG	LEGISLATOR						LEG			1	020	020	02	1	3.0	5	1	5	-1.20967741935484	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171105180000	https://whyy.org/npr_story_post/house-republicans-aim-eliminate-tax-credits-orphan-drugs/
704115995	20171006	201710	2017	2017.7562	COP	POLICE						COP			KEN	NAIROBI	KEN								1	190	190	19	4	-10.0	10	1	10	-9.44444444444444	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171105180000	http://www.nagpurtoday.in/indian-origin-businessman-killed-in-botched-police-raid-in-nairobi/11052140
704115996	20171006	201710	2017	2017.7562	CRM	GANG						CRM			USA	VIRGINIA	USA								1	181	181	18	4	-9.0	3	1	3	-7.46887966804979	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171105180000	http://www.foxnews.com/us/2017/11/05/virginia-girl-who-was-allegedly-abducted-by-ms-13-gang-member-reported-missing-again.html
704115997	20171006	201710	2017	2017.7562	JUD	HIGH COURT						JUD			LEG	PARLIAMENT						LEG			1	090	090	09	2	-2.0	3	1	3	-1.53846153846154	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105180000	https://www.theguardian.com/australia-news/2017/nov/06/labor-builds-citizenship-pressure-with-push-for-universal-disclosure
704115998	20171006	201710	2017	2017.7562	LEG	CONGRESS						LEG													1	020	020	02	1	3.0	5	1	5	-1.20967741935484	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171105180000	https://whyy.org/npr_story_post/house-republicans-aim-eliminate-tax-credits-orphan-drugs/
704115999	20171006	201710	2017	2017.7562	SAU	SAUDI ARABIA	SAU								ITA	ITALIAN	ITA								0	013	013	01	1	0.4	2	1	2	-5.81717451523545	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105180000	http://www.islamicinvitationturkey.com/2017/11/05/hariri-quit-after-iran-rejected-saudi-request-on-yemen-informed-source/
704116000	20171006	201710	2017	2017.7562	ZAFGOV	JACOB ZUMA	ZAF					GOV			GOV	MINIST OF ENERGY						GOV			1	060	060	06	2	6.0	10	1	10	-2.99727520435967	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171105180000	http://news.xinhuanet.com/english/2017-11/05/c_136730055.htm
704116001	20171029	201710	2017	2017.8192	BUS	BUSINESS						BUS			IRL	IRELAND	IRL								1	036	036	03	1	4.0	10	1	10	3.92156862745098	0								0								0								20171105180000	https://www.farmersjournal.ie/dairylink-farm-walks-in-tyrone-and-down-next-week-321032
704116002	20171029	201710	2017	2017.8192	IRQ	IRAQI	IRQ								DEU	GERMANY	DEU								0	010	010	01	1	0.0	1	1	1	-2.2944550669216	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Israel	IS	IS		31.5	34.75	IS	20171105180000	http://www.i24news.tv/en/news/international/159485-171105-the-shadow-of-baghdad-that-traces-the-journey-of-iraqi-israeli-reconciliation
704116003	20171029	201710	2017	2017.8192	IRQ	IRAQI	IRQ								DEU	GERMANY	DEU								0	010	010	01	1	0.0	1	1	1	-2.2944550669216	1	Israel	IS	IS		31.5	34.75	IS	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171105180000	http://www.i24news.tv/en/news/international/159485-171105-the-shadow-of-baghdad-that-traces-the-journey-of-iraqi-israeli-reconciliation
704116004	20171029	201710	2017	2017.8192	IRQ	IRAQI	IRQ								DEU	BERLIN	DEU								0	013	013	01	1	0.4	6	1	6	-2.2944550669216	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Israel	IS	IS		31.5	34.75	IS	20171105180000	http://www.i24news.tv/en/news/international/159485-171105-the-shadow-of-baghdad-that-traces-the-journey-of-iraqi-israeli-reconciliation
704116005	20171104	201711	2017	2017.8329	GHA	GHANAIAN	GHA								CHR	CHRISTIAN				CHR					1	111	111	11	3	-2.0	7	1	7	-2.67857142857143	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171105180000	https://www.ghanaweb.com/GhanaHomePage/entertainment/Fake-Christians-Juliet-Ibrahim-fires-critics-of-her-sexy-Nun-outfit-597458
704116006	20171104	201711	2017	2017.8329	GHA	GHANAIAN	GHA								CHR	CHRISTIAN				CHR					1	190	190	19	4	-10.0	7	1	7	-2.67857142857143	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171105180000	https://www.ghanaweb.com/GhanaHomePage/entertainment/Fake-Christians-Juliet-Ibrahim-fires-critics-of-her-sexy-Nun-outfit-597458
704116007	20171104	201711	2017	2017.8329	GHACHR	GHANA	GHA			CHR					CHR	CHRISTIAN				CHR					1	111	111	11	3	-2.0	1	1	1	-2.67857142857143	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171105180000	https://www.ghanaweb.com/GhanaHomePage/entertainment/Fake-Christians-Juliet-Ibrahim-fires-critics-of-her-sexy-Nun-outfit-597458
704116008	20171104	201711	2017	2017.8329	GHACHR	GHANA	GHA			CHR					CHR	CHRISTIAN				CHR					1	190	190	19	4	-10.0	1	1	1	-2.67857142857143	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171105180000	https://www.ghanaweb.com/GhanaHomePage/entertainment/Fake-Christians-Juliet-Ibrahim-fires-critics-of-her-sexy-Nun-outfit-597458
704116009	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV			SAU	SAUDI ARABIA	SAU								1	040	040	04	1	1.0	2	1	2	-0.92165898617511	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105180000	https://www.cbsnews.com/news/white-house-statement-on-trumps-call-with-saudi-king-doesnt-mention-arrests/
704116010	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV			SAU	SAUDI ARABIA	SAU								1	040	040	04	1	1.0	2	1	2	-0.92165898617511	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	20171105180000	https://www.cbsnews.com/news/white-house-statement-on-trumps-call-with-saudi-king-doesnt-mention-arrests/
704116011	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV			YEM	YEMEN	YEM								1	040	040	04	1	1.0	4	1	4	-0.92165898617511	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	20171105180000	https://www.cbsnews.com/news/white-house-statement-on-trumps-call-with-saudi-king-doesnt-mention-arrests/
704116012	20171104	201711	2017	2017.8329	IRN	IRAN	IRN																		1	015	015	01	1	0.0	5	1	5	-2.44897959183674	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20171105180000	http://theduran.com/iran-slams-saudi-lies-yemen-missile-strike/
704116013	20171104	201711	2017	2017.8329	IRN	IRAN	IRN																		1	194	194	19	4	-10.0	5	1	5	-2.44897959183674	1	Iran	IR	IR		32	53	IR	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105180000	http://theduran.com/iran-slams-saudi-lies-yemen-missile-strike/
704116014	20171104	201711	2017	2017.8329	JUD	JUDGE						JUD			ESPJUD	SPAIN	ESP					JUD			0	112	112	11	3	-2.0	20	1	10	-2.38611713665944	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171105180000	https://www.msn.com/en-us/news/world/who-is-carles-puigdemont-leader-turns-himself-into-authorities-in-belgium/ar-AAut9Bn
704116015	20171104	201711	2017	2017.8329	SAU	SAUDI ARABIA	SAU								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	-0.92165898617511	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	20171105180000	https://www.cbsnews.com/news/white-house-statement-on-trumps-call-with-saudi-king-doesnt-mention-arrests/
704116016	20171104	201711	2017	2017.8329	YEM	YEMEN	YEM								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	-0.92165898617511	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	4	Al Saud, Ma'rib, Yemen	YM	YM14	145032	15.4207	45.3486	10642610	20171105180000	https://www.cbsnews.com/news/white-house-statement-on-trumps-call-with-saudi-king-doesnt-mention-arrests/
704116017	20171104	201711	2017	2017.8329	YEM	YEMEN	YEM								IRN	IRAN	IRN								1	112	112	11	3	-2.0	6	1	6	-2.44897959183674	1	Yemen	YM	YM		15.5	47.5	YM	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171105180000	http://theduran.com/iran-slams-saudi-lies-yemen-missile-strike/
704116018	20171105	201711	2017	2017.8356											ARE	ABU DHABI	ARE								1	046	046	04	1	7.0	8	1	8	1.27659574468085	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20171105180000	http://wam.ae/en/details/1395302644368
704116019	20171105	201711	2017	2017.8356											AUS	TASMANIA	AUS								1	042	042	04	1	1.9	10	1	10	3.37423312883435	0								4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	20171105180000	https://www.stuff.co.nz/travel/destinations/australia/98471282/Hobart-Tasmanias-capital-of-culture
