704538198	20161107	201611	2016	2016.8411											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	3.2258064516129	0								4	Randwick, New South Wales, Australia	AS	AS02	5073	-33.9167	151.242	397957	4	Bell River, New South Wales, Australia	AS	AS02	5096	-32.55	148.95	-1558408	20171107053000	http://www.queenslandcountrylife.com.au/story/5040918/keeping-community-racing-on-track/?cs=4785
704538199	20161107	201611	2016	2016.8411											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	3.2258064516129	0								4	Randwick, New South Wales, Australia	AS	AS02	5073	-33.9167	151.242	397957	4	Randwick, New South Wales, Australia	AS	AS02	5073	-33.9167	151.242	397957	20171107053000	http://www.queenslandcountrylife.com.au/story/5040918/keeping-community-racing-on-track/?cs=4785
704538200	20161107	201611	2016	2016.8411											BUS	COMPANIES						BUS			0	040	040	04	1	1.0	10	1	10	-2.10280373831776	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20171107053000	https://www.barbadostoday.bb/2017/11/06/slavery-again/
704538201	20161107	201611	2016	2016.8411											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-7.9136690647482	0								3	Holly Springs, Mississippi, United States	US	USMS		31.3157	-89.9779	691939	3	Holly Springs, Mississippi, United States	US	USMS		31.3157	-89.9779	691939	20171107053000	http://www.meridianstar.com/region/man-accused-in-murders-escapes-mississippi-jail/article_d4187d92-0c63-5c11-a3c5-4650104c32e8.html
704538202	20161107	201611	2016	2016.8411											USAGOV	BARACK OBAMA	USA					GOV			0	050	050	05	1	3.5	10	1	10	-5.48446069469836	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171107053000	http://www.asahi.com/ajw/articles/AJ201711070036.html
704538203	20161107	201611	2016	2016.8411	AUS	AUSTRALIA	AUS																		0	042	042	04	1	1.9	1	1	1	3.2258064516129	4	Randwick, New South Wales, Australia	AS	AS02	5073	-33.9167	151.242	397957	0								4	Bell River, New South Wales, Australia	AS	AS02	5096	-32.55	148.95	-1558408	20171107053000	http://www.queenslandcountrylife.com.au/story/5040918/keeping-community-racing-on-track/?cs=4785
704538204	20161107	201611	2016	2016.8411	AUS	AUSTRALIA	AUS																		0	042	042	04	1	1.9	1	1	1	3.2258064516129	4	Randwick, New South Wales, Australia	AS	AS02	5073	-33.9167	151.242	397957	0								4	Randwick, New South Wales, Australia	AS	AS02	5073	-33.9167	151.242	397957	20171107053000	http://www.queenslandcountrylife.com.au/story/5040918/keeping-community-racing-on-track/?cs=4785
704538205	20161107	201611	2016	2016.8411	BUS	COMPANIES						BUS													0	040	040	04	1	1.0	10	1	10	-2.10280373831776	1	Barbados	BB	BB		13.166667	-59.533333	BB	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	20171107053000	https://www.barbadostoday.bb/2017/11/06/slavery-again/
704538206	20161107	201611	2016	2016.8411	EDU	SCHOOL						EDU			USA	AMERICAN	USA								0	020	020	02	1	3.0	1	1	1	1.67865707434052	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	20171107053000	http://www.mcall.com/news/local/bethlehem/mc-nws-bethlehem-school-board-20171106-story.html
704538207	20161107	201611	2016	2016.8411	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	1.67865707434052	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	1	United States	US	US		39.828175	-98.5795	US	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	20171107053000	http://www.mcall.com/news/local/bethlehem/mc-nws-bethlehem-school-board-20171106-story.html
704538208	20161107	201611	2016	2016.8411	EDU	SCHOOL						EDU			USA	AMERICAN	USA								0	020	020	02	1	3.0	5	1	5	1.67865707434052	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107053000	http://www.mcall.com/news/local/bethlehem/mc-nws-bethlehem-school-board-20171106-story.html
